title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Lipid-capped transistors bring cardiac testing closer to the bedside,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag403/8723317?rss=1,National Science Review Advance Access,2026-07-01 00:00:00 UTC,2026-07-01 00:00:00+00:00,10.1093/nsr/nwag403,Xiaohui Wang,"Cong Lin, Xiaohui Wang; Lipid-capped transistors bring cardiac testing closer to the bedside, National Science Review, , nwag403, https://doi.org/10.1093/n",openalex,1
Fluid-mediated nuclearity control in heterogeneous polyolefin catalysis,https://www.nature.com/articles/s41467-026-75099-1,Nature Communications,2026-07-02 00:00:00 UTC,2026-07-02 00:00:00+00:00,10.1038/s41467-026-75099-1,Yongrong Yang,"The nuclearity of active sites in heterogeneous Ziegler-Natta catalysts fundamentally governs polyolefin microstructure, yet its dynamic regulation during polymerization remains challenging. Here, we report a liquid containing polymerization strategy that directs the formation of dinuclear titanium species through periodic wetting-drying of inert n-hexane on the catalytic particles. Operando spectroscopy reveals how this unique fluid environment promotes the formation of dinuclear centers, in contrast to the monomeric species dominant in conventional gas- or slurry-phase systems. These dinuclear sites substantially enhance comonomer incorporation efficiency, yielding polyethylene with more uniform short-chain branching (SCB) distribution. Diffusion-ordered NMR spectroscopy further confirms that the capillary condensation of inert n-hexane in catalyst pores during liquid containing polymerization can enrich 1‑octene concentration by over twofold compared to the bulk slurry environment, thereby effectively promoting the SCB content in the synthesized polyethylene. This work establishes reactor fluid dynamics as a powerful tool for in-situ active-site engineering, opening avenues for selective control of polymer microstructure without modifying catalyst composition.",nature_html,0
Critical surface strain regime for stable and active epitaxial platinum oxygen reduction electrocatalysts,https://www.nature.com/articles/s41560-026-02108-4,Nature Energy,2026-07-02 00:00:00 UTC,2026-07-02 00:00:00+00:00,10.1038/s41560-026-02108-4,Jeffrey P. Greeley,"Manipulating surface strain via lattice mismatch can enhance electrocatalytic activity in epitaxial transition metal films, but long-term performance remains challenging. Although thick films can improve stability against dissolution, they may suffer from irreversible strain relaxation, reducing catalytic activity. Here using epitaxial platinum films for the electrochemical oxygen reduction reaction, we demonstrate thickness-dependent critical strain below which irreversible strain relaxation is avoided, defining the thicknesses range that optimizes catalyst stability and activity. First principles calculations reveal that the critical strain values range from −8.2% (compressive) to 2.7% (tensile) and the optimal strain (−2.5%) is maintained in Pt films up to ~3-nm thick. In H2–air polymer electrolyte membrane fuel cells, Pt films on iridium deliver a mass activity of 1.5 ± 0.3 A mgPt−1 at 0.9 V and less than 10% performance loss after 30,000 cycles, compared with less than 0.4 A mgPt−1 and more than 60% performance loss for Pt and PtNi catalysts.",nature_html,0
Inflammation-triggered sensing and miRNA immunotherapy with a wireless battery-free hydrogel bioelectronic patch,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag409/8723916?rss=1,National Science Review Advance Access,2026-07-02 00:00:00 UTC,2026-07-02 00:00:00+00:00,10.1093/nsr/nwag409,Qingjun Liu,"Early diagnosis and timely intervention are crucial for the management of periodontal diseases driven by immune dysregulation. However, in situ sensing and drug delivery in the oral cavity remain challenging due to biological disparities between electronic devices and oral tissues. Here, we report a flexible, battery-free, and hydrogel-based bioelectronics that integrates biological functions and wireless signal transmission for periodontal inflammation monitoring and localized microRNA (miRNA) immunomodulation. The hydrogel, synthesized from gelatin with bioactive peptide sequences cleavable by matrix metalloproteinases (MMPs), responds specifically to protease activity associated with periodontal disease progression. Its enzymatic degradation is wirelessly transduced into quantitative radio-frequency signals of local immune activity, while simultaneously triggering the release of embedded miRNAs as critical immune regulators. In vitro and animal validations demonstrated diagnostic accuracy and therapeutic efficacy, leading to suppression of the inflammatory response. The combination of biosensing, wireless feedback, and miRNA-based immunotherapy provides a closed-loop, adaptable platform for personalized management of periodontal and other inflammation-related disorders.",rss_oup,0
Filament-level programming and machine learning enable tunable release kinetics beyond material limits,https://www.cell.com/matter/fulltext/S2590-2385(26)00275-4?rss=yes,Matter,2026-07-02 00:00:00 UTC,2026-07-02 00:00:00+00:00,10.1016/j.matt.2026.102912,Yang Ding,"Chen et al. show that drug-release kinetics can be programmed by internal filament architecture rather than repeated formulation changes. Multimaterial 3D printing organizes drug-loaded, drug-free, and barrier filaments into designed transport pathways, while interpretable machine learning and PBPK modeling connect structural design to tunable release and disease-relevant exposure control.",rss_cell,0
Nanoconfinement-directed dual modulation of coordination and inter-site distance in single-atom catalysts for selective catalysis,https://www.cell.com/matter/fulltext/S2590-2385(26)00271-7?rss=yes,Matter,2026-07-02 00:00:00 UTC,2026-07-02 00:00:00+00:00,10.1016/j.matt.2026.102908,Bingcai Pan,"Nanoconfinement engineering simultaneously regulates the coordination number and inter-site distance in single-atom catalysts, redirecting the catalytic pathway toward highly selective formation of high-valent iron-oxo (FeIV=O) species.",rss_cell,0
Rapidly constructed Ru-NiMn sites regulate the –CHO/–CH2OH pathway and deprotonate to elevate biomass-derived molecule electrooxidation,https://www.cell.com/joule/fulltext/S2542-4351(26)00229-1?rss=yes,Joule,2026-07-02 00:00:00 UTC,2026-07-02 00:00:00+00:00,10.1016/j.joule.2026.102545,Xianhai Zeng,"This study reveals that the rapidly prepared Ru-NiMn/NF-IH catalyst enhances HER//HMFOR activity by improving substrate adsorption, promoting deprotonation, and regulating the reaction pathway. These findings link the HER//HMFOR mechanism to catalyst design, providing insights into improving the activity and durability of electrooxidation catalysts.",rss_cell,0
Increased dengue transmission following highway paving in the Peruvian Amazon,https://www.nature.com/articles/s41893-026-01879-8,Nature Sustainability,2026-07-02 00:00:00 UTC,2026-07-02 00:00:00+00:00,10.1038/s41893-026-01879-8,Erin A. Mordecai,"Rapid expansion of transportation infrastructure is transforming tropical environments, yet the health impacts of these changes remain poorly understood and are rarely accounted for in impact assessments. We apply a quasi-experimental approach to quantify the impact of highway paving on infectious disease transmission. The 2009 paving of the Interoceanic Highway through the previously isolated Madre de Dios region of the Peruvian Amazon offered a natural experiment to evaluate how highway paving influences transmission of dengue virus, a high-burden mosquito-borne disease. We compared dengue incidence data from healthcare facilities in Madre de Dios near versus far from the highway before and after paving, while controlling for observable and unobservable confounding variables (a difference-in-differences causal inference approach). Paving led to an additional 10,950 (95% confidence interval of 3,186–18,715) dengue cases since 2009, a 403% (117–689%) increase in incidence rates in facilities near the highway in the 14 years since paving (2009–2022), compared with their pre-paving incidence rates. Our findings demonstrate the impact that infrastructure can have on dengue transmission, likely via its effects on human mobility and vector dispersal. Future road construction plans in tropical regions should account for potential increases in dengue transmission during impact assessments.",nature_html,0
A universal chemo-mechanical scaling law governs autonomous shape selection in active soft capsules,https://www.cell.com/matter/fulltext/S2590-2385(26)00272-9?rss=yes,Matter,2026-07-02 00:00:00 UTC,2026-07-02 00:00:00+00:00,10.1016/j.matt.2026.102909,Ryo Yoshida,"Hollow hydrogel capsules driven by an internal chemical oscillator autonomously switch between gentle shape fluctuations and large-scale buckling. We show that this mode selection is governed by a single dimensionless ratio between chemical and mechanical timescales. This scaling framework collapses diverse material and reaction conditions into a predictive phase diagram, establishing a design principle for programming autonomous deformation in active soft materials.",rss_cell,0
"Paleogenomics retraces the ancient population history of Southwestern East Asia for the past 12,000 years",https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag398/8723923?rss=1,National Science Review Advance Access,2026-07-02 00:00:00 UTC,2026-07-02 00:00:00+00:00,10.1093/nsr/nwag398,Qiaomei Fu,"Southwestern East Asia, a key intersection linking southern East Asia, Southeast Asia, and the Tibetan Plateau, is a crucial area for the study of early human migrations. However, ancient DNA studies in the eastern part of the region, particularly in Guizhou, are still lacking. We present the first genomic study of Guizhou populations from a time period spanning 12,000 years, including five Guizhou individuals older than 10,000 years. Combined with published Guangxi and Yunnan samples, we reveal a complex genetic history of human populations in southwestern East Asia from the Paleolithic to the Early Neolithic periods. Paleolithic populations were marked by heterogeneous distribution patterns of the recently described basal East Asian Xingyi_EN ancestry admixed with ancestry present in northern East Asia. By the Bronze Age, this enigmatic basal ancestry was no longer detectable in the region. Beginning 1,200 years ago, genetic interactions between Guizhou and Guangxi populations intensified following language-specific patterns. Overall, our results clarify the complex population dynamics of southwestern East Asia over the past 12,000 years.",rss_oup,0
