title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
[ASAP] Divergent Total Synthesis of the Harziane Diterpenoids,http://dx.doi.org/10.1021/jacs.5c14490,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-01-04 09:49:13 UTC,2026-01-04 09:49:13+00:00,10.1021/jacs.5c14490,"The harziane family of diterpenoid natural products possesses a stereochemically dense 6/5/7/4 tetracyclic framework that is structurally distinct among secondary metabolites. Indeed, members contain up to six contiguous stereocenters, three all-carbon quaternary centers, and an array of differential oxidation patterns across the nearly 50 members that have been isolated since the inaugural member was first reported in 1992. Herein we report a concise strategy, guided both by quaternary center analysis as well as common intermediate logic, that has led to the synthesis of three family members with distinctive stereochemical and oxidation patterns as well as the proposed structure of a fourth; all were accessed in just 1-3 steps from that common, late-stage intermediate, and three of these structures have been prepared for the first time. Four other natural products were obtained formally from that same material. Key operations include (1) a Au(I)-catalyzed cycloisomerization reaction to forge their unique bicyclo[5.2.0]nonane framework, (2) a strategic semi-Pinacol ring contraction that sets the stage for formation of the final ring system, and (3) a suite of late-stage site- and chemo-selective redox reactions using synthetic handles on two different halves of the molecule that, when properly orchestrated, smoothly complete the targets.",pubmed,False
[ASAP] Single-Atom Catalysis with Anion-Enriched Environments for Enhanced Stability of Zn–I2 Batteries,http://dx.doi.org/10.1021/acsenergylett.5c03294,ACS Energy Letters: Latest Articles (ACS Publications),2026-01-04 14:54:59 UTC,2026-01-04 14:54:59+00:00,10.1021/acsenergylett.5c03294,,,False
[ASAP] Asymmetric Carbonium Ion Catalysis: The Intramolecular Hydroalkoxylation of Cyclopropanes,http://dx.doi.org/10.1021/jacs.5c20876,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-01-04 17:50:12 UTC,2026-01-04 17:50:12+00:00,10.1021/jacs.5c20876,"Cyclopropanes serve as valuable synthetic intermediates in drug discovery and natural product synthesis. However, the stereoselective functionalization of cyclopropanes remains a fundamental challenge, traditionally necessitating the prior activation of the parent hydrocarbon. Here, we report an organocatalytic asymmetric intramolecular hydroalkoxylation of cyclopropanes that overcomes this constraint using chiral imidodiphosphorimidate catalysts. Our strategy directly affords enantioenriched substituted tetrahydrofurans with high enantioselectivity (up to 96.5:3.5 er). Kinetic analyses reveal a zero-order dependence on the substrate and support catalyst saturation. Combined experimental and computational studies suggest that the prereaction catalyst-substrate ion pair is stabilized through noncovalent interactions leading to the formation of a transient cycloproponium ion-like transition state. This work provides a potentially general platform for stereoselective cyclopropane functionalization.",pubmed,False
[ASAP] High-Entropy Electrolyte for Scalable Zinc–Iodine Flow Batteries,http://dx.doi.org/10.1021/acsenergylett.5c04158,ACS Energy Letters: Latest Articles (ACS Publications),2026-01-04 18:08:43 UTC,2026-01-04 18:08:43+00:00,10.1021/acsenergylett.5c04158,,,False
[ASAP] Structural Mechanism for Gas Permeability in Noncrystalline Carbon under Pressure,http://dx.doi.org/10.1021/jacs.5c17051,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-01-04 18:42:01 UTC,2026-01-04 18:42:01+00:00,10.1021/jacs.5c17051,"Volatiles can form novel compounds and exhibit extraordinary properties under high pressure. The recently developed nanostructured diamond capsules (NDCs) enable the preservation of otherwise typically unquenchable high-pressure volatiles for fundamental research and practical applications in ambient environments. A critical process in NDC synthesis is the pressure-driven diffusion of volatiles into the enclosed nanopores of glassy carbon, the precursor material. However, the structural pathways that allow such diffusion remain unclear, as glassy carbon is typically considered to be extremely impermeable. Here, we combined in situ high-pressure synchrotron X-ray diffraction and small-angle X-ray scattering, complemented by transmission electron microscopy, to investigate the pressure-induced diffusion of two model gases, helium and argon, into glassy carbon and amorphous carbon. Our findings reveal that gas penetration occurs through disordered structural defects in glassy carbon rather than via the usually expected interlayer spacing between its weakly bonded graphene-like layers. Based on this mechanism, we further demonstrate that moderate pressures can also drive gas diffusion into various amorphous carbon nanospheres, identifying them as viable alternative precursors for NDCs. These findings close a critical gap in understanding gas permeability in disordered carbon under pressure and provide essential guidance for tailoring carbon precursors to optimize NDCs for applications with high-pressure volatiles.",pubmed,False
[ASAP] Local Variations in Current Density and Selectivity in CO2 Electrolyzers,http://dx.doi.org/10.1021/acsenergylett.5c03770,ACS Energy Letters: Latest Articles (ACS Publications),2026-01-04 19:01:50 UTC,2026-01-04 19:01:50+00:00,10.1021/acsenergylett.5c03770,,,False
[ASAP] Expanded Boraporphyrinoids: Boron Macrocycles with Redox Switchable Magnetic (Anti)aromaticity and Strong Near-Infrared Absorption,http://dx.doi.org/10.1021/jacs.5c18822,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-01-04 19:10:54 UTC,2026-01-04 19:10:54+00:00,10.1021/jacs.5c18822,"Synthetic porphyrinoids are an intensely researched class of organic chromophores that can exhibit exceptional optoelectronic properties such as efficient light-harvesting capabilities due to panchromatic absorption and high extinction coefficients as well as emission in the long-wavelength electromagnetic spectral region. To harness these features for specific applications, it is pivotal to effectively tune their electronic properties, which can be achieved, for example, by incorporating heteroatoms into their π-system. Although the introduction of three-coordinate boron is particularly interesting due to the effect of its vacant p-orbital, boraporphyrinoids have hardly been explored so far. Herein, we report the synthesis of electron-deficient diboratetrathiaporphyrin(2.1.2.1) 1 and its doubly reduced form K2[1], as well as their partially saturated analogs 2 and K2[2], respectively. Experimental and computational results show that neutral 1 is globally antiaromatic in the context of the magnetic criterion, while twofold reduction to K2[1] leads to a switch to global aromaticity. In contrast, reduction of 2 to K2[2] results in the attenuation of local aromaticity in the thiophene units. These findings are corroborated with a detailed comparative computational study on the aromatic properties of simplified model systems. The observed redox switching between global antiaromaticity and aromaticity is unprecedented in organoboron macrocycles. Porphyrinoid K2[1] exhibits strong absorption ranging from the UV to the NIR spectral region, as well as photoluminescence in the NIR region (985 nm).",pubmed,False
[ASAP] PGLa and Magainin 2 Can Porate Membranes via Transient Hourglass-Shaped Toroidal Pores,http://dx.doi.org/10.1021/jacs.5c11101,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-01-04 19:11:25 UTC,2026-01-04 19:11:25+00:00,10.1021/jacs.5c11101,"Antimicrobial resistance has emerged as a significant global public health concern, necessitating prompt and comprehensive attention. In response to this pressing challenge, antimicrobial peptides (AMPs), which are innate immune system components naturally synthesized by diverse organisms, hold potential as alternative therapeutic agents. However, a primary obstacle resides in the absence of effective experimental methodologies capable of investigating transient behaviors of membrane active peptides at the atomic scale. In this study, we have employed all-atom molecular dynamics (MD) simulations to elucidate the mechanisms underlying the behavior of two magainin peptides and their equimolar mixture, namely PGLa and magainin 2 (Mag2). Despite extensive investigation spanning decades, the fundamental mechanisms governing these peptides are still not fully understood. Our findings demonstrate that simulation time scales over 10 μs can capture the formation of pores within bacterial model membrane mimics and obtain comprehensive insights into the spontaneous self-assembly of magainin peptides. An hourglass pore model is proposed to explain their transient membrane perforation, where peptides self-assemble to support the pore structure from both membrane leaflets as double stacks. Atomistic MD simulations provide an unprecedented direct view on selective transmembrane binding, pore formation, pore fluctuation and ultimately pore closure. These insights offer a new promising path for the development of peptide-based therapeutics tailored to combat bacterial infections.",pubmed,False
Divergent paths: A machine learning analysis of post-pandemic decarbonization trajectories and the global climate policy imperative,https://www.sciencedirect.com/science/article/pii/S0301421525005567?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-01-05 00:00:00 UTC,2026-01-05 00:00:00+00:00,,,,False
Co-production of techno-economic forecasting for energy policy-making,https://www.sciencedirect.com/science/article/pii/S0306261925020380?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-01-05 00:00:00 UTC,2026-01-05 00:00:00+00:00,,,,False
