title,link,published,source,pub_date
From bats at dusk to asteroid quests: Books in brief,https://www.nature.com/articles/d41586-026-01304-2,2026-04-24 00:00:00 UTC,Nature,2026-04-24 00:00:00+00:00
Rapid and high-quality formation of dodecagonal quasicrystals and their approximants using a purely mechanical approach,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag244/8662151?rss=1,2026-04-24 00:00:00 UTC,National Science Review Advance Access,2026-04-24 00:00:00+00:00
Elevation-dependent landsliding driven by climate change in the eastern Himalayan syntaxis,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag238/8661866?rss=1,2026-04-24 00:00:00 UTC,National Science Review Advance Access,2026-04-24 00:00:00+00:00
Single-crystal to single-crystal editing of metal–organic frameworks via ligand removal,https://www.nature.com/articles/s41557-026-02135-4,2026-04-24 00:00:00 UTC,Nature Chemistry,2026-04-24 00:00:00+00:00
A Cu(I)-catalysed click reaction generates ROS-triggered cleavable linkages in aqueous media,https://www.nature.com/articles/s41557-026-02100-1,2026-04-24 00:00:00 UTC,Nature Chemistry,2026-04-24 00:00:00+00:00
Reactions of diazoboranes with oxygen enables the synthesis and isolation of dioxaboriranes,https://www.nature.com/articles/s41557-026-02120-x,2026-04-24 00:00:00 UTC,Nature Chemistry,2026-04-24 00:00:00+00:00
Cosmic-ray detection heralds era of mega-observatories for neutrinos,https://www.nature.com/articles/d41586-026-01282-5,2026-04-24 00:00:00 UTC,Nature,2026-04-24 00:00:00+00:00
Author Correction: A µ-opioid receptor superagonist analgesic with minimal adverse effects,https://www.nature.com/articles/s41586-026-10552-1,2026-04-24 00:00:00 UTC,Nature,2026-04-24 00:00:00+00:00
Author Correction: Commensal yeast promotes Salmonella Typhimurium virulence,https://www.nature.com/articles/s41586-026-10518-3,2026-04-24 00:00:00 UTC,Nature,2026-04-24 00:00:00+00:00
Review articles in the era of agentic artificial intelligence,https://www.nature.com/articles/s44286-026-00387-y,2026-04-24 00:00:00 UTC,Nature Chemical Engineering,2026-04-24 00:00:00+00:00
The memory dealer of Old Jeddah,https://www.nature.com/articles/d41586-026-01071-0,2026-04-24 00:00:00 UTC,Nature,2026-04-24 00:00:00+00:00
Inside the evidence revolution — how decision-making became data driven,https://www.nature.com/articles/d41586-026-01359-1,2026-04-24 00:00:00 UTC,Nature,2026-04-24 00:00:00+00:00
How much for a fake authorship? Ad database reveals secrets of scientific fraud,https://www.nature.com/articles/d41586-026-01340-y,2026-04-24 00:00:00 UTC,Nature,2026-04-24 00:00:00+00:00
Closure of China’s influential journal ranking leaves academics reeling — what will take its place?,https://www.nature.com/articles/d41586-026-01277-2,2026-04-24 00:00:00 UTC,Nature,2026-04-24 00:00:00+00:00
When less is more,https://www.nature.com/articles/s44286-026-00388-x,2026-04-24 00:00:00 UTC,Nature Chemical Engineering,2026-04-24 00:00:00+00:00
Brain tissue near tumours is loaded with plastic,https://www.nature.com/articles/d41586-026-01281-6,2026-04-24 00:00:00 UTC,Nature,2026-04-24 00:00:00+00:00
Hit a glitch in your research? Some ‘night science’ thinking could move it forward,https://www.nature.com/articles/d41586-026-01294-1,2026-04-24 00:00:00 UTC,Nature,2026-04-24 00:00:00+00:00
Imaging dynamic electrocatalytic processes on nano-strained MoS2 using interferometric electro-optical microscopy,https://www.nature.com/articles/s41560-026-02043-4,2026-04-24 00:00:00 UTC,Nature Energy,2026-04-24 00:00:00+00:00
Simulating complex physics at lightning speed,https://www.nature.com/articles/s44286-026-00377-0,2026-04-24 00:00:00 UTC,Nature Chemical Engineering,2026-04-24 00:00:00+00:00
Mitigating lead toxicity towards safer commercialization of perovskite solar cells,https://www.nature.com/articles/s41560-026-02037-2,2026-04-24 00:00:00 UTC,Nature Energy,2026-04-24 00:00:00+00:00
Cooling worth its salt,https://www.nature.com/articles/s44286-026-00390-3,2026-04-24 00:00:00 UTC,Nature Chemical Engineering,2026-04-24 00:00:00+00:00
Abrupt change to European funder’s rules leaves researchers shut out,https://www.science.org/content/article/abrupt-change-european-funder-s-rules-leaves-researchers-shut-out,2026-04-24 01:25:00 UTC,Latest News from Science Magazine,2026-04-24 01:25:00+00:00
UK Biobank faces questions about data security after latest breach,https://www.science.org/content/article/uk-biobank-faces-questions-about-data-security-after-latest-breach,2026-04-24 03:25:00 UTC,Latest News from Science Magazine,2026-04-24 03:25:00+00:00
Can Starship succeed where the space shuttle struggled?,https://www.science.org/content/article/can-starship-succeed-where-space-shuttle-struggled,2026-04-24 03:30:00 UTC,Latest News from Science Magazine,2026-04-24 03:30:00+00:00
Eco-resident calls for ban on artificial grass,https://www.bbc.com/news/articles/ceqw32dd91ro?at_medium=RSS&at_campaign=rss,2026-04-24 04:41:27 UTC,BBC News,2026-04-24 04:41:27+00:00
'Empower young people to be bold conservationists',https://www.bbc.com/news/articles/c1eqxjz6g22o?at_medium=RSS&at_campaign=rss,2026-04-24 04:43:37 UTC,BBC News,2026-04-24 04:43:37+00:00
Air Liquide: Ammonia cracking in the Port of Antwerp-Bruges,https://ammoniaenergy.org/articles/air-liquide-ammonia-cracking-in-the-port-of-antwerp-bruges/,2026-04-24 05:02:14 UTC,Articles – Ammonia Energy Association,2026-04-24 05:02:14+00:00
Disorder‐Driven Fast Na+ Transport: From Crystalline to Amorphous Networks in the Mixed‐Anion NaTaOxCl6−2x Oxychlorides,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70977?af=R,2026-04-24 05:05:24 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-04-24 05:05:24+00:00
Coupling Temperature‐Adaptive Solvation With Nano‐Confined Channels Enables Ultrafast Charging Batteries Spanning 140°C Window,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70987?af=R,2026-04-24 05:06:26 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-04-24 05:06:26+00:00
In Situ Interfacial Polymerization Enabling a Dual‐Anchor Surface Binding Interlayer for Efficient and Stable Inverted Perovskite Solar Cells,https://onlinelibrary.wiley.com/doi/10.1002/anie.7579788?af=R,2026-04-24 05:10:02 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-24 05:10:02+00:00
Debunking Common Myths & Misconceptions About NMC Positive Electrode Materials for Li‐ion Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70989?af=R,2026-04-24 05:11:32 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-04-24 05:11:32+00:00
Topology‐Driven Conformational Constraint Enables High‐Temperature Organic Phosphorescence,https://onlinelibrary.wiley.com/doi/10.1002/anie.7657305?af=R,2026-04-24 05:11:34 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-24 05:11:34+00:00
Molecular Design and Interfacial Functions of Self‐Assembled Monolayers for Perovskite and Tandem Solar Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70979?af=R,2026-04-24 05:11:37 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-04-24 05:11:37+00:00
Boosted Durability and Diffusion Kinetics of High‐Potential Azopyridines for Aqueous Organic Flow Batteries,https://onlinelibrary.wiley.com/doi/10.1002/anie.9982136?af=R,2026-04-24 05:18:10 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-24 05:18:10+00:00
