title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Toward a unified data-driven turbulence model through multi-objective learning,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag344/8702617?rss=1,National Science Review Advance Access,2026-06-04 00:00:00 UTC,2026-06-04 00:00:00+00:00,10.1093/nsr/nwag344,Heng Xiao,"Turbulence remains one of the last unresolved problems of classical physics and a major bottleneck to accurate flow prediction in climate, aerospace, and energy systems. Industrial simulations therefore rely on averaged representations of turbulence, which often struggle to predict flows governed by multiple interacting mechanisms. We present a unified, data-driven turbulence modeling framework designed to learn robustly from sparse, indirect observations across diverse flow regimes. The framework embeds physical consistency into a flexible, frame-invariant closure, automatically selects representative training cases based on similarity of flow-feature distributions, and learns a single, unified model through a multi-objective ensemble strategy that balances competing objectives across flows and quantities of interest. The resulting unified foundation model adapts seamlessly across regimes without manual intervention. It outperforms existing turbulence models across a broad spectrum of canonical flows and maintains improved performance in complex three-dimensional configurations of industrial relevance, including a gas turbine diffuser, a generic car, and a generic aircraft. When application-specific accuracy is required, the framework further enables specialist models through additive fine-tuning on targeted flow datasets. The results demonstrate the feasibility of a deployable and generalized turbulence modeling approach that unifies multiple flow mechanisms within a single architecture for a broad range of natural and industrial flows.",rss_oup,0
The emerging antarctic amplification,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag343/8702397?rss=1,National Science Review Advance Access,2026-06-04 00:00:00 UTC,2026-06-04 00:00:00+00:00,10.1093/nsr/nwag343,Lei Zhang,"Qigang Wu, JiKai Tian, Qianyi Yu, Shizuo Li, Chang Yang, Aixue Hu, Lei Zhang; The emerging antarctic amplification, National Science Review, , nwag343, htt",openalex,0
Energy-efficient electrified ethylene synthesis in CO-starved environment,https://www.nature.com/articles/s41893-026-01849-0,Nature Sustainability,2026-06-04 00:00:00 UTC,2026-06-04 00:00:00+00:00,10.1038/s41893-026-01849-0,Edward H. Sargent,"Electrochemical synthesis using carbon monoxide (CO) has the potential to offer sustainable ethylene (C2H4) production. However, there is a trade-off between the energy efficiency and the single-pass carbon efficiency achieved in such systems, especially at the outlet of a high-single-pass-carbon-efficiency reaction environment where the system becomes starved of CO. Here we pursued catalysts that achieve efficient C–C coupling even at a low CO concentration near the outlet of a high-single-pass-carbon-efficiency reactor, by enhancing CO coverage on the catalyst surface to facilitate the deoxygenation of the key intermediate *CHCOH, and thereby steer the reaction towards ethylene. The use of a nitrogen- and phosphorous-co-doped carbon layer obtained simultaneously 38% ethylene energy efficiency and 73% single-pass carbon efficiency at 200 mA cm−2. We estimate a total energy cost of C2H4 production of 141 GJ t−1. When the CO is derived from CO2 reduction and the CO2 feedstock is obtained through direct air capture, and wind electricity is employed, the cradle-to-gate carbon intensity reaches −2.5 t CO2e t−1 C2H4, much lower than a +2.2 t CO2e t−1 carbon footprint of C2H4 synthesis based on naphtha cracking. This work provides a viable strategy to enable electrified ethylene production in a CO-starved environment.",nature_html,0
Basin uplift and related climate dynamics drive far-field submarine landslides,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag342/8702392?rss=1,National Science Review Advance Access,2026-06-04 00:00:00 UTC,2026-06-04 00:00:00+00:00,10.1093/nsr/nwag342,Shucheng Xie,"Submarine landslides can generate catastrophic cascading hazards, including tsunamis. Tectonics and climate have long been hypothesized to influence slope instability, but how they control repeated slope failures over geological time scales is still unclear. In this study from the South China Sea, we find that > 90% of the ∼1,900 m-thick Plio-Quaternary succession consists of repeated submarine landslide deposits, and they onset suddenly at about 5.5 Ma. We demonstrate that uplift of the Red River basin and associated strengthening of the Indian Summer Monsoon drive a regime shift in sediment supply, characterized by a sustained increase that persists to the present, steepening the margin slope and promoting sediment overpressure, thereby triggering widespread mass wasting. This study demonstrates a teleconnection between continental tectonic–climatic changes and submarine landslide activity, thereby advancing our understanding of repeated slope-instability phenomena within a source-to-sink stratigraphic framework and contributing to the reconstruction of Earth’s history.",rss_oup,0
Structure-programmable solid electrolytes for stack-pressure-free all-solid-state micro-batteries,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag345/8702391?rss=1,National Science Review Advance Access,2026-06-04 00:00:00 UTC,2026-06-04 00:00:00+00:00,10.1093/nsr/nwag345,Zhong-Shuai Wu,"Structural programming enables the rational construction of solid electrolytes into architected frameworks capable of stress regulation, directional ion transport modulation, and interfacial stabilization, thereby allowing stack-pressure-free operation of all-solid-state microbatteries integrated within microsystems.",crossref,0
Brain-like optical computing: a pathway from edge intelligence to embodied intelligence,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag336/8702387?rss=1,National Science Review Advance Access,2026-06-04 00:00:00 UTC,2026-06-04 00:00:00+00:00,10.1093/nsr/nwag336,Min Gu,"Moving beyond matrix-based optics, brain-like optical computing combines photonic memory, learning and event-driven processing for ultralow-latency perception, high-bandwidth interaction and energy-efficient autonomous control across edge and embodied systems.",crossref,0
Giant gate response of the charge in an electron–lattice condensate,https://www.nature.com/articles/s41928-026-01636-x,Nature Electronics,2026-06-04 00:00:00 UTC,2026-06-04 00:00:00+00:00,10.1038/s41928-026-01636-x,Alexander A. Balandin,"Charge-density-wave condensates are correlated electronic phases in which strong electron–lattice interactions lead to collective charge behaviour. Efficient electrical control of these condensates could enable gating beyond conventional capacitive limits. Here we report a giant gate response of the condensate density in the quasi-one-dimensional material orthorhombic tantalum trisulfide (o-TaS3). The gate-induced change in the condensate charge density exceeds predictions based on geometrical gate capacitance by one to two orders of magnitude. The enhanced gating effect arises from the coupling of the electric field to the electron–lattice condensate, which amplifies the gate response by means of collective electronic behaviour. We quantify the effect by determining the quantum capacitance of the charge-density-wave and by constructing a band diagram for the gated charge-density-wave device.",nature_html,0
Ionic thermoelectrics: a soft energy conversion technique,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag333/8702384?rss=1,National Science Review Advance Access,2026-06-04 00:00:00 UTC,2026-06-04 00:00:00+00:00,10.1093/nsr/nwag333,Nicholas X Fang,"Weishu Liu, Xiaogang Zhang, Nicholas X Fang; Ionic thermoelectrics: a soft energy conversion technique, National Science Review, , nwag333, https://doi.org",openalex,0
Interfacial hydrogen-bond network regulation enables selective CO2 reduction to ethanol on copper-free electrocatalysts,https://www.cell.com/chem/fulltext/S2451-9294(26)00144-0?rss=yes,Chem,2026-06-04 00:00:00 UTC,2026-06-04 00:00:00+00:00,10.1016/j.chempr.2026.103078,Tanyuan Wang,"Selective electroreduction of CO2 into ethanol—a storable fuel—has been limited almost exclusively to copper. Herein, a copper-free Ag/Cr2O3 catalyst is designed to produce ethanol with >50% faradaic efficiency at ∼160 mA/cm2 with the assistance of perchlorate. The presence of perchlorate disrupts the continuous hydrogen-bond network, thereby inhibiting the competing hydrogen evolution. The Ag–Cr asymmetric sites further stabilize the C–C coupling intermediates and lower the ethanol pathway barriers over ethylene, thus enabling selective ethanol generation.",rss_cell,0
Atomic-level etching enables black phosphorus-based electrocatalysts with tuned high-loading single-atom/nanocluster microdomains,https://www.cell.com/matter/fulltext/S2590-2385(26)00220-1?rss=yes,Matter,2026-06-04 00:00:00 UTC,2026-06-04 00:00:00+00:00,10.1016/j.matt.2026.102857,Dingsheng Wang,"A biphasic interfacial atomic etching strategy (BIAES) is proposed to introduce atomic-scale defects into black phosphorus nanosheets, thereby providing high-density anchoring sites and spatial confinement for controllable loading of metal single atom (SA) /nanocrystal (NC) microdomains. Strong metal-support interactions and NC-induced modulation of adjacent SA sites boost catalytic performance.",rss_cell,0
