title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Insulin resistance prediction from wearables and routine blood biomarkers,https://www.nature.com/articles/s41586-026-10179-2,Nature,2026-03-16 00:00:00 UTC,2026-03-16 00:00:00+00:00,10.1038/s41586-026-10179-2,Javier L. Prieto,"Insulin resistance (IR), a primary precursor to type 2 diabetes, is characterized by impaired insulin action in tissues1. However, diagnostic methods remain expensive and inaccessible, which hinders early intervention2,3. Here we present the WEAR-ME study, a large, remotely conducted study of IR (n = 1,165 participants; median body mass index (BMI) = 28 kg m−2, median age = 45 years, median haemoglobin A1c (HbA1c) = 5.4%) that uses time-series data from wearable devices and routine blood biomarkers to train deep neural networks against a ground-truth measure of IR (homeostatic model assessment of IR; HOMA-IR). Using a HOMA-IR cut-off of 2.9, our multimodal model achieved robust performance (area under the receiver operating characteristic curve (AUROC) = 0.80, sensitivity = 76%, specificity = 84%) with data from wearable devices, together with demographic and routine blood biomarker data. To enhance the use of time-series data from wearables, we fine-tuned a wearable foundation model (WFM) pretrained on 40 million hours of sensor data. In an independent validation cohort (n = 72), a model integrating WFM-derived representations with demographic data surpassed a demographics-only baseline (AUROC = 0.75 versus 0.66). Moreover, adding WFM-derived representations to a model with demographics, fasting glucose and a lipid panel substantially improved performance, compared with an identical model without data from wearables (AUROC = 0.88 versus 0.76). We integrate IR prediction into a large language model to contextualize the results and facilitate personalized recommendations. This work establishes a scalable, accessible framework for the early detection of metabolic risk, which could enable timely lifestyle interventions to prevent progression to type 2 diabetes.",nature_html,0
On-surface radical ring-opening polymerization produces ultralong poly(para-phenylene) for access to non-benzenoid carbon nanoribbons,https://www.nature.com/articles/s41557-026-02092-y,Nature Chemistry,2026-03-16 00:00:00 UTC,2026-03-16 00:00:00+00:00,10.1038/s41557-026-02092-y,J.Michael Gottfried,"Extending the chain lengths of conductive polymers, such as unsubstituted poly(para-phenylene) (PPP), is crucial for their application in high-performance organic devices and processing into high-quality functional materials. While surface-assisted Ullmann coupling has increased PPP chain lengths to ~100 nm, from ~32 nm achieved by solution-based reactions, its step-growth reaction mechanism limits further elongation. Here we report the synthesis of PPP via radical ring-opening polymerization of [6]cyclo(para-phenylene) on a Cu(111) surface. This process has been identified as a chain-growth polymerization, substantially enhancing the PPP chain length to the micrometre range (~0.9 μm). The obtained ultralong PPP chains on an otherwise clean surface undergo selective C–H bond scission, forming an upright-standing poly(para-benzyne) intermediate, which further couples into the unsubstituted biphenylene ribbon with length up to ~40 nm. The ring-opening polymerization provides a versatile route to high-quality polymers and non-benzenoid carbon nanoribbons with precise structural control.",nature_html,0
Direct conversion from alkenes to alkynes,https://www.nature.com/articles/s41586-026-10372-3,Nature,2026-03-16 00:00:00 UTC,2026-03-16 00:00:00+00:00,10.1038/s41586-026-10372-3,Ning Jiao,"Alkynes are widely used as feedstock chemicals and functional groups in organic chemistry1,2. However, while the hydrogenation from an alkyne to an alkene is well established, typical methods for the reverse reaction – conversion of an alkene to an alkyne, are based on elimination chemistry reported in the 1860s3 and use forcing conditions (strong base or high temperatures)4-6. This precludes more general application on functional molecules. Here we report a recyclable selenanthrene reagent that mediates alkenes desaturation to alkynes under mild conditions. This method shows broad compatibility with both classical leaving groups and sensitive functional groups, enabling application late-stage in the efficient synthesis of complex alkynes. Moreover, this platform enables Z/E alkenes configuration inversion or sorting that are inaccessible with existing methods, highlighting its potential for diverse downstream derivatizations.",nature_html,0
"Microstructure of Electrodeposited Lithium and its Evolution During Cycling when Using Metal Interlayers in ""Anode-Free"" Solid-State Batteries",http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE07230A,RSC - Energy Environ. Sci. latest articles,2026-03-16 00:00:00 UTC,2026-03-16 00:00:00+00:00,,Juergen Janek,"""Reservoir-free"" construction of solid state batteries could circumvent the handling of reactive lithium metal foils and further increase the energy density. Metallic interlayers could play an important role in the homogenization of the deposited lithium layer by increasing the coverage of the deposit and additionally reducing the size of the lithium grains. To date, the influence of different interlayers and the influence of stripping on the lithium microstructure is still unknown. This work analyzes the influence of gold, silver and bismuth interlayers on the microstructure of electrodeposited lithium layers using electron backscatter diffraction (EBSD) on cross-sections prepared by broad ion-milling. In addition, partially stripped lithium layers and thus the influence of stripping on the lithium microstructure are analyzed using the mentioned interlayers. Our findings reveal that different interlayer materials result in different lithium microstructures. In addition, stripping also causes a significant change in the lithium microstructure, both in terms of grain size and grain orientation, gaining a deeper understanding of the lithium microstructure and its impact.",rsc_html,0
Low-resistance contacts for p-type monolayer tungsten diselenide transistors using metallic layered Nb0.3W0.7Se2,https://www.nature.com/articles/s41928-026-01568-6,Nature Electronics,2026-03-16 00:00:00 UTC,2026-03-16 00:00:00+00:00,10.1038/s41928-026-01568-6,Joerg Appenzeller,"Achieving low contact resistance is a critical challenge in the development of p-type transistors that use monolayer transition metal dichalcogenides, such as tungsten diselenide (WSe2), as their channel material. Contacts made with high work function metals require deposition at high temperatures, which typically creates defects or strain at the metal–channel interface. One solution is to use metallic two-dimensional (2D) materials that have atomically flat surfaces and can be deposited at low temperatures, as have been reported for n-type semiconductors. However, the comparatively large bandgap of WSe2 has hindered experimental progress with p-type transistors. Here we show that metallic layered Nb0.3W0.7Se2 can be used to create contacts for monolayer and bilayer WSe2 field-effect transistors with channel lengths down to 100 nm. Our 2D–2D contacted field-effect transistors exhibit on-current densities of up to 358 µA µm−1 and 1.1 mA µm−1 on monolayer and bilayer WSe2 channels, respectively. In combination with scaled gate dielectrics (effective oxide thickness of 1.3 nm), the fabricated 2D–2D contacted monolayer WSe2 devices achieve a subthreshold swing of 88 mV dec−1.",nature_html,0
AI-screened small-molecule templating effect enabling 2D architectures for dendrite-free lithium metal batteries,https://www.cell.com/matter/fulltext/S2590-2385(26)00079-2?rss=yes,Matter,2026-03-16 00:00:00 UTC,2026-03-16 00:00:00+00:00,10.1016/j.matt.2026.102716,Deping Li,"To overcome the safety and conductivity limitations of composite polymer electrolytes, Zhou et al. developed an AI-screened sol-gel strategy to synthesize 2D LALZO nanosheets. These high-aspect-ratio fillers create a brick-and-mortar skeleton that reinforces the polymer matrix and establishes continuous ion-transport networks. The resulting electrolytes effectively suppress lithium dendrites, enabling long-life, high-performance all-solid-state lithium metal batteries with exceptional mechanical resilience and electrochemical stability.",rss_cell,0
Molecular tautomerism-enabled isomerization of COFs for aqueous supercapacitors,https://www.cell.com/matter/fulltext/S2590-2385(26)00077-9?rss=yes,Matter,2026-03-16 00:00:00 UTC,2026-03-16 00:00:00+00:00,10.1016/j.matt.2026.102714,Jieshan Qiu,"This work employs cyanuric acid tautomerism (tri-one/tri-ol configurations) to achieve precise structural isomerization of covalent organic frameworks (COFs). Through variation of the solvent dielectric constant, two distinct homogeneous triazine-based COFs (Ton-COF and Tol-COF) are selectively synthesized, exhibiting differentiated supercapacitor performance. This approach may provide a new insight into the development of COFs for advanced electrochemical energy storage from molecular design to performance regulation and beyond.",rss_cell,0
"Industrialization exploration of wearable electronic textiles: From materials, devices, to systems",https://www.cell.com/matter/fulltext/S2590-2385(26)00035-4?rss=yes,Matter,2026-03-16 00:00:00 UTC,2026-03-16 00:00:00+00:00,10.1016/j.matt.2026.102672,Bingjie Wang,"Wearable electronic textiles are evolving from single-function materials into integrated electronic systems. This Perspective reviews the materials, device designs, and integration strategies that enable scalable e-textile platforms across sensing, energy, feedback, communication, and computation, highlighting recent advances in system-level integration and identifying key bottlenecks in reliability, manufacturability, and interoperability. It offers an industrialization-oriented framework and points to emerging applications in wearable electronics, smart textiles, and human-machine interfaces.",rss_cell,0
In situ insights from non-equilibrium solution combustion synthesis: From semiconducting thin films to metallic nanostructures,https://www.cell.com/chem/fulltext/S2451-9294(26)00009-4?rss=yes,Chem,2026-03-16 00:00:00 UTC,2026-03-16 00:00:00+00:00,10.1016/j.chempr.2026.102943,Reinhold H. Dauskardt,"Synchrotron X-ray absorption spectroscopy of solution combustion reactions reveals the controlled formation of porous nickel metal foams or transparent oxide thin films based on precursor chemistry and reaction geometry. This rapid (≤1 min) and low-temperature technique enables scalable manufacturing of materials for catalysts, perovskite solar devices, and batteries.",rss_cell,0
"Light-driven reversible ring contraction and expansion to modulate strain, conformation, and reactivity",https://www.cell.com/chem/fulltext/S2451-9294(26)00013-6?rss=yes,Chem,2026-03-16 00:00:00 UTC,2026-03-16 00:00:00+00:00,10.1016/j.chempr.2026.102947,Stefan Hecht,This study introduces looped diarylethene photoswitches that reversibly alter ring size and thereby modulate molecular strain using light. The strain was monitored via the diagnostic absorption maxima of the photogenerated closed isomers. Incorporation of an allene functionality into the loop region allowed for remote-controlled reactivity tuning in a dipolar cycloaddition with diazoacetate.,rss_cell,0
