title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
Dictionary of human intestinal organoid responses to secreted niche factors at single cell resolution,https://www.nature.com/articles/s41467-025-68247-6,Nature Communications,2026-01-09 00:00:00 UTC,2026-01-09 00:00:00+00:00,,"The intestinal epithelium plays a critical role in health and disease, yet the impact of microenvironmental cues in diseased contexts, such as inflammatory bowel disease (IBD), remains poorly defined. To address this gap, we first benchmarked human colonic organoid injury models against IBD tissue and established a disease-relevant model of inflammation using inflammatory cytokines. Using this system, we built a dictionary of epithelial responses to 79 secreted niche factors at single cell resolution via donor-pooled, multiplexed single cell RNA-sequencing. The comprehensive nature of our atlas allowed us to map relationships between perturbations, infer the function of less characterized ligands, and identify cell type-specific perturbed pathways. Finally, we established the relevance of organoid-derived gene programs by mapping them to single cell and spatial atlases of human IBD tissue. Our resource offers a global view of epithelial responses to microenvironmental cues, offering insights into epithelial homeostasis and repair mechanisms in IBD.",nature_html,0
High-throughput development of flexible amorphous materials showing large anomalous Nernst effect via automatic annealing and thermoelectric imaging,https://www.sciencedirect.com/science/article/pii/S1369702125005516?dgcid=rss_sd_all,ScienceDirect Publication: Materials Today,2026-01-09 00:00:00 UTC,2026-01-09 00:00:00+00:00,,,,0
Nucleic acid nanotechnology in tumor microenvironment research: from illumination to intervention for enhanced immunotherapy,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00602C,RSC - Chem. Soc. Rev. latest articles,2026-01-09 00:00:00 UTC,2026-01-09 00:00:00+00:00,,"Nucleic acid nanotechnology has emerged as a transformative tool in tumor research due to several unique properties including exceptional programmability and biocompatibility. The simplicity of their synthesis and chemical modification, their versatility as probes for both nucleic acid and non-nucleic acid targets, and their compatibility with signal amplification strategies make nucleic acid nanostructures ideal for biosensing applications. To date, nucleic acid nanotechnology has been successfully used in the precise detection and monitoring of tumor biomarkers at multiple biological scales. Furthermore, the engineering of sensory and modulable nucleic acid nanostructures has facilitated breakthroughs at the single-cell level in illuminating and reprogramming the tumor microenvironment (TME), thereby advancing tumor diagnostics and therapeutic decision-making. Framework nucleic acids (FNAs) have also shown promise in immunomodulation, offering novel strategies for fine-tuning immune responses in cancer immunotherapy. This review highlights the role of nucleic acid nanotechnology in non-invasive imaging and biomarker profiling of the TME, with a focus on innovative approaches that enhance detection sensitivity and real-time monitoring. Furthermore, the advantages and potential applications of nucleic acid nanotechnology in cancer immunotherapy are discussed. Through a detailed exploration of these advances, this review aims to provide insights into the pivotal role of nucleic acid nanotechnology in deciphering and modulating the TME for enhanced therapeutic outcomes in oncology.",rsc_html,0
A critical outlook for large-scale all-solid-state batteries,https://www.cell.com/joule/fulltext/S2542-4351(25)00450-7?rss=yes,Joule,2026-01-09 00:00:00 UTC,2026-01-09 00:00:00+00:00,,"This commentary examines the practical challenges of scaling all-solid-state batteries, including physical, chemical, electrochemical, mechanical, safety, and cost-related constraints compared with present liquid-based batteries.",rss_cell,0
Cobalt-catalyzed alkyne silylamidation unlocks Z-selective unnatural dehydropeptides synthesis,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag011/8418264?rss=1,National Science Review Advance Access,2026-01-09 00:00:00 UTC,2026-01-09 00:00:00+00:00,10.1093/nsr/nwag011/8418264,"Due to the unique conformational properties and activities, dehydropeptides play a pivotal role in the fields of biological and medicinal chemistry. Yet, the synthesis of unnatural dehydropeptides still suffers from cumbersome steps, less generality, in particular, with rather limited structural diversity. Herein, a modular cobalt-catalyzed 1,2-silylamidation of non-conjugated alkynes with dioxazolones and silylzinc pivalates is disclosed, thus affording structurally diverse non-canonical sila-dehydropeptides with complete control of regio- and stereoselectivity. Notably, the reaction enables efficient peptide ligation between peptide-containing dioxazolones and peptide-containing alkynes in a Z",rss_oup,0
Grain boundary engineering enables (002)-textured zinc metal anodes with superior reversibility under ultra-high current density,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06795B,RSC - Energy Environ. Sci. latest articles,2026-01-09 00:00:00 UTC,2026-01-09 00:00:00+00:00,,"Aqueous zinc ion batteries (AZIBs) are promising for renewable energy storage due to their inherent safety and reliability. However, zinc anodes are plagued by parasitic reactions, particularly under high-current-density conditions, which impede their further development.Although a (002)-textured zinc anode generally enables promoted reversibility and stability, the high reactivity of its intergranular regions exacerbates parasitic reactions. Therefore, addressing intergranular issues is crucial for boosting the electrochemical performance of (002)-textured zinc anodes. Herein, a heat treatment strategy is proposed to induce a single (002)-textured phase while driving Bi to fill grain boundaries, thereby effectively suppressing intergranular corrosion.Benefiting from the synergistic effects of the highly stable (002) crystal facet and the grain boundary pinning induced by Bi, the resulting Zn(002)/Bi anode demonstrates exceptional cycling stability, achieving an ultra-long lifespan of 4800 h (~ 96,000 cycles) under a ultra-high current density of 40 mA cm -2 with a cumulative capacity of 96 Ah cm -2 . This work not only provides fundamental insights into the interfacial protection of zinc anodes but also paves the way for their practical application under high-current-density conditions.",rsc_html,0
Fused-ring topology orchestrates crystallographic control and polyiodide sequestration for ultra-durable zinc-iodine batteries,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE07366A,RSC - Energy Environ. Sci. latest articles,2026-01-09 00:00:00 UTC,2026-01-09 00:00:00+00:00,,"Aqueous zinc-iodine batteries present a compelling route for sustainable energy storage yet remain hindered by uncontrolled dendritic growth and the parasitic polyiodide shuttle effect. Here, we surmount these challenges by introducing a bifunctional electrolyte modulator, imidazo[1,2-b]pyridazine (IP), characterized by a nitrogen-rich fused-ring aromatic topology, to orchestrate synergistic regulation of both anode and cathode interfaces. At the anode, IP partially displaces water molecules from the Zn2+ solvation sheath and self-assembles into a dense, dynamic adsorption interphase driven by strong π-π stacking interactions. This interfacial restructuring homogenizes ion flux and directs zinc deposition preferentially along the kinetically favorable (100) crystallographic plane, effectively inhibiting dendrite formation. Concurrently at the cathode, the electron-rich nitrogen centers of IP function as Lewis base sites to chemically immobilize soluble polyiodide species. This confinement mechanism mitigates the shuttle effect without compromising intrinsic redox kinetics. Translating this synergistic modulation into electrochemical performance, symmetric cells achieve an ultralong lifespan exceeding 8500 hours at a current density of 1 mA cm-2. Moreover, full Zn||I2 batteries demonstrate robust cyclability, retaining 89.36% of their initial capacity after 2000 cycles. Collectively, this work establishes a dual-site functional coordination strategy that opens a viable avenue for developing highly durable aqueous energy storage systems.",rsc_html,0
Timely bespoke phage-antibiotic combination to treat refractory Pseudomonas aeruginosa mediastinitis and vascular graft infection,https://www.nature.com/articles/s41467-025-68136-y,Nature Communications,2026-01-09 00:00:00 UTC,2026-01-09 00:00:00+00:00,,"Biofilm-related vascular graft infections (VGIs) pose major therapeutic challenges due to persistent, antibiotic-resistant bacteria often residing in retained grafts. Phage therapy offers a promising alternative treatment strategy against biofilm-associated infections, though its use remains mostly ad hoc and typically considered a last-resort intervention. We report here the treatment of a refractory, fluoroquinolone non-susceptible Pseudomonas aeruginosa VGI using a systematically planned and synergistic phage-antibiotic combination approach. Adjunctive phage therapy led to radiological improvement, as seen by reduced 18F-FDG PET/CT tracer uptake around the graft. The patient was transitioned to oral fluoroquinolone suppression therapy with no recurrence of bacteremia to-date, after a year. Our workflow led to the selection of phages that sensitized Pseudomonas aeruginosa to killing by levofloxacin and piperacillin-tazobactam. We established that this phage-driven antibiotic sensitization was due to the ability of our phages to use the MexAB-OprM efflux pump as a receptor. We also showed that our phages had potent anti-biofilm activity. We advocate a systematic, multi-pronged management strategy for refractory VGIs, including early therapeutic drug monitoring (TDM), in vitro antibiotic combination testing (iACT), and timely adjunctive phage therapy. This case illustrates the utility of individualized, strategic approaches and highlights adjunctive phage therapy’s potential in treating complex biofilm-related infections.",nature_html,0
Transient pH changes drive vacuole formation in enzyme–polymer condensates,https://www.nature.com/articles/s44286-025-00322-7,Nature Chemical Engineering,2026-01-09 00:00:00 UTC,2026-01-09 00:00:00+00:00,,"Membraneless organelles are essential for cellular function. These biomolecular condensates often exhibit complex morphologies in response to biological stimuli. In vitro condensate models help elucidate how these multiphase assemblies form and their possible functions. Here we use such a model to investigate the formation of hollow internal regions, or vacuoles, within condensates in response to a pH change. Fast rates of pH decrease and larger droplet sizes promote vacuole development within the condensates. We show that vacuole formation is a non-equilibrium process driven by the diffusion-limited exchange of condensate components during a rapid pH change. We develop a physics-based model that describes how associative phase-separating systems respond to rapid changes in external conditions, specifically pH. Our qualitative model agrees with experimental results, showing that rapid pH changes shift the phase boundaries, triggering spinodal decomposition and inducing vacuole formation within the condensates. Our pH-sensitive in vitro model illustrates a mechanism of vacuole formation in associative condensates and provides insights into the regulation of multiphase condensates in vivo.",nature_html,0
A first-principles hetero-integrated Fourier transform system based on memristors,https://www.nature.com/articles/s41928-025-01534-8,Nature Electronics,2026-01-09 00:00:00 UTC,2026-01-09 00:00:00+00:00,,"The Fourier transform is a powerful tool to analyse the frequency characteristics of signals. Discrete Fourier transform hardware typically implements Cooley–Tukey-based algorithms for reduced operational complexity. However, such schemes bring a sequential window schedule and separate real and imaginary computations, and their hardware implementations struggle to support runtime arbitrary radix and non-uniform discrete Fourier transform. Here we report a first-principles hetero-integrated Fourier transform system based on volatile and non-volatile memristors. Uniform vanadium oxide volatile memristor arrays provide oscillatory waves for arbitrary radix, and together with compact shaping and phase alignment circuits, runtime-calibratable frequency spectra can be generated, recording a maximum frequency of up to 1.74 MHz and a resolution down to 50 Hz. Non-volatile multilevel tantalum oxide/hafnium oxide memristor arrays are incorporated with bipolar differential conductance mapping for parallel signed discrete Fourier transform in-memory computing. Our hetero-integrated Fourier transform system can support arbitrary radix values up to 2,048, uniform or non-uniform 1D/2D discrete Fourier transform with cross-window parallelism, as well as unified real and imaginary computations, with a discrete Fourier transform accuracy up to 99.2% and O(N) operational complexity. The system can reach a throughput of 504.3 GS s−1, outperforming existing hardware by up to 96.98 times and reduce memory cost.",nature_html,0
