title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
"Endothelin-3 and T-type Ca2+ channels drive enteric neural crest cell calcium activity, contractility and migration",https://www.nature.com/articles/s41467-025-68121-5,Nature Communications,2026-01-20 00:00:00 UTC,2026-01-20 00:00:00+00:00,,"Enteric neural crest cells (ENCCs) colonize the gut during embryogenesis and migration defects give rise to Hirschsprung disease (HD). Mutations in GDNF/RET and EDN3/EDNRB are known to be causal in HD. Here, we show that migrating ENCCs in mice exhibit endogenous EDN3/EDNRB-gated calcium activity, mediated by chloride channels, T-type Ca2+ channels and inositol trisphosphate-sensitive intracellular-store release. We find that inhibiting Ca2+ activity results in ENCC migration defects, while exciting it promotes migration by increasing ENCC contractility and traction force to the extracellular matrix. Our study demonstrates that embryonic endothelin-mediated neural crest migration and adult endothelin-mediated vasoconstriction is one and the same phenomenon, taking place in different cell types. Our results suggest a functional link between rare mutations of CACNA1H (the gene encoding CaV3.2) and HD, and pave the way for understanding neurocristopathies in terms of neural crest cell bioelectric activity deficits.",nature_html,0
Metallic charge transport in conjugated molecular bilayers,https://www.nature.com/articles/s41928-025-01553-5,Nature Electronics,2026-01-20 00:00:00 UTC,2026-01-20 00:00:00+00:00,,"Metallic charge transport of field-induced carriers can be observed in single-crystal silicon over a wide temperature range. Such behaviour is rare in undoped organic semiconductors but is beneficial for engineering devices with advanced performance. Here we report metallic charge transport in conjugated molecular bilayers down to 8 K with an electrical conductivity of up to 245 S cm−1 and a Hall mobility larger than 100 cm2 V−1 s−1 at 20 K. We use molecular-crystal bilayers of the organic semiconductor 2-decyl-7-phenyl-[1]benzothieno[3,2-b][1]benzothiophene. We infer that this transport behaviour originates from the phenyl bridge coupling between the two molecular layers, which suppresses molecular vibrations and weakens Coulomb interactions. We develop a controlled method for introducing defects, using which we observe a disorder-driven metal–insulator transition in the molecular crystal.",nature_html,0
A monolithic three-dimensional integrated red micro-LED display on silicon using AlInP/GaInP epilayers,https://www.nature.com/articles/s41928-025-01546-4,Nature Electronics,2026-01-20 00:00:00 UTC,2026-01-20 00:00:00+00:00,,"Monolithic three-dimensional integration technology can eliminate the need for mechanical alignment between driving circuits and light-emitting diode (LED) pixels, leading to ultrahigh-resolution displays. However, this is challenging for red micro-LEDs, which are typically based on AlGaInP/GaInP, because of their low quantum efficiency and performance degradation when the pixel size is reduced. Here we report a high-pixel-density (1,700 pixels per inch) red active-matrix display consisting of micro-LEDs based on an epitaxial AlInP/GaInP double-quantum-well structure and silicon complementary metal–oxide–semiconductor integrated circuits. The epitaxial layer exhibits high internal quantum efficiency at low current densities (less than 10 A cm−2) due to a hole-dominant quantum well that reduces the non-radiative Shockley–Read–Hall recombination caused by electron lateral diffusion. We also use thickness fluctuation scattering in the quantum well to minimize the size-dependent quantum efficiency shift to higher current densities when reducing the size of the red micro-LEDs.",nature_html,0
Scalable ambient fabrication of perovskite/silicon tandem solar cells via wet-film intervention,https://www.cell.com/joule/fulltext/S2542-4351(25)00418-0?rss=yes,Joule,2026-01-20 00:00:00 UTC,2026-01-20 00:00:00+00:00,,"Scalable ambient fabrication of perovskite top cells is promising for advancing perovskite/silicon tandem solar cells, yet uncontrolled environmental humidity challenges high-quality film preparation. Here, an nBASCN wet-film intervention strategy is innovated to achieve well-regulated crystallization and suppress surface degradation, enabling scalable fabrication of high-performance tandem devices in ambient air.",rss_cell,0
Daily briefing: The first documented case of tool use in cattle,https://www.nature.com/articles/d41586-026-00217-4,Nature,2026-01-20 00:00:00 UTC,2026-01-20 00:00:00+00:00,,,,0
Ion-selective graphene nanomesh membrane for sustainable osmotic power generation,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag026/8431501?rss=1,National Science Review Advance Access,2026-01-20 00:00:00 UTC,2026-01-20 00:00:00+00:00,10.1093/nsr/nwag026/8431501,"The atomically thin two-dimensional (2D) membranes with minimum ion transport pathways and low ion transport resistance are ideally suited for constructing ion-selective membranes for electric power generation, and have attracted considerable recent interest. However, the practical applications of such 2D membranes for electric power generation have been severely limited due to the lack of nanoporous 2D membranes with narrow distributed nanopore arrays and sufficient charge density. Here, we report a centimeter-scale ultrathin graphene nanomesh membrane with narrow pore size distribution (∼1.5 nm), rich carboxylic groups (GNM-COO‒) for efficient osmotic power generation. The high-density nanometer pores anchored by negatively charged carboxylic groups allow efficient transport of K+ while selectively blocking Cl–. We show that the GNM-COO‒ membrane with asymmetric charge structure exhibits a diode-like ionic rectification property and facilitates the directional ion transport. When employed as an ion-selective membrane for osmotic power generation, the designed GNM-COO‒ membrane delivers an exceptionally large output power density (175.1 W m–2) at a 50-fold salinity gradient, and retains a stable power generation performance for 2 months. This work provides a strategy to develop high performance ion-selective membranes for the sustainable harnessing of blue clean energy.",rss_oup,0
In Situ generation of dendritic cell vaccines in 3D printing scaffolds for cancer post-surgical therapy,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag037/8431493?rss=1,National Science Review Advance Access,2026-01-20 00:00:00 UTC,2026-01-20 00:00:00+00:00,10.1093/nsr/nwag037/8431493,"Dendritic cell (DC) vaccines have shown great promise in cancer management, while complex ex vivo",rss_oup,0
Upcycling of persistent pollutants: Toward an electrochemically driven circular halogen economy,https://www.cell.com/chem/fulltext/S2451-9294(25)00422-X?rss=yes,Chem,2026-01-20 00:00:00 UTC,2026-01-20 00:00:00+00:00,,"The recycling of halogenated materials and waste streams is of significant importance. Redirecting halides back into the value chain of chemical products is desirable and could be enabled with the help of electrosynthetic technology. Such electrical energy, when obtained from renewable resources, will allow for a sustainable and potentially closed-loop, circular halide economy. Recent developments and approaches are summarized and highlighted.",rss_cell,0
Imaging moiré flat bands and wigner molecular crystals in twisted bilayer MoTe2,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag014/8431414?rss=1,National Science Review Advance Access,2026-01-20 00:00:00 UTC,2026-01-20 00:00:00+00:00,10.1093/nsr/nwag014/8431414,"Twisted bilayer MoTe2 (tMoTe2) has recently emerged as an exceptional platform for realizing strongly correlated and topological quantum phases. Yet, its microscopic electronic structure remains largely unexplored. Here, we use scanning tunneling microscopy/spectroscopy (STM/STS) to directly image the moiré flat bands in dual-gated tMoTe2 devices with twist angles of 2.3°–3.8°. A dual-gate design allows independent tuning of band filling and displacement field, enabling detailed spectroscopic mapping. We find that the low-energy flat bands are localized at MX and XM sites and form a topological honeycomb lattice at zero electric field. An applied electric field lifts the layer degeneracy, driving a transition to two decoupled triangular lattices with trivial topology. Our results match first-principles calculations, revealing K-valley hybridization as the microscopic origin. At large moiré potential, we observe Wigner molecular crystals forming a Kagome lattice at filling ν",rss_oup,0
Towards single-crystalline two-dimensional poly(arylene vinylene) covalent organic frameworks,https://www.nature.com/articles/s41557-025-02048-8,Nature Chemistry,2026-01-20 00:00:00 UTC,2026-01-20 00:00:00+00:00,,"Vinylene-linked two-dimensional (2D) conjugated covalent organic frameworks, or 2D poly(arylene vinylene)s (2D PAVs), are promising polymer semiconductors for (opto-)electronics, photocatalysis and electrochemistry. However, conventional solvothermal synthesis often produces 2D PAVs that are poorly crystalline or difficult to access. Here we introduce a Mannich-elimination strategy that converts 8 2D imine-covalent organic frameworks into 11 highly crystalline 2D PAVs though a reversible C=C bond formation mechanism enabling precise crystallization control. This versatile approach affords robust 2D PAVs with honeycomb, square or kagome lattices, specific surface area up to ∼2,000 m2 g−1 and lattice-mismatch tolerance up to 3.5%. High-resolution transmission electron microscopy and continuous rotation electron diffraction reveal molecular-level ordering in a 2-µm-sized triphenylbenzene-based single-crystalline 2D PAV. We demonstrate that crystallinity profoundly influences charge transport, with benzotrithiophene-based 2D PAVs exhibiting charge mobilities tenfold higher than their amorphous analogues or 2D polyimine precursors. This work establishes a general route to highly crystalline 2D conjugated polymer materials for robust applications.",nature_html,0
