title,link,published,source,pub_date
Author Correction: Erythropoietin receptor on cDC1s dictates immune tolerance,https://www.nature.com/articles/s41586-026-11137-8,2026-09-15 00:00:00 UTC,Nature,2026-09-15 00:00:00+00:00
Practical insights into high-temperature storage of lithium-rich layered oxide cathodes,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag596/8796002?rss=1,2026-09-15 00:00:00 UTC,National Science Review Advance Access,2026-09-15 00:00:00+00:00
Exploring hydrogen pipeline costs by considering regional geographical and political characteristics,https://www.nature.com/articles/s41560-026-02141-3,2026-09-15 00:00:00 UTC,Nature Energy,2026-09-15 00:00:00+00:00
A 250-kilowatt system for co-production of hydrogen and fresh water from seawater,https://www.nature.com/articles/s41560-026-02130-6,2026-09-15 00:00:00 UTC,Nature Energy,2026-09-15 00:00:00+00:00
A unified distillation and electrolysis system,https://www.nature.com/articles/s41560-026-02136-0,2026-09-15 00:00:00 UTC,Nature Energy,2026-09-15 00:00:00+00:00
Smart energy must address enshittification risks,https://www.nature.com/articles/s41560-026-02138-y,2026-09-15 00:00:00 UTC,Nature Energy,2026-09-15 00:00:00+00:00
Monolithic 3D integration of atomic-layer-deposited oxide semiconductors on 200-mm silicon wafers,https://www.nature.com/articles/s41565-026-02276-0,2026-09-15 00:00:00 UTC,Nature Nanotechnology,2026-09-15 00:00:00+00:00
Vertical root distribution underpins belowground resistance to extreme drought,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag592/8796007?rss=1,2026-09-15 00:00:00 UTC,National Science Review Advance Access,2026-09-15 00:00:00+00:00
‘Stomach bugs’ send protective immune cells rushing from gut to brain,https://www.nature.com/articles/d41586-026-02891-w,2026-09-15 00:00:00 UTC,Nature,2026-09-15 00:00:00+00:00
Cities and countryside are intimately linked — green initiatives must recognize that,https://www.nature.com/articles/d41586-026-02853-2,2026-09-15 00:00:00 UTC,Nature,2026-09-15 00:00:00+00:00
Underground hydrogen could spur a green-energy revolution — if companies can find it,https://www.nature.com/articles/d41586-026-02850-5,2026-09-15 00:00:00 UTC,Nature,2026-09-15 00:00:00+00:00
Integrated optoelectronic chip technologies for quantum information processing,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag598/8796204?rss=1,2026-09-15 00:00:00 UTC,National Science Review Advance Access,2026-09-15 00:00:00+00:00
