title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Semi-transparent and eco-friendly face masks for PM0.3 filtration via biomimetic-fractal nanofibers,https://www.nature.com/articles/s41467-026-71413-z,Nature Communications,2026-04-02 00:00:00 UTC,2026-04-02 00:00:00+00:00,10.1038/s41467-026-71413-z,Liwei Lin,"To address the need for sustainable high-performance face masks, we demonstrate a strategy that utilizes zein for efficient nanofabrication. An electrospinning process controllably splits the fluid jet, allowing for the creation of face masks composed of fine, fractal-like nanofibers without the need for impurity excipients. This process, enabled by an dipole-force-induced interfacial fluctuation mechanism that we identified, results in face masks that achieve exceptional air filtration performance, surpassing that of commercial N95 masks, while reducing both weight and thickness by half. The significant reduction in material use grants the face masks high optical transparency, facilitating unobstructed facial recognition. Crucially, the pure zein composition allows for the reprocessing of the face masks, contributing to further resource conservation. This work provides a simple, eco-friendly solution for advanced personal protection and points the way toward sustainable wearable devices.",nature_html,0
Proactive grid investment enables V2G for 100% adoption of electric vehicles in urban areas,https://www.cell.com/joule/fulltext/S2542-4351(26)00077-2?rss=yes,Joule,2026-04-02 00:00:00 UTC,2026-04-02 00:00:00+00:00,10.1016/j.joule.2026.102393,Ziyou Song,"Deep electrification of light-duty vehicles in urban areas will put significant stress on the power grid. Vehicle-to-grid can alleviate part of this burden, yet it is insufficient as a standalone remedy. A more effective pathway is to upgrade grid infrastructure in advance, then introduce vehicle-to-grid in stages, while enabling electric vehicles to earn revenues by participating in a range of grid services.",rss_cell,0
Programmable divergent electrochemical ring-opening multifunctionalization of strained rings,https://www.nature.com/articles/s41557-026-02110-z,Nature Chemistry,2026-04-02 00:00:00 UTC,2026-04-02 00:00:00+00:00,10.1038/s41557-026-02110-z,Tao Shen,"The ring-opening functionalization of strained rings represents a highly valuable transformation. However, existing strategies predominantly focus on ring-opening difunctionalization, as initial derivatization typically diminishes the reactivity of surrounding C–H bonds. Consequently, the selective control over site, regio and oxidation state among multiple inert C–H/C–C bonds remains a major unmet challenge. Here we report a multisite programmable, divergent ring-opening functionalization of strained rings via electro-oxidation of continuous C–C bond and multiple C(sp3)–H bonds. The key to this strategy is the generation of olefins through a controlled ‘olefin slow-release pool’, which ensures sufficient selectivity oxidation and suppresses undesired polymerization. Specifically, precise trioxygenation, tetraoxygenation and trihalohydroxylation have been realized, accompanied by controllable remote alkenylation via direct current electrolysis, rapid alternating polarity electrolysis and electrophotocatalysis. This versatile method enables facile transformation of readily accessible strained rings into diverse multi-oxygenated scaffolds, including oxazolines, polyols, polyhalogenated alcohols, as well as bicyclic frameworks via skeletal editing.",nature_html,0
Oxygen-mediated tandem polyethylene upcycling for selective aromatic synthesis,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag207/8572513?rss=1,National Science Review Advance Access,2026-04-02 00:00:00 UTC,2026-04-02 00:00:00+00:00,10.1093/nsr/nwag207,Johannes A Lercher,"Selective chemical upcycling of waste polyethylene (PE) into high-value aromatics is conceptually very attractive. Yet, up to now the aromatic product selectivity typically remains below 50%, mainly limited by competing hydrogenolysis. We report here a cascade process that combines the selective aerobic oxidation of hydrogen, in situ generated from PE via",rss_oup,0
Uncoupling tumor immunogenicity from cell death with platinum(IV)-antibody conjugates,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag202/8572520?rss=1,National Science Review Advance Access,2026-04-02 00:00:00 UTC,2026-04-02 00:00:00+00:00,10.1093/nsr/nwag202,Zijian Guo,"Platinum drugs remain mainstays for solid tumors, but systemic toxicity and difficult dose-finding in immunotherapy combinations limit their use. We engineer platinum(IV)-antibody conjugates (Pt-ADCs) that confine a ‘metal immune effect’ to tumors while reducing off-tumor exposure. Site-specific glycoengineering installs redox-responsive Pt(IV) prodrugs at defined drug-to-antibody ratios, yielding homogeneous conjugates. Mechanistic profiling shows that cisplatin-derived, but not oxaliplatin-derived, payloads undergo efficient reductive activation in the tumor milieu; cinnamate-capped variants optimize serum stability, intratumoral release, and immunostimulatory signaling. In syngeneic models, Pt-ADCs deliver a low dose of cinnamate-capped Pt to upregulate major histocompatibility complex class I (MHC-I) on tumor cells, expand tumor-reactive T-cell receptor (TCR) clonotypes, and synergize with PD-1 blockade to suppress tumor growth, with minimal systemic toxicity. These findings position Pt-ADCs as a detoxified, immunogenic modality that uncouples immunogenic priming from high-dose cytotoxicity and offers a tractable path to rational dosing in chemo-immunotherapy combinations.",rss_oup,0
Composition–structure–property relationships in MXenes,https://www.nature.com/articles/s41578-026-00911-9,Nature Reviews Materials,2026-04-02 00:00:00 UTC,2026-04-02 00:00:00+00:00,10.1038/s41578-026-00911-9,Babak Anasori,"The rapid growth of the 2D MXenes family is driven by the designer chemistry control of their composition and structures, including the transition metal and surface functional groups, non-metal X sublattice and atomic-layer configurations. This compositional diversity controls the chemical ordering, atomic-level defects and surface chemistry, ultimately shaping properties of the MXenes. In this Review, we discuss how variations in compositional diversity and atomic arrangement give rise to material properties that enable new applications and breakthroughs in technology. We review design strategies, including atomic vacancy control, intercalation engineering and surface functionalization, that fine-tune the composition–property relationships in MXenes. In addition, we present emerging areas of MXenes research, including advances in biomedicine, optoelectronics, environmental remediation and catalysis, communication and quantum technologies, space exploration and thermal management.",nature_html,0
Collective behavior and memory states in flow networks with tunable bistability,https://www.nature.com/articles/s41467-026-71072-0,Nature Communications,2026-04-02 00:00:00 UTC,2026-04-02 00:00:00+00:00,10.1038/s41467-026-71072-0,Eleni Katifori,"Multistability-induced hysteresis has been widely studied in mechanical systems, but such behavior has proven more difficult to reproduce experimentally in flow networks. Natural flow networks like animal and plant vasculature can exhibit complex nonlinear behavior to facilitate fluid transport, so multistable flows may inform their functionality. To probe such phenomena in an analogous model system, we utilize an electronic network of hysteretic bistable resistors designed to have tunable negative differential resistivity. We demonstrate our system’s capability to generate complex global memory states in the form of voltage patterns, which is mediated by the tunable nonlinearity of each element’s current-voltage characteristic. We investigate avalanching behavior arising from effective interactions, and demonstrate how to encode explicit interactions of arbitrary form by taking advantage of the tunable circuitry design.",nature_html,0
Tuning phonon transmission via single-atom substituents,https://www.nature.com/articles/s41563-026-02568-9,Nature Materials,2026-04-02 00:00:00 UTC,2026-04-02 00:00:00+00:00,10.1038/s41563-026-02568-9,Pramod Reddy,"Thermal transport plays a crucial role in many modern electronic, photonic and energy conversion devices. Recent work has provided fundamental insights into the effects of nanostructuring on heat transport. However, the atomic-scale control of phonon transport has barely been explored. Here we present systematic studies of thermal transport in molecular junctions at 77 K, enabled by high-resolution cryogenic-compatible calorimetric scanning probes developed in this work. Our experiments provide direct evidence that atomistic changes to molecular junctions, implemented by substituting an individual hydrogen atom by a halogen atom (–F, –Cl, –Br, –I), tune the thermal conductance of the junctions by a factor of two. Our detailed first-principles modelling elucidates how the interaction between the vibrational eigenmodes of molecular junctions is modified by atomic substituents, resulting in both suppression of resonances and creation of antiresonances in the phonon transmission function. Further, the advances reported here and insights from this work inform how thermal transport in molecular materials can be probed and controlled.",nature_html,0
Liquid droplet mops,https://www.nature.com/articles/s41893-026-01804-z,Nature Sustainability,2026-04-02 00:00:00 UTC,2026-04-02 00:00:00+00:00,10.1038/s41893-026-01804-z,Steven Wang,"Surface contamination is pervasive across various industrial systems, especially photovoltaic systems, and degrades system performance. Cleaning practices are essential to tackle this problem but remain water intensive due to low water utilization efficiency, particularly in photovoltaic fields. Here we found that cleaning efficiency depends non-monotonically on the water droplet energy and can be maximized for intermediate droplet energy values, which can be utilized to improve water utilization efficiency in surface cleaning. Our experiments and theory demonstrate that particulate removal mechanisms are governed by droplet impact velocity and particle–droplet interfacial interactions. This mechanism enables removal of contaminants with varied densities from superhydrophobic surfaces. Leveraging this mechanism, we developed the ‘liquid droplet mops’ method to efficiently clean superhydrophobic-coated solar panels, achieving 99.9% removal with only 10% of the water consumption of standard liquid jets. Our findings not only advance the fundamental understanding of surface cleaning but also offer a simple yet efficient water-saving strategy for surface cleaning in the water-scarcity context.",nature_html,0
China’s natural carrying capacity: its change and progress of decision-oriented study,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag205/8572508?rss=1,National Science Review Advance Access,2026-04-02 00:00:00 UTC,2026-04-02 00:00:00+00:00,10.1093/nsr/nwag205,Zhou Daojing,"International research on planetary boundaries and social-ecological systems, which focuses on revealing the mechanisms of interaction among system elements, together with China’s decision-oriented research on natural carrying capacity (NCC), jointly constitute two important paradigms of sustainability research. This paper provides a systematic review of the progress of decision-oriented NCC research in China. The research began with single-factor carrying-capacity assessments of land and water resources, focusing on how many people these resources could support and informing early population and resource management policies. Later, in response to the complex spatial planning demands posed by post-Wenchuan earthquake reconstruction, NCC research evolved into a comprehensive assessment system integrating resources, environmental conditions, ecological factors, and disaster risks, addressing challenges such as functional zoning, cross-scale application, and dynamic assessment, and ultimately becoming a foundational task of territorial spatial planning. On this basis, methods for territorial function suitability assessment and regional sustainability early warning were further developed, substantially strengthening NCC’s role in evidence-based decision-making. Although the interactions among elements within the Earth’s surface system remain incompletely understood, China’s NCC research has established a distinctive and viable pathway for decision-oriented NCC assessment. It also outlines future directions for deepening understanding of the system’s dynamic mechanisms and bridging regional and global sustainability boundaries.",rss_oup,0
