title,link,published,source,pub_date
Cyclophilin A stabilizes the capsid protein p72 to facilitate African swine fever virus replication,https://www.nature.com/articles/s41467-026-70430-2,2026-03-07 00:00:00 UTC,Nature Communications,2026-03-07 00:00:00+00:00
Dynamic bond-driven encapsulation of enzymes in metal–organic frameworks beyond pore size constraints,https://www.nature.com/articles/s41467-026-70249-x,2026-03-07 00:00:00 UTC,Nature Communications,2026-03-07 00:00:00+00:00
Built-in tandem catalysis in hierarchical pores for efficient vinyl chloride production,https://www.nature.com/articles/s41467-026-70329-y,2026-03-07 00:00:00 UTC,Nature Communications,2026-03-07 00:00:00+00:00
Preventing subsoil enhanced nitrification to safeguard agroecosystem sustainability,https://www.nature.com/articles/s41467-026-70277-7,2026-03-07 00:00:00 UTC,Nature Communications,2026-03-07 00:00:00+00:00
Accelerated discovery of highly active enzyme nanohybrids with parallelized Bayesian optimization in hybrid space,https://www.nature.com/articles/s41467-026-70251-3,2026-03-07 00:00:00 UTC,Nature Communications,2026-03-07 00:00:00+00:00
"A Critical Review on PFAS in Lithium-Ion Batteries: Application, Monitoring, Exposure and Health Risk",http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06389B,2026-03-07 00:00:00 UTC,RSC - Energy Environ. Sci. latest articles,2026-03-07 00:00:00+00:00
"Research Progress on Mechanisms, Regulation Strategies, and Applications of Phase Transition Hysteresis of Vanadium Dioxide",https://onlinelibrary.wiley.com/doi/10.1002/adma.202516579?af=R,2026-03-07 06:31:48 UTC,Wiley: Advanced Materials: Table of Contents,2026-03-07 06:31:48+00:00
Universal Oxychlorination Strategy in Halide Solid Electrolytes for All‐Solid‐State Batteries,https://onlinelibrary.wiley.com/doi/10.1002/aenm.202506744?af=R,2026-03-07 06:35:42 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-03-07 06:35:42+00:00
Steering the Shape‐shifting of Bullvalene‐PdII Complexes Through Steric and Geometric Strain,https://onlinelibrary.wiley.com/doi/10.1002/anie.202523441?af=R,2026-03-07 06:45:18 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-07 06:45:18+00:00
The climate change course for people with learning disabilities,https://www.bbc.com/news/articles/c24dd4eze03o?at_medium=RSS&at_campaign=rss,2026-03-07 06:48:24 UTC,BBC News,2026-03-07 06:48:24+00:00
Dual‐Functionalized Bonding Management via Aromatic Formamidine Ligands Enables 25.57%‐Efficient Ambient‐Printed Perovskite Solar Cells,https://onlinelibrary.wiley.com/doi/10.1002/anie.202520159?af=R,2026-03-07 06:50:02 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-07 06:50:02+00:00
Correction to “Design of a Fully Non‐Fused Bulk Heterojunction Toward Efficient and Low‐Cost Organic Photovoltaics”,https://onlinelibrary.wiley.com/doi/10.1002/anie.5549964?af=R,2026-03-07 06:52:18 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-07 06:52:18+00:00
Spin‐Regulated Fe‐Cu Diatomic Catalytic Chemistry Enables Significant Minimization of Catalyst Consumption With High‐Efficiency Fenton‐Like Activity,https://onlinelibrary.wiley.com/doi/10.1002/anie.202525747?af=R,2026-03-07 06:55:07 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-07 06:55:07+00:00
Color‐Fidelity Stepwise Charge‐Transfer Modulation Enables Highly Efficient BT.2020‐Compliant Deep‐Blue OLEDs,https://onlinelibrary.wiley.com/doi/10.1002/anie.8746575?af=R,2026-03-07 06:56:49 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-07 06:56:49+00:00
Molecularly Tailored Dual‐Function Deep Eutectic Solvent Enhances Spent Lithium‐Ion Battery Cathode Delamination and Regeneration,https://onlinelibrary.wiley.com/doi/10.1002/anie.8828799?af=R,2026-03-07 07:01:13 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-07 07:01:13+00:00
Flow Pyrolysis Synthesis of Single‐Atom Catalysts With Tunable Crumple and Electronic Structures for 2‐Electron Oxygen Reduction,https://onlinelibrary.wiley.com/doi/10.1002/anie.8843693?af=R,2026-03-07 07:02:11 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-07 07:02:11+00:00
The Role of Chemistry Across Disciplines From Humanities to Life Sciences in Understanding Complexity and Emergence,https://onlinelibrary.wiley.com/doi/10.1002/anie.202523427?af=R,2026-03-07 07:05:37 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-07 07:05:37+00:00
Oxidative Damage Fine‐Tunes G‐Quadruplex Structures in Human Gene Promoters,https://onlinelibrary.wiley.com/doi/10.1002/anie.202526126?af=R,2026-03-07 07:11:50 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-07 07:11:50+00:00
Effect of Branching Proportion of Outer Alkyl‐Chains on Encapsulation Effect and Charge Transport of A‐DA′D‐A Type Small Molecule Acceptors,https://onlinelibrary.wiley.com/doi/10.1002/adma.72692?af=R,2026-03-07 07:17:19 UTC,Wiley: Advanced Materials: Table of Contents,2026-03-07 07:17:19+00:00
InGaP/GaAs/InGaAs Multijunction Flexible Photovoltaics With Chemical Robustness and Radiation Hardness for Unassisted Electrocatalysis and Space Applications,https://onlinelibrary.wiley.com/doi/10.1002/aenm.202506763?af=R,2026-03-07 07:39:12 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-03-07 07:39:12+00:00
Spray‐Freezing‐Templated Vertically‐Graded Macroporous Aerogel Membranes for Ultrahigh‐Flux Filtration of Polydisperse Microplastics,https://onlinelibrary.wiley.com/doi/10.1002/adma.202522069?af=R,2026-03-07 07:45:28 UTC,Wiley: Advanced Materials: Table of Contents,2026-03-07 07:45:28+00:00
Intelligent Acousto‐Electrical Metamaterials (IAM) for Sound Source Detection,https://onlinelibrary.wiley.com/doi/10.1002/adma.202513205?af=R,2026-03-07 07:47:17 UTC,Wiley: Advanced Materials: Table of Contents,2026-03-07 07:47:17+00:00
Photochromic Cholesteric Liquid Crystals via Arylazopyrazole Functionalization of Hydroxypropyl Cellulose,https://onlinelibrary.wiley.com/doi/10.1002/adma.202520457?af=R,2026-03-07 07:55:57 UTC,Wiley: Advanced Materials: Table of Contents,2026-03-07 07:55:57+00:00
Bond‐Mode Engineering in Copper(I) Halides: From Excitation‐Dependent Luminescence to High‐Resolution X‐Ray Imaging Screens,https://onlinelibrary.wiley.com/doi/10.1002/adma.202520967?af=R,2026-03-07 10:11:54 UTC,Wiley: Advanced Materials: Table of Contents,2026-03-07 10:11:54+00:00
Axial π─Bond Tuning of Anchored FeN4 for Electrocatalytic Oxygen Reduction,https://onlinelibrary.wiley.com/doi/10.1002/adma.202522464?af=R,2026-03-07 10:11:54 UTC,Wiley: Advanced Materials: Table of Contents,2026-03-07 10:11:54+00:00
Electric Field Propelled Anion‐Type Solvation Structure Reconstruction With Accelerated Kinetics for Low‐Temperature Zinc Metal Batteries,https://onlinelibrary.wiley.com/doi/10.1002/adma.202522324?af=R,2026-03-07 10:11:54 UTC,Wiley: Advanced Materials: Table of Contents,2026-03-07 10:11:54+00:00
