title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Daily briefing: First-ever ‘nuclear’ clocks put atomic clocks in the shade,https://www.nature.com/articles/d41586-026-01997-5,Nature,2026-06-22 00:00:00 UTC,2026-06-22 00:00:00+00:00,10.1038/d41586-026-01997-5,Flora Graham,"Two research teams have created a new, long-awaited type of timekeeper. Plus, how backlash has saved an ocean-monitoring network targeted by Trump and how our cultural heritage is put at risk by climate change. Two research teams have created a new, long-awaited type of timekeeper. Plus, how backlash has saved an ocean-monitoring network targeted by Trump and how our cultural heritage is put at risk by climate change.",openalex,1
Author Correction: Acoustic metamaterials-driven transdermal drug delivery for rapid and on-demand management of acute disease,https://www.nature.com/articles/s41467-026-74309-0,Nature Communications,2026-06-23 00:00:00 UTC,2026-06-23 00:00:00+00:00,10.1038/s41467-026-74309-0,Feng Guo,"In the version of this article initially published, there was an error in Fig. 3d where the acoustics (+); 60 min mouse image was an inadvertent duplicate of the acoustics (+); 10 min mouse image to its left, while in the Fig. 3e acoustics (–); 10 min column, an extraneous data point appearing between 1 and 2 on the y -axis has been removed. The figure is amended in the HTML and PDF versions of the article.",openalex,1
Visible light steers carbonylation utilizing carbon monoxide toward diversification and practicalization,https://www.cell.com/chem/fulltext/S2451-9294(26)00136-1?rss=yes,Chem,2026-06-23 00:00:00 UTC,2026-06-23 00:00:00+00:00,10.1016/j.chempr.2026.103070,Xiao-Feng Wu,"This review summarizes recent research progress on carbonylation under visible-light reaction systems. The contents are categorized according to methods for activating substrates. Ultimately, this review aims to inspire the design of novel visible-light-induced carbonylation and promote the advancement of CO utilization in sustainable organic synthesis.",rss_cell,0
Singlet fission mediates carotenoid-to-bacteriochlorophyll energy transfer in purple photosynthetic bacteria,https://www.nature.com/articles/s41557-026-02186-7,Nature Chemistry,2026-06-23 00:00:00 UTC,2026-06-23 00:00:00+00:00,10.1038/s41557-026-02186-7,Jenny Clark,"Photosynthesis, the foundation of most life, begins when sunlight is captured by (bacterio)chlorophyll ((B)Chl) and carotenoid (Crt) pigments. These molecules are arranged so that captured energy migrates rapidly to reaction centres, where it is stored as a charge separation. The complementary absorption of Crt and (B)Chl pigments, and rapid energy transfer between them, underpins solar harvesting. Here we report a Crt-to-BChl energy transfer mechanism mediated by singlet fission, in which a high-energy singlet exciton (with spin quantum number S = 0) is converted into two low-energy triplet (S = 1) excitons. In purple photosynthetic bacteria, the Crt S2 singlet exciton splits into Crt and BChl triplet excitons on adjacent sites. Once formed, the triplets transfer cooperatively to BChl and onwards to reaction centres. Energy is transferred from a singlet Crt state, via the spin-protected long-lived triplet pair, to a singlet BChl state. Thus, this singlet fission-mediated mechanism augments solar energy harvesting for photosynthesis.",nature_html,0
Dynamic solvent exchange for fast-charging lithium batteries and beyond,https://www.nature.com/articles/s41893-026-01871-2,Nature Sustainability,2026-06-23 00:00:00 UTC,2026-06-23 00:00:00+00:00,10.1038/s41893-026-01871-2,Chunsheng Wang,"Fast charging and low-temperature operation are essential for next-generation energy storage. However, high-energy batteries struggle to meet these demands as existing electrolytes cannot simultaneously deliver fast interfacial kinetics, high ionic conductivity and favourable interphase formation. Prevailing strategies focus on weakening thermodynamic solvation, yet this approach does not directly address the kinetic bottleneck, that is, the desolvation barrier governing interfacial charge transfer. Here we reveal that the desolvation kinetics are dictated by dynamic solvent exchange rather than thermodynamic solvation energy. Guided by this mechanistic insight, we have formulated an electrolyte in which two anions carry distinct anionic potentials: high-anionic-potential anions form contact ion pairs that accelerate solvation-exchange kinetics, while low-anionic-potential anions form solvent-separated ion pairs that sustain high bulk ionic conductivity. The electrolyte enables fast charging and low-temperature operation in high-loading lithium-ion batteries. The design principle was further validated in aqueous aluminium-ion electrochemical systems, underscoring its broader relevance to sustainable, resource-abundant battery chemistries beyond the lithium ion. Together, our findings establish a new electrolyte design paradigm that decouples interfacial and bulk transport properties and expands the design space of battery electrolyte systems.",nature_html,0
Spatial shift of Li nucleation onto electrically conductive SEI residues,https://www.cell.com/joule/fulltext/S2542-4351(26)00216-3?rss=yes,Joule,2026-06-23 00:00:00 UTC,2026-06-23 00:00:00+00:00,10.1016/j.joule.2026.102532,Yuzhang Li,"This work shows that rSEI layers left behind during battery cycling are not passive byproducts. Instead, these layers gradually become electronically conductive and redirect lithium deposition from the current collector to the rSEI surface, where lithium is more susceptible to electrical disconnection, thereby accelerating battery failure. This work highlights rSEI as an active driver of battery degradation.",rss_cell,0
Managing silicon burn-out via onboard material diagnostics for durable high-energy density batteries,https://www.cell.com/joule/fulltext/S2542-4351(26)00215-1?rss=yes,Joule,2026-06-23 00:00:00 UTC,2026-06-23 00:00:00+00:00,10.1016/j.joule.2026.102531,Anna G. Stefanopoulou,"Adding silicon to graphite anodes can help batteries store more energy, but silicon’s rapid aging often forces conservative operating limits that leave capacity unused. Wan et al. show that routine charging data can identify the silicon-dominant state-of-charge window and track how it shifts as batteries age. This diagnosis enables battery management systems to apply aging-informed thermal control when silicon is active, protecting high-energy materials without sacrificing usable capacity.",rss_cell,0
Daily briefing: NASA to launch satellite-rescue mission,https://www.nature.com/articles/d41586-026-02029-y,Nature,2026-06-23 00:00:00 UTC,2026-06-23 00:00:00+00:00,10.1038/d41586-026-02029-y,Flora Graham,,,0
Monolithic three-dimensional integration of heterogeneous electronics for self-powered sensing and processing,https://www.nature.com/articles/s41928-026-01624-1,Nature Electronics,2026-06-23 00:00:00 UTC,2026-06-23 00:00:00+00:00,10.1038/s41928-026-01624-1,Saptarshi Das,"Self-powered microelectronics systems generate energy from ambient sources like light, heat or mechanical vibrations using on-chip devices, and the overall system is designed to minimize its power footprint. These systems can be used to build systems that operate autonomously without an external power source. Such systems are of particular interest in edge computing, internet of things devices and remote-sensing technologies, for which replacing or recharging batteries is impractical. Here we report on a monolithic three-dimensional integrated circuit that stacks graphene transistors in the top tier for low-power chemical sensing, complementary logic circuits based on n-type monolayer molybdenum disulfide (MoS2) and p-type bilayer tungsten diselenide (WSe2) in the middle tier for low-power computing, and an on-chip silicon photovoltaic module in the bottom tier to harvest ambient light. The integrated system, which operates solely on ambient light, can distinguish between various chemical solutions and generate corresponding digital codes in a fully sustainable manner. We also demonstrate the dense integration of data and power vias across the tiers and show that the intertier separation can be reduced to 50 nm.",nature_html,0
Electrostatic amplification of ferroelectric tunneling in van der Waals heterostructures,https://www.cell.com/matter/fulltext/S2590-2385(26)00241-9?rss=yes,Matter,2026-06-23 00:00:00 UTC,2026-06-23 00:00:00+00:00,10.1016/j.matt.2026.102878,Yen-Fu Lin,"Kuo et al. identify an incomplete screening electrostatic regime in a layered ferroelectric memory. By combining Bi2O2Se, boron nitride, and graphene, they separate polarization control, tunneling, and screening, achieving ultra-low leakage and large electroresistance, while revealing a graphene-thickness-dependent screening rule.",rss_cell,0
Hydrogen-based materials for energy storage and conversion,https://www.nature.com/articles/s44359-026-00184-z,Nature Reviews Clean Technology,2026-06-23 00:00:00 UTC,2026-06-23 00:00:00+00:00,10.1038/s44359-026-00184-z,Michael Hirscher,"Hydrogen has the highest gravimetric energy density of any energy carrier and it can operate in a closed cycle with no carbon emissions. Hydrogen-based materials play a critical part in hydrogen storage and helped to power the first generation of hybrid electric vehicles. In this Review, we examine several clean-energy applications of hydrogen-based materials. A major focus of research is hydrogen storage and transportation. Storing hydrogen gas is challenging, but physisorption by nanoporous materials, absorption by metal and complex hydrides, and liquid hydrogen carriers offer viable solutions for safe and economical hydrogen storage. For many applications in a future hydrogen economy, hydrogen gas must be compressed and metal hydride compressors can achieve the pressures required by the type IV compressed-gas storage tanks used in the first generation of commercial fuel cell vehicles. Hydrides are still relevant for battery technology, including as electrodes in the next generation of nickel-metal hydride batteries, as electrolytes in future solid-state batteries, or as liquid electrolytes in new battery types. Hydrides also show promise as thermal energy storage materials for the utilization of industrial waste heat and for renewable energy sources such as solar thermal power plants. We review the status of each of these technologies, which are at varying stages of implementation, providing a basis for future research on hydrogen-based materials for energy storage and conversion.",nature_html,0
Coherent 2D–3D van der Waals perovskite epitaxial heterostructures,https://www.nature.com/articles/s41565-026-02201-5,Nature Nanotechnology,2026-06-23 00:00:00 UTC,2026-06-23 00:00:00+00:00,10.1038/s41565-026-02201-5,Enzheng Shi,"Precise control and a clear understanding of the interfaces between 2D and 3D perovskites remain limited by structural disorder, interfacial defects and poorly defined growth pathways. Here we report a strategy for coherent van der Waals cross-dimensional epitaxy, in which 3D MASnI3 (MA: methylammonium) single crystals are grown directly on 2D (3T)2SnI4 (3T: tri-thiophenylethylammonium) templates. This approach achieves deterministic control over domain orientation, density and coverage, yielding planar heterostructures with atomically sharp and structurally coherent interfaces. Low-dose aberration-corrected transmission electron microscopy and ptychographic imaging resolve the heterointerface in real space, revealing ordered spacer ligands and uniform interfacial passivation. The epitaxial growth tolerates topological defects in the 2D templates, giving rise to spiral heterostructures with pronounced chiroptical responses. The method further extends from microscale domains to macroscopic single-crystal heterostructure thin films, bridging fundamental epitaxy and device-relevant architectures. These heterostructures support efficient charge separation and transport, exhibiting gate-tunable rectification ratios exceeding 106 with robust operational stability. These results define a general route to coherent cross-dimensional epitaxy and establish a versatile platform for scalable perovskite optoelectronics.",nature_html,0
Revisiting the relationship between demand growth and electricity prices,https://www.cell.com/joule/fulltext/S2542-4351(26)00212-6?rss=yes,Joule,2026-06-23 00:00:00 UTC,2026-06-23 00:00:00+00:00,10.1016/j.joule.2026.102528,Ryan Hledik,"In this commentary, the authors describe the relationship between electricity demand and retail electricity prices in the United States. The authors explain why demand growth has generally been associated with falling electricity prices and explore arguments that future demand growth may increase prices.",rss_cell,0
Year-round marine heat extremes severely impact marine life during the first year at 1.5°C warming,https://www.cell.com/one-earth/fulltext/S2590-3322(26)00147-8?rss=yes,One Earth,2026-06-23 00:00:00 UTC,2026-06-23 00:00:00+00:00,10.1016/j.oneear.2026.101746,Carlos M. Duarte,"Periods of anomalous ocean heat are becoming more intense and persistent, with consequences for biodiversity, food systems, and coastal resilience. Yet ocean impact assessments often emphasize summer, creating a seasonal bias that can underrepresent the year-round consequences of marine heat extremes. In 2023–2024, ocean surface warming exceeded 1.0°C above pre-industrial levels, coinciding with year-round marine heat extremes across much of the ocean. Here, we provide a rapid global assessment of marine impacts during this exceptional year. We show that summer impacts were frequent and severe, but 29% of non-tropical impacts occurred in cooler seasons. Events involving compound hazards occurred across seasons, though their timing varied by hazard type. Summer assessments alone are therefore insufficient to capture when, where, and how ocean heat threatens marine ecosystems. Rapid, year-round assessments are needed to understand how anomalous heat affects marine ecosystems and dependent societies, while informing preparedness plans for inevitable future extremes.",openalex,1
A broadly conserved gram-positive lipoprotein regulates cell elongation,https://www.pnas.org/doi/abs/10.1073/pnas.2610431123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-23 07:00:00 UTC,2026-06-23 07:00:00+00:00,10.1073/pnas.2610431123,David Z. Rudner,"The cell wall peptidoglycan (PG) protects virtually all bacteria from osmotic lysis and specifies cell shape. Synthesis of this exoskeleton is carried out by enzymes that polymerize glycan strands and transpeptidases that crosslink them into the existing cell wall matrix. In many bacteria, a broadly conserved cell wall synthesis complex known as the Rod complex or elongasome plays an essential role in cell growth. To investigate whether there are undiscovered Rod complex components, we combined high-throughput genetics with AlphaFold-Multimer screens. The two approaches converged on the lipoprotein ClcR (formerly, YerH or CamS). ClcR is broadly conserved among gram-positive bacteria and is predicted to interact with the Rod complex transpeptidases. We find that ClcR contributes to proper cell wall synthesis in
                    
                      Bacillus subtilis
                    
                    and
                    
                      Staphylococcus aureus
                    
                    and is essential for proper elongation and cell shape in
                    
                      Bacillus anthracis
                    
                    . We show that ClcR orthologs interact with their cognate transpeptidases and function as positive regulators of Rod complex activity in a distinct pathway from that of the known regulators MreCD. Altogether, our data define a broadly conserved component of the cell wall elongation machinery. As part of this study, we built a webtool to facilitate visualization and analysis of transposon-sequencing datasets. Our findings and accompanying resources provide a framework for uncovering biologically relevant protein–protein interactions that pairs genetic and in silico approaches.",crossref,0
A guardian role of TagA in protecting Mycobacterium tuberculosis from nitrosative killing,https://www.pnas.org/doi/abs/10.1073/pnas.2613344123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-23 07:00:00 UTC,2026-06-23 07:00:00+00:00,10.1073/pnas.2613344123,Xiao-Yong Fan,"Upon activation, macrophages generate substantial levels of reactive nitrogen species, which can induce alkylating damage in the DNA of intracellular
                    Mycobacterium tuberculosis
                    (
                    Mtb
                    ) and thereby restrict bacterial replication. However, the molecular mechanisms by which
                    Mtb
                    repairs such DNA lesions remain poorly understood. Here, we identified genes required for
                    Mtb
                    survival in distinct macrophage subsets using transposon insertion sequencing. Among these,
                    tagA
                    displayed a specialized role in
                    Mtb
                    survival in M1-polarized macrophages, as well as in mice at 4 wk postinfection, a stage when macrophages are biased toward an M1-polarized state. Mechanistically, TagA conferred resistance to the DNA alkylating agent methyl methanesulfonate through its 3-methyladenine (3-MA) excision activity with Glu48 serving as a key catalytic residue for substrate binding. Critically, TagA was found to protect the
                    Mtb
                    genome from alkylation damage caused by nitrosative stress—a hallmark of the M1-polarized macrophage microenvironment. Furthermore, pharmacological inhibition of inducible nitric oxide synthase (iNOS) with S-methylisothiourea sulfate in mice or genetic deletion of
                    nos2a
                    in zebrafish markedly rescued the survival defect of Δ
                    tagA
                    . Together, these findings reveal a previously unappreciated mechanism by which the DNA repair enzyme TagA protects
                    Mtb
                    against 3-MA DNA damage under nitrosative stress, thereby promoting bacterial survival in M1-polarized macrophages and during in vivo infection.",crossref,0
Detecting silent whales using seabed fiber-optic cables,https://www.pnas.org/doi/abs/10.1073/pnas.2603077123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-23 07:00:00 UTC,2026-06-23 07:00:00+00:00,10.1073/pnas.2603077123,Martin Landrø,"Distributed acoustic sensing (DAS) has emerged as a powerful tool for passive whale monitoring, enabling both the detection of vocalizations and the simultaneous tracking of multiple individuals. However, a fundamental limitation of passive acoustic monitoring is that most methods rely on acoustic data, which is only available when whales vocalize. This clearly demonstrates the need for new sensing methods that can detect silent whales. In this paper, we detect hydrodynamic pressure and velocity fields in the low-frequency DAS data induced by a whale’s motion and develop methods to analyze these signals. First, we use ships as proxies to demonstrate and calibrate the proposed method. Then, we show that a simple fluid mechanical model can be adapted to understand how whale swimming can be detected and analyzed using DAS. We detect multiple silent whales simultaneously, estimate their characteristics, and show that whale motion signals decay as one over distance cubed. Moreover, we demonstrate that we can observe hydrodynamic pressure and velocity signals from a cruise ship at 413 m water depth, and up to 550 m from the fiber cable. In comparison, the smaller blue whales can be observed when diving within 40 m of the fiber-optical cable. This sensing method enables an approach to monitoring one of the world’s most endangered species.",crossref,0
Restriction–modification systems are required for Neisseria gonorrhoeae pilin antigenic variation,https://www.pnas.org/doi/abs/10.1073/pnas.2602688123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-23 07:00:00 UTC,2026-06-23 07:00:00+00:00,10.1073/pnas.2602688123,H Steven Seifert,"Neisseria gonorrhoeae
                    (Gc) pilin antigenic variation is a diversity-generating system that uses gene conversion to produce numerous PilE protein variants, the major subunit of the Type IV pilus (T4p). Pilin antigenic variation allows the bacteria to escape immune surveillance by expressing a variant but functional pilus, and can also alter T4p expression. While pilin antigenic variation requires many conserved homologous recombination and DNA repair factors, the pattern of sequence changes leading to pilin antigenic variants resembles that of an annealing reaction, rather than the expected long recombination tracts usually found in homologous recombination. We demonstrate that two paralogous restriction–modification modules cleave specific, unmodified sequences within the expressed and silent pilin loci and that cleavage is an important process for pilin antigenic variation. Moreover, expression of these restriction activities in a subset of the bacterial population affects the fitness. These findings partially explain the patchwork recombination patterns of pilin antigenic variants and show a unique mechanism for generating diversity.",crossref,0
