title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
BEAR-GRN: Systematic assessment of single-cell multi-omics-based gene regulatory network inference methods,https://www.nature.com/articles/s41467-026-77838-w,Nature Communications,2026-09-18 00:00:00 UTC,2026-09-18 00:00:00+00:00,10.1038/s41467-026-77838-w,Yasin Uzun,"Identifying regulatory gene interactions is inherently challenging as it depends on both the transcriptional and epigenetic landscapes. Multiple methods are proposed to infer gene regulatory networks (GRNs) using single-cell multi-omics data, yet the absence of a standardized benchmarking framework remains an obstacle to unbiased performance evaluation. Here we present BEAR-GRN, a systematic resource providing standardized datasets, curated ground-truth networks, and a unified computational pipeline for benchmarking GRN inference methods. Using BEAR-GRN, we assess state-of-the-art multi-omics GRN inference methods across paired single-cell RNA-seq and ATAC-seq datasets spanning human and mouse cell types. We evaluate accuracy against four complementary ground-truth definitions, alongside computational efficiency, output stability, and modality contribution. Although ground-truth choice profoundly influences performance, LINGER and DIRECT-NET show the highest overall accuracy and stability. Modality perturbation experiments reveal that current methods are predominantly RNA-driven, with chromatin accessibility contributing limited independent signal. BEAR-GRN enables researchers to evaluate existing and new GRN methods against established baselines.",nature_html,0
Uncoupling of the allosteric signalling network in the β1-adrenergic receptor by a negative allosteric modulator,https://www.nature.com/articles/s41467-026-77802-8,Nature Communications,2026-09-18 00:00:00 UTC,2026-09-18 00:00:00+00:00,10.1038/s41467-026-77802-8,Daniel Nietlispach,"Allosteric modulation is a fundamental aspect of G protein-coupled receptor (GPCR) regulation where molecules that bind to alternative sites outside the orthosteric pocket alter agonist-induced signalling responses. The advantages of allosteric modulators over traditional orthosteric agonists have positioned them as highly promising therapeutic agents. GPCRs exist in tuneable equilibria between multiple functional states, yet the ways in which allosteric modulators reshape these equilibria remain incompletely understood. Here we characterise how changes to the allosteric signalling network influence the conformational dynamics of the β1-adrenergic receptor (β1AR) through mutations at the E1303.41 position or using the negative allosteric modulator, AS408. Both act through a known transmembrane (TM)3-TM4-TM5 site, reducing signalling to similar extents, but through distinct molecular mechanisms as revealed by pharmacological assays, MD simulations, and solution nuclear magnetic resonance spectroscopy. E1303.41 mutations reduce agonist-stimulated signalling as a side chain-dependent rheostat, shifting receptor equilibria to populate states with weaker G protein affinities. In contrast, AS408 uncouples the intracellular region of β1AR from the influence of the orthosteric pocket and reduces G protein coupling by adoption of an alternative signalling-incompetent intracellular surface arrangement. Our investigations emphasise the relevance of mechanistic understanding in drug development and the importance of dynamics in GPCR allostery.",nature_html,0
Autonomous migration of a phosphate group along glycerol and inositol scaffolds driven by a phosphodiester reaction cycle,https://www.nature.com/articles/s41557-026-02240-4,Nature Chemistry,2026-09-18 00:00:00 UTC,2026-09-18 00:00:00+00:00,10.1038/s41557-026-02240-4,Max von Delius,"Artificial molecular machines that autonomously convert chemical fuel into directed motion are rare because designing systems that sustain non-equilibrium steady states without relying on nature’s toolbox remains challenging. In particular, a small-molecule walker that combines autonomy with kinetic asymmetry has so far proven elusive. Here we show that simple phosphoric acid esters enable a non-enzymatic reaction cycle that drives the migration of a phosphate group along molecular tracks bearing hydroxy footholds. Carbodiimide fuel transiently generates cyclic phosphodiesters, which undergo selective hydrolytic ring opening to advance the walker. On a glycerol track, the walker reaches a non-equilibrium steady state sustained for several hours, while an extended inositol scaffold supports autonomous migration across five alcohol sites. Modelling reveals the ability of the walker to differentiate the centre of the track from its ends. By introducing migratory endergonic synthesis on biologically relevant phosphate scaffolds, this work expands the scope of synthetic molecular machinery.",nature_html,0
Chinese companies doubled down on science after US tech restrictions,https://www.nature.com/articles/d41586-026-02946-y,Nature,2026-09-18 00:00:00 UTC,2026-09-18 00:00:00+00:00,10.1038/d41586-026-02946-y,Xiaoying You,,,0
AI cracked the Navier–Stokes challenge. What does that mean for physics?,https://www.nature.com/articles/d41586-026-02922-6,Nature,2026-09-18 00:00:00 UTC,2026-09-18 00:00:00+00:00,10.1038/d41586-026-02922-6,Nicola Jones,,,0
How to make a brain: new experiments challenge existing picture,https://www.nature.com/articles/d41586-026-02943-1,Nature,2026-09-18 00:00:00 UTC,2026-09-18 00:00:00+00:00,10.1038/d41586-026-02943-1,Lynne Peeples,,,0
How research funding took me out of the lab and into leadership,https://www.nature.com/articles/d41586-026-02184-2,Nature,2026-09-18 00:00:00 UTC,2026-09-18 00:00:00+00:00,10.1038/d41586-026-02184-2,Anna Sandak,,,0
Europe pushes for space independence amid geopolitical rifts,https://www.nature.com/articles/d41586-026-02919-1,Nature,2026-09-18 00:00:00 UTC,2026-09-18 00:00:00+00:00,10.1038/d41586-026-02919-1,Jonathan O’Callaghan,,,0
Briefing Chat: Evidence mounts for hidden chambers beyond Tutankhamun's tomb,https://www.nature.com/articles/d41586-026-02984-6,Nature,2026-09-18 00:00:00 UTC,2026-09-18 00:00:00+00:00,10.1038/d41586-026-02984-6,Elizabeth Gibney,,,0
Cognitive resilience helps to predict Alzheimer’s dementia,https://www.nature.com/articles/d41586-026-02897-4,Nature,2026-09-18 00:00:00 UTC,2026-09-18 00:00:00+00:00,10.1038/d41586-026-02897-4,,,,0
