title,link,published,source,pub_date
Radical footprinting in mammalian whole blood,https://www.nature.com/articles/s41467-026-68982-4,2026-02-07 00:00:00 UTC,Nature Communications,2026-02-07 00:00:00+00:00
Molecular Engineering of an Ether-Nitrile Constructs Robust Dual-interphases for Ultra-Stable 4.5 V Lithium Metal Batteries,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE07479G,2026-02-07 00:00:00 UTC,RSC - Energy Environ. Sci. latest articles,2026-02-07 00:00:00+00:00
Neuromorphic photonic computing with an electro-optic analog memory,https://www.nature.com/articles/s41467-026-69084-x,2026-02-07 00:00:00 UTC,Nature Communications,2026-02-07 00:00:00+00:00
Interleukin-10 expressing B lineage cells in visceral adipose tissue protect against aging-related insulin resistance and extend lifespan,https://www.nature.com/articles/s41467-026-69371-7,2026-02-07 00:00:00 UTC,Nature Communications,2026-02-07 00:00:00+00:00
A combinatorial synthetic strategy for developing genome-editing protein-delivery agents targeting mouse retina,https://www.nature.com/articles/s41467-026-69077-w,2026-02-07 00:00:00 UTC,Nature Communications,2026-02-07 00:00:00+00:00
Intertek among the first accredited towards Notified Body status under the EU Battery Regulation (EU 2023/1542),https://batteriesnews.com/intertek-among-the-first-accredited-towards-notified-body-status-under-the-eu-battery-regulation-eu-2023-1542/,2026-02-07 04:39:20 UTC,Batteries News,2026-02-07 04:39:20+00:00
"Isometric, Gold Standard And ACR Methodologies Gain CCP-Approved Status From ICVCM",https://carbonherald.com/isometric-gold-standard-and-acr-methodologies-gain-ccp-approved-status-by-icvcm/?utm_source=rss&utm_medium=rss&utm_campaign=isometric-gold-standard-and-acr-methodologies-gain-ccp-approved-status-by-icvcm,2026-02-07 07:38:31 UTC,Carbon Herald,2026-02-07 07:38:31+00:00
Altris advances sodium-ion industrial ambitions through new partnerships and recognition,https://batteriesnews.com/altris-advances-sodium-ion-industrial-ambitions-through-new-partnerships-and-recognition/,2026-02-07 08:34:22 UTC,Batteries News,2026-02-07 08:34:22+00:00
LG Energy Solution to Acquire Full Ownership of NextStar Energy in Joint Strategic Decision with Stellantis – commercial-scale battery manufacturing facility,https://batteriesnews.com/lg-energy-solution-to-acquire-full-ownership-of-nextstar-energy-in-joint-strategic-decision-with-stellantis-commercial-scale-battery-manufacturing-facility/,2026-02-07 08:36:02 UTC,Batteries News,2026-02-07 08:36:02+00:00
EVE Energy “Mr Big” Big Battery Delivers Reliable Energy Storage Power to KLIA,https://batteriesnews.com/eve-energy-mr-big-big-battery-delivers-reliable-energy-storage-power-to-klia/,2026-02-07 08:36:16 UTC,Batteries News,2026-02-07 08:36:16+00:00
Pressure‐Independent Acoustic‐Vortex Communication With Enhanced‐Capacity and Cryptographic Information by Free‐Flooded Metasurfaces,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202521718?af=R,2026-02-07 08:39:35 UTC,Wiley: Advanced Materials: Table of Contents,2026-02-07 08:39:35+00:00
"Recent Progress in BiFeO3‐Based Sensor Technologies: Fundamentals, Performance Metrics, and Diverse Applications",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202520682?af=R,2026-02-07 08:41:28 UTC,Wiley: Advanced Materials: Table of Contents,2026-02-07 08:41:28+00:00
"Self‐Assembled Monolayers in p–i–n Perovskite Solar Cells: Molecular Design, Interfacial Engineering, and Machine Learning–Accelerated Material Discovery",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202520220?af=R,2026-02-07 08:44:24 UTC,Wiley: Advanced Materials: Table of Contents,2026-02-07 08:44:24+00:00
"The Rise of Aqueous Selenium‐Based Batteries: Challenges, Strategies, and the Path Forward",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202522085?af=R,2026-02-07 08:45:47 UTC,Wiley: Advanced Materials: Table of Contents,2026-02-07 08:45:47+00:00
Wanxiang A123 Ends the Era of Thermal Runaway with Semi-Solid-State and Immersion Cooling Technologies,https://batteriesnews.com/wanxiang-a123-ends-the-era-of-thermal-runaway-with-semi-solid-state-and-immersion-cooling-technologies/,2026-02-07 08:46:39 UTC,Batteries News,2026-02-07 08:46:39+00:00
Liquids as Reinforcements for Anisotropic and Tough Soft Matter Composites,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.72447?af=R,2026-02-07 08:47:11 UTC,Wiley: Advanced Materials: Table of Contents,2026-02-07 08:47:11+00:00
Topology‐Optimized Stretchable Piezoelectric Sensors With Tailored Liquid‐Metal Circuits for Anisotropic Stress‐Adaptive Motion Monitoring,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202518168?af=R,2026-02-07 08:47:23 UTC,Wiley: Advanced Materials: Table of Contents,2026-02-07 08:47:23+00:00
Dynamic Electron–Hole Shuttle at Atomic Interfaces for Solar‐Driven H2O2 and Benzaldehyde Coproduction,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202522711?af=R,2026-02-07 08:52:09 UTC,Wiley: Advanced Materials: Table of Contents,2026-02-07 08:52:09+00:00
Bioinspired Thermal Armor Enables Perovskite Meta‐Aerogels with Spectrally Tailored Luminescence up to 600 K,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523117?af=R,2026-02-07 08:55:27 UTC,Wiley: Advanced Materials: Table of Contents,2026-02-07 08:55:27+00:00
All‐Optical Reconfigurable Physical Unclonable Function for Sustainable Security,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202521712?af=R,2026-02-07 08:57:28 UTC,Wiley: Advanced Materials: Table of Contents,2026-02-07 08:57:28+00:00
