title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Daily briefing: Should we worry about AI doomsday?,https://www.nature.com/articles/d41586-026-01331-z,Nature,2026-04-21 00:00:00 UTC,2026-04-21 00:00:00+00:00,10.1038/d41586-026-01331-z,Flora Graham,,,0
Polymerase-mediated expansion of DNA nanostructures,https://www.cell.com/chem/fulltext/S2451-9294(26)00104-X?rss=yes,Chem,2026-04-21 00:00:00 UTC,2026-04-21 00:00:00+00:00,10.1016/j.chempr.2026.103038,Bryan Wei,"An enzymatic expansion framework for DNA nanostructures is developed in this work. Extendable loops were embedded at the constituent edges of the wireframe DNA lattices to serve as templates for DNA polymerase-driven elongation. Upon enzymatic treatment, controllable unidirectional and multidirectional expansion is realized. Such a controllable expansion not only expands the design space of DNA nanotechnology but also sheds light on expansion microscopy and shape memory materials.",rss_cell,0
Soil carbon residence time regulates the age of dissolved organic matter in global rivers,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag237/8660110?rss=1,National Science Review Advance Access,2026-04-21 00:00:00 UTC,2026-04-21 00:00:00+00:00,10.1093/nsr/nwag237,Peter R Leavitt,"Riverine dissolved organic carbon (DOC) constitutes a pivotal component in the Earth’s carbon cycle, yet little is known about the global patterns, sources, and factors governing lotic DOC. Here, we integrate a global dataset and employ machine learning to generate a global atlas of riverine DOC concentration and its radiocarbon (Δ14C) and stable-carbon (δ13C) isotopic signatures. Globally, riverine DOC has an average Δ14C value of –22.5 ± 144.0‰ (radiocarbon age of 221 years), with fossil carbon contributing a minor fraction (6.7 ± 3.0%). Terrestrial and autochthonous riverine production are the dominant DOC sources (>80%) at the global scale, with contemporary terrestrial DOC predominant in tropical rivers and within-river production prominent in those within temperate and semi-arid regions. Rivers draining high-latitude regions and high-elevation sites have the lowest Δ14C values (–353‰ to –78‰; ages between 3400 and 600 years). River Δ14C-DOC values correlate with soil organic carbon and riverine particulate organic carbon Δ14C values, but river DOC has much higher Δ14C values than subsurface soils indicating that riverine DOC originates from surface rather than subsurface soils. Because warming mobilizes aged organic carbon from permafrost soils, export to and processing of old carbon in recipient aquatic systems may accelerate with climate change.",rss_oup,0
Large-scale photonic integrated circuits for advanced displays,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag234/8660078?rss=1,National Science Review Advance Access,2026-04-21 00:00:00 UTC,2026-04-21 00:00:00+00:00,10.1093/nsr/nwag234,Barry Silverstein,"Photonic integrated circuits are opening new paths to compact, efficient, and highly functional display systems for next-generation human-computer interaction.",crossref,0
Stereoregular self-assembly of biobased recyclable polymer membranes for enantioselective nanofiltration,https://www.cell.com/matter/fulltext/S2590-2385(26)00160-8?rss=yes,Matter,2026-04-21 00:00:00 UTC,2026-04-21 00:00:00+00:00,10.1016/j.matt.2026.102797,Gyorgy Szekely,"An intrinsically chiral, biobased polymer with dual stereogenic centers self-assembles into a tightly packed membrane, enabling enantioselective and robust nanofiltration performance without added chiral selectors. Quantifying the permeate and retentate revealed how pressure tunes enantioselectivity and enantiomer rejection, establishing stereoregular self-assembly as a design route to sustainable chiral separations.",rss_cell,0
Asymmetric Vacancies Efficiently Couple O2 Activation With Reactive Oxygen Species Evolution for Enhanced Photocatalytic Methane Conversion,https://onlinelibrary.wiley.com/doi/10.1002/anie.7358043?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-21 05:12:42 UTC,2026-04-21 05:12:42+00:00,10.1002/anie.7358043,Shunji Xie,"ABSTRACT
                  
                    Photocatalytic oxidation mediated by reactive oxygen species (ROS) provides an effective platform for a wide range of important chemical transformations. However, conventional oxygen‐vacancy engineering strategy, while enhancing O
                    2
                    activation, often hampers subsequent ROS evolution due to overly strong adsorption, thereby limiting oxidation kinetics. Here, we demonstrate that asymmetric vacancies in ZnGa
                    2
                    O
                    4
                    , characterized by a Zn
                    Td
                    −O
                    v
                    −Ga
                    Oh
                    configuration, can overcome this intrinsic limitation by synergistically coupling O
                    2
                    activation with efficient ROS evolution. Specifically, the dynamic Ga
                    Oh
                    site preferentially promotes O
                    2
                    adsorption and activation, whereas the Zn
                    Td
                    site interacts weakly with oxygen‐derived species, facilitating ROS release and vacancy replenishment, thereby achieving an optimal balance between these critical steps. Consequently, Ag/ZnGa
                    2
                    O
                    4
                    delivers the highest turnover number (TON) reported to date among Ag‐based catalysts for the photocatalytic oxidative coupling of methane via a ROS‐mediated pathway. The general effectiveness of this asymmetric‐vacancy strategy is further validated in other representative photocatalytic reactions, including hydrogen peroxide production and the oxidative coupling of benzyl alcohol.",crossref,0
Solvent‐Controlled Pathways Enable Structure‐Programmable Metal‐Organic Framework Membranes for Isomer Separation,https://onlinelibrary.wiley.com/doi/10.1002/anie.4011249?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-21 05:13:21 UTC,2026-04-21 05:13:21+00:00,10.1002/anie.4011249,Weishen Yang,"ABSTRACT
                  
                    The separation of structurally similar aliphatic and aromatic isomers remains a critical industrial challenge, as their nearly identical sizes render conventional distillation highly energy‐intensive. Molecular‐sieving metal–organic framework (MOF) membranes offer an energy‐efficient alternative; however, reliably programming their growth pathways to achieve targeted pore architectures is difficult. Here, we report a solvent‐triggered pathway control strategy that directs distinct growth routes from a single vertically aligned Zn─Al layered double hydroxide (LDH) nanoarray template. In
                    N
                    ,
                    N
                    ‐dimethylformamide (DMF), selective activation of LDH metal sites stabilizes the framework and guides a surface‐induced interstitial growth mechanism, yielding a dense Zn‐BODC membrane with ∼0.5 nm apertures for highly selective n‐hexane/2,3‐dimethylbutane (Hex/23DMB) separation. In water, rapid LDH dissolution triggers a complete template‐conversion pathway that replicates the honeycomb morphology, producing an Al‐BODC membrane with ∼0.7 nm pores capable of efficient para‐/ortho‐xylene (PX/OX) discrimination. These solvent‐defined pathways enable programmable microstructures and complementary separation performances. This work establishes a versatile platform for the rational design of ultramicroporous MOF membranes with tailored sieving properties for demanding isomer separations.",crossref,0
Azide‐to‐Diazo Transformation Facilitated by Michael Addition via Phosphazide Formation,https://onlinelibrary.wiley.com/doi/10.1002/anie.4448961?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-21 05:20:24 UTC,2026-04-21 05:20:24+00:00,10.1002/anie.4448961,Suguru Yoshida,"ABSTRACT
                  
                    A new type of Michael addition of thiols and amines to 2‐azidoacrylic acid esters through azide‐to‐diazo conversion is disclosed. This unusual transformation proceeds via 1,4‐addition accompanied by N─N bond cleavage of phosphazide intermediates generated in situ from 2‐azidoacrylic acid esters and (4‐dimethylaminophenyl)di(
                    tert
                    ‐butyl)phosphine (Amphos) under practical conditions. The high versatility of the resulting Michael adducts enables the synthesis of a wide variety of organonitrogen compounds.",crossref,0
Gradient Valence Engineering Synchronizes Charge‐Carrier and Catalytic Dynamics for Efficient Solar Water Oxidation,https://onlinelibrary.wiley.com/doi/10.1002/anie.5670116?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-21 05:22:35 UTC,2026-04-21 05:22:35+00:00,10.1002/anie.5670116,Bin Liu,"ABSTRACT
                  
                    The efficiency of photoelectrochemical water splitting is constrained by the kinetic mismatch between ultrafast charge separation and slow catalytic turnover. Inspired by the spatiotemporal precision of photosystem II, we designed a redox‐engineered BiVO
                    4
                    /Fe‐HOTP (BVO/R‐Fe‐HOTP) photoanode, with ‘R‐’ denoting the sample subjected to sequential NaBH
                    4
                    reduction and O
                    2
                    oxidation treatment (where HOTP refers to the 2,3,6,7,10,11‐hexaoxidotriphenylene multidentate ligand). This architecture establishes a programmable valence gradient that bridges charge separation and catalytic water oxidation. Through controlled redox engineering, we grew an amorphous Fe‐HOTP layer on BVO, establishing a continuous transition from electron‐rich Fe
                    δ+
                    (
                    δ
                    &lt; 2), at the interface, to highly oxidized Fe
                    3+
                    , at the outer surface. Under light illumination, surface Fe
                    3+
                    is further oxidized to Fe
                    4+
                    , generating active redox sites that enable a turnover frequency (TOF) of 82 s
                    −1
                    . This architecture reduces interfacial band offsets for ultrafast hole injection and establishes a built‐in potential gradient that extends carrier lifetime to 0.03 s. Thus, the BVO/R‐Fe‐HOTP photoanode delivers a photocurrent density of 6.1 mA cm
                    −2
                    at 1.23 V
                    RHE
                    and, when coupled with a Si solar cell, achieves unbiased solar water splitting with a solar‐to‐hydrogen efficiency of 4.58%. These results establish gradient valence engineering as an effective strategy for synchronizing charge‐carrier and catalytic dynamics.",crossref,0
Chiral Self‐Sorting Assembly of Au16 Rings for Cancer Therapy via Enantioselectivity‐Induced Ferroptosis and Apoptosis,https://onlinelibrary.wiley.com/doi/10.1002/anie.202524447?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-21 05:25:26 UTC,2026-04-21 05:25:26+00:00,10.1002/anie.202524447,Ben Zhong Tang,"ABSTRACT
                  
                    Chirality‐induced biochemical response has emerged as a prominent research focus. This research demonstrates the chiral self‐sorting assembly of atomically precise Au
                    16
                    supramolecular rings via aurophilic interactions. Enantiomers (
                    
                      M
                      R,R
                      M’
                      R,R
                    
                    )‐Au
                    16
                    Cl
                    8
                    and (
                    
                      P
                      S,S
                      P’
                      S,S
                    
                    )‐Au
                    16
                    Cl
                    8
                    are fabricated through homochiral self‐sorting assembly and are unaffected by anion types. But the chiral self‐sorting assembly of (
                    
                      M
                      R,R
                      M’
                      A,A
                    
                    )‐Au
                    16
                    (PF
                    6
                    )
                    8
                    and (
                    
                      P
                      S,S
                      P’
                      A,A
                    
                    )‐Au
                    16
                    (PF
                    6
                    )
                    8
                    in a heterochiral system is influenced by anion types. Crucially, (
                    
                      M
                      R,R
                      M’
                      R,R
                    
                    )‐Au
                    16
                    Cl
                    8
                    displayed superior in vitro antitumor efficacy with IC
                    50
                    = 0.812 ± 0.002 µM against 4T1 cells compared to (
                    
                      P
                      S,S
                      P’
                      S,S
                    
                    )‐Au
                    16
                    Cl
                    8
                     enantiomer. This enantioselectivity stems from asymmetric glutathione (GSH)‐catalyzed decomposition of chiral supramolecular Au
                    16
                    rings in the tumor microenvironment (apparent kinetic constants: 
                    k
                    M
                    = 14.97 × 10
                    −5
                    min
                    −1
                    × M
                    −1
                     vs. 
                    k
                    P
                    = 8.56 × 10
                    −5
                     min
                    −1
                    × M
                    −1
                    at 8 mM GSH), releasing the thioredoxin reductase (TrxR) inhibitor dppm
                    2
                    Au
                    2
                    Cl
                    2
                    . The chiral Au
                    16
                    rings induce dual cell death via TrxR‐inhibition‐mediated apoptosis and GPX4‐suppression‐driven ferroptosis, validated by ROS (reactive oxygen species) accumulation, lipid peroxidation and caspase‐3 activation. (
                    
                      M
                      R,R
                      M’
                      R,R
                    
                    )‐Au
                    16
                    Cl
                    8
                    (20 mg/kg) achieved 55.4% tumor growth inhibition in 4T1‐bearing mice with no detectable organ toxicity, outperforming auranofin in biosafety. This work establishes chiral self‐sorting Au
                    16
                    assemblies as promising platforms for enantioselective cancer therapy with high efficacy and low toxicity.",crossref,0
