title,link,published,source,pub_date
This whale lives for centuries: its secret could help extend human lifespan,https://www.nature.com/articles/d41586-025-03511-9,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Electromagnetic interference shielding using metal and MXene thin films,https://www.nature.com/articles/s41586-025-09699-0,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
7 basic science discoveries that changed the world,https://www.nature.com/articles/d41586-025-03474-x,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
World’s smallest 3D bioprinter could rebuild tissue during surgery,https://www.nature.com/articles/d41586-025-03538-y,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Why we should limit the autonomy of AI-enabled weapons,https://www.nature.com/articles/d41586-025-03357-1,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
‘A real risk’: the rise of weapons that can act alone,https://www.nature.com/articles/d41586-025-03385-x,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Solar-to-chemical conversion in catalytic plastic transformation,https://www.cell.com/chem/fulltext/S2451-9294(25)00380-8?rss=yes,2025-10-29 00:00:00 UTC,Chem,2025-10-29 00:00:00+00:00
"Ultrasound-driven artificial muscles can grasp, flex and swim",https://www.nature.com/articles/d41586-025-03213-2,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Wildfire smoke and its harmful effects will worsen with climate change,https://www.nature.com/articles/d41586-025-03404-x,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
From MRI to Ozempic: breakthroughs that show why fundamental research must be protected,https://www.nature.com/articles/d41586-025-03470-1,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Origins of chromosome instability unveiled by coupled imaging and genomics,https://www.nature.com/articles/s41586-025-09632-5,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
This ‘impressive’ AI model predicted Hurricane Melissa’s perilous growth,https://www.nature.com/articles/d41586-025-03539-x,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Molecular ‘glues’ and ‘bumpers’ on receptors can bias signalling inside the cell,https://www.nature.com/articles/d41586-025-03461-2,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Treatment made that is effective against a wide range of snake venoms,https://www.nature.com/articles/d41586-025-03216-z,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
"To make water, exoplanets might just need some pressure",https://www.nature.com/articles/d41586-025-03214-1,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
How nanobots are accelerating cancer-targeting therapies,https://www.nature.com/articles/d41586-025-03480-z,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
We need a new Turing test to assess AI’s real-world knowledge,https://www.nature.com/articles/d41586-025-03471-0,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Komorebi,https://www.nature.com/articles/d41586-025-03261-8,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Electronic paper could enable virtual reality with human-eye resolution,https://www.nature.com/articles/d41586-025-03462-1,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Policed and censored: professors in the southern US feel under siege,https://www.nature.com/articles/d41586-025-03290-3,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
What changing energy flows reveal about Africa’s ecosystems,https://www.nature.com/articles/d41586-025-03215-0,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
The evolution of MOF discovery for CO2 capture: From high-throughput screening to AI design and automated laboratories,https://www.sciencedirect.com/science/article/pii/S1369702125004377?dgcid=rss_sd_all,2025-10-29 00:00:00 UTC,ScienceDirect Publication: Materials Today,2025-10-29 00:00:00+00:00
Technological pathways for cost-effective steel decarbonization,https://www.nature.com/articles/s41586-025-09658-9,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Reply to: On anisotropy in cubic Cu2O photoelectrodes,https://www.nature.com/articles/s41586-025-09629-0,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Retraction Note: sFRP2 in the aged microenvironment drives melanoma metastasis and therapy resistance,https://www.nature.com/articles/s41586-025-09719-z,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Energy flows reveal declining ecosystem functions by animals across Africa,https://www.nature.com/articles/s41586-025-09660-1,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Multi-omic profiling reveals age-related immune dynamics in healthy adults,https://www.nature.com/articles/s41586-025-09686-5,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Sensory expectations shape neural population dynamics in motor circuits,https://www.nature.com/articles/s41586-025-09690-9,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Ultrasound-driven programmable artificial muscles,https://www.nature.com/articles/s41586-025-09650-3,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Mechanism of conductance control and neurosteroid binding in NMDA receptors,https://www.nature.com/articles/s41586-025-09695-4,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
A pangenome and pantranscriptome of hexaploid oat,https://www.nature.com/articles/s41586-025-09676-7,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Helicase-mediated mechanism of SSU processome maturation and disassembly,https://www.nature.com/articles/s41586-025-09688-3,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Ocean warming threatens the viability of 60% of Antarctic ice shelves,https://www.nature.com/articles/s41586-025-09657-w,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Plug-in strategy for resistance engineering inspired by potato NLRome,https://www.nature.com/articles/s41586-025-09678-5,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Many-body interference in kagome crystals,https://www.nature.com/articles/s41586-025-09659-8,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Building wet planets through high-pressure magma–hydrogen reactions,https://www.nature.com/articles/s41586-025-09630-7,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Thiorphan reprograms neurons to promote functional recovery after spinal cord injury,https://www.nature.com/articles/s41586-025-09647-y,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Evidence for improved DNA repair in long-lived bowhead whale,https://www.nature.com/articles/s41586-025-09694-5,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
A ductile solid electrolyte interphase for solid-state batteries,https://www.nature.com/articles/s41586-025-09675-8,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
"Nanobody-based recombinant antivenom for cobra, mamba and rinkhals bites",https://www.nature.com/articles/s41586-025-09661-0,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Atomically resolved edges and defects in lead halide perovskites,https://www.nature.com/articles/s41586-025-09693-6,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Reply to: Carbon implications of wood harvesting and forest management,https://www.nature.com/articles/s41586-025-09381-5,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Bowhead whales can live for more than 200 years — this protein might be why,https://www.nature.com/articles/d41586-025-03551-1,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Single antivenom protects against 17 different snakebites,https://www.nature.com/articles/d41586-025-03541-3,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Carbon implications of wood harvesting and forest management,https://www.nature.com/articles/s41586-025-09380-6,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
On anisotropy in cubic Cu2O photoelectrodes,https://www.nature.com/articles/s41586-025-09628-1,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Multiple LDLR family members act as entry receptors for yellow fever virus,https://www.nature.com/articles/s41586-025-09689-2,2025-10-29 00:00:00 UTC,Nature,2025-10-29 00:00:00+00:00
Photocatalytic synthesis of CF3-containing β-amino alcohols via covalent metal-organic frameworks,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwaf463/8305920?rss=1,2025-10-29 00:00:00 UTC,National Science Review Advance Access,2025-10-29 00:00:00+00:00
The utilization of ions in seawater for electrocatalysis,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwaf461/8305924?rss=1,2025-10-29 00:00:00 UTC,National Science Review Advance Access,2025-10-29 00:00:00+00:00
Covalent organic framework-based heterojunction photocatalysts,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwaf462/8305905?rss=1,2025-10-29 00:00:00 UTC,National Science Review Advance Access,2025-10-29 00:00:00+00:00
