title,link,published,source,pub_date
The academic community failed Wikipedia for 25 years — now it might fail us,https://www.nature.com/articles/d41586-026-00075-0,2026-01-13 00:00:00 UTC,Nature,2026-01-13 00:00:00+00:00
Don’t assume that women’s low retraction rates reflect male ‘boldness’,https://www.nature.com/articles/d41586-026-00120-y,2026-01-13 00:00:00 UTC,Nature,2026-01-13 00:00:00+00:00
No world-changing discoveries without biodiversity,https://www.nature.com/articles/d41586-026-00122-w,2026-01-13 00:00:00 UTC,Nature,2026-01-13 00:00:00+00:00
A high-energy asynchronously reverse dual-ion battery based on H−/Na+ insertion chemistry,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06051F,2026-01-13 00:00:00 UTC,RSC - Energy Environ. Sci. latest articles,2026-01-13 00:00:00+00:00
Do their ears hang low? The genetics of dogs’ adorable floppy ears,https://www.nature.com/articles/d41586-026-00071-4,2026-01-13 00:00:00 UTC,Nature,2026-01-13 00:00:00+00:00
Should the Loch Ness Monster have a scientific name?,https://www.nature.com/articles/d41586-025-03991-9,2026-01-13 00:00:00 UTC,Nature,2026-01-13 00:00:00+00:00
AI writing tools could lead scholars from low-income countries to erase their own voices,https://www.nature.com/articles/d41586-026-00121-x,2026-01-13 00:00:00 UTC,Nature,2026-01-13 00:00:00+00:00
Cyclopropane-to-organoboron conversion via C–H and C–C bond activation,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00759C,2026-01-13 00:00:00 UTC,RSC - Chem. Soc. Rev. latest articles,2026-01-13 00:00:00+00:00
Multifaceted maleimide scaffolds in focus: from synthesis to photophysical applications,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00880H,2026-01-13 00:00:00 UTC,RSC - Chem. Soc. Rev. latest articles,2026-01-13 00:00:00+00:00
AlphaFold can help African researchers to do cutting-edge structural biology,https://www.nature.com/articles/d41586-026-00072-3,2026-01-13 00:00:00 UTC,Nature,2026-01-13 00:00:00+00:00
"AI can spark creativity — if we ask it how, not what, to think",https://www.nature.com/articles/d41586-026-00049-2,2026-01-13 00:00:00 UTC,Nature,2026-01-13 00:00:00+00:00
Publisher Correction: Direct enantioselective C(sp3)−H coupling of N-alkyl anilines via metallaphotoredox catalysis,https://www.nature.com/articles/s41557-026-02067-z,2026-01-13 00:00:00 UTC,Nature Chemistry,2026-01-13 00:00:00+00:00
Toward water- and energy-sustainable lithium extraction from brines,https://www.cell.com/joule/fulltext/S2542-4351(25)00451-9?rss=yes,2026-01-13 00:00:00 UTC,Joule,2026-01-13 00:00:00+00:00
Designing heterostructured materials,https://www.nature.com/articles/s41563-025-02444-y,2026-01-13 00:00:00 UTC,Nature Materials,2026-01-13 00:00:00+00:00
Battery-electric passenger vehicles will be cost-effective across Africa well before 2040,https://www.nature.com/articles/s41560-025-01955-x,2026-01-13 00:00:00 UTC,Nature Energy,2026-01-13 00:00:00+00:00
Co-crystal engineering unlocks high-stability perovskite solar modules,https://www.nature.com/articles/s41560-025-01904-8,2026-01-13 00:00:00 UTC,Nature Energy,2026-01-13 00:00:00+00:00
Nonlinear phase-matched van der Waals crystals integrated on optical fibres,https://www.nature.com/articles/s41563-025-02461-x,2026-01-13 00:00:00 UTC,Nature Materials,2026-01-13 00:00:00+00:00
How did birds evolve? The answer is wilder than anyone thought,https://www.nature.com/articles/d41586-026-00076-z,2026-01-13 00:00:00 UTC,Nature,2026-01-13 00:00:00+00:00
Daily briefing: Same-sex sex is a normal part of some primates’ lives,https://www.nature.com/articles/d41586-026-00149-z,2026-01-13 00:00:00 UTC,Nature,2026-01-13 00:00:00+00:00
Catalyzing deep solid-state sulfur conversion,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag021/8424245?rss=1,2026-01-13 00:00:00 UTC,National Science Review Advance Access,2026-01-13 00:00:00+00:00
Revitalizing nanoscale solid-solid conversion enables ultrastable aqueous batteries,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag010/8424244?rss=1,2026-01-13 00:00:00 UTC,National Science Review Advance Access,2026-01-13 00:00:00+00:00
Quantized soliton pumping governed by high-dimensional Chern invariants,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag007/8424241?rss=1,2026-01-13 00:00:00 UTC,National Science Review Advance Access,2026-01-13 00:00:00+00:00
Periphyton closes the nitrogen budget gap in rice paddies,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag016/8424220?rss=1,2026-01-13 00:00:00 UTC,National Science Review Advance Access,2026-01-13 00:00:00+00:00
How to improve vaccine uptake: a huge study offers clues,https://www.nature.com/articles/d41586-026-00092-z,2026-01-13 00:00:00 UTC,Nature,2026-01-13 00:00:00+00:00
The Arctic’s ‘last ice area’ is showing signs of weakness,https://www.science.org/content/article/arctic-s-last-ice-area-showing-signs-weakness,2026-01-13 04:55:00 UTC,Latest News from Science Magazine,2026-01-13 04:55:00+00:00
Poly(Ionic Liquid) Nanofibers Suppress S. aureus Membrane Vesicle‐Induced NETosis to Mitigate Wound and Lung Damage,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202519131?af=R,2026-01-13 05:53:28 UTC,Wiley: Advanced Materials: Table of Contents,2026-01-13 05:53:28+00:00
A Critical Strain Window for Stabilizing Polar Orthorhombic Hf0.5Zr0.5O2 Epitaxial Thin Films with Scale‐Free Domain Walls,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202521362?af=R,2026-01-13 05:54:06 UTC,Wiley: Advanced Materials: Table of Contents,2026-01-13 05:54:06+00:00
Hierarchical Co‐Assembly Achieves Shape‐Programmable All‐Boron‐Nitride Monoliths with Excellent Thermophysical Performances,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202518432?af=R,2026-01-13 05:54:28 UTC,Wiley: Advanced Materials: Table of Contents,2026-01-13 05:54:28+00:00
"The earliest Homo species did not look human, partial skeleton shows",https://www.science.org/content/article/earliest-homo-species-did-not-look-human-partial-skeleton-shows,2026-01-13 06:01:00 UTC,Latest News from Science Magazine,2026-01-13 06:01:00+00:00
'I wake up at night in fear of losing my home',https://www.bbc.com/news/articles/c20gxgd8dj3o?at_medium=RSS&at_campaign=rss,2026-01-13 06:21:22 UTC,BBC News,2026-01-13 06:21:22+00:00
Urban dandelions have evolved to stay close to home. That’s bad news,https://www.science.org/content/article/urban-dandelions-have-evolved-stay-close-home-s-bad-news,2026-01-13 07:01:00 UTC,Latest News from Science Magazine,2026-01-13 07:01:00+00:00
Tube feet dynamics drive adaptation in sea star locomotion,https://www.pnas.org/doi/abs/10.1073/pnas.2509681123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-01-13 08:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-01-13 08:00:00+00:00
Brain glucodynamic variability is an essential feature of the metabolism–cognition relationship,https://www.pnas.org/doi/abs/10.1073/pnas.2510850123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-01-13 08:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-01-13 08:00:00+00:00
mTOR signaling governs the formation of epithelial apical projections via S6K1–RhoA and aPKC–Lgl2 axes,https://www.pnas.org/doi/abs/10.1073/pnas.2501779123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-01-13 08:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-01-13 08:00:00+00:00
Measuring bridging forces in protein–DNA condensates,https://www.pnas.org/doi/abs/10.1073/pnas.2523058123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-01-13 08:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-01-13 08:00:00+00:00
