title,link,published,source,pub_date
Convergent evolution of dogs and humans: a promising new model system for human social behaviors and mental health,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag405/8723906?rss=1,2026-07-02 00:00:00 UTC,National Science Review Advance Access,2026-07-02 00:00:00+00:00
Critical surface strain regime for stable and active epitaxial platinum oxygen reduction electrocatalysts,https://www.nature.com/articles/s41560-026-02108-4,2026-07-02 00:00:00 UTC,Nature Energy,2026-07-02 00:00:00+00:00
Electrodeposited self-assembled molecules for perovskite photovoltaics,https://www.nature.com/articles/s41586-026-10844-6,2026-07-02 00:00:00 UTC,Nature,2026-07-02 00:00:00+00:00
First ladies of chemistry,https://www.nature.com/articles/s41557-026-02187-6,2026-07-02 00:00:00 UTC,Nature Chemistry,2026-07-02 00:00:00+00:00
How isoprene connects plants to global climate,https://www.nature.com/articles/s41557-026-02192-9,2026-07-02 00:00:00 UTC,Nature Chemistry,2026-07-02 00:00:00+00:00
Setting a direction for molecular motors,https://www.nature.com/articles/s41557-026-02205-7,2026-07-02 00:00:00 UTC,Nature Chemistry,2026-07-02 00:00:00+00:00
Driving movement in the field of molecular machines,https://www.nature.com/articles/s41557-026-02210-w,2026-07-02 00:00:00 UTC,Nature Chemistry,2026-07-02 00:00:00+00:00
"Paleogenomics retraces the ancient population history of Southwestern East Asia for the past 12,000 years",https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag398/8723923?rss=1,2026-07-02 00:00:00 UTC,National Science Review Advance Access,2026-07-02 00:00:00+00:00
Inflammation-triggered sensing and miRNA immunotherapy with a wireless battery-free hydrogel bioelectronic patch,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag409/8723916?rss=1,2026-07-02 00:00:00 UTC,National Science Review Advance Access,2026-07-02 00:00:00+00:00
Incoming US science academy chief vows to ‘double down’ on research,https://www.nature.com/articles/d41586-026-02088-1,2026-07-02 00:00:00 UTC,Nature,2026-07-02 00:00:00+00:00
Increased dengue transmission following highway paving in the Peruvian Amazon,https://www.nature.com/articles/s41893-026-01879-8,2026-07-02 00:00:00 UTC,Nature Sustainability,2026-07-02 00:00:00+00:00
Can you actually do a nine-to-five PhD? Nature readers weigh in,https://www.nature.com/articles/d41586-026-01773-5,2026-07-02 00:00:00 UTC,Nature,2026-07-02 00:00:00+00:00
Daily briefing: ‘Cyborg’ cockroaches breathe underwater with printed suit,https://www.nature.com/articles/d41586-026-02108-0,2026-07-02 00:00:00 UTC,Nature,2026-07-02 00:00:00+00:00
Neutrino’s nursery found: the ‘Shadow Blaster’,https://www.nature.com/articles/d41586-026-02034-1,2026-07-02 00:00:00 UTC,Nature,2026-07-02 00:00:00+00:00
Author Correction: Synthesis of enantioenriched atropisomers by biocatalytic deracemization,https://www.nature.com/articles/s41586-026-10854-4,2026-07-02 00:00:00 UTC,Nature,2026-07-02 00:00:00+00:00
How an ancient continental breakup helped spawn the Antarctic Ice Sheet,https://www.science.org/content/article/how-ancient-continental-breakup-helped-spawn-antarctic-ice-sheet,2026-07-02 02:00:00 UTC,Latest News from Science Magazine,2026-07-02 02:00:00+00:00
A key Arctic science outpost finds itself tangled in a geopolitical web,https://www.science.org/content/article/key-arctic-science-outpost-finds-itself-tangled-geopolitical-web,2026-07-02 02:00:00 UTC,Latest News from Science Magazine,2026-07-02 02:00:00+00:00
First-ever treatment trial for Ebola Bundibugyo kicks off in the Congo,https://www.science.org/content/article/first-ever-treatment-trial-ebola-bundibugyo-kicks-congo,2026-07-02 03:50:00 UTC,Latest News from Science Magazine,2026-07-02 03:50:00+00:00
Major Ukraine research center damaged in Russian strikes,https://www.science.org/content/article/major-ukraine-research-center-damaged-russian-strikes,2026-07-02 05:10:00 UTC,Latest News from Science Magazine,2026-07-02 05:10:00+00:00
Being a taller tree doesn’t doom you to drought after all,https://www.science.org/content/article/being-taller-tree-doesn-t-doom-you-drought-after-all,2026-07-02 05:30:00 UTC,Latest News from Science Magazine,2026-07-02 05:30:00+00:00
How an ancient continental breakup ultimately helped spawn the vast Antarctic Ice Sheet,https://www.science.org/doi/abs/10.1126/science.aek1832?af=R,2026-07-02 06:00:12 UTC,AAAS: Science: Table of Contents,2026-07-02 06:00:12+00:00
Rubin telescope begins a 10-year movie of the cosmos,https://www.science.org/doi/abs/10.1126/science.aek1833?af=R,2026-07-02 06:00:12 UTC,AAAS: Science: Table of Contents,2026-07-02 06:00:12+00:00
"Local signals, systemic decline",https://www.science.org/doi/abs/10.1126/science.aej0415?af=R,2026-07-02 06:00:12 UTC,AAAS: Science: Table of Contents,2026-07-02 06:00:12+00:00
NIH security rules for genomic data sets are slowing research,https://www.science.org/doi/abs/10.1126/science.aek1828?af=R,2026-07-02 06:00:12 UTC,AAAS: Science: Table of Contents,2026-07-02 06:00:12+00:00
250 years of promise,https://www.science.org/doi/abs/10.1126/science.aek0783?af=R,2026-07-02 06:00:12 UTC,AAAS: Science: Table of Contents,2026-07-02 06:00:12+00:00
From Edison’s Invention Factory to the new architecture of innovation,https://www.science.org/doi/abs/10.1126/science.aei5415?af=R,2026-07-02 06:00:12 UTC,AAAS: Science: Table of Contents,2026-07-02 06:00:12+00:00
WWII and the evolution of US federal research funding,https://www.science.org/doi/abs/10.1126/science.aej2321?af=R,2026-07-02 06:00:12 UTC,AAAS: Science: Table of Contents,2026-07-02 06:00:12+00:00
