title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
Space charge regulation for ultra-stable all-solid-state lithium batteries by engineering of argyrodite electrolyte,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag015/8419696?rss=1,National Science Review Advance Access,2026-01-10 00:00:00 UTC,2026-01-10 00:00:00+00:00,10.1093/nsr/nwag015/8419696,"Space charge layer (SCL) formation at cathode–electrolyte interfaces severely limits the performance of sulfide-based all-solid-state Li batteries (ASSLBs). While conventional strategies focus on cathode modifications, we propose a novel electrolyte-centric approach by incorporating WO3 into argyrodite electrolyte (Li5.49P0.99W0.01S4.47O0.03Cl1.5). This design achieves a record-high ionic conductivity of 13.5 mS cm−1 (at 25°C) among O-substituted argyrodites. When paired with a LiNi0.92Co0.05Mn0.03O2 cathode, the full cell delivers 217 mAh g−1 at 0.1C, and retains 92% capacity after 1000 cycles (1C) and 80% capacity after 5000 cycles (5C), far outperforming the cells with frequently-used Li5.5PS4.5Cl1.5 argyrodite electrolytes (200 mAh g−1 at 0.1C; failure at 408 cycles at 1C). Mechanistic studies reveal that WO3 substitution modulates the electrolyte’s chemical potential to align with the cathode, reducing interfacial energy barriers and inhibiting Li+ depletion, and then significantly suppresses SCL effects. This work pioneers an electrolyte engineering strategy to mitigate SCL issues, enabling high-energy-density, ultra-stable ASSLBs.",rss_oup,0
Room-temperature high-efficiency spin injection via van der Waals tunnel contact,https://www.nature.com/articles/s41467-025-67989-7,Nature Communications,2026-01-10 00:00:00 UTC,2026-01-10 00:00:00+00:00,,"Efficient and reliable spin injection at room temperature with scalability is crucial for spintronic applications but remains challenging. Direct ferromagnetic metal deposition on two-dimensional materials often leads to inefficient transparent contacts. Here, we introduce an indium buffer layer between ferromagnetic cobalt (Co) and graphene to establish high-efficiency van der Waals (vdW) tunnel contacts. This buffer layer facilitates a physisorption interface between Co and graphene with a well-defined vdW gap, which functions as an effective spin tunnel barrier. Through buffer layer thickness optimization, we achieved a room-temperature spin injection efficiency of approximately 25% in graphene, comparable to the best single-crystalline oxide-tunnel-barrier-based devices, alongside explicit nonlocal spin valve signals and Hanle spin precession. We further demonstrate the scalability of our approach through uniform performance across multi-channel graphene spin valves and its versatility by achieving efficient spin injection in semiconducting MoS2 with an average efficiency of about 19.7%. Our strategy offers a simple, cost-efficient, and industry-compatible method for future large-scale and efficient spintronic applications.",nature_html,0
Elasto-magnetic instabilities for amplified actuation and mechanical memory,https://www.nature.com/articles/s41467-025-68225-y,Nature Communications,2026-01-10 00:00:00 UTC,2026-01-10 00:00:00+00:00,,"Instabilities can generate fast and amplified motion in mechanical systems. Here, we present an elasto-magnetic instability that combines magnetic attraction and elastic tension to create bistable dynamics. To demonstrate this, we built a coupled elasto-magnetic vibration system that produces amplified motion and greater displacement and force than a control system across a wide frequency range. We also establish design principles that can be applied to different configurations by studying the balance between magnetic and elastic forces. The system also shows inertial hysteresis, which enables mechanical memory by storing external inputs in volatile and non-volatile modes with adjustable thresholds. This dual function of amplification and memory shows how instabilities can be potentially used for programmable and adaptive soft actuation.",nature_html,0
Universal modulus-free transfer of scalable laser-induced graphene for electronic skins,https://www.nature.com/articles/s41467-025-68131-3,Nature Communications,2026-01-10 00:00:00 UTC,2026-01-10 00:00:00+00:00,,"Electronic skin (E-skin) with multifunctionality and large-scale features is highly desirable for human-machine interactions and wearable health monitoring. Laser-induced graphene (LIG) affords such devices with tailorable physical and chemical properties. However, relatively high Young’s modulus of precursors that derive LIG hinders its application scenarios. Here, we report a universal cryogenic transfer approach for LIG via regulating the glass transition temperature or freezing point of the transfer media. The thermal expansion-induced interlocking, ease of interfacial separation and strong electrostatic interactions within the multiple graphene layers explain the transfer mechanisms. This contributes to the high-quality transfer of LIG onto elastomers, hydrogels and fabrics infused with various fluids. The thickness of typical elastomer can be down to 6.7 μm with its Young’s modulus ranging from 4.5 MPa to 3.9 kPa. Using this transfer technique, we create large-scale and double-layer E-skins integrated on a humanoid robot face, achieving emotional interactions with humans. The proposed strategy for merging LIG with broad categories of media affords on-demand designs of wearable and implantable electronics.",nature_html,0
JULGI coordinates vascular development and leaf patterning through non-cell-autonomous regulation of miR165/166,https://www.nature.com/articles/s41467-025-67339-7,Nature Communications,2026-01-10 00:00:00 UTC,2026-01-10 00:00:00+00:00,,"The interplay between vascular development and leaf development is central to the evolutionary success of vascular plants, yet the underlying mechanisms remain poorly understood. Here, we identify the RNA-binding protein JULGI1 (JUL1) as a key integrator of vascular and leaf development in Arabidopsis. JUL1 is transcribed in leaf veins, while the protein distributes throughout the leaf, where it binds G-rich regions of pri-MIR165a transcripts on the abaxial side. This interaction disrupts hairpin formation and inhibits DICER-LIKE1 (DCL1)-mediated processing, reducing miR165/166 levels. Consequently, transcript levels of their targets, the Class III homeodomain leucine zipper (HD-ZIP III), increase, reinforcing adaxial-abaxial polarity. Our findings reveal a non-cell-autonomous mechanism by which vascular-derived JUL1 modulates miRNA biogenesis to coordinate leaf patterning with vascular development.",nature_html,0
Integration of large vision language models for efficient post-disaster damage assessment and reporting,https://www.nature.com/articles/s41467-025-68216-z,Nature Communications,2026-01-10 00:00:00 UTC,2026-01-10 00:00:00+00:00,,"Traditional natural disaster response involves significant coordinated teamwork, where speed and efficiency are key. Nonetheless, human limitations can delay critical actions and inadvertently increase human and economic losses. Agentic Large Vision Language Models (LVLMs) offer an avenue to address this challenge, with the potential for substantial socio-economic impact, particularly by improving resilience and resource access in underdeveloped regions. We introduce DisasTeller, a multi-LVLM-powered framework designed to automate tasks in post-disaster management, including on-site assessment, emergency alerts, resource allocation, and recovery planning. By coordinating four specialised LVLM agents with GPT-4 as the core, DisasTeller can accelerate disaster response activities, reducing human execution time and structuring information flow. Our evaluation shows both benefits and challenges: while DisasTeller streamlines coordination and report generation, errors in early-stage assessments may propagate downstream, highlighting the need for human validation and improved LVLM accuracy. This framework acts as a complementary support system to expert teams, bridging the gap between traditional response methods and emerging LVLM-driven efficiency, while highlighting the importance of continued refinement and collaboration for safe, trustworthy deployment.",nature_html,0
Molecular metal nanoparticles with pseudo-plasma absorption band,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag001/8419693?rss=1,National Science Review Advance Access,2026-01-10 00:00:00 UTC,2026-01-10 00:00:00+00:00,10.1093/nsr/nwag001/8419693,"Metal nanoparticles include molecular nanoclusters and metallic nanocrystals. Investigating the critical transition sizes from nanoclusters to nanocrystals is appealing. However, achieving precise size control near the critical size region remains challenging, especially for not so noble metal nanoparticles (Ag, Cu, etc.). Herein, we introduced an active metal anti-galvanic doping strategy to resolve both stability and multi-dispersity issues and demonstrated the gram-scale synthesis (2.40 g of crystals, more than 200 times the existing crystal output record for over 100-metal atom nanoparticles) of a 1796-atom Ag–Zn nanoparticle. Furthermore, we successfully de-alloyed the Ag–Zn nanoparticles with the remained structure essentially unchanged via a ligand-exchange method, obtaining 1.03 g of mono-silver nanoparticle crystals in a one-pot reaction. Such a surgery-like delloying was not previously reported. Both the as-obtained nanoparticles exhibit penta-twinned face-centered cubic (fcc",rss_oup,0
Flexible direct regeneration of heterogeneous cathode materials of spent lithium-ion batteries at industrial scale,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag017/8419698?rss=1,National Science Review Advance Access,2026-01-10 00:00:00 UTC,2026-01-10 00:00:00+00:00,10.1093/nsr/nwag017/8419698,"Direct recycling has emerged as a promising alternative to existing recycling methods due to its simplicity and cost-effectiveness. However, its scalable application remains a subject of debate, primarily due to the complexity of mixed degraded cathode materials in practice. The reason is that degraded materials with different compositions are extremely difficult to be repaired to cathode materials with uniform composition and performance. Herein, we have successfully realized direct regeneration of mixed heterogeneous degraded LiNi0.5Co0.2Mn0.3O2 from different sources at industrial scale. First, uniform contact lithiation is achieved through the van der Waals force between Li-1-methyl-2-pyrrolidinone and LiNi0.5Co0.2Mn0.3O2 molecules, leaving it in a uniform lithium-rich state. A self-saturating synthetic lithiation process occurs during subsequent heating, ensuring that each particle from various sources is repaired as needed. This method has been demonstrated to treat 50 kg of cathode materials per batch, and the regenerated products show uniform and excellent performance, achieving a retention rate of 90.7% after 1500 cycles in Ah level pouch cells. This performance is the best result reported to date and sets a new benchmark for regenerated LiNixCoyMn1-x-yO2 cathode materials, which have reached the standard for direct commercial use.",rss_oup,0
Selective Singlet Oxygen Generation over a Silver–Porphyrin Single‐Atom‐Site Catalyst for Ultrafast Sulfide Photooxidation,https://onlinelibrary.wiley.com/doi/10.1002/anie.202523736?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-01-10 13:48:03 UTC,2026-01-10 13:48:03+00:00,10.1002/anie.202523736,"Abstract
                  
                    The selective oxidation of sulfides to sulfoxides represents a fundamental transformation in synthetic and pharmaceutical chemistry, yet most catalytic systems require harsh conditions or long reaction times. Herein, we report a silver–porphyrin single‐atom‐site catalyst (Ag‐TMPP; TMPPH
                    2
                    = tetrakis(4‐methylphenyl)porphyrin) that enables ultrafast photooxidation of sulfides under mild conditions. Ag‐TMPP is readily obtained by a simple solution‐phase self‐assembly of AgNO
                    3
                    and TMPPH
                    2
                    , affording a well‐ordered three‐dimensional framework stabilized by C─H···π interactions. The catalyst achieves nearly quantitative conversion of methyl phenyl sulfide to sulfoxide within 15 min, delivering a turnover frequency of 3112 h
                    −1
                    —among the highest reported for heterogeneous metal‐based systems. It exhibits excellent recyclability and broad substrate tolerance, efficiently oxidizing both aryl and alkyl sulfides. Mechanistic investigations supported by electron paramagnetic resonance (EPR) spectroscopy and density functional theory (DFT) calculations reveal that the exceptional performance originates from the highly selective generation of singlet oxygen (
                    1
                    O
                    2
                    ), whereas other metalloporphyrins (M = Cu, Co, Zn
                    etc
                    .) favor competing reactive oxygen species. This study provides an accessible and efficient strategy for harnessing
                    1
                    O
                    2
                    in photooxidation catalysis.",crossref,0
Geometry Controls Confined Water Dynamics in Lipidic Mesophases,https://onlinelibrary.wiley.com/doi/10.1002/anie.202522757?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-01-10 13:50:13 UTC,2026-01-10 13:50:13+00:00,10.1002/anie.202522757,"Abstract
                  Water under nanoscale confinement is central to biological function, catalysis, and soft materials, yet how geometry dictates its structure and dynamics remains unresolved. Here, we establish a direct link between interfacial curvature and confined water behavior using an archaeal‐inspired phytantriol‐water lipidic mesophase platform. By systematically tuning curvature across lamellar, double‐gyroid cubic, and reverse micellar phases, and integrating structural, thermodynamic, and ultrafast spectroscopies, we show that geometry controls the dimensionality and mobility of the hydrogen‐bond network. Planar interfaces enforce 2D networks that slow down interfacial water through spatial constrain, whereas curved bicontinuous and micellar topologies promote 3D networks with accelerated reorientation. These findings reveal a geometric principle for governing water dynamics in soft nanoconfinement, providing molecular level design rules for confined transport and reactivity in membranes and functional materials.",crossref,0
