title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Electronic State Coupling for Cu+ Stabilization to Boost Highly Efficient Transformation of CO2 to C2 Products,https://onlinelibrary.wiley.com/doi/10.1002/anie.1066259?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-05-24 06:29:18 UTC,2026-05-24 06:29:18+00:00,10.1002/anie.1066259,Mingbo Wu,"ABSTRACT
                  
                    Cu‐based nanomaterials are attracting great attention for the electroreduction of CO
                    2
                    to valuable C2 products. However, the optimization of physicochemical properties of Cu‐based active species, especially the electronic valence and orbital states, remains one of the greatest challenges in achieving desirable C2 products synthesis performance under harsh reductive electrolysis conditions. To tackle this obstacle, we propose a pulse‐enabled Cu valence‐state regulation strategy by integrating carbon quantum dots (CQDs). Under pulsed electrolysis, Cu
                    2‐x
                    Se/CQDs delivers a Faradaic efficiency (FE) of up to 85.3% for C2 products and maintains FE
                    C2
                    &gt;70% over an ultra‐wide potential window of 1.6 V. Multiple in situ spectroscopic characterizations and theoretical simulations clarify that the strong electronic state coupling between Cu
                    2‐x
                    Se and CQDs, together with pulsed electrolysis, maintains monovalent Cu species (Cu
                    +
                    ), guaranteeing the outstanding C2 products synthesis efficiency. This work presents an innovative and universal protocol to guide the rational design of catalysts requiring precise oxidation‐state control.",crossref,0
[ASAP] Wetting as an Emergent Property of Water: Reformulating Young’s Equation on Molecular Grounds,http://dx.doi.org/10.1021/jacs.6c01106,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-05-24 12:58:09 UTC,2026-05-24 12:58:09+00:00,10.1021/jacs.6c01106,Gustavo A. Appignanesi,"Young’s equation provides a remarkably successful macroscopic description of wetting, yet its molecular origin─particularly for water─has remained elusive for over two centuries. Here, we make this molecular basis explicit by establishing a thermodynamic bridge that connects interfacial free energies, density fluctuations, and hydrogen-bond energetics. This leads to a molecular wetting coefficient, ωm, that quantifies how an interface compensates the intrinsic energetic cost of hydrogen-bond defects relative to bulk water. Specifically, ωm measures the water-stabilization ability of the surface─the interaction energy experienced by hydration water at the interface─and compares this interaction with water’s intrinsic energetic scale (the defect interaction threshold, DIT), thus defining when wetting is favorable or not. Across a broad and continuous spectrum of hydrophilicities, spanning chemically diverse experimental and model surfaces, we show that macroscopic contact angles collapse onto a single universal master curve when expressed through ωm, reflecting a common underlying free-energy balance. We further show that this collapse reflects a unified thermodynamic framework connecting interfacial free energies, density fluctuations, and molecular energetics across scales. Thus, wetting arises from the interplay between surface chemistry and water: while the surface determines the interaction energy experienced by interfacial molecules, the liquid sets the criterion separating wetting from nonwetting behavior by imposing a threshold that emerges from the intrinsic energetic scales of its hydrogen-bond network. Furthermore, this molecular reformulation closes Young’s and Young–Dupré relations on energetic grounds, establishing a unified and predictive physical link between wetting, adhesion, cavitation, and nanoconfined filling. By anchoring interfacial behavior to water’s intrinsic hydrogen-bond energetic scales, this work provides a transferable molecular framework that recalibrates energetic intuition and guides the rational design of aqueous interfaces.",openalex,0
[ASAP] Electrosynthesis of Ethylene Glycol from Methanol via Oxidative C–C Coupling,http://dx.doi.org/10.1021/jacs.6c03536,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-05-24 14:48:50 UTC,2026-05-24 14:48:50+00:00,10.1021/jacs.6c03536,Haohong Duan,"Ethylene glycol (EG) is a commodity chemical, but its industrial production heavily relies on fossil-based feedstocks (that are, oil-based ethylene and coal-based syngas) and faces high carbon footprint. Herein, we report one-step electrosynthesis of EG from an important C1 platform molecule─methanol (MeOH), via oxidative C–C coupling at the anode. Over a boron-doped diamond (BDD) electrode, EG was produced with a Faradaic efficiency of 34.3% and a selectivity of 48.7% at a current density of 100 mA cm–2, delivering a productivity of 639 μmol cm–2 h–1. Mechanistic studies revealed that the reaction proceeded via a radical-mediated pathway, wherein H2O was first oxidized to the hydroxyl radical (•OH) on the BDD electrode, which mediated C–H bond activation of MeOH to deliver the •CH2OH intermediate, following C–C coupling to generate EG. To enhance EG selectivity, a paired-electrolysis strategy was designed that couples MeOH-to-EG at the anode and reduction of the byproduct formaldehyde to MeOH at the cathode. In a membrane-free flow cell, EG selectivity was increased from 48.7% to 72.1% with cycling stability over 80 h. This work demonstrates the opportunity to synthesize carbon-chain-propagated chemicals from basic C1 feedstock via radical-type C–C coupling by electrocatalysis.",openalex,0
"[ASAP] Dynamic Kinetic Asymmetric Allylation of Ketones: Stereodivergent Synthesis of E- or Z-Substituted α,β-Stereogenic Tertiary Alcohols",http://dx.doi.org/10.1021/jacs.6c05918,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-05-24 18:12:34 UTC,2026-05-24 18:12:34+00:00,10.1021/jacs.6c05918,Bo Sun,"Despite the widespread occurrence of enantiomerically enriched tertiary alcohols in bioactive molecules and pharmaceuticals, efficient methods for preparing optically pure α,β-stereogenic tertiary alcohols remain scarce. Here, we report a dynamic kinetic asymmetric allylation of readily available racemic ketones with 2-aza-1,4-dienes. Notably, through the judicious selection of chiral ligands for copper catalysts, both E- and Z-isomers can be accessed with high efficiency and stereocontrol. Density functional theory (DFT) calculations reveal that ligand-controlled face-selective attacks via distinct allylcopper intermediates dictate the stereodivergent E/Z selectivity. This reaction achieves excellent diastereo- and enantioselectivity, accommodates a broad range of heterocyclic substrates, and exhibits extensive functional group tolerance. We demonstrate the utility of this protocol by modifying Profen-type drugs and rapidly synthesizing complex drug molecules. This study provides a versatile and efficient route to diverse chiral tertiary alcohols, offering a powerful tool for pharmaceutical assembly.",pubmed,0
[ASAP] Single-Atom Synergy of Luminescence and Catalytic Stability in Silver-Encapsulated Gold Nanoclusters,http://dx.doi.org/10.1021/jacs.6c03767,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-05-24 18:49:48 UTC,2026-05-24 18:49:48+00:00,10.1021/jacs.6c03767,Liang Zhao,"The classic ""silver effect"" in gold(I) catalysis has long been confined to its role as a halide abstractor or transient stabilizer of catalytic intermediates. Here, we fundamentally redefine this concept by demonstrating that trace residual Ag(I) ions from halide abstraction of Ph3PAuCl act as a dynamic template to drive the hierarchical assembly of organogold(I) precursors into a high-nuclearity bimetallic nanocluster [Au11Ag1]. Alternatively, an independently synthesized hollow [Au11] nanocage can selectively and strongly encapsulate a single silver(I) ion (Ka ∼ 105 M-1) to reproduce [Au11Ag1], showcasing a rare example of heterometal recognition driven solely by metallophilic interactions. This single-atom encapsulation dramatically enhances the phosphorescence quantum yield of [Au11Ag1] over 13-fold (up to 40.8%) of [Au11] by participating in the triplet excited state. In addition, such single-atom synergy further provides critical structural reinforcement via 9-fold Au(I)-Ag(I) interactions to prevent the structural collapse of [Au11Ag1] under catalytic conditions, in sharp contrast to the instable hollow [Au11] analogue. Consequently, the silver(I)-incorporated cluster enables efficient photocatalytic aerobic oxidation of sulfides.",pubmed,0
Reimagining energy research and education,https://www.nature.com/articles/s41560-026-02081-y,Nature Energy,2026-05-25 00:00:00 UTC,2026-05-25 00:00:00+00:00,10.1038/s41560-026-02081-y,Evan S. Michelson,,,0
Energy poverty convergence in a fragmented world: Multidimensional evidence from non-OECD countries,https://www.sciencedirect.com/science/article/pii/S0301421526002910?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-05-25 00:00:00 UTC,2026-05-25 00:00:00+00:00,,Silvia Micheli,,,0
"Engineering challenges of boilers in biomass, waste, and coal power plants: catastrophic failures limiting energy efficiency improvement",https://www.sciencedirect.com/science/article/pii/S0306261926007440?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-05-25 00:00:00 UTC,2026-05-25 00:00:00+00:00,,Lijun Wu,,,0
Size and control co-optimization of electric vehicles using Bayesian optimization,https://www.sciencedirect.com/science/article/pii/S0306261926007282?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-05-25 00:00:00 UTC,2026-05-25 00:00:00+00:00,,Zhiwu Li,,,0
Whole-process interpretable wind speed combination forecasting with multi-objective optimization and reinforcement learning,https://www.sciencedirect.com/science/article/pii/S030626192600718X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-05-25 00:00:00 UTC,2026-05-25 00:00:00+00:00,,Lin Wang,,,0
