title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Thin membranes with Cu-ion crosslinking for high temperature polymer electrolyte membrane fuel cells,https://www.nature.com/articles/s41560-026-02049-y,Nature Energy,2026-05-01 00:00:00 UTC,2026-05-01 00:00:00+00:00,10.1038/s41560-026-02049-y,Shanfu Lu,"High-temperature polymer electrolyte membrane fuel cells offer inherent impurity tolerance and simplified thermal/water management. However, conventional phosphoric acid-doped membranes must be relatively thick (typically >50 μm) to counteract H3PO4-induced mechanical degradation, leading to ohmic losses that limit fuel cell performance. Here we report a 20-μm-thin, mechanically robust phosphoric acid-doped membrane incorporating dynamic Cu-ion crosslinking for high-power-density high-temperature polymer electrolyte membrane fuel cells. The dynamic Cu-polymer coordination establishes dynamic crosslinking networks that provide exceptional toughness and extensibility, alongside spontaneous self-healing capability. Simultaneously, the Cu ions improve H3PO4 retention and proton dissociation through electrostatic interactions and polarization of O–H bonds in H3PO4 molecules. The resulting thin membranes exhibit minimal ohmic resistance (0.06 Ω cm2) while maintaining low H2 crossover current density (0.95 mA cm−2). Fuel cells incorporating this membrane achieved a peak power density of 3.08 W cm−2 at 200 °C (H2/O2), with negligible degradation over 503 h at 1.0 A cm−2 and 160 °C.",nature_html,0
Functional impact of genetic background on variable expressivity in neurodevelopmental disorders,https://www.nature.com/articles/s41467-026-72598-z,Nature Communications,2026-05-01 00:00:00 UTC,2026-05-01 00:00:00+00:00,10.1038/s41467-026-72598-z,Santhosh Girirajan,"Disease-associated variants can lead to variable phenotypic outcomes in neurodevelopmental disorders, but the biological mechanisms underlying this variability remain poorly understood. Here, we develop a framework to investigate this phenomenon using the 16p12.1 deletion as a paradigm of variable expressivity. Using induced pluripotent stem cell models from affected families and CRISPR-edited lines with the 16p12.1 deletion, we find that the deletion and rare variants in the genetic background jointly influence chromatin accessibility and expression of neurodevelopmental genes. Cellular analyses identify family-specific phenotypes, including altered inhibitory neuron production and neural progenitor cell proliferation, which correlate with head-size variation. CRISPR activation of individual 16p12.1 genes variably rescue these defects by modulating key developmental signaling pathways. Integrative analyses further identify regulatory hubs, including transcription factors FOXG1 and JUN, as mediators of these effects. Our study provides a functional framework for investigating how individual genetic architectures contribute to phenotypic variability in neurodevelopmental disorders.",nature_html,0
Spatially decoding genotype-associated epigenetic landscapes in human lymphoma FFPE tissues via epi-Patho-DBiT,https://www.nature.com/articles/s41467-026-71576-9,Nature Communications,2026-05-01 00:00:00 UTC,2026-05-01 00:00:00+00:00,10.1038/s41467-026-71576-9,Rong Fan,"While formalin-fixed paraffin-embedded (FFPE) samples are invaluable for human non-Hodgkin B-cell lymphoma translational research, effective methods for spatial profiling of chromatin accessibility and histone modifications in these tissues remain limited. Here, we introduce epi-Patho-DBiT, a platform that combines reverse crosslinking of FFPE tissues with spatially resolved assays for transposase-accessible chromatin using sequencing (spatial-FFPE-ATAC) or cleavage under targets and tagmentation (spatial-FFPE-CUT&Tag). Using spatial-FFPE-ATAC, we map epigenetic landscapes in mucosa-associated lymphoid tissue and follicular lymphoma, identifying chromatin variants linked to B-cell malignancy and resolving tumor karyotypes. Mitotic age inference reveals spatial tumor dynamics and uncovers cholesterol-mediated cell proliferation. Furthermore, spatial-FFPE-CUT&Tag elucidates genomic alterations during transformation of follicular lymphoma into diffuse large B-cell lymphoma and identifies DIP2C with dysregulated H3K4me3 and H3K27me3 levels. Unexpectedly, we observe elevated H3K27me3 occupancy at a chromosome 2 locus containing tumor-promoting genes, attributed to copy number amplification and thereby upregulation in transformed diffuse large B-cell lymphoma.",nature_html,0
Interfacial excess charge dynamics as a quantitative descriptor to understand lithium dendrite growth,https://www.nature.com/articles/s41467-026-72472-y,Nature Communications,2026-05-01 00:00:00 UTC,2026-05-01 00:00:00+00:00,10.1038/s41467-026-72472-y,Yongbing Tang,"Unraveling the origins of Li dendrite growth remains a critical challenge for lithium metal batteries. Existing studies often treat diffusion-reaction mismatches or electrode surface excess charge in isolation, overlooking the coupled interfacial processes at the nanoscale solid-liquid interface that govern Li dendrite growth. Herein, we introduce the interfacial excess charge distribution factor, a quantitative descriptor that captures the dynamic equilibrium by integrating the contributions of electrode surface excess charge, charge depletion rate and solvation chemistry. We further propose an electrochemical method to monitor Li dendrite growth rates, confirming that electrolytes with rapid excess charge redistribution ability favor planar Li plating. Our findings reveal that the depletion rate of interfacial excess charge governed by Li⁺-dipole-anion interactions, and the degree of electrode excess charge modulated by solvation structures and cation screening, competitively determine the interfacial excess charge dynamics. Guided by these insights, we designed an electrolyte with optimized excess charge redistribution capability, which suppresses dendrite formation and enables stable cycling in ~6.4 Ah lithium metal batteries. This work provides mechanistic insight into how competitive interfacial processes dictate Li dendrite growth.",nature_html,0
"Photoelectrochemical flow conversion of water-insoluble, naturally abundant molecules into valuable chemicals",https://www.cell.com/joule/fulltext/S2542-4351(26)00123-6?rss=yes,Joule,2026-05-01 00:00:00 UTC,2026-05-01 00:00:00+00:00,10.1016/j.joule.2026.102439,Yujie Xiong,"Converting abundant but poorly soluble, chemically inert methane and nitrogen into valuable chemicals under mild conditions remains a fundamental challenge in sustainable chemical manufacturing. This work develops a fibrous photoelectrode in a continuous-flow solar system that achieves direct CH4–N2 coupling into high-value C–N chemicals under ambient conditions.",rss_cell,0
Flapping vibrations contributed to heat insulation in Cs2ZnI4,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag256/8666273?rss=1,National Science Review Advance Access,2026-05-01 00:00:00 UTC,2026-05-01 00:00:00+00:00,10.1093/nsr/nwag256,,"Shear modulus is commonly lower than its elastic counterpart in solids, leading to our experience that in the elastic region, it is usually much easier to shear than to compress/stretch a solid. Scientifically, this implies an easier change in molecular bonding angle than bonding length, further corresponding to the normally observed phenomenon that the propagation of longitudinal lattice vibrations is faster than that of shear ones. Populating the easier vibrations of flapping bond angles fundamentally opens an opportunity to insulate heat conduction in solids, since this type of vibration ensures slow propagation and low energy/frequency, leading to a low thermal conductivity. Here we demonstrate that single-crystalline orthorhombic Cs2ZnI4, with two sets of extremely low-frequency flapping vibrations in the crystallographic planes of ac (0.4 THz) and bc (0.5 THz) respectively, exposes extraordinarily low thermal conductivities of 0.11 W m−1 K−1 along the c direction and of 0.16 W m−1 K−1 along the b direction at room temperature, as compared to ∼0.2 W m−1 K−1 in existing heat insulators in the dense form. The strategy and material developed in this work are believed to enrich the advancements of heat insulation technology.",rss_oup,0
Field-resolved observation of exciton coherence in a van der Waals magnet,https://www.nature.com/articles/s41563-026-02598-3,Nature Materials,2026-05-01 00:00:00 UTC,2026-05-01 00:00:00+00:00,10.1038/s41563-026-02598-3,Nuh Gedik,"The emergence of coherence among electronic quasiparticles underlies collective quantum phenomena from superconductivity to superradiance. In semiconductors, exciton coherence is generally thought to decay rapidly due to scattering and dephasing, limiting its persistence on ultrafast timescales. Here we demonstrate a light-field-driven mechanism that creates and stabilizes exciton coherence in the layered antiferromagnet CrSBr. We directly record the coherent optical field emitted by excitons and track in real time how a deterministic phase, imprinted by the excitation laser, drives incoherent excitons to synchronize into a collective state. This ensemble remains phase coherent for more than 2 ps, whereas its resonance energy undergoes an ultrafast modulation mediated by spin and lattice interactions. The time-resolved field evolution indicates that the multiple peaks seen in conventional spectra originate from a single excitonic resonance subject to dynamic energy modulation. Our findings establish optical phase imprinting as a mechanism to control and sustain collective order in semiconducting magnets, bridging light-driven dynamics with excitonic and magnetic correlations in layered quantum materials.",nature_html,0
Unveiling a flip-over retention mechanism in the gas-phase Cl− + (CH3)3CI SN2 reaction,https://www.nature.com/articles/s41467-026-72121-4,Nature Communications,2026-05-01 00:00:00 UTC,2026-05-01 00:00:00+00:00,10.1038/s41467-026-72121-4,Roland Wester,"Bimolecular nucleophilic substitution (SN2) and base-induced elimination (E2) reactions play crucial roles in chemistry. Here, we report a combined study of ion-molecule crossed-beam 3D velocity map imaging experiments and dynamics simulations on an accurate 39-dimensional potential energy surface for the Cl− + (CH3)3CI reaction, allowing the most rigorous investigation of the atomistic dynamics. Good agreement between experimental and theoretical product angular and energy distributions is achieved, revealing that predominantly direct E2 reactions produce the majority of highly excited neutral products and slow ion product distributions. Moreover, we uncover a direct “flip-over” retention mechanism for the SN2 reaction, where substitution occurs via the direct flipping of the tert-butyl group, leading to retention of the tetrahedral carbon center. This mechanism manifests as a predominant forward-scattering feature in the product angular distribution and provides an important perspective on substitution dynamics in organic reactions.",nature_html,0
Upcycling plant biomass into photosynthetic microspheres for diabetic wound healing,https://www.nature.com/articles/s41893-026-01810-1,Nature Sustainability,2026-05-01 00:00:00 UTC,2026-05-01 00:00:00+00:00,10.1038/s41893-026-01810-1,Jianliang Shen,"Plant-based materials provide a renewable and sustainable platform for tackling global challenges in energy, environment and healthcare. Among these, chronic diabetic wounds, currently affecting over 10% of the global population, remain a pressing public health crisis, largely owing to persistent hypoxia and unresolved inflammation. Here we report photosynthetic microspheres derived from the invasive aquatic plant Eichhornia crassipes (water hyacinth) as a green therapeutic strategy for chronic wound repair. Harnessing intact chloroplasts, these biogenic microspheres deliver sustained oxygen evolution for up to 3 weeks, alleviating local hypoxia and restoring redox balance. When integrated with the metabolic regulator metformin, the system couples exogenous photosynthesis and endogenous glucose metabolism, synergistically reprogramming the wound microenvironment. In both mouse and pig diabetic wound models, this approach suppresses inflammation, promotes angiogenesis and expedites re-epithelialization, leading to adaptive tissue regeneration. Our findings reveal that inexpensive, invasive aquatic biomass can be upcycled into advanced therapeutic biomaterials, offering a scalable and sustainable framework for next-generation regenerative medicine.",nature_html,0
HnRNP C binding to inverted Alu elements protects the transcriptome from pre-mRNA circularization,https://www.science.org/doi/abs/10.1126/sciadv.aea2351?af=R,AAAS: Science Advances: Table of Contents,2026-05-01 07:00:00 UTC,2026-05-01 07:00:00+00:00,10.1126/sciadv.aea2351,Vittoria Pagliarini,"Back-splicing is a noncanonical splicing event driving circular RNA (circRNA) biogenesis. While its molecular mechanisms are partly known, global regulation in tumors remains unclear. Here, we uncover an hnRNP C-dependent mechanism that represses a broad repertoire of circRNAs in group 3 medulloblastoma (MB). HnRNP C binds Alu elements, preventing pre-mRNA circularization. Expression of hnRNP C modulates the balance between linear and circular splicing, ensuring efficient expression of genes that sustain the oncogenic phenotype of group 3 MB cells. In the absence of hnRNP C, introns flanking the circularizing exons generate cytoplasmic double-stranded RNAs via inverted Alu base pairing, triggering an interferon-induced antiviral response. These findings unveil hnRNP C as a guardian of transcriptome integrity by repressing circRNA biogenesis. Last, targeting hnRNP C in group 3 MB may trigger an inflammatory immune response, thereby boosting cancer surveillance.",pubmed,0
