title,link,published,source,pub_date
Photonic Integrated Circuits and Their Applications,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag233/8658275?rss=1,2026-04-17 00:00:00 UTC,National Science Review Advance Access,2026-04-17 00:00:00+00:00
Nanophase structuring in simple ternary solvents mediates reaction kinetics,https://www.cell.com/chem/fulltext/S2451-9294(26)00105-1?rss=yes,2026-04-17 00:00:00 UTC,Chem,2026-04-17 00:00:00+00:00
Array of bimetallic metallophthalocyanine-based metal-organic frameworks for chemiresistive detection and differentiation of toxic gases,https://www.cell.com/chem/fulltext/S2451-9294(26)00103-8?rss=yes,2026-04-17 00:00:00 UTC,Chem,2026-04-17 00:00:00+00:00
Swarm intelligence for chemical reaction optimization,https://www.cell.com/chem/fulltext/S2451-9294(26)00101-4?rss=yes,2026-04-17 00:00:00 UTC,Chem,2026-04-17 00:00:00+00:00
Water-triggered photocatalytic oxidative coupling of methane toward C2H6 over Au/GaN nanoarchitecture,https://www.cell.com/chem/fulltext/S2451-9294(26)00099-9?rss=yes,2026-04-17 00:00:00 UTC,Chem,2026-04-17 00:00:00+00:00
Out-of-equilibrium confinement catalysis mediated by compressive force,https://www.cell.com/chem/fulltext/S2451-9294(26)00092-6?rss=yes,2026-04-17 00:00:00 UTC,Chem,2026-04-17 00:00:00+00:00
Briefing Chat: Penguins pick up PFAS pollution,https://www.nature.com/articles/d41586-026-01263-8,2026-04-17 00:00:00 UTC,Nature,2026-04-17 00:00:00+00:00
Immune cells have a surprising role in exercise endurance,https://www.nature.com/articles/d41586-026-01245-w,2026-04-17 00:00:00 UTC,Nature,2026-04-17 00:00:00+00:00
The data-only illusion in materials discovery,https://www.nature.com/articles/s41563-026-02578-7,2026-04-17 00:00:00 UTC,Nature Materials,2026-04-17 00:00:00+00:00
"New year, old me",https://www.nature.com/articles/d41586-026-01067-w,2026-04-17 00:00:00 UTC,Nature,2026-04-17 00:00:00+00:00
Redefining batteries as multifunctional materials,https://www.nature.com/articles/s41578-026-00920-8,2026-04-17 00:00:00 UTC,Nature Reviews Materials,2026-04-17 00:00:00+00:00
Transport signatures of gate-tunable topological phase transition in ultrathin β-Ag2Te,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag229/8658276?rss=1,2026-04-17 00:00:00 UTC,National Science Review Advance Access,2026-04-17 00:00:00+00:00
From manganese mineral evolution history to atmospheric oxygen reconstruction,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag230/8658273?rss=1,2026-04-17 00:00:00 UTC,National Science Review Advance Access,2026-04-17 00:00:00+00:00
"Moisture-stable Mg3(Bi, Sb)2 thermoelectrics enabled by anodic protection",https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag232/8658272?rss=1,2026-04-17 00:00:00 UTC,National Science Review Advance Access,2026-04-17 00:00:00+00:00
Single-crystalline two-dimensional vinylene frameworks through topological conversion,https://www.nature.com/articles/s41557-026-02136-3,2026-04-17 00:00:00 UTC,Nature Chemistry,2026-04-17 00:00:00+00:00
Vessel material determines product of enantioselective vinylcyclopropane rearrangement,https://www.nature.com/articles/s41557-026-02134-5,2026-04-17 00:00:00 UTC,Nature Chemistry,2026-04-17 00:00:00+00:00
Enantioconvergent vinylcyclopropane–cyclopentene rearrangement with vessel-controlled chemodivergence,https://www.nature.com/articles/s41557-026-02132-7,2026-04-17 00:00:00 UTC,Nature Chemistry,2026-04-17 00:00:00+00:00
US lawmakers intensify scrutiny of scientific-publishing practices,https://www.nature.com/articles/d41586-026-01251-y,2026-04-17 00:00:00 UTC,Nature,2026-04-17 00:00:00+00:00
The social value of electrolytic hydrogen,https://www.cell.com/joule/fulltext/S2542-4351(26)00111-X?rss=yes,2026-04-17 00:00:00 UTC,Joule,2026-04-17 00:00:00+00:00
Chasing nature’s anion binders,https://www.cell.com/chem/fulltext/S2451-9294(26)00102-6?rss=yes,2026-04-17 00:00:00 UTC,Chem,2026-04-17 00:00:00+00:00
Scalable synthesis of graphitic aggregates for high-rate battery anode,https://www.nature.com/articles/s41893-026-01813-y,2026-04-17 00:00:00 UTC,Nature Sustainability,2026-04-17 00:00:00+00:00
"A scalable, biopolymer-based microenvironment for electrochemical CO2 conversion to multicarbon products with current densities over 2 A cm−2",https://www.nature.com/articles/s41560-026-02040-7,2026-04-17 00:00:00 UTC,Nature Energy,2026-04-17 00:00:00+00:00
Reactive CO2 capture via controlled amine speciation in non-aqueous electrolytes,https://www.nature.com/articles/s41560-026-02035-4,2026-04-17 00:00:00 UTC,Nature Energy,2026-04-17 00:00:00+00:00
Artificially engineered sea ice grows—but can’t withstand the thaw,https://www.science.org/content/article/artificially-engineered-sea-ice-grows-can-t-withstand-thaw,2026-04-17 01:05:00 UTC,Latest News from Science Magazine,2026-04-17 01:05:00+00:00
Artemis commander tells BBC about 'powerful' moment crater named after his late wife,https://www.bbc.com/news/videos/cq6jpp2e5d6o?at_medium=RSS&at_campaign=rss,2026-04-17 01:38:52 UTC,BBC News,2026-04-17 01:38:52+00:00
Magnetic robots could help remove dangerous nanoplastics from water,https://www.science.org/content/article/magnetic-robots-could-help-remove-dangerous-nanoplastics-water,2026-04-17 01:55:00 UTC,Latest News from Science Magazine,2026-04-17 01:55:00+00:00
"After long wait, Trump nominates a CDC director",https://www.science.org/content/article/after-long-wait-trump-nominates-cdc-director,2026-04-17 03:20:00 UTC,Latest News from Science Magazine,2026-04-17 03:20:00+00:00
An Artificial Molecular Pump Powered by Light,https://onlinelibrary.wiley.com/doi/10.1002/anie.8103353?af=R,2026-04-17 05:19:38 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-17 05:19:38+00:00
"Self‐Limiting Polymerization‐Induced Crystallization‐Driven Self‐Assembly (SL‐PI‐CDSA) Enables Templated Synthesis of Chiral Plasmonic, Hybrid 2D Hexagonal Assemblies",https://onlinelibrary.wiley.com/doi/10.1002/anie.7896560?af=R,2026-04-17 05:27:44 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-17 05:27:44+00:00
Precise Modulation of Excited‐State Energy Flow via Consecutive Twisted Intramolecular Charge Transfer (ConTICT) for Autophagy‐Blocking Photothermal Therapy,https://onlinelibrary.wiley.com/doi/10.1002/anie.7561107?af=R,2026-04-17 05:38:32 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-17 05:38:32+00:00
Ligand‐Switched Regiodivergent Fluoroallylic Alkylation of Secondary Nitroalkanes via an Unusual Inner‐Sphere Pathway,https://onlinelibrary.wiley.com/doi/10.1002/anie.7706265?af=R,2026-04-17 05:39:23 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-17 05:39:23+00:00
Tuning Multi‐Active Sites in Ni(OH)2 Catalyst via V/Ru Doping for Ampere‐Level Upcycling of Polyethylene Terephthalate Plastic,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70958?af=R,2026-04-17 05:41:26 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-04-17 05:41:26+00:00
Synergistic Manipulating Electron Buffer and Hydrogen Spillover of Pt Catalysts for Ampere‐Level Efficient and Durable Hydrogen Evolution,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70959?af=R,2026-04-17 05:42:51 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-04-17 05:42:51+00:00
Intermolecular Interaction‐Induced Polarity Modulation of Carbonate Electrolyte for Fast‐Kinetics Hard Carbon Anodes in Durable Sodium‐Ion Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73101?af=R,2026-04-17 05:43:59 UTC,Wiley: Advanced Materials: Table of Contents,2026-04-17 05:43:59+00:00
Protonation‐Triggered Fluorescence Switching in COF Membranes for the Selective and Rapid Detection of New Psychoactive Substances,https://onlinelibrary.wiley.com/doi/10.1002/anie.5244392?af=R,2026-04-17 05:44:25 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-17 05:44:25+00:00
Hydrophobic Interface Engineering Enables Solar‐Driven CO Hydrogenation to Long‐Chain Hydrocarbons Under Ambient Pressure,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202506323?af=R,2026-04-17 05:45:42 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-04-17 05:45:42+00:00
Reactive Monomer‐Driven Crystallization Control and Polymeric Grain‐Boundary Networks for Efficient Wide‐Bandgap and All‐Perovskite Tandems,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70961?af=R,2026-04-17 05:47:14 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-04-17 05:47:14+00:00
Electrolyte Covalent Organic Frameworks for Exceptional Potassium Ion Conduction,https://onlinelibrary.wiley.com/doi/10.1002/anie.6277163?af=R,2026-04-17 05:48:07 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-17 05:48:07+00:00
Cellulose‐Mediated Multifunctional Fibers in Energy Storage and Harvesting Systems,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70953?af=R,2026-04-17 05:48:44 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-04-17 05:48:44+00:00
Synthetic Surface Design of Transparent Electrodes for Enhanced Molecular Contact in Perovskite Solar Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70962?af=R,2026-04-17 05:50:06 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-04-17 05:50:06+00:00
Molybdate‐Engineered Interfacial Water Networks Enable Anti‐Precipitation Seawater Electrolysis for Stable Hydrogen Production,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70940?af=R,2026-04-17 05:51:31 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-04-17 05:51:31+00:00
Probing the Meissner Effect in Microscale Two‐Dimensional van der Waals Superconductors,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73127?af=R,2026-04-17 05:51:59 UTC,Wiley: Advanced Materials: Table of Contents,2026-04-17 05:51:59+00:00
Small Diameter Vascular Grafts Made in Minutes,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202509353?af=R,2026-04-17 05:58:17 UTC,Wiley: Advanced Materials: Table of Contents,2026-04-17 05:58:17+00:00
Cs3Bi2Br9 Quantum Dots‐Driven Photogenerated Bromine Radical Relay Enables Efficient Cleavage of Cα/Cβ─O Bonds for Lignin Depolymerization,https://onlinelibrary.wiley.com/doi/10.1002/anie.9602554?af=R,2026-04-17 06:27:45 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-17 06:27:45+00:00
Dimeric Self‐Assembled Monolayer Materials for High‐Performance Perovskite and Perovskite/Organic Tandem Solar Cells,https://onlinelibrary.wiley.com/doi/10.1002/anie.5905435?af=R,2026-04-17 06:29:15 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-17 06:29:15+00:00
Oxidation State Determines Solvent Structure Around a Manganese–Vanadium Polyoxometalate Water‐Oxidation Catalyst,https://onlinelibrary.wiley.com/doi/10.1002/anie.9168848?af=R,2026-04-17 06:30:11 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-17 06:30:11+00:00
Hierarchical Lithiophilic Structure Based on Liquid Metal Nanodroplet Enables High Coulombic Efficiency in Anode Free Lithium Metal Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70964?af=R,2026-04-17 06:33:26 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-04-17 06:33:26+00:00
Boron‐Doping of a Macrocyclic Tetrafuran Framework Unveils an Expanded Porphyrinoid With Switchable (Anti)Aromaticity and Conformational Dynamics,https://onlinelibrary.wiley.com/doi/10.1002/anie.6586543?af=R,2026-04-17 06:34:21 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-17 06:34:21+00:00
Ultra‐Robust and Hyperelastic Triboelectric Webbing for Self‐Powered Rehabilitation Sensing with Invisible and Embedded Design,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73094?af=R,2026-04-17 06:36:56 UTC,Wiley: Advanced Materials: Table of Contents,2026-04-17 06:36:56+00:00
Manipulating Heavy Halogenated Asymmetric Terminals Affords Regio‐Regular Hetero‐Fluorinated/Brominated Dual Asymmetric Acceptor With a Binary Photovoltaic Efficiency of 20.3%,https://onlinelibrary.wiley.com/doi/10.1002/anie.3817518?af=R,2026-04-17 06:37:12 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-17 06:37:12+00:00
Interfacial Water Reorientation in Gadolinium‐Doped Ru/RuOx Heterostructures Boosts Alkaline Hydrogen Oxidation Electrocatalysis,https://onlinelibrary.wiley.com/doi/10.1002/anie.4763774?af=R,2026-04-17 06:37:22 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-17 06:37:22+00:00
Hydroxylamine Hydrochloride as Bifunctional Reagent for Aminochlorination of Alkenes via Iron Catalysis,https://onlinelibrary.wiley.com/doi/10.1002/anie.1428961?af=R,2026-04-17 06:44:33 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-17 06:44:33+00:00
Iterative Synthesis of Pentacene Derivatives with Continuous Boron–Oxygen Bonds,https://onlinelibrary.wiley.com/doi/10.1002/anie.5786823?af=R,2026-04-17 06:45:39 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-04-17 06:45:39+00:00
Erratum for the Research Article “Generalized contact matrices allow integrating socioeconomic variables into epidemic models” by A. Manna et al.,https://www.science.org/doi/abs/10.1126/sciadv.aeh6449?af=R,2026-04-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2026-04-17 07:00:00+00:00
Erratum for the Research Article “α-Synuclein expression is required for somatodendritic dopamine release and immediate early gene induction” by S. J. Choi et al.,https://www.science.org/doi/abs/10.1126/sciadv.aeh5172?af=R,2026-04-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2026-04-17 07:00:00+00:00
An evolutionary conserved neural mechanism for interpersonal coordination in primates,https://www.science.org/doi/abs/10.1126/sciadv.aea1927?af=R,2026-04-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2026-04-17 07:00:00+00:00
