title,link,published,source,pub_date
Boosting internal quantum efficiency to near-unity in Fe3+-doped NIR phosphors: Structural engineering and energy transfer in A2LuSbO6 (A = Ba/Sr/Ca) double perovskites,https://www.sciencedirect.com/science/article/pii/S136970212500536X?dgcid=rss_sd_all,2025-12-30 00:00:00 UTC,ScienceDirect Publication: Materials Today,2025-12-30 00:00:00+00:00
An empirically based dynamic approach to sustainable climate policy design,https://www.nature.com/articles/s41893-025-01715-5,2025-12-30 00:00:00 UTC,Nature Sustainability,2025-12-30 00:00:00+00:00
Progress and outlooks of large-area flexible organic photovoltaic modules,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06488K,2025-12-30 00:00:00 UTC,RSC - Energy Environ. Sci. latest articles,2025-12-30 00:00:00+00:00
Molecularly Engineered Cellulose: the Next-Generation Sustainable Polymer Electrolyte Materials,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE05398F,2025-12-30 00:00:00 UTC,RSC - Energy Environ. Sci. latest articles,2025-12-30 00:00:00+00:00
Pressing needs and challenges for managing dogs within Indigenous Peoples’ lands,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwaf592/8407240?rss=1,2025-12-30 00:00:00 UTC,National Science Review Advance Access,2025-12-30 00:00:00+00:00
High performance in high-temperature superconducting MPD thrusters: Analytical MHD modeling and experimental demonstration,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwaf589/8407247?rss=1,2025-12-30 00:00:00 UTC,National Science Review Advance Access,2025-12-30 00:00:00+00:00
Daily briefing: Explore 2025 with Leif Penguinson,https://www.nature.com/articles/d41586-025-04120-2,2025-12-30 00:00:00 UTC,Nature,2025-12-30 00:00:00+00:00
Put pressure on publishers to follow best practice — external regulation is the answer,https://www.nature.com/articles/d41586-025-04099-w,2025-12-30 00:00:00 UTC,Nature,2025-12-30 00:00:00+00:00
Behaviourally informed climate policy,https://www.nature.com/articles/s41893-025-01716-4,2025-12-30 00:00:00 UTC,Nature Sustainability,2025-12-30 00:00:00+00:00
Mummies give up their secrets — but not their mystery,https://www.nature.com/articles/d41586-025-04103-3,2025-12-30 00:00:00 UTC,Nature,2025-12-30 00:00:00+00:00
