title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Minimal N-hydroxyphthalimide-urethane bonds enable superior thermomechanical stability for covalent adaptable networks,https://www.nature.com/articles/s41467-026-70151-6,Nature Communications,2026-03-04 00:00:00 UTC,2026-03-04 00:00:00+00:00,10.1038/s41467-026-70151-6,Ning Zhao,"Compared to classic thermosets, the reprocessability of covalent adaptable networks (CANs) endowed by dynamic covalent bonds (DCBs) often comes at the expense of mechanical performance and thermomechanical stability. Herein, we report a “High Activity & Low Content” strategy for CANs to achieve superior thermomechanical stability, which is enabled by dynamic N-hydroxyphthalimide-urethane bonds (NUBs). The catalyst-free addition reaction between N-hydroxyphthalimides and isocyanates proceeds to a near-quantitative conversion within 2 h at room temperature in dimethyl sulfoxide, while the formed bonds dissociate even up to ~ 28% at 120 °C. The dual high activity, characterized by a high degree of dissociation and fast association kinetics, allows for an effective reduction in DCB content within CANs while preserving their dynamic characteristics. We incorporate only 5 mol% of dynamic units to develop poly(N-hydroxyphthalimide-urethanes) (PNU) networks. The “High Activity & Low Content” design endows PNUs with superior mechanical properties, exceptional crack tolerance, and remarkable mechanical stability at high temperatures. Furthermore, even with minimal DCB participation, the PNUs exhibit excellent reprocessability and mild degradability in neutral aqueous conditions. This study proposes a compelling strategy that enables CANs to achieve excellent reprocessability while retaining their mechanical strength and thermomechanical robustness—overcoming the traditional trade-off between these properties.",nature_html,0
Stabilizing perovskite solar cells via facet-selective molecular engineering,https://www.cell.com/joule/fulltext/S2542-4351(25)00496-9?rss=yes,Joule,2026-03-04 00:00:00 UTC,2026-03-04 00:00:00+00:00,10.1016/j.joule.2025.102315,Kuan Sun,"This work demonstrates that tris(4-formylphenyl)amine (TFPA) selectively binds (100) facets in FAPbI3, directing growth to stable, face-on (111) facets and generating an extra polaron mode, which yields a 26.4% efficiency and exceptional operational stability.",rss_cell,0
Ambient-air fabrication of wide-band-gap perovskites via a dual-functional polymer for all-perovskite tandem solar modules,https://www.cell.com/joule/fulltext/S2542-4351(25)00497-0?rss=yes,Joule,2026-03-04 00:00:00 UTC,2026-03-04 00:00:00+00:00,10.1016/j.joule.2025.102316,Xudong Yang,"Fabricating high-quality wide-band-gap perovskite solar cells in ambient air is key for commercializing tandem cells but remains challenging. This work introduces a molecularly designed polymer that enables uniform crystallization and moisture protection, achieving record efficiency for cells and modules. It provides a viable pathway toward industrial-scale production of all-perovskite tandem photovoltaics.",rss_cell,0
Shared neural substrates of prosocial and parenting behaviours,https://www.nature.com/articles/s41586-026-10327-8,Nature,2026-03-04 00:00:00 UTC,2026-03-04 00:00:00+00:00,10.1038/s41586-026-10327-8,Weizhe Hong,"Humans and animals can sense the negative states of other individuals and respond with prosocial behaviour to improve their conditions1,2. Although prosocial behaviour is hypothesized to have an evolutionary root in caring for vulnerable newborn offspring1,3, whether the neural substrates underlying parenting may contribute to adult-directed prosocial behaviours remains largely unclear. We show that mice with higher levels of parenting exhibit more prosocial allogrooming toward stressed adults. The medial preoptic area (MPOA), a brain area involved in parenting behaviour, bidirectionally regulates allogrooming toward stressed conspecifics. Allogrooming and parenting behaviours recruit a partially overlapping neuronal ensemble in the MPOA, are both controlled by an MPOA–to–VTA pathway and are associated with dopamine release in the nucleus accumbens. Using activity-dependent labeling, we demonstrate that MPOA neuronal ensembles engaged during parenting behaviours are functionally required for allogrooming. Conversely, MPOA neurons activated during prosocial behaviour are functionally required for pup grooming. Collectively, these findings uncover a neural circuit mechanism of prosocial behaviour and reveal partially shared neural substrates between parenting and prosocial behaviours, suggesting that the neural systems evolved for offspring care may have provided a scaffold for the emergence of broader prosocial support between adults.",nature_html,0
DICER cleavage fidelity is governed by 5′-end binding pockets,https://www.nature.com/articles/s41586-026-10211-5,Nature,2026-03-04 00:00:00 UTC,2026-03-04 00:00:00+00:00,10.1038/s41586-026-10211-5,Tuan Anh Nguyen,"RNA interference (RNAi) depends on DICER, an essential enzyme that processes RNA precursors into small regulatory RNAs. DICER cleaves RNA precursors according to the 5′-end counting rule, in which RNA length is measured from the 5′-end1,2,3. Previous work proposed a single 5′-end binding pocket that disfavours guanosine (5′-G), leading to cleavage inaccuracies4. Here we show that 5′-G promotes precise cleavage for many substrates. Using massively parallel dicing assays and cryo-electron microscopy, we identify a conserved guanosine-favoured (G-favoured) binding pocket in DICER, distinct from the previously described uridine-favoured (U-favoured) pocket. Together, these pockets influence the alignment between 21-nucleotide and 22-nucleotide cleavage registers, expanding the mechanism of small-RNA biogenesis in metazoan DICERs. We also find that conflicts between 5′-end binding and RNA-motif recognition can trigger RNA conformational adjustments that preserve accurate cleavage-site selection. In addition, conformational adjustments of the double-stranded RNA-binding domain (dsRBD) and PAZ domain help to align substrates with the catalytic centres for precise double-strand cleavage. These results show that the DICER cleavage mechanism integrates dual 5′-end binding pockets, RNA-motif influence and domain motions, advancing our understanding of microRNA biogenesis.",nature_html,0
Limited thermal tolerance in tropical insects and its genomic signature,https://www.nature.com/articles/s41586-026-10155-w,Nature,2026-03-04 00:00:00 UTC,2026-03-04 00:00:00+00:00,10.1038/s41586-026-10155-w,Marcell K. Peters,"Insects make up the majority of all animal species, with 70% occurring in the tropics1, yet the impacts of warming on tropical insects remain highly uncertain2. This stems from sparse, taxonomically biased data on thermal tolerance of tropical insects and an incomplete understanding of the underlying physiological mechanisms3. Here we compared environmental temperatures with field-measured upper and lower thermal tolerance limits of around 2,300 insect species along Afrotropical and Neotropical elevational gradients and identified genomic signatures of thermal tolerance across the insect tree of life. We show that thermal tolerances do not proportionally track environmental temperatures but approach an asymptote in tropical lowlands. Insects at high elevations utilize plasticity to cope with rising temperatures, whereas lowland species have limited plastic abilities. Heat tolerance showed strong differences among insect orders and families, reflected in the thermal stability of proteins, suggesting that variation in thermal tolerance is founded in the fundamental protein architecture. Up to 52% of future surface temperatures and 38% of air temperatures in the Amazonian lowlands can cause heat mortality in half of the studied community. Our data suggest a limited capacity of insects in the Earth’s most biodiverse regions to buffer future warming.",nature_html,0
A metabolic alarmin from keratinocytes potentiates systemic humoral immunity,https://www.nature.com/articles/s41586-026-10167-6,Nature,2026-03-04 00:00:00 UTC,2026-03-04 00:00:00+00:00,10.1038/s41586-026-10167-6,Wanli Liu,"How a local infection triggers systemic humoral immunity remains unclear. Here we identify farnesyl pyrophosphate (FPP), a mevalonate pathway metabolic intermediate1, as an endogenous alarmin that enhances IgG antibody responses through keratinocyte-derived IL-6 and CCL20. This signalling axis potentiates the differentiation of T follicular helper cells and migratory dendritic cells2,3. FPP accumulates within keratinocytes after infection or ultraviolet irradiation through the activation of the mevalonate pathway mediated by the unfolded protein response–SREBF pathway, amplifying germinal centre (GC) responses in draining lymph nodes. Mechanistically, accumulated FPP in the cytosol engages transient receptor potential vanilloid 3 (TRPV3) by binding to its intracellular domains, inducing Ca2+ influx that subsequently activates the calmodulin–calcineurin–NFAT and PYK2–RAS–ERK pathways to enhance IL-6 and CCL20 production. This FPP–TRPV3–IL-6/CCL20–GC axis potentiates pathogen-specific antibody production, conferring protection in wild-type but not TRPV3-deficient mice. Single-cell RNA-sequencing analyses of systemic lupus erythematosus (SLE) skin lesions and pathogen-infected mouse skin demonstrate hyperactivation of this signalling axis, particularly in the TRPV3high keratinocyte subset. In mouse models of SLE, the activation of this axis correlates with exacerbated disease pathology. Thus, FPP potentiates systemic humoral immunity through the TRPV3–IL-6/CCL20–GC signalling axis, providing insights for the development of vaccine adjuvants and potential therapeutics for SLE.",nature_html,0
Long-term thrombus-free left atrial appendage occlusion via magnetofluids,https://www.nature.com/articles/s41586-025-10091-1,Nature,2026-03-04 00:00:00 UTC,2026-03-04 00:00:00+00:00,10.1038/s41586-025-10091-1,Tiantian Xu,"Peri-device leak and device-related thrombus1 remain key challenges of current left atrial appendage occlusion (LAAO)2 owing to the incompatibility between the solid occluder and the left atrial appendage (LAA). Here we propose a personalized and complete LAAO using magnetofluids that is suitable for all types of LAAs. Magnetofluids can be injected into LAAs from cardiac catheters. In the presence of a sufficient magnetic field, magnetofluids can resist high-speed blood flow. Magnetofluids can precipitate into magnetogels in contact with water in the blood within only a few minutes. We further confirmed the long-term resilience and biocompatibility of the magnetogel over 10 months in a pig model in vivo. Neither device-related thrombus nor magnetogel leakage was observed in any pigs. The endocardium formed on the Watchman occluder was rough and incomplete, predisposing to thrombosis. Myocardial injuries were unavoidable due to the barbs of the Watchman occluder. The endocardium formed on our magnetogel was smooth, firm and thrombus-free. No crevice was observed between our magnetogel and the LAA, and no injury was caused to the myocardium. These findings may offer a promising clinical strategy for long-term thrombus-free LAAO.",nature_html,0
Lipid metabolism drives dietary effects on T cell ferroptosis and immunity,https://www.nature.com/articles/s41586-026-10193-4,Nature,2026-03-04 00:00:00 UTC,2026-03-04 00:00:00+00:00,10.1038/s41586-026-10193-4,Di Yu,"Ferroptosis, a major mechanism of non-apoptotic programmed cell death, critically regulates the homeostasis and functionality of peripheral CD4+ and CD8+ T cells1,2,3,4,5,6. Here we demonstrate that in mouse, resistance of T cells to ferroptosis depends critically on the composition of standard rodent diets, and that dietary effects on ferroptosis (DEFs) have a crucial role in regulation of T cell homeostasis and immune responses. DEFs are microbiota-independent and are driven by variations in dietary polyunsaturated and monounsaturated fatty acids (PUFAs and MUFAs) that lead to variations in abundance of lipid species in lymphoid tissues and T cells. Consistently, ferroptosis resistance of human T cells also correlated with plasma lipid profiles across multiple healthy cohorts, exhibiting negative associations with PUFA/MUFA ratios in major lipid classes. DEFs dictate T cell resilience in the absence of the essential lipid peroxide scavenger GPX4 and broadly modulate T cell-dependent humoral immunity and T cell-mediated anti-tumour immunity, including in chimeric antigen receptor T cell therapy. Mechanistically, ACSL4, which preferentially biosynthezises PUFA-containing phospholipids7, is highly expressed in T cells and underpins DEF-mediated regulation of follicular helper T (TFH) cell generation and function. Our findings reveal the physiological significance of lipid metabolism in driving DEFs in immunity and suggest strategies targeting lipid metabolism to enhance vaccine efficacy and T cell-mediated immunotherapy.",nature_html,0
Merlin: a computed tomography vision–language foundation model and dataset,https://www.nature.com/articles/s41586-026-10181-8,Nature,2026-03-04 00:00:00 UTC,2026-03-04 00:00:00+00:00,10.1038/s41586-026-10181-8,Akshay S. Chaudhari,"The large volume of abdominal computed tomography (CT) scans1,2 coupled with the shortage of radiologists3,4,5,6 have intensified the need for automated medical image analysis tools. Previous state-of-the-art approaches for automated analysis leverage vision–language models (VLMs) that jointly model images and radiology reports7,8,9,10,11,12. However, current medical VLMs are generally limited to 2D images and short reports. Here to overcome these shortcomings for abdominal CT interpretation, we introduce Merlin, a 3D VLM that learns from volumetric CT scans, electronic health record data and radiology reports. This approach is enabled by a multistage pretraining framework that does not require additional manual annotations. We trained Merlin using a high-quality clinical dataset of paired CT scans (>6 million images from 15,331 CT scans), diagnosis codes (>1.8 million codes) and radiology reports (>6 million tokens). We comprehensively evaluated Merlin on 6 task types and 752 individual tasks that covered diagnostic, prognostic and quality-related tasks. The non-adapted (off-the-shelf) tasks included zero-shot classification of findings (30 findings), phenotype classification (692 phenotypes) and zero-shot cross-modal retrieval (image-to-findings and image-to-impression). The model-adapted tasks included 5-year chronic disease prediction (6 diseases), radiology report generation and 3D semantic segmentation (20 organs). We validated Merlin at scale, with internal testing on 5,137 CT scans and external testing on 44,098 CT scans from 3 independent sites and 2 public datasets. The results demonstrated high generalization across institutions and anatomies. Merlin outperformed 2D VLMs, CT foundation models and off-the-shelf radiology models. We also computed scaling laws and conducted ablation studies to identify optimal training strategies. We release our trained models, code and dataset for 25,494 pairs of abdominal CT scans and radiology reports. Our results demonstrate how Merlin may assist in the interpretation of abdominal CT scans and mitigate the burden on radiologists while simultaneously adding value for future biomarker discovery and disease risk stratification.",nature_html,0
