title,link,published,source,pub_date
Bid for £1m to enhance 'treasured' landscape,https://www.bbc.com/news/articles/c5y92nxlj2vo?at_medium=RSS&at_campaign=rss,2026-03-29 14:09:35 UTC,BBC News,2026-03-29 14:09:35+00:00
EnerSys battery sales milestone for Hawker TPPL tech,https://www.batteriesinternational.com/2026/03/29/enersys-battery-sales-milestone-for-hawker-tppl-tech/,2026-03-29 15:37:44 UTC,News Feed – Batteries International,2026-03-29 15:37:44+00:00
East Penn shines in best workplace honours,https://www.batteriesinternational.com/2026/03/29/east-penn-shines-in-best-workplace-honours/,2026-03-29 15:39:27 UTC,News Feed – Batteries International,2026-03-29 15:39:27+00:00
Grenergy secures backing for 1.4GWh Chile BESS-solar projects,https://www.batteriesinternational.com/2026/03/29/grenergy-secures-backing-for-1-4gwh-chile-bess-solar-projects/,2026-03-29 15:41:21 UTC,News Feed – Batteries International,2026-03-29 15:41:21+00:00
Australian economy ‘set for $5bn battery materials boost’,https://www.batteriesinternational.com/2026/03/29/australian-economy-set-for-5bn-battery-materials-boost/,2026-03-29 15:43:08 UTC,News Feed – Batteries International,2026-03-29 15:43:08+00:00
Rob Wilson succeeds von Steinkeller as ILA chair,https://www.batteriesinternational.com/2026/03/29/rob-wilson-succeeds-von-steinkeller-as-ila-chair/,2026-03-29 15:44:35 UTC,News Feed – Batteries International,2026-03-29 15:44:35+00:00
Regulators to review cleanup at US battery superfund sites,https://www.batteriesinternational.com/2026/03/29/regulators-to-review-cleanup-at-us-battery-superfund-sites/,2026-03-29 15:46:05 UTC,News Feed – Batteries International,2026-03-29 15:46:05+00:00
Sunlight appointments aim to bolster global operations,https://www.batteriesinternational.com/2026/03/29/sunlight-appointments-aim-to-bolster-global-operations/,2026-03-29 15:47:37 UTC,News Feed – Batteries International,2026-03-29 15:47:37+00:00
"Leoch issues profit warning as US tariffs bite, costs rise",https://www.batteriesinternational.com/2026/03/29/leoch-issues-profit-warning-as-us-tariffs-bite-costs-rise/,2026-03-29 15:48:57 UTC,News Feed – Batteries International,2026-03-29 15:48:57+00:00
The true global cost of China’s battery dominance,https://www.batteriesinternational.com/2026/03/29/the-true-global-cost-of-chinas-battery-dominance/,2026-03-29 15:51:55 UTC,News Feed – Batteries International,2026-03-29 15:51:55+00:00
