title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
Co-crystal engineering of a two-dimensional perovskite phase for perovskite solar modules with improved efficiency and stability,https://www.nature.com/articles/s41560-025-01903-9,Nature Energy,2025-12-31 00:00:00 UTC,2025-12-31 00:00:00+00:00,,"The use of two-dimensional perovskite interlayers enables high efficiency in perovskite solar cells and modules but presents challenges for their long-term operational stability. Here we use a co-crystal engineering approach to improve the long-term stability of these devices. We use a neutral molecule, benzoguanamine, as a linker in low-dimensional perovskites, replacing conventional ionic molecules, and form a co-crystal. By applying this co-crystal layer onto the perovskite layer, we achieve power conversion efficiency of 23.4% in small-area solar cells, and 23.1% and 18.5% on solar modules with active areas of 9.0 cm2 and 48 cm2, respectively. The solar modules retain more than 95% and 98% of their initial efficiency after >5,000 h of 1-sun light soaking and >1,000 h of ultraviolet-ray exposure, respectively, at maximum power point conditions. They also retain more than 91% of their initial efficiency after >5,000 h of continuous thermal stress at 85 °C.",nature_html,False
Global land and solar energy relationships for sustainability,https://www.cell.com/joule/fulltext/S2542-4351(25)00417-9?rss=yes,Joule,2025-12-31 00:00:00 UTC,2025-12-31 00:00:00+00:00,,"A global, spatially explicit analysis of ∼69,000 solar photovoltaic detections yields average land-use efficiency and lifetime land transformation of 57 W/m² and 409 m²/GWh for 4,907 ground-mounted PV projects across 65 countries, respectively. The study compares rooftop- and ground-mounted projects through techno-economic analysis, revealing regional diversity in both land sparing and economics. Results serve as critical decision-support to inform policies that support energy transitions with high growth in solar.",rss_cell,False
Enhanced interface regulation via π-conjugated heterojunctions for high-efficiency inverted perovskite solar cells,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06342F,RSC - Energy Environ. Sci. latest articles,2025-12-31 00:00:00 UTC,2025-12-31 00:00:00+00:00,,"Self-assembled monolayers (SAMs) are increasingly utilized as effective hole-collecting material to boost the efficiency of inverted perovskite solar cells (PSCs). However, issues such as incomplete surface coverage and suboptimal interfacial bonding persist, leading to non-radiative recombination and compromise long-term stability. To address these challenges, we developed an innovative strategy by integrating 1-benzyl-3-methylimidazolium tetrafluoroborate (BzMIMBF4) onto the SAM, optimizing the buried interface and enhancing perovskite crystallization. BzMIMBF4 enhances SAM surface coverage through BzMIM+ interactions, forming a robust π-conjugated heterojunction with [4-(3,6-dimethyl-9H-carbazol-9-yl) butyl] phosphonic Acid (Me-4PACz) SAM that optimizes interfacial bonding, inhibits detrimental Pb2+/I- ion migration, and safeguards the bottom electrode. BzMIMBF4 stabilizes crystal nucleation, minimizing defect-related non-radiative recombination, promotes rapid α-phase formation, and enhances (100) plane alignment and charge carrier transfer to the hole-transport layer (HTL). Besides, time-of-flight secondary ion mass spectrometry (ToF-SIMS) depth profiling confirms the distribution of BF4- anions throughout the perovskite film. Simultaneously, BF4- anions effectively passivate perovskite surface and bulk defects, such as uncoordinated Pb2⁺ ions and iodine vacancies, thereby suppressing non-radiative recombination centers. The resulting perovskite films exhibit a pinhole-free structure, increased grain sizes, smoother surfaces, and significantly reduced residual strain. Consequently, BzMIMBF4-treated devices achieve remarkable power conversion efficiencies of up to 26.45% (certified 26.37%) and retain 90.8% of their initial efficiency after 700 hours of operation under one-sun illumination, demonstrating excellent stability. This approach paves the way for high-performance, durable PSCs and their potential in advanced photovoltaic applications.",rsc_html,False
Helical Counter-Directional Migration-Induced Solvation Sheath Constructing Reinforced Electrode-Electrolyte Interphases for Ultra-Stable Anode-Free Lithium Metal Batteries,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06208J,RSC - Energy Environ. Sci. latest articles,2025-12-31 00:00:00 UTC,2025-12-31 00:00:00+00:00,,"Anode-free lithium metal batteries hold great promise for high-capacity energy storage by eliminating both the conventional graphite anode and any excess lithium metal. However, irreversible charge-discharge cycles lead to the rapid depletion of active lithium inventories. Moreover, the ether-based electrolytes suited for anode-free configuration are unstable at high voltages, which makes them incompatible with high-nickel cathodes and ultimately curtails their role in enhancing energy density. This study proposes an interface modification strategy driven by helical counter migration. During the formation process, ion movement pathways and anions-cations association effects regulated by internal force generated by a magnetized nickel-coated current collector synergistically guide anions into solvation structures of the adjacent lithium ions migrating in the opposite direction, thereby forming a mechanically robust ion-permeable solid electrolyte interphase, which is characterized by an ordered inorganic particle skeleton infused with organic components, similar to the structure of reinforced concrete. Consequently, the helical counter-directional migration-assisted copper electrode achieves a coulombic efficiency of 99.9%. The assembled anode-free Cu||LiFePO4 cell maintains over 80% capacity retention after 200 cycles, and the anode-less Cu||LiFePO4 cell sustains stable operation for over 1,000 cycles. Furthermore, the internal electric field drives helical counter-directional migration-induced anion-derived solvation sheaths to diffuse to the cathode side and optimize the cathode-electrolyte interphase, enabling stable operation of high-nickel cathodes. The anode-free Cu||NCM811 cells cycled at 4.5 V exhibit a capacity retention exceeding 75% after 100 cycles, and realize a 453.5 Wh kg-1 anode-free lithium metal pouch cell configuration.",rsc_html,False
Quantifying the global eco-footprint of wearable healthcare electronics,https://www.nature.com/articles/s41586-025-09819-w,Nature,2025-12-31 00:00:00 UTC,2025-12-31 00:00:00+00:00,,"Wearable healthcare electronics are rapidly emerging as a distinct electronics sector in the digital era1,2,3,4,5,6, offering substantial economic opportunities and crucial medical benefits. However, their interactions with environmental and social systems remain poorly understood7,8,9, leaving critical sustainability challenges unaddressed. Although current efforts have focused on material-level improvements, broader system-level dynamics remain unexplored. Here we present an integrated systems engineering framework based on de novo life-cycle inventories and diffusion-linked scaling to quantify global eco-footprint hotspots and identify effective mitigation strategies. Cradle-to-grave analysis of representative wearable healthcare electronics (glucose, cardiac and blood pressure monitors and diagnostic imagers) generates full-spectrum environmental impact metrics, identifying warming impacts of 1.1–6.1 kgCO2-equivalent per device. The global device consumption is projected to increase 42-fold by 2050, approaching 2 billion units annually and generating 3.4 MtCO2-equivalent emissions alongside ecotoxicity and e-waste issues. Contrary to the conventional sustainability emphasis on plastics, this work demonstrates that recyclable or biodegradable plastics offer only marginal benefits, whereas substituting critical-metal conductors and optimizing circuit architectures can significantly reduce impacts without compromising performance. This systems engineering-based life-cycle assessment framework holds promise for establishing ecologically responsible innovation in next-generation wearable electronics.",nature_html,False
Random heteropolymers as enzyme mimics,https://www.nature.com/articles/s41586-025-09860-9,Nature,2025-12-31 00:00:00 UTC,2025-12-31 00:00:00+00:00,,"Despite successes in replicating the primary–secondary–tertiary structure hierarchy of protein, it remains elusive to synthetically materialize protein functions that are deeply rooted in their chemical, structural and dynamic heterogeneities1,2,3,4,5,6,7,8,9,10,11,12. We propose that for polymers with backbone chemistries different from that of proteins, programming spatial and temporal projections of sidechains at the segmental level can be effective in replicating protein behaviours13,14; and leveraging the rotational freedom of polymer can mitigate deficiencies in monomeric sequence specificity and achieve behaviour uniformity at the ensemble level2,3,15,16,17,18,19,20. Here, guided by the active site analysis of about 1,300 metalloproteins, we design random heteropolymers (RHPs) as enzyme mimics based on one-pot synthesis. We introduce key monomers as the equivalents of the functional residues of protein and statistically modulate the chemical characteristics of key monomer-containing segments, such as segmental hydrophobicity21. The resultant RHPs form pseudo-active sites that provide key monomers with protein-like microenvironments, co-localize substrates with catalytic or cofactor-binding sidechains and catalyse reactions such as oxidation and cyclization of citronellal with isopulegol/menthoglycol selectivity. This RHP design led to enzyme-like materials that can retain catalytic activity under non-biological conditions, are compatible with scalable processing and have expanded substrate scope, including environmentally long-lasting antibiotic tetracycline22.",nature_html,False
A chiral fermionic valve driven by quantum geometry,https://www.nature.com/articles/s41586-025-09864-5,Nature,2025-12-31 00:00:00 UTC,2025-12-31 00:00:00+00:00,,"Multifold topological semimetals host fermions with opposite chiralities at topological band crossings1,2,3. Chiral fermionic transport in topological systems often relies on high magnetic fields or magnetic dopants to suppress trivial transport and create an imbalance in occupancy of opposite Chern-number states4,5. Here we use the quantum geometry6,7 of topological bands to filter fermions by chirality into distinct Chern-number-polarized states. This allows for the real-space separation of currents with opposite fermionic chiralities, which we have demonstrated by observing their quantum interference in the absence of any magnetic field. Devices fabricated from single-crystal PdGa in a three-arm geometry exhibit quantum-geometry-induced anomalous velocities8,9 of chiral fermions, thereby exhibiting a nonlinear Hall effect. The resultant transverse chiral currents with opposite anomalous velocities are thereby spatially separated into the outer arms of the device. These chiral currents in opposing Chern number states also carry orbital magnetizations with opposite signs. The mesoscopic phase coherence of these chiral currents facilitated their quantum interference10 in a Mach–Zehnder interferometer. Our findings establish a chiral fermionic valve that exhibits three key properties: spatially separates chiral fermions into Chern-number polarized states by using their quantum geometry, enables tuneable current-induced magnetization and provides a platform for controllable quantum interference of chiral quasiparticles using an electric current and magnetic field.",nature_html,False
Feasibility of high-entropy ceramics as next-generation dry-machining tools,https://www.sciencedirect.com/science/article/pii/S1369702125005565?dgcid=rss_sd_all,ScienceDirect Publication: Materials Today,2025-12-31 00:00:00 UTC,2025-12-31 00:00:00+00:00,,,,False
High-Asymmetry Bipolar Membrane Electrode Assemblies Generate a Superconcentration of Cations and Hydroxide at a Catalyst Surface,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE04672F,RSC - Energy Environ. Sci. latest articles,2025-12-31 00:00:00 UTC,2025-12-31 00:00:00+00:00,,"In electrochemical CO reduction reactions, a highly alkaline pH is typically desired to promote multicarbon liquid products and suppress hydrogen evolution, considerations that prioritize pH ≥ 14 (e.g. 1 M KOH). However, bulk electrolytes with pH exceeding 14 are prone to produce corrosion of catalyst and electrolyzer. Here we find that an engineered class of bipolar membrane assemblies (BPMEAs) achieves a superconcentration of local metal hydroxides, and generates a product slate consistent with local electrolyte pH = 15. We report that, in a cathode:anion exchange layer (AEL):cation exchange layer (CEL):anode architecture, a high thickness ratio of CEL:AEL generates a high local pH at the cathode, this achieved by blocking the transport of hydroxide ions, generated on the cathode, over to the anode side. This enables production of C2+ liquids at a total Faradaic efficiency of 93%, with an ethanol:ethylene productivity ratio of 70:1. Compared to anion-exchange membrane assemblies (AEMEAs) operating at the same 100 mA cm-2 current density for similar product selectivity, these BPMEA systems exhibit 28 hours stable operation (compared to",rsc_html,False
SigmaR1 is an auxiliary translocon factor with lipid-binding activity that regulates protein and lipid droplet homeostasis,https://www.nature.com/articles/s41467-025-68157-7,Nature Communications,2025-12-31 00:00:00 UTC,2025-12-31 00:00:00+00:00,,"Sigma Non-Opioid Intracellular Receptor 1 (SigmaR1) is a member of the sigma family of receptors that interacts with a variety of psychotomimetic drugs and is involved in a wide range of cellular and physiological functions. Despite its increasing importance in human physiology and disease, the subcellular localization of SigmaR1 and its molecular function remain poorly defined. Using endogenous tagging and cell fractionation, we show that SigmaR1 is a type II integral ER membrane protein that is specifically enriched at ER sheets. A short region at the N-terminus of SigmaR1 promotes its ER-sheet localization. Importantly, our biochemical studies demonstrate that SigmaR1 directly interacts with components of the translocon complex including TRAPα and Nicalin. In addition, we found that a β-barrel at the C-terminal of SigmaR1 binds phosphatidylcholine (PC), and the binding of PC strengthens the association of SigmaR1 with the translocon complex. SigmaR1 knockout systematically impaired cellular protein and lipid homeostasis, resulting in accumulation of lipid droplets in hepatocytes. Collectively, we propose that SigmaR1 is an auxiliary translocon factor that binds lipids to regulate protein and lipid droplet homeostasis, which may underlie the broad and vital roles of SigmaR1 in physiology and disease.",nature_html,False
