title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Memristive singular value decomposition,https://www.nature.com/articles/s41467-026-76272-2,Nature Communications,2026-09-20 00:00:00 UTC,2026-09-20 00:00:00+00:00,10.1038/s41467-026-76272-2,Ngai Wong,"Singular value decomposition (SVD) underpins low-rank representation across scientific computing, signal processing, and machine learning. However, iterative computations in SVD are energy-intensive on conventional von Neumann architectures with separate storage and computation units, posing significant challenges for complex information processing. Here, we present memristive SVD (MSVD), built on compute-in-memory (CIM) memristor chips, enabled by a selective representation enhanced architecture (SREA) that ensures numerical fidelity across iterations. We demonstrate MSVD across three tiers of increasing complexity: low-rank approximation for image enhancement and epidemiological data reconstruction; user-scalable recognition where incremental MSVD exploits persistent in-memory storage to incorporate new users without remapping existing information; and large language model weight decomposition where MSVD-based initialization consistently outperforms the standard fine-tuning method on mathematical benchmarks. Beyond software-comparable accuracy, SREA reduces energy overhead and accelerates convergence over unenhanced MSVD, and the full system achieves order-of-magnitude gains in energy efficiency and speed over conventional hardware across all demonstrated scenarios, with these advantages growing progressively with each update cycle in the incremental setting. This work accelerates SVD across various scenarios and extends memristor-based systems towards general computing applications.",nature_html,0
Stringent climate policies and energy poverty: Evidence of spatial spillovers and challenges for a just transition,https://www.sciencedirect.com/science/article/pii/S0301421526005240?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,,Gissell Huaccha,,,0
Navigating continuous two-dimensional Mw–Ð space for deterministic inverse design of molecular weight distribution,https://www.cell.com/matter/fulltext/S2590-2385(26)00392-9?rss=yes,Matter,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1016/j.matt.2026.103029,Changduk Yang,"Molecular weight and dispersity strongly influence semiconducting-polymer performance but are difficult to tune independently through synthesis. A two-dimensional Mw–Ð design space is established by mixing three polymer batches with distinct molecular-weight distributions. Machine-learning performance mapping and inverse design then translate selected Mw–Ð coordinates into experimentally realizable mixing compositions, enabling predictive optimization of organic solar-cell performance within the batch-defined feasible region.",rss_cell,0
"Sodium metal anodes: Fundamental insights, stabilization concepts, and prospects",https://www.cell.com/matter/fulltext/S2590-2385(26)00357-7?rss=yes,Matter,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1016/j.matt.2026.102994,Shaokun Chong,"As an ideal candidate for the next-generation energy storage technology, sodium metal batteries (NMBs) featuring sodium metal anodes have received extensive attention due to their high energy density, abundant reserves, and low cost. This review establishes a rigorous and integrated theoretical framework for research on sodium metal anodes, covering key scientific issues, modification strategies, advanced technologies, and energy application fields. It discusses the differences, shortcomings, and application prospects of the existing modification strategies and research methods in detail. By bridging foundational principles and optimization methods with practical application, this work aims to serve as a systematic guide for advancing practical development of sodium metal electrodes.",rss_cell,0
Comprehensive systematic review of compressed CO2 energy storage technologies: system configurations and technoeconomic performance,https://www.sciencedirect.com/science/article/pii/S0306261926014273?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,,Yao Zhao,,,0
Progress and prospects of amine-based chemical absorption for post-combustion CO2 capture in thermal power plants,https://www.sciencedirect.com/science/article/pii/S0306261926015229?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,,Linjun Yang,,,0
Critical review of hybrid solar thermal desalination system for sustainable potable water production,https://www.sciencedirect.com/science/article/pii/S0306261926013784?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,,Rohan Dutta,,,0
"Calcium looping for carbon capture in power plants and hard-to-abate industries: Critical review of technical, economic, environmental performance and scalability pathways",https://www.sciencedirect.com/science/article/pii/S0306261926014832?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,,Mika Järvinen,,,0
Risk-aware probabilistic EV parking time forecasting for operationally robust V2G scheduling,https://www.sciencedirect.com/science/article/pii/S0306261926014881?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,,Changying Xiang,,,0
HapTWAS: a haplotype-resolved transcriptome-wide association study framework,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag605/8824256?rss=1,National Science Review Advance Access,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1093/nsr/nwag605,Qishan Wang,"Transcriptome-wide association studies (TWAS) link genetic loci to gene regulation, yet traditional SNP-based models overlook the concerted action of inter-variants and fragment cis-regulatory signals. We present HapTWAS, a haplotype-resolved transcriptome-wide association study framework, that models genetically regulated expression employing haplotypes and supports both individual-level and summary-statistic inputs. Leveraging multi-species FarmGTEx resources, HapTWAS constructs tissue-specific haplotype prediction models and provides a user-friendly server, achieving superior gene expression prediction and gene-trait association with fine-mapping. In balanced simulations, HapTWAS improved expression prediction accuracy by 17.50% (from 0.080 to 0.094) and gene-identified F1-score by 9.02% (from 0.399 to 0.435) while maintaining lower false discovery rate. Applied to six complex traits across four species, HapTWAS detected 20.64% additional genes and prioritized biologically meaningful candidates missed by SNP-based approaches. Our perturbation experiment confirmed MRPL45 as a regulator of porcine skeletal muscle cell proliferation. HapTWAS provides a scalable haplotype‑based strategy that directly encodes linkage phase and local LD into the predictor space, accelerating candidate gene discovery and delivering insights into human health and animal production.",rss_oup,0
