title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
[ASAP] Polyacid-Protonated Covalent Organic Frameworks Enable Stable and Efficient Photothermal Textiles,http://dx.doi.org/10.1021/jacs.5c16049,Journal of the American Chemical Society: Latest Articles (ACS Publications),2025-12-18 18:16:22 UTC,2025-12-18 18:16:22+00:00,10.1021/jacs.5c16049,"Protonation is an effective strategy to enhance light trapping and photothermal conversion in covalent organic frameworks (COFs), yet conventional protonation sites are prone to environmental deactivation, leading to diminished stability and photothermal performance. Inspired by the stability of protein matrices, we developed polyacid-protonated COFs (PaCOFs) through in situ polymerization of dimercaptobutanesioic acid via dynamic disulfide bonds within COF pore channels. The resulting PaCOFs exhibit exceptional protonation stability and deliver a superior photothermal conversion efficiency of 77.8%, surpassing those of most conventional photothermal nanomaterials. Notably, PaCOFs can be readily processed by electrospinning into dual-mode thermal management textiles that achieve radiative cooling (∼7.2 °C) and solar heating (∼10.1 °C) under sunlight. These textiles outperform their commercial counterparts in wearable applications, establishing polyacid protonation as a robust strategy for stabilizing COFs and advancing their integration into photothermal energy conversion and personal thermal management.",pubmed,False
SPLiCR-seq: A CRISPR-Based Screening Platform for RNA splicing Identifies Novel Regulators of IRE1α-XBP1 Signaling Under ER Stress,https://www.nature.com/articles/s41467-025-67633-4,Nature Communications,2025-12-19 00:00:00 UTC,2025-12-19 00:00:00+00:00,,"RNA splicing is fundamental to cellular function, yet systematic investigation of its complex regulation has been limited by existing methods. Here, we present SPLiCR-seq (SPLicing regulator identification through CRISPR screening), a high-throughput CRISPR screening platform that enables direct measurement of RNA splicing outcomes for pooled genetic perturbations, overcoming limitations of traditional fluorescence-based approaches. Applying SPLiCR-seq to investigate XBP1 splicing during the unfolded protein response (UPR), we conduct targeted and genome-wide screens across diverse cellular contexts, revealing both common and cell-type specific regulators. Notably, we identify GADD34 (PPP1R15A) as a novel modulator of IRE1α-XBP1 signaling, demonstrating that it directly interacts with IRE1α and functions independently of its canonical role in eIF2α dephosphorylation. Pharmacological inhibition of GADD34 using Sephin1 effectively suppressed XBP1 splicing and alleviated CAR-T cell exhaustion in an ex vivo model, leading to enhanced tumor-killing capacity across multiple cancer models. This work not only establishes a powerful new tool for systematically studying RNA splicing regulation but also uncovers a promising therapeutic strategy for improving CAR-T cell immunotherapy through modulation of the IRE1α-XBP1 pathway.",nature_html,False
Material reformation and opportunities created by tetraamino-p-benzoquinone,https://www.sciencedirect.com/science/article/pii/S1369702125005334?dgcid=rss_sd_all,ScienceDirect Publication: Materials Today,2025-12-19 00:00:00 UTC,2025-12-19 00:00:00+00:00,,,,False
Nanomineral-fuelled chemolithoautotrophy leads to substantial mercury emission,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwaf581/8384190?rss=1,National Science Review Advance Access,2025-12-19 00:00:00 UTC,2025-12-19 00:00:00+00:00,10.1093/nsr/nwaf581/8384190,"Elemental mercury (Hg0) is a pervasive pollutant of global concern. Recent research shows that global Hg0 emissions are significantly underestimated, but the additional sources contributing to this gap are unclear. Here, we demonstrate that chemolithoautotrophic microorganisms, such as sulfur-oxidizing and iron-oxidizing bacteria that are ubiquitous in diverse environments, utilize mercury sulfide (HgS) nanoparticles to support growth while releasing substantial amounts of Hg0. Unlike dissolved Hg(II) species, HgS nanoparticles (HgSNP) are internalized into bacterial cells through an adenosine triphosphate (ATP)-independent, highly energy-efficient process. This enhanced internalization leads to rapid metabolism of HgSNP via sulfur-oxidation, as well as the subsequent reduction of the released Hg(II) to Hg0 mediated by the mer",rss_oup,False
Electrolyte reduction on cathodes to enhance the performance of high-energy batteries,https://www.nature.com/articles/s41557-025-02009-1,Nature Chemistry,2025-12-19 00:00:00 UTC,2025-12-19 00:00:00+00:00,,"The remarkable success of Li-ion batteries originates from the formation of solid electrolyte interphases through electrolyte reduction on anodes. Transferring electrolyte reduction to the cathode could generate cathode–electrolyte interphases that could further improve battery performances, but the implementation has been challenging. Here we introduce a bimolecular nucleophilic substitution reaction-assisted electrolyte reduction strategy that elevates the reduction potential of electrolytes and enables the formation of either passivating or non-passivating LiF-rich cathode–electrolyte interphases. Spectroscopic studies revealed that the passivation behaviour of these interphases is governed by the diffusivity of sulfite-based solvent reduction products and the fluoroborate anion type involved in the reaction. Guided by this principle, we have developed electrolytes that can either enhance the energy and power of primary batteries or extend the cycle life in rechargeable batteries. We also extend this electrolyte design principle from fluoroborate anions to SiCl4. Collectively, this work establishes a universal approach for electrolyte and interphase design that spans organic chemistry, interfacial chemistry and electrochemistry.",nature_html,False
Boosting ionic conductivity of fluoride electrolytes by polyanion coordination chemistry enabling 5 V-Class all-solid-state batteries,https://www.cell.com/joule/fulltext/S2542-4351(25)00414-3?rss=yes,Joule,2025-12-19 00:00:00 UTC,2025-12-19 00:00:00+00:00,,"This study developed a novel class of highly conductive amorphous fluoride solid-state electrolytes (SSEs) LixTi(PO4)x/3F4, using a polyanion coordination strategy. The optimized Li1.3Ti(PO4)1.3/3F4 achieves a Li+ conductivity of 1.16 × 10−5 S cm−1, two orders of magnitude higher than that of analogous Li2TiF6. Combining the inherent high-voltage stability of fluoride and the excellent ionic conductivity of Li1.3Ti(PO4)1.3/3F4, this material enables superior 5 V-class all-solid-state battery performance. This work opens a new avenue for designing high-conductivity fluoride SSEs and advancing the performance of 5 V-class all-solid-state batteries.",rss_cell,False
"Fully printed organic thin-film transistors: pathways to scalable, high-performance flexible electronics",http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00920K,RSC - Chem. Soc. Rev. latest articles,2025-12-19 00:00:00 UTC,2025-12-19 00:00:00+00:00,,"The emergence of large-area electronics for the Internet of Things (IoT) necessitates the development of next-generation, lightweight, flexible, and energy-efficient devices. These devices demand high-throughput, low-cost production of reliable transistors and circuits seamlessly integrated into flexible substrates. The processability of organic semiconductor materials enables printing-based fabrication technologies, offering significant advantages over conventional semiconductors in terms of ease of processing, compatibility with flexible substrates, cost-effectiveness, and scalability. Despite these advantages, reports on fully printed organic thin-film transistors (OTFTs) and their integrated circuits remain limited, and the pathway from partially printed to fully printed organic devices is not yet fully established. This review provides a comprehensive analysis of various printing techniques and an overview of functional inks used in OTFT fabrication. We further present various methodologies from a chemistry perspective for optimizing channels, contacts, and dielectric interfaces to overcome performance limitations. Recent advancements in fully printed OTFTs and circuits are highlighted, underscoring the potential of these devices in flexible electronics. Finally, critical challenges—such as achieving high electrical performance, improving printing resolution, and enhancing manufacturing efficiency—are debated, with a focus on how chemical innovations in material synthesis, interface engineering, and process chemistry will facilitate progress. Overcoming these hurdles through chemical optimization will accelerate the adoption of printed organic electronics in next-generation IoT applications.",rsc_html,False
Peptidyl-tRNA hydrolase 2 is a negative regulator of peripartum cardiomyopathy with heart failure in female mice,https://www.nature.com/articles/s41467-025-67852-9,Nature Communications,2025-12-19 00:00:00 UTC,2025-12-19 00:00:00+00:00,,"The peptidyl-tRNA hydrolase 2 (PTRH2, Bit-1, BIT1) gene plays a pro-survival role during development with loss of function gene mutations causing congenital infantile multisystem disease (IMNEPD). In wild-type female mice hearts, Ptrh2 protein levels significantly increase during pregnancy and decrease postpartum, demonstrating a protective role in response to pregnancy-initiated cardiac stresses. Peripartum cardiomyopathy (PPCM) is due to dysregulated protective signaling in the pregnant heart. The genetic and molecular mechanisms underlying PPCM remain poorly defined with no specific therapies. Here, we engineered a cardiac-specific Ptrh2 knockout (Ptrh2-CKO) mouse and show these maternal mice develop left ventricular systolic dysfunction, exhibit high rates of postpartum heart failure, and model key features of human PPCM. Infusion of a caspase 3-specific inhibitor attenuated the PPCM phenotype. Collectively, our findings demonstrate Ptrh2 is a negative regulator of pregnancy-induced cardiac stresses by activating pro-survival signals and blocking apoptotic signals, suggesting Ptrh2 may be a therapeutic target for the treatment of PPCM.",nature_html,False
Quantum electrodynamics of photonic time crystals,https://www.nature.com/articles/s41467-025-67572-0,Nature Communications,2025-12-19 00:00:00 UTC,2025-12-19 00:00:00+00:00,,"Photonic time crystals host a variety of intriguing phenomena, from wave amplification and mixing to exotic band structures, all stemming from the time-periodic modulation of optical properties. While these features have been well described classically, their quantum manifestation when coupled to an atomic electric dipole has remained elusive. Here, we introduce a quantum electrodynamical model of photonic time crystals that reveals a deeper connection between classical and quantum pictures: the classical momentum gap arises from a localization-delocalization quantum phase transition in a Floquet-photonic synthetic lattice. Leveraging an effective Hamiltonian perspective, we pinpoint the critical momenta and highlight how classical exponential field growth manifests itself as wave-packet acceleration in the quantum synthetic space. Remarkably, when a two-level atom is embedded in such a photonic time crystal, its Rabi oscillations undergo irreversible decay to a half-and-half mixed state—a previously unobserved phenomenon driven by photonic delocalization within the momentum gap, even with just a single frequency mode. Our findings establish photonic time crystals as versatile platforms for studying nonequilibrium quantum photonics and suggest new avenues for controlling light matter interactions through time domain engineering.",nature_html,False
Grid-scale corrosion-free Zn/Br flow batteries enabled by a multi-electron transfer reaction,https://www.nature.com/articles/s41560-025-01907-5,Nature Energy,2025-12-19 00:00:00 UTC,2025-12-19 00:00:00+00:00,,"Flow batteries are promising for renewable energy storage due to their safety and scalability. Zinc/bromine flow batteries (Zn/Br) are popular due to their high energy densities and inexpensive electrolytes. However, they have a poor service life and lead to environmental harm as a result of the generated corrosive and volatile Br2. Here we introduce a Br2 scavenger to the catholyte, reducing the Br2 concentration to an acceptable level (~7 mM). The scavenger, sodium sulfamate (SANa), reacts rapidly with Br2 to form a mild product, N-bromo sodium sulfamate (Br-SANa; Br+). Additionally, the two-electron transfer reaction of Br-SANa/Br− (Br+/Br−) increases the energy density. We have developed a Zn/Br flow battery, paired with a Zn anode, that outperforms traditional Zn/Br flow batteries in energy density (152 Wh l−1 versus 90 Wh l−1) and cycle life (>600 versus 30 cycles), using a sulfonated polyetheretherketone membrane. We assembled a 5-kW stack that operated stably for over 700 cycles (~1,400 h). Using this reaction, we have built a large-scale battery system.",nature_html,False
