title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Automated deep learning by recurrent hyperparameter optimization,https://www.nature.com/articles/s41467-026-72413-9,Nature Communications,2026-05-04 00:00:00 UTC,2026-05-04 00:00:00+00:00,10.1038/s41467-026-72413-9,Shuigeng Zhou,"Optimizing hyperparameters of deep learning models for specific tasks requires substantial domain expertise and computational resources, remaining challenging in automated deep learning. Existing hyperparameter optimization (HPO) methods are restricted to limited discrete hyperparameter types, rely on manual priors, and fail to scale to large datasets. This paper presents Rocket, a recurrent HPO framework that automates the tuning of mixed-type hyperparameters by self-play reinforcement learning, requiring no prior domain knowledge. A policy agent is developed to learn from historical experience and progressively refine its strategy through iterative interactions with the target model. To address severe reward delay on large-scale datasets, a reward approximation mechanism is designed for data subsets, accelerating policy learning by up to 80X. Across 8 deep learning tasks and 32 benchmarks, Rocket enables target models to achieve state-of-the-art performance from scratch, matching expert-tuned results. In real industrial deployment, Rocket reduces optimization time by 13.4-fold and cost by 73%.",nature_html,0
Emergence of specific binding and catalysis from a designed generalist binding protein,https://www.nature.com/articles/s41557-026-02125-6,Nature Chemistry,2026-05-04 00:00:00 UTC,2026-05-04 00:00:00+00:00,10.1038/s41557-026-02125-6,William F. DeGrado,"Binding and catalysis play central roles in living systems. While natural proteins have finely tuned affinities for their primary ligands, they also bind weakly and promiscuously to other molecules, which serve as starting points for the incremental evolution of different specificities. Thus, modern proteins have emerged from the joint exploration of sequence and structural space. Interactions between natural proteins and small molecules can be systematically profiled by crystallographic fragment screening in defined geometries, yet this approach has not been applied to highly designable de novo proteins. Here we apply this method to explore the binding specificity of a de novo small-molecule-binding protein, apixaban-binding helical bundle. As in nature, we found that it formed weak complexes, which were excellent starting points for the design of entirely distinct functions, including a turn-on fluorophore binder and a highly efficient Kemp eliminase with a catalytic efficiency of 3,200,000 M−1 s−1, approaching the diffusion limit. This work illustrates how simultaneous consideration of sequence and chemical structure diversity can guide the emergence of different functions in designed proteins.The alternative text for this image may have been generated using AI.",nature_html,0
Alkali-ion-modified zeolitic imidazolate framework glasses,https://www.nature.com/articles/s41557-026-02115-8,Nature Chemistry,2026-05-04 00:00:00 UTC,2026-05-04 00:00:00+00:00,10.1038/s41557-026-02115-8,Sebastian Henke,"Modifying glass compositions is key to creating silicate-based glasses for technologies including optical fibres, catalytic supports, protective coatings and separation membranes. Here we extend this concept to metal–organic framework (MOF) glasses by modifying the MOF glass former ZIF-62 with Li(bim) and Na(bim) as compatible glass modifiers (benzimidazolate, bim−). Melt-quenching of physical mixtures with increasing Na(bim) content yields modified MOF glasses that exhibit a systematic decrease in the glass transition temperature (Tg), accompanied by increased liquid fragility, configurational heat capacity at Tg and density: paralleling silicate glass chemistry through partial network depolymerization. Structural and spectroscopic analysis, coupled with density-functional theory calculations, confirm that Na(bim) is incorporated homogeneously into the MOF glass framework rather than the pores and reveal the presence of undercoordinated sodium ion environments. Finally, extraction of the modifier by water treatment increases glass porosity, akin to established borosilicate glass processes. This work introduces a transferable approach for tailoring the structure and properties of MOF glasses.The alternative text for this image may have been generated using AI.",nature_html,0
Triple-phase boundary instability as a key degradation factor in sulfide|(oxy)halide dual-electrolyte solid-state batteries,https://www.cell.com/joule/fulltext/S2542-4351(26)00128-5?rss=yes,Joule,2026-05-04 00:00:00 UTC,2026-05-04 00:00:00+00:00,10.1016/j.joule.2026.102444,Jürgen Janek,"A sulfide|(oxy)halide dual-electrolyte solid-state battery uses a sulfide electrolyte as the separator and an (oxy)halide electrolyte in the positive electrode (cathode). The stability at the sulfide separator and (oxy)halide positive electrode interface has not yet been fully explored. This work aims to better understand the instability of this interface and study its degradation mechanism, depending on the (oxy)halide chemistry.",rss_cell,0
Grain boundary complexions stabilize Mg3Sb2-based thermoelectric devices with superior performance,https://www.cell.com/joule/fulltext/S2542-4351(26)00127-3?rss=yes,Joule,2026-05-04 00:00:00 UTC,2026-05-04 00:00:00+00:00,10.1016/j.joule.2026.102443,Chaohua Zhang,"Ga-rich grain boundary (GB) complexions suppress Mg-vacancy formation on GBs and surfaces and prevent Mg from diffusing outward along GBs, thereby enhancing the thermal stability of Mg3Sb2 thermoelectrics. This GB engineering offers a promising strategy to address the thermal stability challenges in energy materials at elevated temperatures.",rss_cell,0
Observation of coherent ferron emission and propagation,https://www.nature.com/articles/s41563-026-02597-4,Nature Materials,2026-05-04 00:00:00 UTC,2026-05-04 00:00:00+00:00,10.1038/s41563-026-02597-4,X.-Y. Zhu,"Ordered phases give rise to collective modes and quasiparticles, such as spin waves and magnons emerging from magnetic order. Extending this paradigm to ferroelectrics suggests the existence of polarization waves and their fundamental quanta, ferrons. A coherent ferron—that is, a polarization wave—modulates the magnitude of the electric polarization and is thus an amplitude (Higgs) mode of the ferroelectric order. Here we observe coherent ferrons from the pulsed laser excitation of van der Waals ferroelectrics, NbOI2 and WO2Br2. We demonstrate two complementary manifestations of coherent ferrons: intense narrow-band terahertz emission at the ferroelectric transverse optical phonon frequency, and uniaxial propagation along the polar axis as hyperbolic phonon polaritons with exceptionally long coherence times. These long-lived, uniaxial and dipole-carrying polarization waves may find applications in narrow-band terahertz emission, ferronic information processing and coherent electric control.",nature_html,0
Abrasion-resistant bioelectronics based on a three-dimensional topological architecture and covalent chemical anchoring,https://www.nature.com/articles/s41928-026-01625-0,Nature Electronics,2026-05-04 00:00:00 UTC,2026-05-04 00:00:00+00:00,10.1038/s41928-026-01625-0,Yuanwen Jiang,"Integrating electronics with biological systems could be of use in the monitoring of human health and the treatment of diseases. However, dynamic body movements exert stress and induce micromotions at the interface between a substrate and functional layers. This often leads to device disintegration and failure, and hampers long-term utility and reliability. Here we report abrasion-resistant bioelectronics based on a three-dimensional topological interpenetrating architecture that is reinforced with covalent chemical anchoring. The approach, which we term TopoLock, is applicable to a range of bioelectronic materials and fabrication technologies. In multiple preclinical animal models, we show that this system can be used for long-term electrophysiological recording, electrical stimulation and electrochemical sensing at challenging anatomical locations that experience continuous mechanical stresses.",nature_html,0
Parity–time symmetry and exceptional points in electronic circuits,https://www.nature.com/articles/s41928-026-01623-2,Nature Electronics,2026-05-04 00:00:00 UTC,2026-05-04 00:00:00+00:00,10.1038/s41928-026-01623-2,Tsampikos Kottos,"Parity–time (PT)-symmetric Hamiltonians with real spectra were originally proposed in the context of quantum mechanics and quantum field theory but have now been extended to classical wave systems. A defining feature of PT-symmetric systems, and non-Hermitian systems more broadly, is the emergence of exceptional points, where two or more eigenvalues and their associated eigenvectors coalesce. In recent years, these ideas have been translated to electronic systems, leading to a range of experimentally accessible phenomena and promising applications. Here we examine the development of PT symmetry and exceptional points in electronic circuits. We consider the fundamental principles and implementations of PT symmetry in electronic circuits. We highlight the key applications of such systems—including telemetry, sensing, hardware encryption and wireless power transfer—and consider potential future directions for the field.",nature_html,0
A Monte Carlo Potts model for solidification,https://www.nature.com/articles/s41467-026-72512-7,Nature Communications,2026-05-04 00:00:00 UTC,2026-05-04 00:00:00+00:00,10.1038/s41467-026-72512-7,Byeong-Joo Lee,"The prediction of solidification behavior is important for optimizing manufacturing processes for metallic products, from traditional methods to advanced technologies, such as additive manufacturing. However, representative computational simulation methods for solidification are challenging to use in practical applications owing to their substantial computational costs. In the present work, a simulation model for solidification was developed based on the Monte Carlo algorithm, which features low computational cost and effectively captures the key aspects of solidification kinetics. The model simultaneously accounts for grain growth, nucleation, and epitaxial growth, reproducing solidification microstructures and quantitative solidification kinetics, consistent with common knowledge and experimental observations. Furthermore, microstructural evolution during practical processes was successfully reproduced at realistic process scales. This model is expected to serve as an effective tool for microstructure design and process optimization in metallic products with broad applications in the field of materials science.",nature_html,0
Climate-driven depopulation and adaptation realities in America’s coastal ground zero,https://www.nature.com/articles/s41893-026-01820-z,Nature Sustainability,2026-05-04 00:00:00 UTC,2026-05-04 00:00:00+00:00,10.1038/s41893-026-01820-z,Zhixiong Shen,"With global temperatures poised to exceed the 1.5 °C Paris Agreement threshold—a level that triggered substantial ice-sheet collapse during the Last Interglacial—low-elevation coastal zones face sea-level commitments far beyond current planning horizons. With this geological frame of reference, we examine the impact of sea-level rise on what may be the most physically vulnerable coastal zone in the world using prehistoric and contemporary patterns of human mobility. We highlight the positive aspects of the recently commenced out-migration in this region and argue that the fate of communities landwards of this coastal zone will be decided in the next few decades.",nature_html,0
