title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Scale-bridging interface design enables high-performance sustainable thermoelectrics,https://www.nature.com/articles/s41467-026-75865-1,Nature Communications,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,10.1038/s41467-026-75865-1,Takao Mori,"Improving energy efficiency and reducing resource waste motivate sustainable thermoelectric technologies for harvesting low-grade heat. Yet achieving high-performance and durable systems remains challenging due to coupled transport and multiscale optimization. Here, we establish a scale-bridging interface-centric design strategy that links macroscopic junction engineering and microscopic interface modulation. Based on n-type Mg3(Sb, Bi)2 as the representative system and guided by comparative evaluation of device-level contact interfaces, we translate Mg2Ni into a scale-bridging interfacial phase in n-type Mg3(Sb, Bi)2: it forms low-resistance and thermally stable external junctions while, as an internal interfacial modifier, alleviating grain-boundary carrier scattering and strengthening phonon scattering. This scale-bridged interface design yields an average zT of 1.5 over 300 to 723 K with high thermal stability. By applying Mg2Ni as both an internal modifier and an external barrier layer, a two-pair module delivers a stable conversion efficiency of 8.3% when coupled with p-type MgAgSb, comparing favorably with representative Bi2Te3-based thermoelectric modules in terms of conversion efficiency under comparable temperature differences. This work establishes a bridging interface design framework that links device contact engineering with internal interface modulation, providing a practical route toward efficient and durable thermoelectric energy conversion.",nature_html,0
Refractory inclusions in Bennu samples indicative of outer Solar System accretion,https://www.nature.com/articles/s41467-026-73868-6,Nature Communications,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,10.1038/s41467-026-73868-6,Dante S. Lauretta,"NASA’s OSIRIS-REx mission returned material from the carbonaceous asteroid Bennu, which is dominated by aqueous-alteration products but preserves rare high-temperature components. Here we present an integrated petrographic, oxygen-isotopic and 26Al–26Mg chronological characterization of refractory inclusions in Bennu samples. All identified inclusions are small (26Al–26Mg systematics demonstrate formation during the earliest stage of Solar System evolution and genetic affinity with refractory inclusions in asteroid Ryugu samples and chondritic meteorites. The shared refractory-inclusion signatures across diverse chondritic materials are consistent with widespread outward transport and mixing of early-formed inner-disk solids. In Bennu samples analyzed thus far, large (>submillimeter) refractory inclusions are absent, in contrast to most carbonaceous chondrites. This size distribution implies that Bennu’s constituents accreted in the outer Solar System beyond the pressure bump associated with proto-Jupiter, which effectively filtered distinct dust populations.",nature_html,0
Raphia hookeri seed-inspired weakly anisotropic nanocomposites,https://www.nature.com/articles/s41467-026-75719-w,Nature Communications,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,10.1038/s41467-026-75719-w,Qunfeng Cheng,"The composites inspired by nacre, bone and teeth etc, often display anisotropic mechanical properties due to the high aspect ratio of their structural units, resulting in sudden failures under specific loading conditions. It still remains great challenge for fabricating the nanocomposites with weakly anisotropic mechanical properties. Herein, we discover the unique structure of the Raphia hookeri seed with a weakly anisotropic crack resistance in multiple directions. The remarkable mechanical properties stem from its tightly bonded, isodiametric cells and interlocking pits. Drawing inspiration from Raphia hookeri seed, we demonstrate an artificial Raphia hookeri seed nanocomposites by assembling layered polymethyl methacrylate-graphene microspheres with pits, which were then interwoven with polymethyl methacrylate to mimic the essential hierarchical structure. The artificial Raphia hookeri seed exhibits effective toughening performance across all crack orientations, and achieves a fracture toughness of up to 4.84 MPa m1/2 and specific toughness of 4.28 MPa m1/2/(Mg m−3), which are higher than both natural Raphia hookeri seed and previously fabricated weakly anisotropic polymer nanocomposites. The optimal distribution of pits and enhanced interfacial interactions between microspheres effectively inhibit crack propagation, contributing to the artificial Raphia hookeri seed’s superior toughness in all directions. This pit-enabled granular microsphere architecture provides an avenue for fabrication high-performance weakly anisotropic nanocomposites.",nature_html,0
Learning ordinality-aware multimodal representations for composite materials design,https://www.nature.com/articles/s41467-026-75615-3,Nature Communications,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,10.1038/s41467-026-75615-3,Ivor Tsang,"Composite materials design requires understanding complex microstructural characteristics, necessitating the integration of heterogeneous data sources with artificial intelligence. Current multimodal learning frameworks are mostly developed for crystalline or polymer systems with discrete structure-property mappings and well-defined structural graphs, but fail to model the continuous and nonlinear composite design spaces under data scarcity. Here we present ordinality as a core principle when building multimodal representations for composite materials. We propose ORDinal-aware imagE-tabulaR (ORDER) alignment to integrate microstructures with tabular material descriptors and apply physics-based surrogate signals to eliminate the need for full property annotation. ORDER ensures similar target properties occupy nearby regions in the latent space, preserving the continuous nature of composite properties and enabling meaningful interpolation between sparsely observed designs. Evaluated on nanofiber and carbon fiber composite datasets, ORDER consistently outperforms alignment-oriented and property-aware baselines across property prediction, cross-modal retrieval, and microstructure generation tasks.",nature_html,0
Coordination electrochemistry taming reversible hypervalent bromine redox for energetic six-electron-transfer lithium-bromine battery,https://www.nature.com/articles/s41467-026-75860-6,Nature Communications,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,10.1038/s41467-026-75860-6,Xinliang Li,"Conversion-type static bromine batteries demonstrate promise in high output voltage and large capacity for rechargeable energy storage due to the inherent polyvalent reaction potential. Nevertheless, the combination of the limited two-electron 2Br-/Br2 redox couple and the redox-inactive organic ligands presents a fundamental bottleneck for the overall specific energy. Herein, ethyl viologen dibromide is developed as an energetically active positive electrode for organic lithium-bromine batteries by efficient coordination chemistry, featuring an advanced six-electron redox mechanism triggered by both intercalation and conversion reactions. The activated redox couple of 2Br-/2Br+ incubates a collaborative increase in capacity (632.8 mAh g−1Br) and discharge voltage (3.7 V). Besides, ethyl viologen undergoes reversible two-step intercalation and extraction of Li+ ions, contributing to additional energy storage. Reciprocal spectroscopic characterizations and computational electrochemistry indicate the chemisorption effect and interhalogen confinement and detail the dynamic mass-charge transfer pathway. This work sets a paradigm worth emulating for designing high-performance halogen batteries.",nature_html,0
Convergent genomic trajectories shape adaptation to life on land across animal lineages,https://www.nature.com/articles/s41467-026-75551-2,Nature Communications,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,10.1038/s41467-026-75551-2,Rosa Fernández,"How animals repeatedly adapted to life on land is a central question in evolutionary biology. While terrestrialisation occurred independently across animal phyla, it remains unclear whether shared genomic mechanisms underlie these transitions. Here, we combine large-scale comparative genomics, machine learning, and multi-omics data, including proteomics and transcriptomics from stress experiments relevant to terrestrial environmental challenges in 17 species, to investigate the genomic basis of animal terrestrial adaptation. Gene co-expression networks reveal that genes relevant to stress are largely lineage-specific, yet converge in function through the co-option of gene families pre-dating terrestrialisation events. Phylogenomic and machine learning analyses support a dominant role for early-evolving genes, enriched in stress-related functions, paired with a higher gene loss than gain at terrestrialisation nodes. Our findings support a model of lineage-specific genomic changes involving mostly conserved genes that converged at the functional level during the independent transitions to terrestrial life.",nature_html,0
Wavelength-encoded neuromorphic inference enabled by microcavity MoS2 photodetector arrays,https://www.nature.com/articles/s41467-026-75808-w,Nature Communications,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,10.1038/s41467-026-75808-w,Ningmu Zou,"Biological vision systems tightly couple spectral sensing with temporal integration to extract task-relevant information with minimal data movement. In contrast, conventional optoelectronic vision hardware typically separates photodetection from electronic computation, incurring substantial latency and energy costs. Optical neural networks can alleviate this bottleneck, but many implementations are difficult to scale. Here, we propose a bio-inspired optoelectronic inference architecture based on a Fabry-Perot microcavity-integrated MoS2 photodetector array, in which sensing, weighting, and accumulation are unified within each pixel. Cavity-engineered wavelength selectivity encodes neural-network weights in the spectral domain, while the finite carrier lifetime of MoS2 enables analog temporal accumulation without external memory. The system achieves test accuracies of 99.6%, 94.8% and 94.0% on MNIST, CIFAR-10 and the Free Spoken Digit Dataset, respectively. Post-training optical Hessian pruning further reduces optical complexity while maintaining robustness. This architecture provides a compact route toward wavelength-aware in-sensor neuromorphic inference.",nature_html,0
Process-integrated engineered resting cells for biocatalytic production of rare natural sugars from sole methanol molecules,https://www.nature.com/articles/s41467-026-75664-8,Nature Communications,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,10.1038/s41467-026-75664-8,Yujie Xiong,"The biocatalytic conversion of green methanol, a promising feedstock, into high value-added products is seen as an attractive way to establish sustainable biomanufacturing. Although natural and engineered microorganisms can utilize methanol, efficiently converting C1 carbon into valuable chemicals in growing cells remains challenging because non-native pathways often suffer from low carbon utilization and limited catalytic stability. Here, we report the integration of an engineered enzyme cascade into resting cells and its coupling with a screened alcohol oxidase enzyme to develop an efficient and stable enzyme-resting cell cascade system for methanol conversion, achieving customizable production of L-erythrulose (C4 sugar) or L-sorbose (C6 sugar). This system shows a stimulated carbon atom economy for L-erythrulose production from methanol and significantly improved stability compared to free enzyme catalysis. By integrating enzyme cascades with durable resting cells, this strategy provides a versatile platform for converting methanol and other C1 substrates into value-added products.",nature_html,0
Cell‐Membrane‐Inspired Conjugated Microporous Thermoset Interface for High‐Rate and Durable Silicon Anodes,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74175?af=R,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:44:57 UTC,2026-07-18 11:44:57+00:00,10.1002/adma.74175,Wei Liu,"ABSTRACT
                  
                    Silicon (Si) is a promising anode material for next‐generation lithium‐ion batteries due to its ultrahigh theoretical capacity, abundance, and favorable operating potential. However, its widespread application is limited by severe volume expansion, sluggish lithium‐ion transport, and unstable solid electrolyte interphase (SEI). Inspired by the multifunctional architecture of biological cell membranes, we report a facile and scalable strategy to construct a bio‐inspired protective interface via in situ formation of a conjugated microporous thermoset (CMT) coating on Si particles. This process involves simple hand‐mixing of a molecular precursor with Si, followed by a one‐step thermosetting treatment featuring sequential sublimation, melting, debromination, and polymerization, without the need for post‐processing. The resulting CMT interface offers micropores (∼0.5 nm) for selective Li
                    +
                    transport while excluding electrolyte and anions, a covalently crosslinked yet resilient network to accommodate mechanical strain, and tailored interfacial chemistry that induces a LiBr‐rich SEI to enhance Li
                    +
                    transport kinetics. As a result, the engineered Si@CMT anode achieves a high capacity of 3130.9 mAh g
                    −1
                    at 0.1 C, maintains 1811.8 mAh g
                    −1
                    at 3 C, and delivers 1838.8 mAh g
                    −1
                    after 250 cycles at 0.2 C. This practical and generalizable interfacial design offers a promising route toward scalable stabilization of high‐capacity anodes.",crossref,0
Tunable Extended Magnetic Non‐Fermi Liquid in Twisted Double Bilayer Graphene With Aligned hBN,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74210?af=R,Wiley: Advanced Materials: Table of Contents,2026-07-18 11:47:08 UTC,2026-07-18 11:47:08+00:00,10.1002/adma.74210,Feng Miao,"ABSTRACT
                  Twisted graphene heterostructures with highly tunable flat‐band electronic structures serve as an ideal platform for exploring novel correlated and topological quantum phases. While previous efforts have focused on the twist angle, the lattice alignment with the hBN substrate is another crucial parameter that breaks symmetry and reconstructs the band structure. However, its underlying mechanisms remain insufficiently explored, and extending it to a wider class of twisted graphene systems is urgently needed to uncover more exotic quantum phenomena. Here, we report the observation of tunable extended non‐Fermi liquid behavior in twisted double bilayer graphene (TDBG) encapsulated by aligned hBN layers. This NFL phase emerges on the hole‐doped side of the correlated insulating state near charge neutrality, spanning a broad range of carrier densities and exhibiting a carrier density–dependent resistance exponent. Notably, the NFL phase can re‐enter a correlated insulating state at higher doping levels. Combined with temperature‐dependent resistance, magnetotransport, and differential resistance measurements, these findings support a scenario where strong quantum fluctuations may emerge from the interplay between localized and itinerant carriers. Our work establishes a highly tunable platform beyond conventional frameworks to investigate the organizing principles of non‐Fermi liquid physics manifested in diverse behaviors.",crossref,0
