title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Bottom-Up Synthesis of Molecular Nanodiamond from Nanographene,https://www.nature.com/articles/s41586-026-10669-3,Nature,2026-05-26 00:00:00 UTC,2026-05-26 00:00:00+00:00,10.1038/s41586-026-10669-3,Tanja Weil,"Nanodiamonds hosting colour centres are promising building blocks for quantum technologies, enabling advances in quantum computation1,2, nanoscale NMR spectroscopy3–6, single-spin magnetometry7,8, wide-field quantum imaging9 and single-photon sources10,11. However, the controlled bottom-up synthesis of ultrasmall and structurally uniform nanodiamonds has remained a major challenge, with existing methods producing heterogeneous materials that vary in size, morphology, impurity content and defect quality. Here we show that well-defined, hydrogen-terminated molecular nanographenes serve as chemically confined precursors for high-pressure, high-temperature synthesis of ultrasmall (3–4 nm), monodisperse and highly crystalline molecular nanodiamonds (m-NDs) with only a single sp² surface reconstruction and produced on a milligram scale. The same bottom-up platform also enables a two-component strategy for incorporating silicon- and germanium-based colour centres during synthesis, yielding SiV⁻ and GeV⁻ emitters without ion implantation, irradiation or post-treatment. Because the nanographene precursor defines both the confined carbon framework and the hydrogen content, this approach provides intrinsic, precursor-level control over nanodiamond size and composition, particularly in the low-nanometre regime relevant for biological and quantum sensing. Molecular nanographenes, ultralarge polycyclic aromatic hydrocarbons, therefore establish a scalable and modular route to high-quality molecular and fluorescent nanodiamonds and offer a general design principle for tailored quantum materials and nanoscale devices.",nature_html,0
Proteins for a sustainable future,https://www.nature.com/articles/s41578-026-00925-3,Nature Reviews Materials,2026-05-26 00:00:00 UTC,2026-05-26 00:00:00+00:00,10.1038/s41578-026-00925-3,Raffaele Mezzenga,"Modern industries exhibit a systemic disconnect in the management of carbon resources across sectors that contributes to disproportionately high greenhouse gas emissions. The food sector, for example, discards protein-rich side streams and carbohydrate-rich waste that could be converted into renewable carbon feedstocks, whereas the manufacturing sector consumes non-renewable, petroleum-based carbon feedstocks for material synthesis. This Review examines valorization routes that could address this imbalance by transforming proteins extracted from food side streams or created by fungal bioconversion of carbohydrate-rich food waste into feedstocks that enable the production of sustainable materials for packaging, water purification, CO2 capture and energy conversion, as well as surface-engineered applications such as coatings, biosensors and emulsifiers. At the end of their useful or service life, these materials (unlike those recycled using conventional linear approaches) can be repeatedly recycled via depolymerization into amino acids and reassembly into new proteins to yield new material feedstocks. Embedding ‘safe and sustainable by design’ principles into the early stages of material development further ensures that environmental and societal considerations are integrated throughout the material’s life cycle. Together, these advances define a nature-inspired circular-economy material recycling framework grounded in scalable innovation, molecular renewal and upcycling that positions proteins as key to closing the carbon loop.",nature_html,0
Steam-induced cation exchange in oxygen electrodes for superior protonic solid oxide cells,https://www.cell.com/joule/fulltext/S2542-4351(26)00175-3?rss=yes,Joule,2026-05-26 00:00:00 UTC,2026-05-26 00:00:00+00:00,10.1016/j.joule.2026.102491,Meilin Liu,"A steam-engineered BaCo0.8Fe0.1Hf0.05W0.05O3−δ oxygen electrode featuring dynamic W-Fe cation exchange enables protonic solid oxide cells with benchmark fuel cell and electrolysis performance. In situ spectroscopy, impedance measurements, DRT analysis, and DFT calculations elucidate the proton-involved ORR mechanism, while scalable fabrication demonstrates excellent manufacturability and broad applicability.",rss_cell,0
A bit-parallel molybdenum disulfide computer built through multi-level co-optimization,https://www.nature.com/articles/s41928-026-01641-0,Nature Electronics,2026-05-26 00:00:00 UTC,2026-05-26 00:00:00+00:00,10.1038/s41928-026-01641-0,Xinran Wang,"The sustainable development of artificial intelligence requires energy-efficient computing technology. Two-dimensional semiconductor digital electronics could potentially provide such capabilities, and promising single devices and small circuits have been developed. However, very large-scale integration remains challenging due to the inability to control atomic-scale defects and mesoscopic device variations, as well as the lack of macroscopic variation-aware design methodology. Here we report a molybdenum disulfide computer that combines a 0.5-μm industrial fabrication process and a back-end-of-line-integrated academia laboratory process. The computer comprises 1,433 transistors interconnected by four metal layers within a compact footprint, offering an integration density of around 9,336 transistors per square millimetre. The computer can store data on-chip in the register file and perform arithmetic operations on multiple-bit data parallelly at a 1-kHz clock frequency. Key to the development of this system is a multi-level co-optimization methodology that spans transistor, standard cell, logic synthesis and interconnect design.",nature_html,0
Redox-decoupled electrolysis for direct air capture of CO2,https://www.nature.com/articles/s44286-026-00391-2,Nature Chemical Engineering,2026-05-26 00:00:00 UTC,2026-05-26 00:00:00+00:00,10.1038/s44286-026-00391-2,David Sinton,"Electrochemical direct air capture (eDAC) leverages renewable electricity to remove atmospheric carbon dioxide (CO2), offering an alternative to carbon-intensive thermal methods. However, existing eDAC systems achieve high energy efficiency only when producing a dilute hydroxide stream (pH ≈ 13) that is incompatible with current air contactors. Attempts to generate more concentrated capture solutions encounter the fundamental limitation of proton and hydroxide recombination, lowering the current efficiency and increasing energy requirements. Here we present a decoupled strategy whereby CO2 liberation and sorbent regeneration are spatially separated, achieving high current and energy efficiency via redox-decoupled electrolysis. We tuned the redox mediator and synthesized a cation exchange membrane to ensure fast reaction kinetics, a low operating voltage and stability. The combined redox-decoupled approach achieved a capture-rate-normalized energy intensity of 0.22 GJ m2 yr t−2 (at 50 mA cm−2), a threefold improvement over previous work. Redox-decoupled eDAC provides an energy-efficient means of generating the concentrated alkaline capture solutions needed for large-scale direct air capture.The alternative text for this image may have been generated using AI.",nature_html,0
Direct ink writing of tantalum: tailorable hierarchical porous scaffold for osteogenesis,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag293/8694698?rss=1,National Science Review Advance Access,2026-05-26 00:00:00 UTC,2026-05-26 00:00:00+00:00,10.1093/nsr/nwag293,Bingheng Lu,"To mitigate the risk of osseointegration failure in bone defect reconstruction, innovative fabrication strategies for developing implants with optimal biocompatibility and enhanced osteogenic capacity are crucial. Hierarchical porous structures formed by the synergistic combination of macropores (approximately 300–600 μm) and micropores (smaller than 20 μm) can better mimic the structural characteristics of native bone, thereby promoting osteogenesis. In this study, we developed direct ink writing (DIW) technology to fabricate a graded porous tantalum scaffold designed to promote osteogenesis. In the DIW printing process, a rheologically optimized ink and carefully calibrated printing parameters were utilized, enabling stable fabrication of patient-specific scaffold precursors with well-defined macropores. Following a controlled sintering process, the scaffolds exhibited macropores (approximately 400–500 μm in diameter) and interconnected micropores (approximately 0.5–23 μm in diameter), allowing tailoring of the mechanical properties and porosity to closely approximate those of native human bone. The well-controlled hierarchical porous structure exhibited excellent biocompatibility and significantly increased osteoinductive performance both in vitro and in vivo, accelerating new bone formation. We validated the reliable customization capabilities of this DIW-based tantalum scaffold printing method. The controllable porous structure further enhances the osseointegration potential of the implant, opening promising new avenues for the development of personalized bone implants.",rss_oup,0
A step-channel gel polymer electrolyte for solid-state sodium batteries,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag291/8694697?rss=1,National Science Review Advance Access,2026-05-26 00:00:00 UTC,2026-05-26 00:00:00+00:00,10.1093/nsr/nwag291,Weihua Chen,"Gel polymer electrolytes (GPEs) paired with abundant sodium (Na) and high-voltage polyanion cathode, offer improved energy density and superior safety, positioning them as scalable candidates for resource-limited lithium batteries. However, such technologies are plagued by critical interfacial engineering challenges: existing GPEs fail to sustain (electro)-chemical stability and mechanical close contact at high-loading cathode and high-reactive anode. Here, we report a rationally-engineered GPE featuring biphasic polymer, creating step channels and polymer-solvent dipole adsorption to address the key issues. The volume-constrained bidirectional transport of infilling linear ether and cyclic carbonate solvents and differential polymer mechanical viscoelasticity bearing high-loading cathode and ductile Na anode. Therefore, a high-energy-density full cell of Na||Na3V2(PO4)3 (34.1 mg cmcathode−2, 194.4 Wh kg−1, based on total cell mass) and a stable pouch cell of 4.5 V-class Na||Na2.466Fe1.724Mg0.043(SO4)3 (18.7 mg cmcathode−2, ~100% after 100 cycles) were demonstrated, with safety validation included. The design principles were established for this new chemical engineering pathway towards practical solid-state batteries.",rss_oup,0
Unlocking the potential of diarylmethane dyes for living systems,https://www.cell.com/chem/fulltext/S2451-9294(26)00169-5?rss=yes,Chem,2026-05-26 00:00:00 UTC,2026-05-26 00:00:00+00:00,10.1016/j.chempr.2026.103103,Jia-Heng Tan,"(Chem 12, 102883; May 14, 2026)",rss_cell,0
Stable tin–lead perovskite inks for efficient all-perovskite tandems,https://www.nature.com/articles/s41560-026-02077-8,Nature Energy,2026-05-26 00:00:00 UTC,2026-05-26 00:00:00+00:00,10.1038/s41560-026-02077-8,Xiaofeng Li,"Low-bandgap (Eg ~ 1.25 eV) tin–lead perovskite solar cells hold great potential for constructing efficient all-perovskite tandem solar cells (TSCs). However, rapid degradation of perovskite precursor solutions, owing to easy oxidation of Sn2+, remains a major challenge. Here we elucidate oxidation pathways in Sn–Pb perovskite precursors. We further introduce basic amino acids and basic amino acids sulfate (BAAS) as proton scavengers, which stabilize the ink for over 300 days. BAAS neutralizes excess protons to mitigate dimethyl sulfoxide-driven oxidation reactions, whereas sulfate ions coordinate Sn2+ to passivate defects and regulate crystallization. The optimized low-bandgap perovskite solar cell achieves a power conversion efficiency of 24.06% with an open-circuit voltage of 0.905 V, enabling two-terminal all-perovskite TSCs with a power conversion efficiency of 30.24% (certified 29.56%). The BAAS-passivated TSCs retain over 85% of their initial performance after 1,000 hours of the maximum power point operation under 1-sun illumination.",nature_html,0
Metal electrode potential diverges with ion additions,https://www.nature.com/articles/s41557-026-02150-5,Nature Chemistry,2026-05-26 00:00:00 UTC,2026-05-26 00:00:00+00:00,10.1038/s41557-026-02150-5,Atsuo Yamada,"The electrode redox potential, which varies substantially with the electrolyte, governs both the direction and thermodynamic driving force of electrochemical reactions. However, a comprehensive understanding and effective control of redox potential shifts remain unestablished. Here we report the pronounced effect of coordination-shell ions on the redox potential of metal electrodes. Cooperative interactions between the metal ion and surrounding anions and cations with large differences in hardness/softness amplify the redox potential shift, as corroborated by liquid Madelung potential. Specifically, in the Zn/Zn2+ system, the addition of soft anions paired with hard cations destabilizes the Zn2+ solution structure and upshifts the redox potential, whereas hard anions with soft cations stabilize the structure and induce a downshift. Following this principle, a potential gap exceeding 0.6 V was achieved—a remarkably large but reasonable value for a divalent system. This ion hardness/softness-based strategy also demonstrates practical benefits in Zn plating/stripping tests, where electrolytes with upshifted redox potentials enable an average Coulombic efficiency exceeding 99.9%.The alternative text for this image may have been generated using AI.",nature_html,0
