title,link,published,source,pub_date
Hopes more pine martens will be born in the wild,https://www.bbc.com/news/articles/cn9q7vlwnxno?at_medium=RSS&at_campaign=rss,2026-04-12 06:12:20 UTC,BBC News,2026-04-12 06:12:20+00:00
The doomsday seed collectors fighting to save Wales' native species,https://www.bbc.com/news/articles/c2d1k0nrwe9o?at_medium=RSS&at_campaign=rss,2026-04-12 06:48:10 UTC,BBC News,2026-04-12 06:48:10+00:00
[ASAP] Rhodium-Catalyzed Desymmetric Addition of Boronic Acids to Malononitriles,http://dx.doi.org/10.1021/jacs.5c23045,2026-04-12 12:50:32 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-04-12 12:50:32+00:00
Tesla reportedly adds China’s Sunwoda to global supply chain to drive down battery costs,https://batteriesnews.com/tesla-reportedly-adds-chinas-sunwoda-to-global-supply-chain-to-drive-down-battery-costs/,2026-04-12 16:09:15 UTC,Batteries News,2026-04-12 16:09:15+00:00
UK awards $510 million to Tata Agratas for Somerset EV battery gigafactory,https://batteriesnews.com/uk-awards-510-million-to-tata-agratas-for-somerset-ev-battery-gigafactory/,2026-04-12 16:09:22 UTC,Batteries News,2026-04-12 16:09:22+00:00
Eni to take stake in Canada’s Nouveau Monde Graphite in $70 million investment,https://batteriesnews.com/eni-to-take-stake-in-canadas-nouveau-monde-graphite-in-70-million-investment/,2026-04-12 16:11:35 UTC,Batteries News,2026-04-12 16:11:35+00:00
[ASAP] Localized Cation Unlocks Unique Activity-Selectivity Trends in Molecular Oxygen Reduction Catalysis,http://dx.doi.org/10.1021/jacs.5c18246,2026-04-12 16:32:04 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-04-12 16:32:04+00:00
[ASAP] Visible-Light-Promoted Nickel-Catalyzed Cross-Coupling of Iodocarboranes with Triarylarsanes and Triphenylstibanes,http://dx.doi.org/10.1021/jacs.6c04797,2026-04-12 16:32:44 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-04-12 16:32:44+00:00
[ASAP] Controlling Electrode–Electrolyte Interactions to Enhance Capacitance,http://dx.doi.org/10.1021/jacs.5c20988,2026-04-12 16:39:36 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-04-12 16:39:36+00:00
[ASAP] Correction to “Photodecaging of a Mitochondria-Localized Iridium(III) Endoperoxide Complex for Two-Photon Photoactivated Therapy under Hypoxia”,http://dx.doi.org/10.1021/jacs.6c06681,2026-04-12 17:51:39 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-04-12 17:51:39+00:00
[ASAP] Quantitative Diagnosis of Li Plating Morphology by Analyzing Response of Electrochemical Impedance Spectroscopy in Working Li Batteries,http://dx.doi.org/10.1021/jacs.5c23170,2026-04-12 18:33:45 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-04-12 18:33:45+00:00
[ASAP] Rational Design of High-Na P2-Type Cathodes for Sodium-Ion Batteries: Unveiling Phase Formation Principles and Composition–Structure–Performance Correlations,http://dx.doi.org/10.1021/jacs.5c20111,2026-04-12 18:34:25 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-04-12 18:34:25+00:00
Emerging deposition–dissolution chemistry for next-generation metal-based hybrid flow batteries: progress and perspectives,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS01418B,2026-04-12 23:00:00 UTC,RSC - Chem. Soc. Rev. latest articles,2026-04-12 23:00:00+00:00
Advanced high-entropy materials for fuel cells and water electrolysis,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS01274K,2026-04-12 23:00:00 UTC,RSC - Chem. Soc. Rev. latest articles,2026-04-12 23:00:00+00:00
Catalytic asymmetric [4+2] cycloadditions of unsaturated hydrocarbons by transition metal catalysis and photocatalysis,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS01218J,2026-04-12 23:00:00 UTC,RSC - Chem. Soc. Rev. latest articles,2026-04-12 23:00:00+00:00
Electrocatalytic amine dehydrogenation as a green route to nitriles: precise construction of efficient catalysts and mechanism,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS01445J,2026-04-12 23:00:00 UTC,RSC - Chem. Soc. Rev. latest articles,2026-04-12 23:00:00+00:00
Three-dimensional and nanoscale resolved hierarchical structure of electroplated zinc complex in aqueous zinc battery,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag114/8653308?rss=1,2026-04-13 00:00:00 UTC,National Science Review Advance Access,2026-04-13 00:00:00+00:00
