title,link,published,source,pub_date
Serendipitous twist in a hemithioindigo molecular motor enables energy storage,https://www.nature.com/articles/s41557-026-02191-w,2026-06-29 00:00:00 UTC,Nature Chemistry,2026-06-29 00:00:00+00:00
Dissimilatory iodate-reducing microorganisms inhabit marine oxygen minimum zones,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag397/8721500?rss=1,2026-06-29 00:00:00 UTC,National Science Review Advance Access,2026-06-29 00:00:00+00:00
Biodiversity recovery is slow following clear-cut harvest of boreal forests,https://www.nature.com/articles/s41893-026-01868-x,2026-06-29 00:00:00 UTC,Nature Sustainability,2026-06-29 00:00:00+00:00
A campus sustainability journey,https://www.nature.com/articles/s41893-026-01884-x,2026-06-29 00:00:00 UTC,Nature Sustainability,2026-06-29 00:00:00+00:00
How AI can crack open the ‘hidden curriculum’ for neurodivergent students,https://www.nature.com/articles/d41586-026-01672-9,2026-06-29 00:00:00 UTC,Nature,2026-06-29 00:00:00+00:00
How one US scientist is adapting to life abroad after DOGE cuts,https://www.nature.com/articles/d41586-026-01137-z,2026-06-29 00:00:00 UTC,Nature,2026-06-29 00:00:00+00:00
Trefoil polymers from a knotted synthon,https://www.nature.com/articles/s41557-026-02197-4,2026-06-29 00:00:00 UTC,Nature Chemistry,2026-06-29 00:00:00+00:00
Inverted metal-free active template synthesis of rotaxanes via axle‑mediated macrocyclization,https://www.nature.com/articles/s41557-026-02188-5,2026-06-29 00:00:00 UTC,Nature Chemistry,2026-06-29 00:00:00+00:00
Covalency control of photomagnetic relaxation in a manganese(II) photoswitch,https://www.nature.com/articles/s41557-026-02193-8,2026-06-29 00:00:00 UTC,Nature Chemistry,2026-06-29 00:00:00+00:00
Daily briefing: Editing the epigenome with CRISPR to treat disease,https://www.nature.com/articles/d41586-026-02075-6,2026-06-29 00:00:00 UTC,Nature,2026-06-29 00:00:00+00:00
"The interplay between stack pressure, mechanical expansion and degradation pathways in lithium-ion batteries",https://www.nature.com/articles/s41560-026-02087-6,2026-06-29 00:00:00 UTC,Nature Energy,2026-06-29 00:00:00+00:00
What’s the human cost of US research turmoil? A new film finds out,https://www.nature.com/articles/d41586-026-01979-7,2026-06-29 00:00:00 UTC,Nature,2026-06-29 00:00:00+00:00
Trump has big AI and quantum ambitions: this scientist’s job is to make them reality,https://www.nature.com/articles/d41586-026-02023-4,2026-06-29 00:00:00 UTC,Nature,2026-06-29 00:00:00+00:00
Scientists fight back against far-right plans to restrict academic freedom in Germany,https://www.nature.com/articles/d41586-026-01496-7,2026-06-29 00:00:00 UTC,Nature,2026-06-29 00:00:00+00:00
A mechanistic investigation of the relationship between battery energy and capacity,https://www.cell.com/joule/fulltext/S2542-4351(26)00224-2?rss=yes,2026-06-29 00:00:00 UTC,Joule,2026-06-29 00:00:00+00:00
"Cost-effective valorization of 2,3-butanediol to high-value chemicals and jet fuel",https://www.cell.com/joule/fulltext/S2542-4351(26)00220-5?rss=yes,2026-06-29 00:00:00 UTC,Joule,2026-06-29 00:00:00+00:00
Family of magnetic field-boosted superconductors in rhombohedral graphene,https://www.nature.com/articles/s41586-026-10815-x,2026-06-29 00:00:00 UTC,Nature,2026-06-29 00:00:00+00:00
Audio long read: Is the peptide craze backed by science? The promise behind the hype,https://www.nature.com/articles/d41586-026-02063-w,2026-06-29 00:00:00 UTC,Nature,2026-06-29 00:00:00+00:00
Scientists have only discovered a tiny fraction of living insect species,https://www.science.org/content/article/scientists-have-only-discovered-tiny-fraction-living-insect-species,2026-06-29 03:00:00 UTC,Latest News from Science Magazine,2026-06-29 03:00:00+00:00
NIH likely to award fewer grants as it races to spend 2026 budget,https://www.science.org/content/article/nih-likely-award-fewer-grants-it-races-spend-2026-budget,2026-06-29 05:10:00 UTC,Latest News from Science Magazine,2026-06-29 05:10:00+00:00
First dinosaur bone from Antarctica found in a drawer,https://www.bbc.co.uk/news/articles/cdep67jnn9zo?at_medium=RSS&at_campaign=rss,2026-06-29 05:10:46 UTC,BBC News,2026-06-29 05:10:46+00:00
A general framework for predicting the ecological effects of range expansions in marine systems,https://www.pnas.org/doi/abs/10.1073/pnas.2600491123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-06-29 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-29 07:00:00+00:00
Dynamic positioning of Rpc34 winged helix in RNA polymerase III elongation complex for its stability with implications for reinitiation,https://www.pnas.org/doi/abs/10.1073/pnas.2601775123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-06-29 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-29 07:00:00+00:00
Evaluation of a proposed link between the SARS-CoV-2 furin cleavage site and mouse-adapted MERS-coronavirus MA30,https://www.pnas.org/doi/abs/10.1073/pnas.2601806123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-06-29 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-29 07:00:00+00:00
The dynamic genomes of Salvinia reshape our understanding of fern chromosome evolution,https://www.pnas.org/doi/abs/10.1073/pnas.2602084123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-06-29 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-29 07:00:00+00:00
Local partisan context and mental health,https://www.pnas.org/doi/abs/10.1073/pnas.2522718123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-06-29 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-29 07:00:00+00:00
Linking compromise and responsibility attribution to risky decision-making in dyadic foraging,https://www.pnas.org/doi/abs/10.1073/pnas.2602570123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-06-29 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-29 07:00:00+00:00
WIP transcriptional regulators modulate developmental progression in both life cycle phases of a moss,https://www.pnas.org/doi/abs/10.1073/pnas.2603045123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-06-29 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-29 07:00:00+00:00
Training humans to detect AI-generated faces,https://www.pnas.org/doi/abs/10.1073/pnas.2602122123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-06-29 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-29 07:00:00+00:00
Charting light harvesting in purple bacteria in vivo,https://www.pnas.org/doi/abs/10.1073/pnas.2537487123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-06-29 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-29 07:00:00+00:00
Multiscale characterization of the human claustrum from histology to MRI,https://www.pnas.org/doi/abs/10.1073/pnas.2604111123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-06-29 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-29 07:00:00+00:00
BetaDescribe: Providing rich descriptions from protein sequences,https://www.pnas.org/doi/abs/10.1073/pnas.2537345123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-06-29 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-29 07:00:00+00:00
