title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
[ASAP] Rational Electrolyte Solvent Screening for Practical Lithium–Sulfur Batteries,http://dx.doi.org/10.1021/acsenergylett.6c00790,ACS Energy Letters: Latest Articles (ACS Publications),2026-04-23 18:49:44 UTC,2026-04-23 18:49:44+00:00,10.1021/acsenergylett.6c00790,Qifeng Zheng,"Practical lithium–sulfur (Li–S) batteries demand rapid sulfur redox kinetics and high Li-metal compatibility simultaneously, which cannot achieve this objective using current electrolyte based on 1,2-dimethoxyethane and 1,3-dioxolane. Herein, we propose a solvent screening criterion using the dielectric constant (εr) and donor number (DN) as a synergistic descriptor. Guided by this εr–DN screening criterion, 75 solvents were classified as strong, midstrong, middle, weak, and nonsolvation solvents, respectively. The combination of midstrong/weak solvation solvents endows a distinctly gradient lithium polysulfides (LiPSs) solvation structure, suppressing their shuttle effect and enhancing Li-metal compatibility. This bestows the Li–S coin cell with an extremely high areal capacity of 9.4 mAh cm–2 under a high S mass loading (8.6 mg cm–2) and a low E/S ratio (3.6 μL mg–1). As a proof-of-concept, a 3 Ah-level pouch cell delivers a high energy density of 369 Wh kg–1.",openalex,1
[ASAP] Photoelectrode Durability in Two- versus Three-Electrode Configurations: Understanding the Impact of Circuit Configuration on Water-Splitting Stability,http://dx.doi.org/10.1021/acsenergylett.6c00691,ACS Energy Letters: Latest Articles (ACS Publications),2026-04-23 19:01:33 UTC,2026-04-23 19:01:33+00:00,10.1021/acsenergylett.6c00691,Todd G. Deutsch,"Device durability remains a significant challenge in photoelectrochemical (PEC) water splitting under ambient conditions. Yet, a lack of understanding of the test configuration and applied bias effects continue to hinder progress. In this study, we differentiate two-electrode (2E) and three-electrode (3E) configurations for evaluating PEC material durability, focusing particularly on their impacts on photoabsorber solid-state operating conditions. Our results underscore the fallacy of inferring 2E device stability from durability measurements performed solely in 3E configurations. Unmeasured and often misunderstood total circuit bias in 3E tests moderates material degradation, leading to the overestimation of photoelectrode stability compared to short-circuit operation. We demonstrate how the photoabsorber’s operating voltage critically governs charge separation, surface stability, and degradation mechanisms during PEC operation. With these findings, we propose a standardized framework for conducting more reliable 3E durability experiments that simulate unassisted performance to help accelerate the development of robust, stable materials for solar-driven water splitting.",openalex,1
[ASAP] Proton Exchange Membrane Water Electrolysis: Bridging the Gap Between Laboratory Research and Industrial Applications,http://dx.doi.org/10.1021/acsenergylett.5c04339,ACS Energy Letters: Latest Articles (ACS Publications),2026-04-23 19:43:09 UTC,2026-04-23 19:43:09+00:00,10.1021/acsenergylett.5c04339,Xue Yang,"Proton exchange membrane water electrolysis (PEMWE) is considered a promising technology for green hydrogen production due to its compatibility with intermittent renewable energy sources. While many studies focus on the improvement of components, comprehensive analysis and evaluations of electrolyzer performance, which help in understanding and controlling electrolyzer operations, are still immature. In this Review, we first categorize the operating conditions and key component properties and then summarize how these factors relate to cell performance based on recent research. Particular emphasis is placed on standardized methods for performance evaluation, including improving the accuracy of parameter measurements and identifying critical influential factors. Additionally, based on the operational conditions of existing large-scale industrial electrolyzers, this Review highlights the methods to simulate large-scale electrolyzers in the laboratory and revisits the conclusions drawn from previous studies. This Review provides standardized approaches for reporting and an in-depth understanding of cell performance, which may help bridge the gap between laboratory testing and industrial deployment.",openalex,1
Mitigating lead toxicity towards safer commercialization of perovskite solar cells,https://www.nature.com/articles/s41560-026-02037-2,Nature Energy,2026-04-24 00:00:00 UTC,2026-04-24 00:00:00+00:00,10.1038/s41560-026-02037-2,Yan Jiang,"Metal halide perovskite solar cells (PSCs) have emerged as transformative photovoltaic technologies due to their high efficiency and low cost. However, the presence of lead raises environmental and health concerns, posing a barrier to commercialization. This Review quantifies the toxicity risks associated with lead in PSCs and underscores the need for effective mitigation strategies. We discuss the long-term effectiveness of lead isolation and immobilization approaches by introducing quantitative metrics, specifically the sequestration efficiency and lifetime. We further evaluate the practical feasibility of these strategies in terms of device efficiency, scalability and cost. In addition, we explore sustainable lead sources and advocate for the leveraging of lead–acid battery recycling as a transitional supply, ultimately aiming to establish a closed-loop lead recycling system for PSCs. By integrating lead-sequestration strategies, establishing recycling infrastructure for end-of-life perovskite photovoltaics and advancing producer responsibility policies, this Review provides a roadmap towards the safer and more sustainable commercialization of lead-based perovskite photovoltaics.",nature_html,0
Imaging dynamic electrocatalytic processes on nano-strained MoS2 using interferometric electro-optical microscopy,https://www.nature.com/articles/s41560-026-02043-4,Nature Energy,2026-04-24 00:00:00 UTC,2026-04-24 00:00:00+00:00,10.1038/s41560-026-02043-4,Rui Hao,"Understanding the dynamic heterogeneity of the hydrogen evolution reaction (HER) at electrochemical interfaces is crucial for advancing HER electrocatalysis. However, conventional electrochemical imaging methods offer limited simultaneous spatial and temporal resolution, hindering capture of dynamic electrocatalytic current distributions. Here we introduce interferometric electro-optical microscopy to in situ map electrocatalytic current with simultaneous nanometre and millisecond resolution. We validate interferometric electro-optical microscopy with Au and Pt electrocatalysts and apply it to investigate the HER activity of bilayer MoS2. The spatial evolution of HER currents reveals sequential activation of HER sites along trajectories aligned with the zigzag or armchair directions of MoS2. Correlative atomic-level structural analysis and simulations reveal that the directional chain electrocatalytic reaction dynamics originate from the more favourable adsorption free energy along nanoscale strain stripes. This method for uncovering dynamically evolving structure relationships at nanoscopic electrochemical interfaces and identifying strain-related electrocatalytic performance holds promise for advancing the rational design of electrocatalysts.",nature_html,0
Hierarchical heterogeneous ordering enables wide-temperature strength-ductility synergy in additively manufactured medium-entropy alloys,https://www.nature.com/articles/s41467-026-72261-7,Nature Communications,2026-04-24 00:00:00 UTC,2026-04-24 00:00:00+00:00,10.1038/s41467-026-72261-7,Fu-Zhen Xuan,"Maintaining a stable balance between strength and ductility across a wide temperature range remains a critical challenge for structural metallic materials. Here, a compositionally tailored Co30Cr13Fe13Ni30Al6Ti7Nb1 (at.%) alloy is fabricated by additive manufacturing and subjected to tailored thermal treatments to develop a hierarchical heterogeneous ordered microstructure. The resulting architecture integrates multiscale grain and cellular frameworks with ordered L12 nanoprecipitates and rod-like L21 phases, enabling concurrent strengthening and sustained plasticity. Mechanical testing from 77 to 873 K demonstrates yield and ultimate tensile strengths of approximately 0.9-1.2 GPa and 1.2-1.7 GPa, respectively, together with uniform elongations of 16-24%. This wide-temperature strength-ductility synergy is associated with distinct deformation responses operating across temperatures, enabled by the hierarchical architecture, which sustains strain hardening across multiple length scales. These results highlight hierarchical ordering as an effective microstructural strategy for maintaining a stable strength-ductility balance over a broad temperature range.",nature_html,0
Biomimetic supported catalyst inspired by stalked crinoid,https://www.nature.com/articles/s41467-026-71854-6,Nature Communications,2026-04-24 00:00:00 UTC,2026-04-24 00:00:00+00:00,10.1038/s41467-026-71854-6,Xianhong Wang,"Supported catalysis is considered as an ideal catalytic mode as it combines the advantages of homogeneous catalysis (activity and selectivity) and heterogeneous catalysis (separation and recyclability). However, its application is greatly limited by the loss of catalytic performance after immobilization of molecular catalyst on supports. Inspired by the upright feeding posture of stalked crinoids—characterized by outstretched arms with ordered pinnules extending away from the substrate—we addressed this issue by immobilizing of a linear polymer catalyst decorated with aluminum porphyrin on silica. Our catalyst demonstrates remarkable productivity (62.4 kg polyols/g Al porphyrin), polymer selectivity (99%) and proton tolerance (320,000 equiv. to [Al]) under highly dilute conditions (0.000125 mol [Al]%, 17.8 ppm) for telomerization of CO2 and epoxides, which is greatly improved compared to traditional systems. Furthermore, our catalyst exhibits stability and maintains catalytic performance after three cycles. Our strategy provides a rational approach to designing highly efficient supported catalysts.",nature_html,0
Chemical reasoning in LLMs unlocks strategy-aware synthesis planning and reaction mechanism elucidation,https://www.cell.com/matter/fulltext/S2590-2385(26)00175-X?rss=yes,Matter,2026-04-24 00:00:00 UTC,2026-04-24 00:00:00+00:00,10.1016/j.matt.2026.102812,Philippe Schwaller,"Bran et al. show that large language models can serve as chemical reasoning engines when combined with traditional search algorithms. Their framework, Synthegy, enables chemists to specify synthesis strategy requirements in plain language, identifying feasible routes from large candidate pools with assessments that align with expert judgment 71% of the time. The same paradigm guides mechanism elucidation by evaluating elementary reaction steps, demonstrating that LLM reasoning and computational tools can be effectively integrated for chemical discovery.",rss_cell,0
Wafer-scale integration of single-crystalline molybdenum disulfide for flexible electronics using oxide dry transfer,https://www.nature.com/articles/s41928-026-01598-0,Nature Electronics,2026-04-24 00:00:00 UTC,2026-04-24 00:00:00+00:00,10.1038/s41928-026-01598-0,Wei Kong,"Atomically thin, single-crystalline transition metal dichalcogenides grown by chemical vapour deposition on sapphire substrates combine excellent mechanical flexibility with high electronic performance, making them attractive semiconductors for flexible electronics. However, conventional wet-transfer processes used to integrate the materials onto flexible substrates often introduce surface contamination that degrades device performance. Here we report a wafer-scale dry-transfer strategy based on a high-κ dielectric aluminium oxide (Al2O3) interlayer, enabling the integration of 4-inch single-crystalline molybdenum disulfide (MoS2) films onto flexible substrates. The approach requires no contact with polymers or solvents, thus preserving the intrinsic electronic properties of the MoS2. Flexible field-effect transistor arrays fabricated using this method exhibit a maximum mobility of 117 cm2 V−1 s−1, subthreshold swing of 68.8 mV dec−1 and on/off ratio of 1012, comparable to values achieved on rigid substrates. We further demonstrate MoS2-based flexible inverters operating in the subthreshold regime with a gain of 218 and power consumption of 1.4 pW µm−1. Finally, we integrate an active-matrix tactile sensing system driven by flexible MoS2 transistor arrays onto a robotic gripper, providing real-time tactile mapping and object recognition.",nature_html,0
Rapid and high-quality formation of dodecagonal quasicrystals and their approximants using a purely mechanical approach,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag244/8662151?rss=1,National Science Review Advance Access,2026-04-24 00:00:00 UTC,2026-04-24 00:00:00+00:00,10.1093/nsr/nwag244,Ning Xu,"The conditions for forming quasicrystals and their approximants are stringent, normally requiring multiple length scales to stabilize the quasicrystalline order. Here we report an unexpected finding that the approximants and motifs of dodecagonal quasicrystals can be spontaneously formed in the simplest system of identical hard disks, utilizing the unstable feature of the initial square packing subject to mechanical perturbations. Because there is only one length scale involved, this finding advances our knowledge of quasicrystals and their approximants. Remarkably, applying this purely mechanical approach to systems known to form dodecagonal quasicrystals yields quasicrystalline orders athermally and even single quasicrystals that exhibit theoretical tiling patterns of perfect DDQCs. Our study suggests a paradigm for rapid synthesis of high-quality quasicrystals.",rss_oup,0
