title,link,published,source,pub_date
"The Bottlenecks, Architectures and Future Pathways of Optoelectronic Integration: an Interview with Qionghai Dai",https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag431/8732558?rss=1,2026-07-11 00:00:00 UTC,National Science Review Advance Access,2026-07-11 00:00:00+00:00
The traffic concentration effects of urban navigation services,https://www.nature.com/articles/s41467-026-75254-8,2026-07-11 00:00:00 UTC,Nature Communications,2026-07-11 00:00:00+00:00
Phage portal proteins counteract stringent-response–mediated restriction,https://www.nature.com/articles/s41467-026-75532-5,2026-07-11 00:00:00 UTC,Nature Communications,2026-07-11 00:00:00+00:00
Efficiency-weighted cooling degree days reveal opposing temperature and humidity effects on energy demand,https://www.nature.com/articles/s41467-026-75388-9,2026-07-11 00:00:00 UTC,Nature Communications,2026-07-11 00:00:00+00:00
Pervasive summertime nitrous oxide undersaturation in U.S. lakes and reservoirs,https://www.nature.com/articles/s41467-026-74705-6,2026-07-11 00:00:00 UTC,Nature Communications,2026-07-11 00:00:00+00:00
Constructing mesoscale functionomics by neural dynamics subspace clustering,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag420/8732559?rss=1,2026-07-11 00:00:00 UTC,National Science Review Advance Access,2026-07-11 00:00:00+00:00
Microbially reduced flavins destabilize the TiO2 passive film of titanium under bulk aerobic conditions,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag426/8732568?rss=1,2026-07-11 00:00:00 UTC,National Science Review Advance Access,2026-07-11 00:00:00+00:00
Gapless fracton quantum spin liquid and emergent photons in a 2D spin-1 model,https://www.nature.com/articles/s41467-026-74797-0,2026-07-11 00:00:00 UTC,Nature Communications,2026-07-11 00:00:00+00:00
Mesoscale ordered assembly of Er3+-doped quantum dots enables efficient 1.55 µm electroluminescence,https://www.nature.com/articles/s41467-026-75429-3,2026-07-11 00:00:00 UTC,Nature Communications,2026-07-11 00:00:00+00:00
Highly recyclable and efficient electrocatalytic synthesis of adipic acid catalyzed by ultra-alkali-resistant [Ni36] nanocages in MOF,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag427/8732565?rss=1,2026-07-11 00:00:00 UTC,National Science Review Advance Access,2026-07-11 00:00:00+00:00
High Young’s modulus NaF coating on bulk-Sn: mechanical confinement effect drives durable sodium storage by alleviating (De) sodiation stress,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag428/8732562?rss=1,2026-07-11 00:00:00 UTC,National Science Review Advance Access,2026-07-11 00:00:00+00:00
Direct synthesis of p-type PbS quantum dot inks toward wafer-scale SWIR imaging,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag421/8732561?rss=1,2026-07-11 00:00:00 UTC,National Science Review Advance Access,2026-07-11 00:00:00+00:00
New research into basking sharks around island,https://www.bbc.co.uk/news/articles/c4gy82803dgo?at_medium=RSS&at_campaign=rss,2026-07-11 06:37:06 UTC,BBC News,2026-07-11 06:37:06+00:00
New dinosaur species as long as cricket pitch discovered in Thailand,https://www.bbc.co.uk/news/articles/crely7g8xepo?at_medium=RSS&at_campaign=rss,2026-07-11 08:23:45 UTC,BBC News,2026-07-11 08:23:45+00:00
Heatwave to stretch into second week despite cooler air for some this weekend,https://www.bbc.co.uk/weather/articles/c621kp4y701o?at_medium=RSS&at_campaign=rss,2026-07-11 10:41:15 UTC,BBC News,2026-07-11 10:41:15+00:00
RSPB buys 'magical' 96-hectare landscape to reconnect habitats,https://www.bbc.co.uk/news/articles/cdx78nk7g25o?at_medium=RSS&at_campaign=rss,2026-07-11 12:01:34 UTC,BBC News,2026-07-11 12:01:34+00:00
Wildlife conservation work to get £1m boost,https://www.bbc.co.uk/news/articles/cp3xg2zkkv8o?at_medium=RSS&at_campaign=rss,2026-07-11 14:53:12 UTC,BBC News,2026-07-11 14:53:12+00:00
T. rex could become most expensive fossil ever - but it's a ​problem for scientists,https://www.bbc.co.uk/news/articles/c4gykgyn1r4o?at_medium=RSS&at_campaign=rss,2026-07-11 23:58:40 UTC,BBC News,2026-07-11 23:58:40+00:00
Atmospheric CO₂-to-acetaldehyde artificial photosynthesis in metallo hydrogen-bonded organic frameworks,https://www.nature.com/articles/s41467-026-75384-z,2026-07-12 00:00:00 UTC,Nature Communications,2026-07-12 00:00:00+00:00
Amur tiger Ginger Biscuit settles into new home,https://www.bbc.co.uk/news/articles/c14yd70048no?at_medium=RSS&at_campaign=rss,2026-07-12 05:12:03 UTC,BBC News,2026-07-12 05:12:03+00:00
Pupils vow to save 'dying' river in beauty spot,https://www.bbc.co.uk/news/articles/cjrgvxjqdlvo?at_medium=RSS&at_campaign=rss,2026-07-12 05:16:41 UTC,BBC News,2026-07-12 05:16:41+00:00
Alderney set to welcome Britain in Bloom judges,https://www.bbc.co.uk/news/articles/c74yedlrj1zo?at_medium=RSS&at_campaign=rss,2026-07-12 06:27:30 UTC,BBC News,2026-07-12 06:27:30+00:00
China evacuates nearly two million people as powerful typhoon makes landfall,https://www.bbc.co.uk/news/articles/cdxd3wkp2rzo?at_medium=RSS&at_campaign=rss,2026-07-12 07:39:45 UTC,BBC News,2026-07-12 07:39:45+00:00
