title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
Molecular mechanisms of receptor recognition and antibody neutralization of coxsackievirus A6,https://www.nature.com/articles/s41467-025-67666-9,Nature Communications,2025-12-18 00:00:00 UTC,2025-12-18 00:00:00+00:00,,"Coxsackievirus A6 (CVA6), a major cause of hand, foot, and mouth disease, lacks approved vaccines or drugs. KRM1 is its only known receptor, but its precise role remains unclear. This study investigates CVA6’s entry mechanism and antibody neutralization. Cryo-EM shows CVA6 clinical strain HeB primarily exists as mature virions. KRM1 binding within the canyon triggers conversion to uncoating intermediate, defining KRM1 as an uncoating receptor for CVA6. However, KRM1 knockout reduces CVA6 infectivity without affecting attachment. Conversely, disrupting heparan sulfate proteoglycan (HSPG) impairs both viral attachment and infectivity, and CVA6 virions bind heparin directly. These results support a two-receptor entry model for CVA6: HSPG mediates viral attachment, while KRM1 induces uncoating. Additionally, we develop two CVA6-specific protective antibodies (1F4 and 3H7), targeting a new antigenic site near the three-fold axis of the viral capsid. These antibodies sterically block KRM1 binding and function post-attachment, consistent with KRM1’s role. The findings elucidate CVA6 entry and offer a basis for antibody interventions.",nature_html,False
Lactate mitochondrial oxidation drives stemness potential in metastatic breast cancer,https://www.nature.com/articles/s41467-025-67091-y,Nature Communications,2025-12-18 00:00:00 UTC,2025-12-18 00:00:00+00:00,,"Metastatic cancer cells, originating from cancer stem cells with metastatic capacity, utilize nutrient flexibility to navigate the challenges of the metastatic cascade. However, the nutrient required to maintain the stemness potentials of metastatic cancer cells remains unclear. Here, we reveal that metastatic breast cancer cells sustain stemness and initiate metastasis upon detachment by taking up and oxidizing lactate. In detached metastasizing breast cancer cells, lactate is incorporated into the tricarboxylic acid cycle, boosting oxidative phosphorylation, and promoting the stemness potentials via α-KG-DNMT3B-mediated SOX2 hypomethylation. Moreover, lactate is taken up and oxidized in mitochondria by the CD147/MCT1/LDHB complex, which correlates with stemness potentials and tumor metastasis in patients with breast cancer. An intracellularly expressed single-chain variable fragment targeting mitochondrial CD147 (mito-CD147 scFv) effectively disrupts the mitochondrial CD147/MCT1/LDHB complex, inhibits lactate-induced stemness potential, depletes circulating breast cancer cells, and reduces metastatic burden, suggesting promising clinical applications in reducing lactate-fueled metastasis.",nature_html,False
"Enhanced εr/LD and improved acceptor crystal growth enable all-polymer solar cells with outstanding efficiency, stability, and processability from a chlorinated-dimer diluent additive",http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06663H,RSC - Energy Environ. Sci. latest articles,2025-12-18 00:00:00 UTC,2025-12-18 00:00:00+00:00,,"Controlling morphological evolution during film formation is crucial for simultaneously achieving high power conversion efficiency (PCE) and solution processability in all-polymer solar cells (all-PSCs). However, the intrinsically strong intermolecular interactions and chain entanglements of polymeric materials present persistent challenges to achieving an ideal blend microstructure. Here, we introduce a chlorinated dimer acceptor, D-SeV-Cl, as a 5 wt% diluent additive in the PM6:PYT all-polymer system. Benefiting from favorable interactions with PYT, D-SeV-Cl induces a finely intermixed phase and promotes PYT crystallization, thereby enhancing the dielectric constant, extending exciton diffusion length, and suppressing trap-state density. Blade-coated devices deliver over 20% PCE for green solvent (toluene) with concurrent gains in charge management, alongside outstanding thermal- and photo-stability. The dimer-diluent strategy also broadens the processing window, sustaining PCEs above 19% across varied coating speeds (~1.0-30.0 m min-1) and achieving approximately 17% in large-area (15.40 cm2) modules. These results establish a scalable route to high-performance all-PSCs with excellent efficiency, stability, and processability.",rsc_html,False
Roadmap to 100 GWDC: Scientific and supply chain challenges for CdTe photovoltaics,https://www.cell.com/joule/fulltext/S2542-4351(25)00416-7?rss=yes,Joule,2025-12-18 00:00:00 UTC,2025-12-18 00:00:00+00:00,,"This roadmap highlights pathways to expand the CdTe annual module manufacturing capacity to 100 GWDC by 2030 by improving Te extraction from existing supply chains, minimizing Te usage in modules, and focusing research efforts in key areas to improve module efficiencies. Both scientific and supply chain innovations will be necessary to maintain the high compound annual growth rate of the CdTe PV industry and cement its role as a key technology for multi-TW-scale PV deployment.",rss_cell,False
Bienzyme-powered nanorobots with ultrasensitive chemotaxis for precision cancer therapy,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwaf580/8383424?rss=1,National Science Review Advance Access,2025-12-18 00:00:00 UTC,2025-12-18 00:00:00+00:00,10.1093/nsr/nwaf580/8383424,Low tumor-targeting delivery efficiency (Ɛ,rss_oup,False
Genetic and dietary determinants of gut microbiome-bile acid interactions in the BXD genetic reference population,https://www.nature.com/articles/s41467-025-67680-x,Nature Communications,2025-12-18 00:00:00 UTC,2025-12-18 00:00:00+00:00,,"The gut microbiome is crucial in regulating overall physiology and communicates with the host through various microbial-derived metabolites, including secondary bile acids (BAs). However, mechanisms underlying the gut microbiome-BA crosstalk (gMxB) are still poorly understood. Here, we assess the postprandial cecal microbiome, BA levels, and colon transcriptome of male BXD mice fed with a chow or high-fat diet, and find that genetic and dietary factors shift microbiome composition and affect gMxB. Four diet-dependent co-mapping genetic loci associated with gMxB, including the interaction between Turicibacter sanguinis - plasma cholic acid, are identified using systems genetics approaches. By integrating human MiBioGen database, we prioritize PTGR1 and PTPRD as candidate genes potentially regulating identified gMxB. The human relevance of these candidates on metabolic health is investigated using data from the UK biobank, FinnGen, and million veteran program databases. Overall, this study illustrates potential modulators regulating gMxB and provides insights into gut microbiome-host communication.",nature_html,False
Rate dependence in granular matter with application to tunable metamaterials,https://www.cell.com/matter/fulltext/S2590-2385(25)00605-8?rss=yes,Matter,2025-12-18 00:00:00 UTC,2025-12-18 00:00:00+00:00,,"Granular materials—sand, grains, powders—can act like solids or fluids depending on loading speed. This work shows that a packed bed of ordinary rice becomes markedly weaker under fast compression because surface friction drops and turns this counterintuitive effect into a design tool: pairing units with opposite rate responses creates metamaterials whose stiffness and buckling direction switch with speed, suggesting simple, power-free routes to adaptive soft robots, smarter protective gear, and energy-absorbing structures.",rss_cell,False
An 18-g haptic feedback ring with a three-axis force-sensing skin,https://www.nature.com/articles/s41928-025-01515-x,Nature Electronics,2025-12-18 00:00:00 UTC,2025-12-18 00:00:00+00:00,,"Wearable human–machine interfaces could provide immersive, multisensory interactions, turning everyday items into smart haptic devices for virtual and augmented reality. However, the development of tactile wearables with kinaesthetic feedback remains limited by the size and weight of the devices, which restricts portability and comfort. Here we report a haptic ring that weighs 18 g and offers three-degrees-of-freedom force sensing and feedback. The system has an origami-inspired structural base that provides efficient and compact force transmission, and a soft force-sensing skin capable of simultaneously detecting shear and normal forces. The force-sensing skin is made by combining a topology-optimized, laser-patterned layer that has pyramid microstructures with a layer with four resistive pixels, an approach that ensures linear sensitivity and a rapid response time. The ring, which is powered by soft pneumatic actuators and integrated with inkjet-printed bending sensors, can provide kinaesthetic force feedback of up to 6.5 N.",nature_html,False
Chromium-activated phosphors: from theory to applications,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00957J,RSC - Chem. Soc. Rev. latest articles,2025-12-18 00:00:00 UTC,2025-12-18 00:00:00+00:00,,"The development of chromium-activated phosphors is essential for applications such as near-infrared (NIR) lighting and in vivo bioimaging. The intra-configurational transition within the 3d orbital of chromium ions, which is susceptible to the surrounding crystal environment, leads to remarkable luminescence tunability from the NIR-I to NIR-II regions. The striking NIR luminescence property makes chromium-activated phosphors a versatile material platform for fundamental optical studies and practical device applications. This review comprehensively summarizes the recent developments in chromium-activated phosphors, encompassing the phenomenological crystal field theories, design principles, materials preparation methodologies, and emerging applications. We delve into the correlation between the local coordination environment (e.g., the geometrical structure of polyhedra, nephelauxetic effect, and interaction coupling) and optical properties (e.g., spectral profile, quantum efficiency, luminescence thermal stability, as well as persistent luminescence and mechanoluminescence), aiming to provide a theoretical basis and experimental guidance for further refinement of chromium-activated phosphors. We also discuss future opportunities and challenges of chromium-activated phosphors, such as extended optical tuning by controlling crystal size and energy level coupling.",rsc_html,False
"High-efficiency, reusable electrokinetic filtration platform for high-Flux nanoplastic sequestration and self-powered operation",https://www.sciencedirect.com/science/article/pii/S1369702125005310?dgcid=rss_sd_all,ScienceDirect Publication: Materials Today,2025-12-18 00:00:00 UTC,2025-12-18 00:00:00+00:00,,,,False
A synthetic hydrogel niche reveals the interplay of matrix adhesion and mechanics in human epiblast model development,https://www.sciencedirect.com/science/article/pii/S1369702125005292?dgcid=rss_sd_all,ScienceDirect Publication: Materials Today,2025-12-18 00:00:00 UTC,2025-12-18 00:00:00+00:00,,,,False
Real-space observation of flat-band ultrastrong coupling between optical phonons and surface plasmon polaritons,https://www.nature.com/articles/s41563-025-02412-6,Nature Materials,2025-12-18 00:00:00 UTC,2025-12-18 00:00:00+00:00,,"Strong and ultrastrong coupling are pivotal phenomena in science and technology, where light–matter hybridization opens new avenues for manipulating quantum states, material properties or chemical reactions. Here we use pump–probe nanospectroscopy for real-space mapping of vibrational ultrastrong coupling between optical phonons in a thin SiC layer and surface plasmon polaritons in a semiconductor (InAs) substrate. By adjusting the InAs carrier density through photoexcitation, we align the flat dispersion limit of the surface plasmon polaritons to the SiC transverse optical phonon, yielding hybridized modes in an intriguingly wide wavevector range. This flat-band ultrastrong coupling contrasts conventional ultrastrong coupling, where hybridization typically occurs in a narrow wavevector range. We further predict flat-band coupling for weak oscillators, illustrated by strong coupling of molecular vibrations with low-loss surface phonon polaritons at their dispersion limit. Achieving strong and ultrastrong coupling over a large wavevector range, and thus many hybrid modes, may benefit polariton chemistry and phase transitions induced by strong and ultrastrong coupling.",nature_html,False
The green giant,https://www.science.org/doi/abs/10.1126/science.aee8001?af=R,AAAS: Science: Table of Contents,2025-12-18 07:00:11 UTC,2025-12-18 07:00:11+00:00,10.1126/science.aee8001,Images of China’s clean energy infrastructure reveal a transformation of unmatched scale and speed,crossref,False
Listening to the languages of nature,https://www.science.org/doi/abs/10.1126/science.aec6091?af=R,AAAS: Science: Table of Contents,2025-12-18 07:00:11 UTC,2025-12-18 07:00:11+00:00,10.1126/science.aec6091,A journalist’s collected works probe the dazzling complexity of Earth’s ever-changing ecosystems,crossref,False
The internet’s deepest infrastructure,https://www.science.org/doi/abs/10.1126/science.aed4516?af=R,AAAS: Science: Table of Contents,2025-12-18 07:00:11 UTC,2025-12-18 07:00:11+00:00,10.1126/science.aed4516,Stakeholders vie for control of the underwater cables that underlie modern communications,crossref,False
State-independent ionic conductivity,https://www.science.org/doi/abs/10.1126/science.adk0786?af=R,AAAS: Science: Table of Contents,2025-12-18 07:00:11 UTC,2025-12-18 07:00:11+00:00,10.1126/science.adk0786,"Liquids lend themselves to high ionic conductivities because of their molecular-level positional and orientational disorder, which enables the free movement of ions. However, there is an unavoidable steep drop in ionic conductivity upon phase transition from a fluid state to the more ordered solid state. Here, we describe organic salts that maintain the same ionic conductivity mechanism across transitions between three states of matter, from an initial isotropic liquid to a liquid crystalline state and then to a crystalline solid. We achieved this property by minimizing the ion-pairing interactions between mobile ions and highly diffuse counterions that assemble in a stepwise manner to preserve conformational flexibility across phase transitions. This state-independent ionic conductivity opens up opportunities to exploit liquid-like ionic conductivity in organic solids.",crossref,False
