title,link,published,source,pub_date
Daily briefing: The surprising science behind red-light therapy,https://www.nature.com/articles/d41586-026-00986-y,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Genomic history of early dogs in Europe,https://www.nature.com/articles/s41586-026-10112-7,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Can China keep up its extraordinary research growth?,https://www.nature.com/articles/d41586-026-00423-0,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Why insects aren't huge: a new challenge to a decades-old idea,https://www.nature.com/articles/d41586-026-00976-0,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Retraction Note: Multisensory learning binds neurons into a cross-modal memory engram,https://www.nature.com/articles/s41586-026-10355-4,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
‘Continuity over novelty’: why environmental science needs to rethink its focus,https://www.nature.com/articles/d41586-026-00933-x,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Anticancer antibodies can evolve to cause autoimmune brain disease,https://www.nature.com/articles/d41586-026-00919-9,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Why China’s philanthropists are digging deep for research,https://www.nature.com/articles/d41586-026-00424-z,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
"Who let the wolves in? Genetic record for domestic dogs pushed back by 5,000 years",https://www.nature.com/articles/d41586-026-00900-6,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
A guide to the Nature Index,https://www.nature.com/articles/d41586-026-00427-w,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
‘Grade inflation’ hits PhD students. What’s behind the increase?,https://www.nature.com/articles/d41586-026-00952-8,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
A cancer-promoting fusion protein acts during embryonic brain development,https://www.nature.com/articles/d41586-026-00924-y,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Dominant clones leverage developmental epigenomic states to drive ependymoma,https://www.nature.com/articles/s41586-026-10270-8,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Charting the human brain’s lifelong functional organization,https://www.nature.com/articles/d41586-026-00637-2,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Dogs have deep genetic roots in ice-age Europe,https://www.nature.com/articles/d41586-026-00378-2,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
How to build an AI scientist: first peer-reviewed paper spills the secrets,https://www.nature.com/articles/d41586-026-00899-w,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
"AI scientists are changing research — institutions, funders and publishers must respond",https://www.nature.com/articles/d41586-026-00934-w,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
The pros and cons of China’s health role in Africa,https://www.nature.com/articles/d41586-026-00425-y,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
The surprising science behind red-light therapy — and how it really works,https://www.nature.com/articles/d41586-026-00878-1,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Pilot project paves way to storing CO2 underground as minerals in arid countries,https://www.nature.com/articles/d41586-026-00635-4,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Emissive organic crystals and device applications,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS01429H,2026-03-25 00:00:00 UTC,RSC - Chem. Soc. Rev. latest articles,2026-03-25 00:00:00+00:00
Bridging the gap: gradient scaffolds as bioinstructive platforms for peripheral nerve repair,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00738K,2026-03-25 00:00:00 UTC,RSC - Chem. Soc. Rev. latest articles,2026-03-25 00:00:00+00:00
Testosterone promotes growth of a type of brain tumour in young boys,https://www.nature.com/articles/d41586-026-00638-1,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
First atlas of brain organization shows development over a lifetime,https://www.nature.com/articles/d41586-026-00975-1,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Modular electrochemical synthesis for flexible chemical manufacturing,https://www.nature.com/articles/s44286-026-00364-5,2026-03-25 00:00:00 UTC,Nature Chemical Engineering,2026-03-25 00:00:00+00:00
Long-distance quantum link generates entanglement faster than it is lost,https://www.nature.com/articles/d41586-026-00804-5,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Ectopic NMDAR expression in cancer unmasks germline-encoded autoimmunity,https://www.nature.com/articles/s41586-026-10278-0,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Exposed phosphatidylserine is an inhibitory molecule in T cell exhaustion,https://www.nature.com/articles/s41586-026-10266-4,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Functional hierarchy of the human neocortex across the lifespan,https://www.nature.com/articles/s41586-026-10219-x,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
China is an innovation powerhouse — but it should do more fundamental research,https://www.nature.com/articles/d41586-026-00935-9,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Redirecting current solves a shadowy problem faced by perovskite solar cells,https://www.nature.com/articles/d41586-026-00921-1,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Superluminal correlations in ensembles of optical phase singularities,https://www.nature.com/articles/s41586-026-10209-z,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Moderate global warming does not rule out extreme global climate outcomes,https://www.nature.com/articles/s41586-026-10237-9,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Decadal-scale droughts disrupted the African Humid Period in the Sahara,https://www.nature.com/articles/s41586-026-10336-7,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Oxygen supply through the tracheolar–muscle system does not constrain insect gigantism,https://www.nature.com/articles/s41586-026-10291-3,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Quantifying climate loss and damage consistent with a social cost of carbon,https://www.nature.com/articles/s41586-026-10272-6,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Precipitation observing network gaps limit climate change impact assessment,https://www.nature.com/articles/s41586-026-10300-5,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Disequilibrium response to tapping crustal magma reveals storage conditions,https://www.nature.com/articles/s41586-026-10317-w,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Towards end-to-end automation of AI research,https://www.nature.com/articles/s41586-026-10265-5,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Epigenetic memory of colitis promotes tumour growth,https://www.nature.com/articles/s41586-026-10258-4,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Parasites trigger epithelial cell crosstalk to drive gut–brain signalling,https://www.nature.com/articles/s41586-026-10281-5,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Electrochemical corrosion accompanies dendrite growth in solid electrolytes,https://www.nature.com/articles/s41586-026-10279-z,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
CO2 subsurface mineral storage by its co-injection with recirculating water,https://www.nature.com/articles/s41586-026-10130-5,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Dogs were widely distributed across western Eurasia during the Palaeolithic,https://www.nature.com/articles/s41586-026-10170-x,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
Structural basis of supercoiling-induced CRISPR–Cas9 off-target activity,https://www.nature.com/articles/s41586-026-10255-7,2026-03-25 00:00:00 UTC,Nature,2026-03-25 00:00:00+00:00
