title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
[ASAP] Redox-Active Flavonoid Interlayers Enable Strain-Relieved and Efficient Sn–Pb Perovskite Solar Cells,http://dx.doi.org/10.1021/acsenergylett.6c00771,ACS Energy Letters: Latest Articles (ACS Publications),2026-05-08 14:44:43 UTC,2026-05-08 14:44:43+00:00,10.1021/acsenergylett.6c00771,Nam-Gyu Park,"Tin–lead (Sn–Pb) alloyed perovskites offer narrower bandgaps than Pb-based analogues, enabling enhanced photovoltaic performance, but their practical application is hindered by Sn2+ oxidation and poor buried-interface control. Here, we report plasma-driven oxidation of catechin, a flavonoid polyphenol, to regulate the buried interface in Sn–Pb perovskite solar cells. Oxygen plasma treatment converts catechin deposited on PEDOT:PSS/FTO into a quinone-rich form, termed catechin-Q, which induces favorable upward band bending, improves energy-level alignment, and suppresses interfacial nonradiative recombination. In addition, coordination between semiquinone/quinone moieties and Sn/Pb centers relieves tensile strain at the buried interface. As a result, catechin-Q-modified perovskite solar cells achieve a power conversion efficiency of 23.48% with a high open-circuit voltage of 873 mV. The modified devices also exhibit excellent operational durability, retaining more than 95% of the initial efficiency after 4,800 h under the ISOS-D-1I protocol.",openalex,1
[ASAP] Heptacyclic Ladder-Type Triarylamine-Functionalized Polymers as Hole-Transporting Layers with Stirring-Controlled Aggregation for Efficient and Stable Tin Perovskite Solar Cells,http://dx.doi.org/10.1021/acsenergylett.6c00952,ACS Energy Letters: Latest Articles (ACS Publications),2026-05-08 16:50:50 UTC,2026-05-08 16:50:50+00:00,10.1021/acsenergylett.6c00952,Eric Wei-Guang Diau,"Tin-based perovskite solar cells (TPSCs) are promising lead-free photovoltaics but remain limited by inefficient hole extraction, interfacial recombination, and poor operational stability. Here, we report a series of benzodipyrrole (BDP)-based conjugated polymer hole-transporting layers (HTLs) with controlled aggregation for inverted TPSCs. By integrating triarylamine-like aryl substitution into a rigid, coplanar BDP ladder backbone, a polymeric PBDP-Ph HTL with favorable energy-level alignment, high hole mobility, and improved interfacial compatibility was synthesized. Beyond molecular design, we identify stirring time of the polymer precursor solution as a critical parameter governing solution-state aggregation, film morphology, and device performance. An optimal stirring duration of 10 min yields well-dispersed polymer chains, smooth HTL films, and high-quality perovskite crystallization, thereby suppressing nonradiative recombination and enhancing charge extraction. Consequently, TPSC employing PBDP-Ph fabricated via a two-step approach delivers a power conversion efficiency of 9.1%, outperforming conventional PEDOT:PSS-based and other BDP-derived devices, while exhibiting markedly improved long-term and operational stability.",openalex,1
[ASAP] Monolithic Perovskite–Perovskite–Perovskite–Silicon Quadruple-Junction Tandem Solar Cell with Efficiency over 21%,http://dx.doi.org/10.1021/acsenergylett.6c00879,ACS Energy Letters: Latest Articles (ACS Publications),2026-05-08 17:21:44 UTC,2026-05-08 17:21:44+00:00,10.1021/acsenergylett.6c00879,Jianghui Zheng,"Here, we demonstrate a proof-of-concept perovskite–perovskite–perovskite–silicon quadruple-junction tandem solar cell achieving a power conversion efficiency of 21.4% (steady state at 21.1%) and an open-circuit voltage of 4.01 V. To our knowledge, this is the first perovskite-based quadruple-junction tandem integrated on a silicon bottom cell, demonstrating the feasibility of a silicon-integrated four-junction architecture and establishing a baseline for future device optimization.",openalex,1
A universal scaling law of intra-urban inequality,https://www.nature.com/articles/s41467-026-73015-1,Nature Communications,2026-05-09 00:00:00 UTC,2026-05-09 00:00:00+00:00,10.1038/s41467-026-73015-1,Weixin Ou,"Large-scale urban agglomeration yields economic benefits but often coincides with pronounced environmental and social disparities. While aggregate urban attributes follow predictable scaling laws, how intra-urban inequality scales with city size remains unclear. To bridge this gap, we analyze over 11,000 global urban centers using multi-source satellite data to quantify inequalities in thermal exposure, green space, and economic activity. Here we show that all three dimensions follow super-linear scaling laws with city population size. Specifically, a doubling of city population is associated with an approximately 8-9% higher inequality Gini coefficient. Furthermore, these scaling relationships are significantly modulated by national socioeconomic development and background climate: green space and economic inequalities exhibit steeper scaling in low-income nations, whereas thermal inequality scales most acutely in arid climates. Consequently, achieving equitable urban development requires targeted interventions rather than relying on passive scale effects.",nature_html,0
Tracking coherent vibronic and vibrational motions in ultrafast proton transfer,https://www.nature.com/articles/s41467-026-72661-9,Nature Communications,2026-05-09 00:00:00 UTC,2026-05-09 00:00:00+00:00,10.1038/s41467-026-72661-9,Munira Khalil,"Decades of theoretical and experimental work on excited-state intramolecular proton transfer systems indicate that electronic-vibrational (vibronic) coupling plays a significant role in ultrafast proton transfer reactions. However, the participating atomic motions of this chemical reaction have yet to be directly observed. The challenge in observing these rapid proton transfer processes lies in simultaneously probing both the electronic and vibrational degrees of freedom. Addressing these challenges requires advanced spectroscopic techniques that provide multidimensional (electronic and vibrational) structural information with femtosecond time resolution. Here, we use multidimensional electronic-vibrational spectroscopy to directly observe the vibronic motions driving the non-adiabatic excited-state proton transfer process in 10-hydroxybenzo[h]quinoline. We measure the interplay between high and low-frequency vibrations, mapping the proton transfer trajectory on two vibronically coupled electronic states. Our study enables the observation of vibronic coherence transfer, structural rearrangements, and intramolecular vibrational redistribution during and following proton transfer.",nature_html,0
Large language models exhibit speciesist bias against animals,https://www.nature.com/articles/s41467-026-72297-9,Nature Communications,2026-05-09 00:00:00 UTC,2026-05-09 00:00:00+00:00,10.1038/s41467-026-72297-9,Thilo Hagendorff,"We investigate whether large language models (LLMs) exhibit speciesist bias—discrimination based on species membership—and how they value non-human animals. We use three paradigms: SpeciesismBench, a 1009-item benchmark we developed to assess detection and ethical classification of speciesist statements; established psychological measures comparing model and human responses; and text-generation tasks testing for speciesist rationalizations. LLMs reliably detected speciesist statements but often classified them as morally acceptable. On psychological measures, LLMs less frequently than people explicitly respond that animals matter less, yet more strongly prioritized saving one human over multiple animals in concrete dilemmas, a preference that disappeared when humans and animals were matched on cognitive capacity. In text generation, LLM responses repeatedly normalized harm toward farmed animals while refusing to do so for non-farmed animals. These findings show that LLMs encode cultural norms of animal exploitation, suggesting AI fairness frameworks should include non-human moral patients.",nature_html,0
Using satellite imagery to map rural marketplaces and monitor their activity at high frequency,https://www.nature.com/articles/s41467-026-72865-z,Nature Communications,2026-05-09 00:00:00 UTC,2026-05-09 00:00:00+00:00,10.1038/s41467-026-72865-z,Anna Tompsett,"In many rural areas of low- and middle-income countries, weekly gatherings of buyers and sellers are the most tangible manifestation of the market economy. Identifying and tracking these markets could provide insights into economic activity in data-scarce settings. However, because these markets are informal and dispersed across often-remote regions, systematic data are sparse. We develop, test, and apply a method that leverages distinctive temporal patterns in satellite imagery to detect periodic markets. Using secondary data from Kenya, Malawi, and Mozambique, we first confirm that we detect markets with high sensitivity and specificity. We then map 1,776 markets in Ethiopia and track their activity at up-to-weekly frequency between 2017 and 2024. Market activity follows seasonal agricultural cycles and responds to weather and conflict shocks. Once locations are identified, the method can be automated to track market activity at high frequency, allowing detection of changing conditions where other high-frequency data are limited.",nature_html,0
Anti-PD-1 plus nab-paclitaxel and bevacizumab for second-line treatment of cancer of unknown primary (Fudan CUP-002): a phase II trial,https://www.nature.com/articles/s41467-026-72745-6,Nature Communications,2026-05-09 00:00:00 UTC,2026-05-09 00:00:00+00:00,10.1038/s41467-026-72745-6,Zhiguo Luo,"Fudan CUP-002 study (ClinicalTrials.gov identifier: NCT04848597), an investigator-initiated prospective trial, was designed to evaluate the efficacy and safety of an anti-PD-1 antibody in combination with nab-paclitaxel and bevacizumab as a second-line treatment for cancer of unknown primary (CUP). Between June 2, 2021, and April 19, 2024, 48 eligible patients were enrolled. At data cutoff (January 10, 2025), the median follow-up was 27.1 months (95% CI, 20.2 to 37.2). The objective response rate (ORR) was 54.2% (26/48; 95% CI, 40.3% to 67.4%), and the disease control rate (DCR) was 95.8% (46/48; 95% CI, 86.0% to 98.9%). The median progression-free survival (PFS) was 13.1 months (95% CI, 8.0 to 19.6), while the median overall survival (OS) was 25.1 months (95% CI, 14.6 to 29.5). Treatment-related adverse events (TRAEs) of any grade occurred in 46 patients (95.8%). The exploratory analysis identified systemic eosinophil counts as a prognostic biomarker for treatment response and survival outcomes in second-line setting for CUP. However, current experimental systems are unable to provide the established cell lines or animal models needed to investigate therapeutic mechanisms for CUP. Our present study demonstrated that an anti-PD-1 antibody plus nab-paclitaxel and bevacizumab was effective and well-tolerated in the second-line treatment for patients with CUP.Trial registration: ClinicalTrials.gov identifier: NCT04848597",nature_html,0
Recyclable dual Z-scheme perovskite/g-C3N4 heterojunction enables photoredox nickel-catalyzed C(sp2)–C(sp3) cross-electrophile coupling,https://www.nature.com/articles/s41467-026-72420-w,Nature Communications,2026-05-09 00:00:00 UTC,2026-05-09 00:00:00+00:00,10.1038/s41467-026-72420-w,Renyi Shi,"Nickel-catalyzed cross-electrophile coupling provides an efficient and cost-effective strategy for constructing C(sp2)–C(sp3) bonds, a pivotal transformation for diversifying molecular architectures in pharmaceutical and agrochemical synthesis. However, conventional methodologies usually require stoichiometric metal reductants, which pose safety risks, reaction instability, and environmental concerns. To circumvent these limitations, merging nickel catalysis with photoredox catalysis has emerged as a promising alternative. Central to this approach is to develop highly efficient, easy-to-prepare and recyclable photocatalysts, which can drive the reaction under mild conditions. In this work, we present a recyclable LaFeO3/LaCoO3/g-C3N4 heterojunction. The stepped band structure and dual Z-scheme carrier migration paths significantly enhance photocatalytic performance by synergistically increasing redox potentials and extending the lifetime of photogenerated charge carriers through efficient interfacial charge transfer. Leveraging this heterojunction, we have developed a nickel/photoredox dual-catalyzed cross-electrophile coupling between aryl iodides and alkyl halides, affording the desired products with up to 98% yields.",nature_html,0
Spatio-dipolar synergy modulated interfacial molecular bridge for calendar aging resistant aqueous zinc-ion batteries,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag268/8675043?rss=1,National Science Review Advance Access,2026-05-09 00:00:00 UTC,2026-05-09 00:00:00+00:00,10.1093/nsr/nwag268,Guoliang Chai,"Short calendar-aging life and interfacial degradation hinder the applications of aqueous Zn-ion batteries. Herein, trimorpholinophosphine-oxide (TPO), featuring high Topological Polar Surface Area (TPSA), is introduced as an electrolyte additive that modulates interfacial ions via steric-dipolar synergism. Specifically, the topological polarity of TPO facilitates Zn2+ coordination and strong surface adsorption, creating migration channels within solvation-interfacial networks. Moreover, the steric hindrance of TPO disrupts the solvation sheath of Zn2+, forming H3O+-repelled layers. Consequently, TPO-containing cells achieve an exceptional average Coulombic efficiency (CE) of 99.91% and operate steadily at ultrahigh current densities (280 mA cm−2). At -20°C, TPO-containing cells retain 177 mAh g⁻1 after 6000 cycles, yet additive-free cells fail after 1400 cycles (84 mAh g⁻1). Most importantly, TPO-containing cells maintain high CE exceeding 95% over a superior 2500 h under intermittent calendar-aging, far exceeding the 72 h of additive-free cells. This work offers molecular-level insights into TPSA-induced steric-dipole synergism for ultra-stable batteries.",rss_oup,0
Two‐Dimensional Covalent Organic Framework Membranes: Multi‐Scale Design and Forward‐Looking Perspectives,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73336?af=R,Wiley: Advanced Materials: Table of Contents,2026-05-09 06:00:20 UTC,2026-05-09 06:00:20+00:00,10.1002/adma.73336,Zhongyi Jiang,"ABSTRACT
                  Two‐dimensional covalent organic frameworks (2D COF) are attracting considerable attention as an emerging platform for membrane materials due to their well‐defined nanochannels, exceptional structural designability, high stability, and versatile synthesis routes. This review aims to establish a multiscale design framework to accelerate the advancement of 2D COF membranes. First, we systematically discuss engineering principles ranging from molecular‐scale monomer design, crystallinity control, transport‐channel engineering, and stacking modulation to macroscopic membrane processing. Second, we summarize and highlight recent progress in 2D COF membranes for various separation‐related applications, including gas separation, liquid purification, ion sieving, and energy storage and conversion. Finally, we identify key scientific and technological challenges and propose a roadmap to bridge laboratory innovations with industrial deployment. The outlined multiscale design principles and forward‐looking perspectives are expected to guide the rational development of 2D COF membranes for diverse environmental and energy applications.",crossref,0
Asymmetric Rolling‐Up Induced Strong Polarization Electric Field for Ultrahigh Areal Electrochemical Capacitance,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73340?af=R,Wiley: Advanced Materials: Table of Contents,2026-05-09 06:01:23 UTC,2026-05-09 06:01:23+00:00,10.1002/adma.73340,Shubin Yang,"ABSTRACT
                  
                    Electrochemical capacitors are promising candidates for large‐scale energy storage devices owing to their high power densities. However, as increasing their energy densities with high‐loading thick electrodes, the ion transport kinetics are usually limited during cycling. Here, asymmetric roll‐ups of transition metal carbides (MXenes) are fabricated via a modified stiffness‐mediated rolling‐up strategy. Such asymmetric structure induces an electron concentration gradient along the axis of MXene roll‐up, leading to a strong polarization electric field. Under the polarization, ionic transport conductance of the asymmetric MXene roll‐up in various ions (e.g., H
                    +
                    , Li
                    +
                    , Na
                    +
                    , NH
                    4
                    +
                    , Zn
                    2+
                    , Mg
                    2+
                    , Al
                    3+
                    ) is up to ∼10
                    2
                    µS, which is an order of magnitude higher than the constituent building blocks (∼10
                    1
                    µS). As a result, the film constructed from asymmetric MXene roll‐up exhibits an ultrahigh rate capability of ∼400 F g
                    −1
                    at 5000 mV s
                    −1
                    and unique thickness‐independent capacitive features. Moreover, the areal capacity of the 400‐µm‐thick MXene roll‐up film with a high mass loading of ∼50 mg cm
                    −2
                    is up to ∼26 F cm
                    −2
                    , outperforming the most reported materials.",crossref,0
Reactive Laser Additive Manufacturing of Hierarchically Structured Aerogels,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73352?af=R,Wiley: Advanced Materials: Table of Contents,2026-05-09 06:01:51 UTC,2026-05-09 06:01:51+00:00,10.1002/adma.73352,Craig B. Arnold,"ABSTRACT
                  
                    As demands for sustainable and scalable energy materials manufacturing accelerate, additive manufacturing (AM) remains largely limited to passive shaping of predefined precursors. Here, we introduce reactive laser AM, in which precursor composition is designed to transform the printing step itself into a chemically active stage of materials synthesis. Incorporating eutectic alkali halide salts into protein‐based powders converts localized laser heating into transient reaction environments that drive vapor‐phase chemistry, surface etching, and in situ hierarchical growth without external reagents or solvents. This internally activated reactivity enables the rapid formation of graphitic aerogel monoliths with multilevel architecture—macroporous frameworks decorated with microtubular arrays and nanoscale features—within seconds in a single process. As energy storage electrodes, these hierarchically structured aerogels exhibit a tenfold enhancement in gravimetric capacitance (∼162 F g
                    −1
                    ) relative to salt‐free counterparts. By engineering reactivity through feedstock design, this work reframes laser AM as a dynamic platform for reaction‐driven materials‐by‐design.",crossref,0
Synchronizing the Osteochondral Regeneration Process through Spatial Patterning of Stable and Hypertrophic Cartilage Organoids,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202516189?af=R,Wiley: Advanced Materials: Table of Contents,2026-05-09 06:02:31 UTC,2026-05-09 06:02:31+00:00,10.1002/adma.202516189,Ioannis Papantoniou,"ABSTRACT
                  Repairing deep osteochondral defects remains clinically challenging due to the intrinsic inability of articular cartilage to self‐repair and the need for integrated yet distinct regeneration of articular cartilage and subchondral bone. Here, we present a scaffold‐free, modular strategy that spatially bioassembles induced pluripotent stem cell (iPSC)‐derived chondrocytes (iChon) organoids with human periosteum‐derived cell (hPDC) organoids to engineer zonated osteochondral assembloids. The resulting iChon+hPDC assembloids exhibit intrinsic spatial organization, forming chondral‐ and osteo‐like zones with an intermediate interface without exogenous scaffolds. In vitro characterization confirmed layered glycosaminoglycan‐rich cartilage and collagen I‐rich osteo‐associated domains, with interface continuity emerging through self‐directed matrix organization. Upon implantation into full‐thickness osteochondral defects, iChon+hPDC assembloids promoted robust hyaline‐like cartilage repair, supported subchondral bone formation with ongoing repair/remodeling, and partially reestablished collagen fiber anisotropy. Protein‐level mapping further supported a surface‐associated cartilage phenotype and remodeling‐associated signatures in the deep compartment. Transcriptomic profiling revealed complementary biological programs, with iChon showing features suggestive of stable cartilage regulation and extracellular‐matrix remodeling competence, and hPDC showing a transient hypertrophic program associated with endochondral ossification. This work provides a scaffold‐free design framework for engineering zonated osteochondral implants through spatial assembly of lineage‐specific organoid modules, with translational potential for future osteochondral repair strategies.",crossref,0
The Emergence of Spin‐Enhanced Catalysis for CO2 Conversion,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73300?af=R,Wiley: Advanced Materials: Table of Contents,2026-05-09 06:03:34 UTC,2026-05-09 06:03:34+00:00,10.1002/adma.73300,Jiannian Yao,"ABSTRACT
                  
                    Spin catalysis provides a new opportunity to overcome conventional performance limits in carbon dioxide (CO
                    2
                    ) conversion by exploiting spin‐dependent charge transfer and radical reaction pathways. A clear understanding of spin effects and effective strategies for spin regulation is therefore essential for advancing CO
                    2
                    conversion catalysis. This review briefly summarizes recent advances in the underlying mechanisms and a few representative examples of spin‐enhanced CO
                    2
                    conversion, highlighting their importance in steering CO
                    2
                    conversion toward high value‐added products. It begins with an introduction to spin‐dependent reaction pathways and spin regulation at catalytic active sites, followed by a discussion of emerging approaches for spin‐enhanced CO
                    2
                    conversion. Spin catalysis strategies based on external magnetic fields and internal magnetic interactions are presented, highlighting their roles in promoting photocatalytic and electrocatalytic CO
                    2
                    reduction toward diverse and value‐added products. Besides,
                    in situ/operando
                    characterization techniques are essential for exploring the underlying mechanisms of spin catalysis and tracking the spin‐sensitive reaction intermediates during CO
                    2
                    conversion. Finally, key challenges and future opportunities in the design of spin catalysts, as well as the reactor engineering for practical applications, are discussed, advancing the concept of spin catalysis for achieving sustainable CO
                    2
                    conversion.",crossref,0
A New Narrow‐Band Display Technology Based on Organic Light‐Emitting Transistors,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73319?af=R,Wiley: Advanced Materials: Table of Contents,2026-05-09 06:04:40 UTC,2026-05-09 06:04:40+00:00,10.1002/adma.73319,Huanli Dong,"ABSTRACT
                  Developing new narrow‐band display technology is crucial for next‐generation high‐definition displays. Organic light‐emitting transistors (OLETs), which integrate dual functionalities of current amplification from organic field‐effect transistor (OFET) and light emission from organic light‐emitting diode (OLED) within a single device, have emerged as a promising display technology with simplified circuitry and reducing power consumption. Over the past two decades, substantial progress has been achieved in OLET device architectures, efficiencies, and multifunctional applications. In particular, new lateral area‐emission OLETs, featuring a stacked OFET‐OLED architecture, intrinsically form a microcavity that offers great potential for effective spectral narrowing. In this Perspective, we summarize these impressive advances in the OLET field with a specific emphasis on narrow‐band‐emission OLETs based on laterally stacked device geometry. We further discuss prospective strategies for simultaneously enhancing efficiency and spectral narrowing, thereby advancing OLETs toward practical high‐definition, low‐power display applications.",crossref,0
Large‐Scale Determination of Frontier Orbital Energies of Disordered Small‐Molecule Organic Semiconductors Using Exciplex Emission Spectra,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73113?af=R,Wiley: Advanced Materials: Table of Contents,2026-05-09 06:07:32 UTC,2026-05-09 06:07:32+00:00,10.1002/adma.73113,Reinder Coehoorn,"ABSTRACT
                  Accurately knowing the frontier orbital energies of the structurally disordered small‐molecule organic semiconductors that are used in optoelectronic devices such as organic light‐emitting diodes is required to rationally improve their performance. Here, we show that these energies can be deduced with a large accuracy from the peak energies of photoluminescence spectra of donor:acceptor blends with a 1:1 composition ratio, showing emission from intermolecular charge‐transfer states (exciplexes). This “exciplex data base method” (EDBM) is applied to more than 160 donors and 180 acceptors, using more than 550 spectra. The key finding is that the effective exciplex binding energy shows a surprisingly small variation within the available database. Its average value of 1.0 eV is argued to be larger than the adiabatic value due to spectral redshifts as a result of exciplex diffusion, exciplex‐vibron coupling and a Stokes shift. The database is highly redundant, and allows obtaining relative accuracies better than 0.1 eV. Calibration using the frontier orbital energies of well‐studied materials leads to precise absolute values, as deduced from a comparison with spectroscopic data. The method is easy and fast, can be readily applied to novel materials, and provides thereby an accurate basis for predictive device simulations.",crossref,0
[ASAP] Time-Resolved Native Mass Spectrometry for Direct Measurement of Biomolecular Kinetics,http://dx.doi.org/10.1021/jacs.5c21842,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-05-09 13:02:51 UTC,2026-05-09 13:02:51+00:00,10.1021/jacs.5c21842,Arthur Laganowsky,"The functional outcomes of biomolecular interactions depend on the kinetics of association and dissociation between proteins and their binding partners, ranging from small molecules to other proteins, and are fundamental to understanding cooperativity, allostery, and drug action. However, existing kinetic methods, such as surface plasmon resonance and biolayer interferometry (BLI), require immobilization or labeling of one binding partner and are often indirect measurements. Here, we introduce a transformative time-resolved native mass spectrometry (MS) approach that enables direct, label-free, and immobilization-free quantification of biomolecular kinetics across diverse interactions within minutes using only picomolar sample amounts. We benchmarked the approach using well-characterized systems and obtained kinetic parameters that agreed with those measured by BLI. We further demonstrate the utility of time-resolved native MS in quantifying the kinetics of protein–small-molecule interactions, including those involving an irreversible inhibitor. By capturing the association and dissociation of biomolecular interactions in real time, time-resolved native MS overcomes longstanding limitations of conventional kinetic assays and transforms native MS from a static technique to a dynamic, quantitative tool for probing biomolecular kinetics and mechanisms that underpin therapeutic discovery.",openalex,1
[ASAP] Unsaturated ZrOx Sites Boost C–C Coupling for Selective CO2 Hydrogenation to Olefins,http://dx.doi.org/10.1021/jacs.6c02733,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-05-09 13:03:24 UTC,2026-05-09 13:03:24+00:00,10.1021/jacs.6c02733,Anmin Zheng,"Direct hydrogenation of CO2 to synthetic fuels and olefins using renewable hydrogen remains challenging owing to the scarcity of low-cost, active, and highly selective catalysts. Current catalytic systems often exhibit either excessive CO selectivity or generate substantial alkanes to cause a low olefin-to-paraffin (O/P) ratio that limits hydrogen utilization efficiency. Herein, we report an unsaturated ZrOx-modified iron catalyst (Na-Fe/a-ZrO2) that delivers an olefin selectivity exceeding 80% among organic products, while suppressing the combined CO+CH4 selectivity to below 25% and raising the O/P ratio to as high as ∼28. Multimodal in situ/operando spectroscopies and synchrotron-based vacuum ultraviolet photoionization mass spectrometry (SVUV-PIMS) demonstrate that unsaturated ZrOx sites can modulate the activation modes of surface-bound *CO intermediates and selectively promote *CO insertion into alkyl species. This process consumes reactive intermediates that would otherwise desorb to form undesirable byproducts, thereby enabling selective olefin synthesis compatible with hydrogen-efficient CO2 conversion.",pubmed,1
Ion‐Replenishing Interlayer and Tailored Electrolyte Jointly Activate Four‐Electron Zinc–Iodine Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73355?af=R,Wiley: Advanced Materials: Table of Contents,2026-05-09 13:59:51 UTC,2026-05-09 13:59:51+00:00,10.1002/adma.73355,Yonggang Wang,"ABSTRACT
                  
                    Activating four‐electron iodine chemistry in zinc–iodine (Zn–I
                    2
                    ) batteries promises higher energy density, yet remains challenged by polyiodide shuttling and the instability of high‐valence I
                    +
                    species. Here, we demonstrate that a customized NH
                    4
                    Cl‐based aqueous electrolyte, coupled with an ion‐replenishing Cl‐functionalized covalent organic framework (COF–Cl) interlayer, enables long‐lived four‐electron Zn–I
                    2
                    batteries. The optimized electrolyte promotes I
                    +
                    –Cl
                    −
                    complexation, while the COF–Cl interlayer immobilizes polyiodides and continuously releases Cl
                    −
                    to stabilize I
                    +
                    against hydrolysis, collectively ensuring reversible I
                    −
                    /I
                    0
                    /I
                    +
                    redox conversion. In situ spectroscopic and theoretical analyses reveal accelerated high‐valence redox kinetics and strong I
                    +
                    /polyiodide interactions. As a result, the optimized cell delivers high energy density (278 Wh kg
                    −
                    1
                    ), fast kinetics (128 mAh g
                    −
                    1
                    at 10 A g
                    −
                    1
                    ), and remarkable cycling durability over 45000 cycles at –5°C with an ultralow decay rate of 0.00039% per cycle, with the strategy further validated in pouch cells under low‐temperature conditions. This work establishes an effective ion‐replenishing interlayer–electrolyte strategy for robust, high‐energy aqueous Zn–I
                    2
                    batteries.",crossref,0
Correction to “Dual Magnetic Resonances From Site‐Selective Doping of Hexaferrite Yielding Ultrabroadband Microwave Absorption”,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73310?af=R,Wiley: Advanced Materials: Table of Contents,2026-05-09 14:00:59 UTC,2026-05-09 14:00:59+00:00,10.1002/adma.73310,,,,0
Phase‐Locked Growth of Superconducting Ultrathin Monoclinic WS2 Single Crystals via Chemical Vapor Deposition,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523699?af=R,Wiley: Advanced Materials: Table of Contents,2026-05-09 14:02:15 UTC,2026-05-09 14:02:15+00:00,10.1002/adma.202523699,Liying Jiao,"ABSTRACT
                  
                    Two‐dimensional (2D) WS
                    2
                    in the unconventional monoclinic (2
                    M
                    ) phase displays a remarkable array of quantum phenomena discovered in exfoliated samples. However, the high formation energy of this metastable phase hinders the direct synthesis. Here, for the first time, we realized the phase‐locked growth of 2M WS
                    2
                    single crystals via a one‐step chemical vapor deposition (CVD). By establishing the growth phase diagram using K
                    2
                    WS
                    4
                    as precursor, we selectively synthesized 2D 2M WS
                    2
                    and, through theoretical calculations, elucidated the mechanism driving the stabilization of the 2M phase over the competing T
                    d
                    phase. Comprehensive characterization using Raman spectroscopy, X‐ray photoelectron spectroscopy (XPS), and scanning transmission electron microscopy (STEM) revealed high‐phase‐purity, distinct in‐plane anisotropy, and superior dynamics stability of the synthesized 2D crystals. Notably, the resulting ultrathin 2M WS
                    2
                    exhibits thickness‐dependent 2D superconductivity with onset critical temperatures up to ∼8.6 K. Remarkably, magnetotransport measurements reveal that the in‐plane upper critical field of 2M WS
                    2
                    far exceeds the Pauli limit. This indicates the presence of strong spin–orbit‐parity coupled superconducting mechanisms and demonstrates crystalline quality comparable to that of mechanically exfoliated samples. This work establishes a scalable bottom‐up synthesis for 2D metastable WS
                    2
                    , paving the way for exploring atomic‐scale quantum phenomena in this unconventional phase.",crossref,0
