title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Daily briefing: Should we worry about AI doomsday?,https://www.nature.com/articles/d41586-026-01331-z,Nature,2026-04-21 00:00:00 UTC,2026-04-21 00:00:00+00:00,10.1038/d41586-026-01331-z,Flora Graham,"What researchers think about the validity, and risk, of AI doomsday scenarios. Plus, a social network for agentic AI bots and how personalized CRISPR therapies could reach more people who need them. What researchers think about the validity, and risk, of AI doomsday scenarios. Plus, a social network for agentic AI bots and how personalized CRISPR therapies could reach more people who need them.",openalex,1
[ASAP] Early Onset Degradation Mechanism in All Solid-State Batteries Revealed by Operando Photoelectron Spectroscopy,http://dx.doi.org/10.1021/acsenergylett.6c00551,ACS Energy Letters: Latest Articles (ACS Publications),2026-04-21 14:38:57 UTC,2026-04-21 14:38:57+00:00,10.1021/acsenergylett.6c00551,Philipp Adelhelm,"Solid-state batteries (SSBs) promise enhanced safety and energy density, yet their long-term stability is limited by poorly understood interfacial degradation. Here, we perform operando hard X-ray photoelectron spectroscopy (HAXPES) on device-relevant structures, enabling depth-resolved probing of electrodes during cycling to follow lithiation and interfacial degradation processes in TiS2|Li3YCl6 half cells. We identify a reduction process for Li3YCl6. Concurrently, oxygen-containing species are found to migrate toward the cathode current collector, where they react with TiS2 to form an amorphous TiOx layer that contributes to capacity fade during extended cycling. Depth-dependent measurements confirm that oxygen enrichment is localized near the surface, establishing a kinetically driven degradation pathway linked to electron injection during discharge. These insights reveal how electrochemically induced migration of oxygen-containing species and interfacial redox can drive degradation in SSBs, providing a mechanistic basis for strategies to improve interfacial stability and cycling performance.",openalex,1
"[ASAP] Distance-Dependent, Rate-Accelerating and Diastereoselective Directing Effects in Decatungstate-Mediated Stereoediting Reactions",http://dx.doi.org/10.1021/jacs.5c22842,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-04-21 16:33:32 UTC,2026-04-21 16:33:32+00:00,10.1021/jacs.5c22842,Alison E. Wendlandt,"The excited-state decatungstate (DT) polyanion is an important and commonly used hydrogen atom transfer (HAT) reagent in organic synthesis. The intrinsic site- and diastereoselectivity of DT-mediated HAT steps is broadly accepted as being dictated by steric and bond polarity (mis)matching effects, and DT's rigid polyoxometalate structure presents limited opportunities for altering this reactivity profile. Here, we reveal that innate functional groups, such as secondary amides, can accelerate the rate of HAT by DT in a proximity-dependent and diastereoselective manner. We leverage this directing effect to access <i>cis</i>-1,2-disubstituted amides via the <i>contra</i>-thermodynamic C-H epimerization of readily obtained <i>trans</i>-configured starting materials. The discovery that noncovalent interactions can be used to guide the reactivity of excited-state DT fundamentally transforms our understanding of this reagent's control paradigms, opening the door to the design of new strategies to tune the selectivity of DT-mediated HAT steps.",openalex,1
[ASAP] Nanofluid-Assisted Synthesis of High-Entropy Alloy Nanoparticles,http://dx.doi.org/10.1021/jacs.5c22716,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-04-21 16:39:29 UTC,2026-04-21 16:39:29+00:00,10.1021/jacs.5c22716,Johnny C. Ho,"The synthesis of high-entropy alloy nanoparticles (HEA-NPs) has traditionally been guided by thermodynamic considerations, relying on static parameter optimization. Here, we introduce a kinetically controlled paradigm for directing nanofluid transport to craft strained HEA-NPs from ten dissimilar elements. This strategy employs Zn as an active propellant, constructing interconnected nanochannels that steer multimetal nanofluid flow and trigger alloying. Using in situ transmission electron microscopy, we directly observe the dynamics of long-range directional migration under nanoconfinement, which induces forced fusion and fission events pivotal for achieving homogeneous mixing and size control. These unique confinement dynamics further impart surface tensile strain to the resulting nanoparticles. When applied to electrocatalytic nitrate-to-ammonia conversion, the strained HEA-NPs achieve an exceptional Faradaic efficiency of 94.8 ± 4.34% and sustain stable operation for over 720 h. Mechanistic studies attribute this performance to the synergy between multielement active sites and the tailored surface strain, which collectively optimize intermediate adsorption. This work establishes a new design principle for complex nanomaterials by shifting the perspective from static thermodynamics to dynamic kinetic control, providing a scalable pathway for the development of advanced electrocatalysts.",openalex,1
Multicentre gene therapy for OTOF-related deafness followed up to 2.5 years,https://www.nature.com/articles/s41586-026-10393-y,Nature,2026-04-22 00:00:00 UTC,2026-04-22 00:00:00+00:00,10.1038/s41586-026-10393-y,Yilai Shu,"Autosomal recessive deafness 9, caused by OTOF gene mutations, is characterized by severe-to-complete congenital deafness1. Although gene therapy has shown benefits in a small number of patients2,3,4,5, its safety and efficacy across broader age ranges and longer follow-up periods, as well as predictors of treatment outcomes, remain unclear. In this single-arm, multicentre trial conducted at eight centres, 42 participants (aged 0.8–32.3 years) received adeno-associated virus (AAV) serotype 1 carrying a human OTOF coding transgene (AAV1-hOTOF) at three vector dose groups, with up to 2.5-year follow-up. The primary end point was dose-limiting toxicity within 6 weeks. The secondary end point assessed efficacy and adverse events. No dose-limiting toxicities were observed. Grade 3 adverse events included decreased neutrophil count. Hearing was recovered in 90% of participants treated with AAV1-hOTOF, with gradual and stable improvement in auditory brainstem response threshold from greater than 97 ± 1 dB normalized hearing level at baseline to 54 ± 3, 51 ± 3, 50 ± 3 and 42 ± 5 dB normalized hearing level at 1, 1.5, 2 and 2.5 years, respectively, and behavioural audiometry improving from greater than 96 ± 3 dB hearing level at baseline to 37 ± 5 dB hearing level at 2.5 years. Participants aged 0.5–18 years showed greater hearing improvement than adults. A higher number of present distortion product otoacoustic emissions at baseline or biallelic non-truncated OTOF variants was associated with better hearing recovery. Participants with hearing recovery demonstrated gradual improvement in speech perception. AAV1-hOTOF is well-tolerated and efficacious across a broader patient population, with sustained therapeutic benefits for up to 2.5 years. Chinese Clinical Trial Registry registration: ChiCTR2200063181.",nature_html,0
Transposable elements are driving rapid adaptation of Enterococcus faecium,https://www.nature.com/articles/s41586-026-10373-2,Nature,2026-04-22 00:00:00 UTC,2026-04-22 00:00:00+00:00,10.1038/s41586-026-10373-2,Ami S. Bhatt,"Bacterial pathogens adapt rapidly to clinical and within-host selective pressures1. Insertion sequences (IS) are transposable elements that can contribute to pathogenic adaptation2, but their activity and consequences in contemporary clinical populations are not well characterized. Here, combining large-scale genomic surveys with long-read sequencing of clinical isolates and longitudinal gut metagenomes, we quantify pathogen IS dynamics from global patterns to within-host evolution. Across 19,485 publicly available high-contiguity ESKAPEE pathogen genomes, Enterococcus faecium genomes are the most IS dense, dominated by replicative ISL3 family elements, which have proliferated in clinical lineages over the past 30 years. We find extensive chromosomal structural variation, largely involving ISL3, within a new single-hospital collection of bloodstream isolates. Long-read metagenomic sequencing of 28 longitudinal stool samples from 12 haematopoietic cell transplantation (HCT) recipients demonstrates within-host IS dynamics and their regulatory consequences. In one patient, an ISL3 insertion upstream of a folate transporter formed a strong promoter, increasing transcription and improving relative fitness under folate limitation. Enhanced folate scavenging may enable E. faecium to thrive in the setting of microbiome collapse, which is common in HCT and other critically ill patients3. Together, these results show that a recent ISL3 expansion is driving rapid evolution in healthcare-associated E. faecium, with consequences for its metabolic fitness that may help explain its increasing clinical burden. Several other pathogens also show elevated IS loads in our survey, which suggests that IS expansion-mediated evolution might be more broadly relevant.",nature_html,0
The evolutionary history and unique genetic diversity of Indigenous Americans,https://www.nature.com/articles/s41586-026-10406-w,Nature,2026-04-22 00:00:00 UTC,2026-04-22 00:00:00+00:00,10.1038/s41586-026-10406-w,Tábita Hünemeier,"Indigenous peoples of America represent the last principal expansion of humans across the globe1, yet their genetic history remains one of the least explored2. Although these populations have inhabited the continent for thousands of years3, their evolutionary history remains largely unresolved4,5, owing to the limited availability of genomic data. Here we present data on 128 high-coverage Indigenous American genomes and show they harbour extensive and previously uncharacterized genetic diversity, reflecting at least three dispersals into South America, followed by regional differentiation and long-term continuity. We identified widespread natural selection signals in genes associated with immunity, metabolism, reproduction and development, which were shaped by adaptation to diverse environmental conditions. Notably, several genomic regions exhibit a remarkable allele sharing with Australasian populations, probably originating from an ancient admixture event and partly maintained by selection for more than 10,000 years. We also detected distinct contributions from archaic humans with adaptive introgression affecting key biological functions. The limited overlap between the regions of Australasian affinity and archaic ancestry indicates independent evolutionary origins of these signals. These findings challenge simplified models of continental settlements and show a more dynamic and complex evolutionary history for the Indigenous peoples in America.",nature_html,0
Early fibrotic niches establish tumour-permissive microenvironments,https://www.nature.com/articles/s41586-026-10399-6,Nature,2026-04-22 00:00:00 UTC,2026-04-22 00:00:00+00:00,10.1038/s41586-026-10399-6,Joo-Hyeon Lee,"Pathologic transformation represents a critical yet poorly defined window during which mutant epithelial stem cells actively construct the microenvironment that enables tumour initiation1,2. Here using integrated single-cell, spatial and functional analyses, we define the earliest multicellular events that licence this transition following oncogenic activation in the lung. KrasG12D-mutant alveolar type II cells rapidly adopt regenerative-like states that act as signalling hubs, orchestrating coordinated stromal and immune reprogramming while enhancing epithelial plasticity. Through secretion of amphiregulin, mutant epithelial cells activate EGFR signalling in adjacent fibroblasts, inducing a fibrotic, injury-like programme. Reprogrammed fibroblasts, in turn, expand and reprogramme alveolar macrophages, amplifying inflammatory signalling and reinforcing epithelial plasticity. These reciprocal interactions establish a self-sustaining epithelial–stromal–immune circuit that generates a tumour-permissive niche before malignant outgrowth. Disruption of the amphiregulin–EGFR axis prevents early niche formation and abrogates tumour initiation. Conservation of this programme in KRASG12D-inducible human alveolar organoids and early-stage lung adenocarcinoma tissues identifies epithelial–microenvironment communication as a therapeutically actionable vulnerability and suggests that intercepting niche formation may prevent progression to treatment-resistant disease.",nature_html,0
Mechanically driven Li dendrite penetration in garnet solid electrolyte,https://www.nature.com/articles/s41586-026-10415-9,Nature,2026-04-22 00:00:00 UTC,2026-04-22 00:00:00+00:00,10.1038/s41586-026-10415-9,Gerhard Dehm,"All-solid-state batteries promise improved safety and higher energy density by replacing flammable liquid electrolytes and graphite anodes with solid electrolytes and lithium metal1,2,3,4. However, the penetration of soft lithium dendrites into hard ceramic electrolytes remains a substantial obstacle to realizing all-solid-state lithium metal batteries5,6,7. The mechanism by which mechanically soft lithium dendrites fracture hard ceramic electrolytes remains under debate7,8,9,10 owing to the challenges of characterizing nanoscale lithium distribution and its microstructure at the dendrite tip11. Here we investigate the fracture process driven by lithium dendrites in garnet electrolytes using multiscale cryogenic electron microscopy and micromechanical fracture models. We directly visualize lithium dendrites fully filling nanoscale crack tips and extending into micrometre-scale cracks. Limited crystal lattice rotation and plasticity in lithium dendrites indicate that the plated lithium generates substantial hydrostatic stress, which induces tensile stress in the solid electrolyte and drives both intergranular and transgranular fracture. By contrast, the region ahead of the lithium dendrite tip shows no measurable enrichment of lithium or lithium metal nuclei. The mechanically driven lithium penetration in garnet solid electrolyte can be redirected by geometrically engineered voids in the electrolyte, thus mitigating short-circuiting. Our findings suggest that grain boundary toughening and defect engineering are effective strategies for designing dendrite-resistant solid electrolytes.",nature_html,0
Symmetry classification of magnetic orders using oriented spin space groups,https://www.nature.com/articles/s41586-026-10401-1,Nature,2026-04-22 00:00:00 UTC,2026-04-22 00:00:00+00:00,10.1038/s41586-026-10401-1,Qihang Liu,"Magnetism has seen substantial progress in recent decades, driven largely by its potential for next-generation storage devices. However, the classification of magnetic orders, even for fundamental concepts such as ferromagnetism (FM) and antiferromagnetism (AFM), remains a topic of active evolution, particularly with the discovery of unconventional magnetic materials and advances in antiferromagnetic spintronics1,2,3,4. Here we present a classification of magnetic order using the state-of-the-art spin space group (SSG) theory5,6,7,8,9,10,11. On the basis of whether the net spin magnetization is constrained to zero by the SSG framework, we systematically categorize magnetic orders into FM (including ferrimagnetism) and AFM. We further introduce an ‘oriented spin space group’ (OSSG) description, that is, a SSG with a fixed magnetic orientation, thereby unifying the SSG and magnetic space group (MSG)12,13,14 frameworks. This approach clearly reveals the symmetry-breaking pathway induced by spin–orbit coupling (SOC). On the basis of the proposed group framework, we identify a distinct magnetic phase, termed spin–orbit magnetism (SOM), in which the net spin magnetization is induced by SOC. Our work provides a comprehensive symmetry-based perspective for classifying magnetic order, offering fresh insights into unconventional magnets and broad applicability in spintronics and quantum materials design.",nature_html,0
