title,link,published,source,pub_date
Author Correction: Ontogeny and transcriptional regulation of Thetis cells,https://www.nature.com/articles/s41586-026-10770-7,2026-06-16 00:00:00 UTC,Nature,2026-06-16 00:00:00+00:00
String-sliding vibrational modes govern the boson peak and phonon anomalies in amorphous materials,https://www.nature.com/articles/s41563-026-02592-9,2026-06-16 00:00:00 UTC,Nature Materials,2026-06-16 00:00:00+00:00
Dynamic operation and reaction network coupling in solid oxide electrochemical reactors,https://www.nature.com/articles/s44286-026-00407-x,2026-06-16 00:00:00 UTC,Nature Chemical Engineering,2026-06-16 00:00:00+00:00
Terms of endearment? Bias in first-name eponyms for species named after people,https://www.nature.com/articles/d41586-026-01916-8,2026-06-16 00:00:00 UTC,Nature,2026-06-16 00:00:00+00:00
Light-induced diluted CO2 capture and photoreduction,https://www.cell.com/chem/fulltext/S2451-9294(26)00139-7?rss=yes,2026-06-16 00:00:00 UTC,Chem,2026-06-16 00:00:00+00:00
Isotropic zero thermal expansion in sodalite crystals from 11 to 893 K,https://www.nature.com/articles/s41557-026-02174-x,2026-06-16 00:00:00 UTC,Nature Chemistry,2026-06-16 00:00:00+00:00
Potent and biased agonists of class B1 GPCRs from a heterochiral design strategy,https://www.nature.com/articles/s41557-026-02182-x,2026-06-16 00:00:00 UTC,Nature Chemistry,2026-06-16 00:00:00+00:00
A general data-driven framework for scalable electron tomography,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag365/8708937?rss=1,2026-06-16 00:00:00 UTC,National Science Review Advance Access,2026-06-16 00:00:00+00:00
Elucidating the origin of decoupling in glass-forming liquids through high-temperature activation free energies,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag366/8709281?rss=1,2026-06-16 00:00:00 UTC,National Science Review Advance Access,2026-06-16 00:00:00+00:00
Daily briefing: How many elementary particles are there?,https://www.nature.com/articles/d41586-026-01939-1,2026-06-16 00:00:00 UTC,Nature,2026-06-16 00:00:00+00:00
The Portuguese man-of-war genome reveals the genetic basis of medusa loss and sea–air interface adaptation,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag374/8708935?rss=1,2026-06-16 00:00:00 UTC,National Science Review Advance Access,2026-06-16 00:00:00+00:00
"AI has entered the workforce: tax tech profits, not people",https://www.nature.com/articles/d41586-026-01877-y,2026-06-16 00:00:00 UTC,Nature,2026-06-16 00:00:00+00:00
Mathematicians are developing rules for AI use — other fields should follow,https://www.nature.com/articles/d41586-026-01881-2,2026-06-16 00:00:00 UTC,Nature,2026-06-16 00:00:00+00:00
El Niño in a thermally saturated world,https://www.nature.com/articles/d41586-026-01915-9,2026-06-16 00:00:00 UTC,Nature,2026-06-16 00:00:00+00:00
The PAINT database for operational concentrating solar power plant data following FAIR data principles,https://www.nature.com/articles/s41560-026-02070-1,2026-06-16 00:00:00 UTC,Nature Energy,2026-06-16 00:00:00+00:00
The Haber–Bosch fertilizer production process should be taught through a social-ecological lens,https://www.nature.com/articles/d41586-026-01914-w,2026-06-16 00:00:00 UTC,Nature,2026-06-16 00:00:00+00:00
How do researchers choose what to work on?,https://www.nature.com/articles/d41586-026-01811-2,2026-06-16 00:00:00 UTC,Nature,2026-06-16 00:00:00+00:00
Optical multistability in a compact microcavity enabled by near-exceptional coupling,https://www.nature.com/articles/s41565-026-02197-y,2026-06-16 00:00:00 UTC,Nature Nanotechnology,2026-06-16 00:00:00+00:00
