title,link,published,source,pub_date
Major hedgerow restoration project begins on farm,https://www.bbc.com/news/articles/cwyxzj0vxvyo?at_medium=RSS&at_campaign=rss,2026-03-15 06:19:57 UTC,BBC News,2026-03-15 06:19:57+00:00
The astronaut who took one giant leap for Manx-kind,https://www.bbc.com/news/articles/cpqw0w0819yo?at_medium=RSS&at_campaign=rss,2026-03-15 07:30:24 UTC,BBC News,2026-03-15 07:30:24+00:00
Funding for green community initiatives,https://www.bbc.com/news/articles/cx2gvw1z2gwo?at_medium=RSS&at_campaign=rss,2026-03-15 07:32:42 UTC,BBC News,2026-03-15 07:32:42+00:00
Bronze Age loom weaves a tale of ancient textiles,https://www.science.org/content/article/bronze-age-loom-weaves-tale-ancient-textiles,2026-03-15 08:01:00 UTC,Latest News from Science Magazine,2026-03-15 08:01:00+00:00
Police-style powers to tackle fly-tippers being considered,https://www.bbc.com/news/articles/c8d5z7rd5mpo?at_medium=RSS&at_campaign=rss,2026-03-15 10:41:30 UTC,BBC News,2026-03-15 10:41:30+00:00
[ASAP] Photocatalytic Activation Strategy for Sequential Prodrug Release to Overcome Resistant Biofilms,http://dx.doi.org/10.1021/jacs.5c19856,2026-03-15 17:59:38 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-03-15 17:59:38+00:00
[ASAP] Monitoring Activation Intermediates via Operando Target-Specific NMR Enables Selective C–N Coupling for Urea Electrosynthesis,http://dx.doi.org/10.1021/jacs.5c20888,2026-03-15 18:00:17 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-03-15 18:00:17+00:00
[ASAP] Expanding the Genetic Code with Lysine Aminoacylation,http://dx.doi.org/10.1021/jacs.6c03157,2026-03-15 18:00:52 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-03-15 18:00:52+00:00
[ASAP] Electroreductive Cleavage of C(sp3)–N Bonds in Saturated N-Carbonyl Heterocycles,http://dx.doi.org/10.1021/jacs.5c21454,2026-03-15 18:01:18 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-03-15 18:01:18+00:00
"[ASAP] Polymerization Chaperone for the Controlled, Homogeneous Synthesis of Proline-Based Homo- and Copolypeptides",http://dx.doi.org/10.1021/jacs.5c22092,2026-03-15 18:20:53 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-03-15 18:20:53+00:00
"Microstructure of Electrodeposited Lithium and its Evolution During Cycling when Using Metal Interlayers in ""Anode-Free"" Solid-State Batteries",http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE07230A,2026-03-16 00:00:00 UTC,RSC - Energy Environ. Sci. latest articles,2026-03-16 00:00:00+00:00
The real story behind China’s technology triumph,https://www.nature.com/articles/d41586-026-00841-0,2026-03-16 00:00:00 UTC,Nature,2026-03-16 00:00:00+00:00
"PhD students are turning to side hustles to make ends meet, finds Nature poll",https://www.nature.com/articles/d41586-026-00422-1,2026-03-16 00:00:00 UTC,Nature,2026-03-16 00:00:00+00:00
China approves brain chip to treat paralysis — a world first,https://www.nature.com/articles/d41586-026-00849-6,2026-03-16 00:00:00 UTC,Nature,2026-03-16 00:00:00+00:00
"Light-driven reversible ring contraction and expansion to modulate strain, conformation, and reactivity",https://www.cell.com/chem/fulltext/S2451-9294(26)00013-6?rss=yes,2026-03-16 00:00:00 UTC,Chem,2026-03-16 00:00:00+00:00
Data from smart watches reveal early signs of insulin resistance,https://www.nature.com/articles/d41586-026-00380-8,2026-03-16 00:00:00 UTC,Nature,2026-03-16 00:00:00+00:00
Can AI models reliably forecast extreme weather events?,https://www.nature.com/articles/d41586-026-00842-z,2026-03-16 00:00:00 UTC,Nature,2026-03-16 00:00:00+00:00
In situ insights from non-equilibrium solution combustion synthesis: From semiconducting thin films to metallic nanostructures,https://www.cell.com/chem/fulltext/S2451-9294(26)00009-4?rss=yes,2026-03-16 00:00:00 UTC,Chem,2026-03-16 00:00:00+00:00
Optically locked low-noise photonic microwave oscillator,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag135/8524805?rss=1,2026-03-16 00:00:00 UTC,National Science Review Advance Access,2026-03-16 00:00:00+00:00
Direct conversion from alkenes to alkynes,https://www.nature.com/articles/s41586-026-10372-3,2026-03-16 00:00:00 UTC,Nature,2026-03-16 00:00:00+00:00
AI and the PhD student: friend or foe?,https://www.nature.com/articles/d41586-026-00843-y,2026-03-16 00:00:00 UTC,Nature,2026-03-16 00:00:00+00:00
Hidden interfacial electric fields in chemistry: contact electrification and beyond,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS01066G,2026-03-16 00:00:00 UTC,RSC - Chem. Soc. Rev. latest articles,2026-03-16 00:00:00+00:00
On-surface radical ring-opening polymerization produces ultralong poly(para-phenylene) for access to non-benzenoid carbon nanoribbons,https://www.nature.com/articles/s41557-026-02092-y,2026-03-16 00:00:00 UTC,Nature Chemistry,2026-03-16 00:00:00+00:00
A single course of antibiotics can cause lingering changes in gut microbes,https://www.nature.com/articles/d41586-026-00769-5,2026-03-16 00:00:00 UTC,Nature,2026-03-16 00:00:00+00:00
"Author Correction: Organocatalytic enantioselective [2π + 2σ] cycloaddition reactions of bicyclo[1.1.0]butanes with α,β-unsaturated aldehydes",https://www.nature.com/articles/s41467-026-69148-y,2026-03-16 00:00:00 UTC,Nature Communications,2026-03-16 00:00:00+00:00
Environmental transformation of covalent organic frameworks,https://www.nature.com/articles/s41578-026-00908-4,2026-03-16 00:00:00 UTC,Nature Reviews Materials,2026-03-16 00:00:00+00:00
Leveraging the molecular complexity of lignin for high-performance bio-based materials,https://www.nature.com/articles/s41578-026-00910-w,2026-03-16 00:00:00 UTC,Nature Reviews Materials,2026-03-16 00:00:00+00:00
Additive-assisted perovskite crystallization on industrial TOPCon silicon for tandem solar cells with improved efficiency,https://www.nature.com/articles/s41560-026-02010-z,2026-03-16 00:00:00 UTC,Nature Energy,2026-03-16 00:00:00+00:00
Hybrid perovskite–nanograting photonic architecture enables supersolidity at room temperature,https://www.nature.com/articles/s41565-026-02141-0,2026-03-16 00:00:00 UTC,Nature Nanotechnology,2026-03-16 00:00:00+00:00
Insulin resistance prediction from wearables and routine blood biomarkers,https://www.nature.com/articles/s41586-026-10179-2,2026-03-16 00:00:00 UTC,Nature,2026-03-16 00:00:00+00:00
Yara joins Pilbara bunkering hub,https://ammoniaenergy.org/articles/yara-joins-pilbara-bunkering-hub/,2026-03-16 01:02:51 UTC,Articles – Ammonia Energy Association,2026-03-16 01:02:51+00:00
India’s national AI platform tackles the country’s many tongues,https://www.science.org/content/article/india-s-national-ai-platform-tackles-country-s-many-tongues,2026-03-16 01:55:00 UTC,Latest News from Science Magazine,2026-03-16 01:55:00+00:00
Electrolyzers delivered for first stage of ACME’s Oman renewable project,https://ammoniaenergy.org/articles/electrolyzers-delivered-for-first-stage-of-acmes-oman-renewable-project/,2026-03-16 02:44:25 UTC,Articles – Ammonia Energy Association,2026-03-16 02:44:25+00:00
Viking Energy retrofit to be completed this year,https://ammoniaenergy.org/articles/viking-energy-retrofit-to-be-completed-this-year/,2026-03-16 03:27:24 UTC,Articles – Ammonia Energy Association,2026-03-16 03:27:24+00:00
Analysis: Why the research money isn’t flowing from NSF and NIH,https://www.science.org/content/article/analysis-why-research-money-isn-t-flowing-nsf-and-nih,2026-03-16 04:10:00 UTC,Latest News from Science Magazine,2026-03-16 04:10:00+00:00
"UCL: accelerate ammonia deployment, avoid risking capital lock-in",https://ammoniaenergy.org/articles/ucl-accelerate-ammonia-deployment-avoid-risking-capital-lock-in/,2026-03-16 04:18:36 UTC,Articles – Ammonia Energy Association,2026-03-16 04:18:36+00:00
Oxygen‐Driven Structural Reorganization by Trace Water Enabling Fast Li‐Ion Transport in a Pliable Solid Electrolyte,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202506748?af=R,2026-03-16 05:24:56 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-03-16 05:24:56+00:00
Deployable 3D‐Printed Vascular Stent with Surface‐Catalysed Endogenous Nitric Oxide Generation,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202520199?af=R,2026-03-16 05:25:38 UTC,Wiley: Advanced Materials: Table of Contents,2026-03-16 05:25:38+00:00
Electrochromic Dynamic Windows with Redox Mediators,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.72800?af=R,2026-03-16 05:26:10 UTC,Wiley: Advanced Materials: Table of Contents,2026-03-16 05:26:10+00:00
Nanocascade Engineering Workshop for Synergistic Microenvironment Reprogramming and EpSC Revitalization in Precise Diabetic Wound Therapy,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202522987?af=R,2026-03-16 05:26:14 UTC,Wiley: Advanced Materials: Table of Contents,2026-03-16 05:26:14+00:00
Long‐Range Bulk‐Like Interlayer Dzyaloshinskii‐Moriya Interaction Enables Stabilized 3D Magnetic Textures,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202516452?af=R,2026-03-16 05:27:38 UTC,Wiley: Advanced Materials: Table of Contents,2026-03-16 05:27:38+00:00
Ancient DNA reshapes the story of early Pacific migrations,https://www.science.org/content/article/ancient-dna-reshapes-story-early-pacific-migrations,2026-03-16 05:30:00 UTC,Latest News from Science Magazine,2026-03-16 05:30:00+00:00
Can potatoes grow on the Moon?,https://www.science.org/content/article/can-potatoes-grow-moon,2026-03-16 05:30:00 UTC,Latest News from Science Magazine,2026-03-16 05:30:00+00:00
Structure and Interfacial‐Stable Binder Engineering Enables High‐Rate Capability of NCM811 Cathodes at 4.6 V,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70842?af=R,2026-03-16 05:37:58 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-03-16 05:37:58+00:00
