title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Author Correction: Plasticity and language in the anaesthetized human hippocampus,https://www.nature.com/articles/s41586-026-10784-1,Nature,2026-06-11 00:00:00 UTC,2026-06-11 00:00:00+00:00,10.1038/s41586-026-10784-1,Sameer A. Sheth,"In the version of the article initially published, the time scale in Fig. 1e was off by a factor of 10. The x axis originally read “0, 67, 133, 200” with the label “Time (µs)” but should have read “0, 0.67, 1.33, 2” with the label “Time (ms)”. This correction has been made to the HTML and PDF versions of the article.",openalex,0
‘Footballers are not superheroes’: we must tackle the mental and physical pressures of elite sport,https://www.nature.com/articles/d41586-026-01865-2,Nature,2026-06-11 00:00:00 UTC,2026-06-11 00:00:00+00:00,10.1038/d41586-026-01865-2,David Adam,"As the men’s football World Cup gets under way, how the game weighs on the health of athletes still isn’t talked about enough, says player-turned-medic Vincent Gouttebarge. As the men’s football World Cup gets under way, how the game weighs on the health of athletes still isn’t talked about enough, says player-turned-medic Vincent Gouttebarge.",openalex,0
Ultra-stretchable and mechanically robust organic photodetectors enabled by a honeycomb network morphology,https://www.cell.com/matter/fulltext/S2590-2385(26)00227-4?rss=yes,Matter,2026-06-11 00:00:00 UTC,2026-06-11 00:00:00+00:00,10.1016/j.matt.2026.102864,Jun Liu,"An elastomer-mediated honeycomb-like network enables stretchable organic photodetectors that combine high performance with exceptional mechanical robustness. By stabilizing multiscale morphology during deformation, the devices operate reliably under large strain and repeated cycling, providing a promising design route for mechanically reliable wearable optoelectronics.",rss_cell,0
Advancing mechanobiology from single molecules to complex cellular systems,https://www.nature.com/articles/s41565-026-02179-0,Nature Nanotechnology,2026-06-11 00:00:00 UTC,2026-06-11 00:00:00+00:00,10.1038/s41565-026-02179-0,Daniel J. Müller,"Cells operate as networks of proteins, membranes, condensates and compartments, each sensing and displaying distinct intracellular mechanical properties. However, cells also sense, adapt and respond to manifold mechanical properties of the environment, including adhesion, tension, stiffness, shear, viscoelasticity, plasticity, pressure and confinement. By gauging these properties at various timescales and across nano to macro length scales, cellular systems alter their collective responses. The field of mechanobiology aims to elucidate how cellular systems such as tissues, organoids or organs perceive, respond to and influence mechanical cues, and how these impact physiological processes including homeostasis, growth, division, differentiation, movement, development, adaptation and apoptosis. This Perspective highlights challenges within mechanobiology that must be systematically tackled to advance exploration and deepen our understanding of the mechanical attributes of intricate multicellular organisms. Such understanding necessitates the engineering of multicellular models as reference systems, the development of new tools to rigorously quantify and manipulate mechanical properties from the nanoscale to macroscale and theoretical frameworks to decode mechanobiological complexities. Ultimately, addressing these challenges will improve the analysis, monitoring and prediction of mechanobiological processes across molecular, multicellular and organismal scales, thus advancing mechanodiagnostics and mechanomedicine.",nature_html,0
Designing advanced thermoelectrics,https://www.nature.com/articles/s41578-026-00931-5,Nature Reviews Materials,2026-06-11 00:00:00 UTC,2026-06-11 00:00:00+00:00,10.1038/s41578-026-00931-5,Li-Dong Zhao,"The global pursuit of sustainable energy has accelerated research on thermoelectrics, which convert waste heat into electricity. Nevertheless, progress towards high thermoelectric figure-of-merit (ZT) remains constrained by the trade-off between electrical and thermal transport, requiring rational strategies for their decoupling. Importantly defects, which are thermodynamically unavoidable, perturb both phonons and charge carriers. This Review synthesizes emerging design principles that complement established extrinsic disorder strategies by emphasizing intrinsic control of electronic structure and lattice dynamics. We examine how band engineering and defect design enhance electrical transport without sacrificing carrier mobility, and discuss decoupling mechanisms arising from electronically driven instabilities and crystal symmetry. Moving from materials to devices, we highlight interface design for thermoelectric modules. Ultimately, we outline the potential of physics-informed descriptors derived from these design principles to enable artificial intelligence-assisted discovery and design of advanced thermoelectrics.",nature_html,0
Alarming decline in the carbon sink of European forests driven by disturbances,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag354/8706387?rss=1,National Science Review Advance Access,2026-06-11 00:00:00 UTC,2026-06-11 00:00:00+00:00,10.1093/nsr/nwag354,Valerio Avitabile,"Forests are carbon sinks essential for climate change mitigation. However, increased harvests and natural disturbances across Europe have recently challenged this role. To project the future carbon sink capacity of Europe’s forests, we integrated country reports from the United Nations Framework Convention on Climate Change (UNFCCC) with remote sensing maps of disturbances and above-ground biomass. Our model simulates biomass dynamics at 18 km resolution from 2010 to 2030, predicting a 39% decrease in the EU-27 forest carbon sink, driven by disturbances outpacing biomass recovery. Consequently, the 2030 forest carbon sink will fall 27% short of the estimated target consistent with EU-27 climate objectives. We demonstrate that the three billion trees initiative is insufficient for climate change mitigation and needs to be combined with a 28% reduction in forest harvests from 2025 to 2030 to meet these targets.",rss_oup,0
Sustainable high energy density Li–Mn–O layered cathode via metastable synthetic kinetics,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag356/8706385?rss=1,National Science Review Advance Access,2026-06-11 00:00:00 UTC,2026-06-11 00:00:00+00:00,10.1093/nsr/nwag356,Xia Lu,"The electrochemical stability of metastable lithium-rich layered cathodes is intrinsically governed by their synthetic history, yet the correlation between ion-exchange thermodynamics and structural evolution remains elusive. Here, using layered P3-Na0.6[Li0.2Mn0.8]O2 (P3-NLM) as a precursor, the spontaneous ion exchange synthesis of O3-Li0.6[Li0.2Mn0.8]O2 (O3-LLM RT) yields one of the most promising layered Li–Mn–O cathodes reported to date within LiPF6-based carbonate electrolyte at room temperature. However, elevated synthesis temperatures induce manganese ion migration, which hinders the reversible interlayer migration of Li+ into the transition metal layers. This structural impediment triggers irreversible lattice oxygen activation and degrades structural stability (e.g., at 280°C, denoted as the O3-LLM HT). Consequently, the perfect layered O3-LLM RT cathode exhibits a high specific capacity of 250 mAh/g with excellent cycling stability of 88.1% capacity retention (vs. the 51.9% for O3-LLM HT) after 400 cycles at 2.0–4.8 V, ranking at the top of the Li–Mn–O layered cathodes. These findings provide insights into the design and optimization of metastable materials for high-energy-density batteries.",rss_oup,0
Ultra‐Thin and Highly Insulating Aromatic Monolayers by N‐Heterocyclic Carbenes,https://onlinelibrary.wiley.com/doi/10.1002/anie.4614418?af=R,Wiley-Online-Library: Angewandte Chemie International Edition: Table of Contents,2026-06-11 05:52:51 UTC,2026-06-11 05:52:51+00:00,10.1002/anie.4614418,Piotr Cyganik,"ABSTRACT
                  
                    The efficiency of organic electronic devices relies on application of organic gate dielectric materials. Such organic films should exhibit high chemical/thermal stability, aromatic functionality compatible with organic semiconductors, and low gate leakage currents in combination with low thickness to reduce the operating voltage. An interesting class of materials for such applications are self‐assembled monolayers (SAMs) among which the
                    N
                    ‐heterocyclic carbenes (NHC) are known for their high chemical/thermal stability. The conductivity of NHC SAMs, however, has been sparsely explored and their electrical properties remain controversial. Here we report conductivity analysis for a well‐defined series of aromatic NHC SAMs. Our data show that all analyzed monolayers are highly insulating and in particular the shortest possible NHC of just ∼3.3 Å is by 5 orders of magnitude more insulating than standard insulators based on alkanethiolate SAM of the same length. Our calculations indicate the absence of destructive quantum interference (DQI) effect which has been considered responsible for suppression of conductivity in aromatic molecules. The suppression of SAMs conductivity just via selection of the imidazolium‐based bonding group is conceptually simpler opening possibility of using NHC SAMs as an ultra‐thin, and exceptionally insulating, aromatic monolayers for functionalization of the gate electrodes.",crossref,0
Engineering of Artificial Antioxidase Enables Boosted Catalytic Activity in Inflammatory Bowel Disease Alleviation,https://onlinelibrary.wiley.com/doi/10.1002/anie.5317513?af=R,Wiley-Online-Library: Angewandte Chemie International Edition: Table of Contents,2026-06-11 05:55:03 UTC,2026-06-11 05:55:03+00:00,10.1002/anie.5317513,Wenyong Lou,"ABSTRACT
                  Developing artificial antioxidases represents a promising strategy for treatment of oxidative‐stress‐related disorders; however, their practical application is often hindered by insufficient catalytic activity. Here, we report a dual‐cobalt coordinated phthalocyanine carboxylate derivative (biCoPc) as an efficient artificial antioxidase with markedly enhanced reactive oxygen species scavenging capability for the alleviation of inflammatory bowel disease (IBD). Experimental studies combined with theoretical calculations reveal that the extended π‐conjugation and π‐electron delocalization within the dimeric phthalocyanine framework, together with the protonation‐deprotonation dynamics of peripheral carboxyl groups, synergistically promote a potential proton‐coupled electron transfer process at the dual‐cobalt active sites. This architecture accelerates electron transfer kinetics and creates a favorable catalytic microenvironment. Consequently, biCoPc exhibits high catalytic superoxide dismutase‐like and glutathione peroxidase‐like activities, along with robust stability under harsh conditions. Notably, biCoPc demonstrates pronounced anti‐inflammatory efficacy, efficiently alleviating IBD symptoms at both the cellular level and animal models. This work provides mechanistic insights into the rational design of high‐performance artificial enzymes and broadens their potential for biomedical applications.",crossref,0
Atroposelective Dearomative Cross‐Coupling of Benzofuran Derivatives by Z‐Selective Functionalization of the Vinyl C─O Bond,https://onlinelibrary.wiley.com/doi/10.1002/anie.2984592?af=R,Wiley-Online-Library: Angewandte Chemie International Edition: Table of Contents,2026-06-11 05:56:21 UTC,2026-06-11 05:56:21+00:00,10.1002/anie.2984592,Zhi‐Chao Cao,"ABSTRACT
                  
                    Catalytic asymmetric transformation of benzofuran derivatives has received significant attention owing to its capacity to prepare chiral molecules from readily available feedstocks. Herein, an unprecedented asymmetric cross‐coupling of benzofuran derivatives is reported for the construction of axial chirality. Employing a chiral nickel catalyst, this approach is achieved through direct enantio‐ and Z‐selective dearomative functionalization of the vinyl C─O bond, providing efficient access to valuable atropisomeric acyclic alkenes. A broad substrate scope is demonstrated under mild conditions. Moreover, experimental and theoretical mechanistic studies suggest that the stereochemical outcome is facilitated by a dynamic epimerization between diastereomeric six‐membered (
                    Z
                    )‐styryl‐nickelacycle intermediates.",crossref,0
