title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
[ASAP] Membrane-Based Assembly and Interactions in Immune Receptors,http://dx.doi.org/10.1021/acs.chemrev.5c00993,Chemical Reviews: Latest Articles (ACS Publications),2026-03-22 13:49:06 UTC,2026-03-22 13:49:06+00:00,10.1021/acs.chemrev.5c00993,Melissa J. Call,"Immune receptors are modular sensors that detect molecular changes indicating infection, cell/tissue damage, oncogenic transformation, or exposure to allergens, and the signals they transmit initiate and regulate immune responses. These transmembrane receptors are often composed of one or more single-spanning membrane proteins and are modular in two important aspects. First, many immune receptors assemble from ligand-binding modules and signaling modules made up of separate proteins that come together during biosynthesis or upon activation through specific transmembrane domain (TMD) interactions. Second, the assembled receptor complexes comprise extracellular modules (structured protein domains) that interact with their environments and intracellular modules (often intrinsically unstructured domains) that read out these interactions biochemically. These are connected by and must communicate through the receptor TMDs. Here we review the molecular principles and structural motifs that organize and regulate immune receptors in the lipid bilayer with a view to understanding both how they are built and what roles the molecular interactions with and within the membrane play in their structures and functions. We focus primarily on examples where biochemical and structural data reveal highly specific interactions and show how these represent solutions that appear repeatedly across receptor families and can be exploited in synthetic biology applications.",openalex,0
[ASAP] Adaptive Pore Deformation in Metal–Organic Framework Nanosheets for Enhanced Enzymatic Catalysis,http://dx.doi.org/10.1021/jacs.5c22730,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-03-22 17:51:55 UTC,2026-03-22 17:51:55+00:00,10.1021/jacs.5c22730,Gangfeng Ouyang,"The nanoconfinement of enzymes within porous scaffolds is a pivotal strategy for constructing robust and industrially relevant biocatalysts. However, a molecular-level understanding of the host-guest interactions that dictate catalytic efficiency remains a significant challenge, largely due to the inherent heterogeneity of enzyme guests and the scarcity of synthetic material hosts that permit atomic-level investigation of their pores upon enzyme loading. Here, we report the design of two redox-active biocatalysts via the encapsulation of cytochrome c within the mesopores of isostructural metal-organic framework (MOF) nanosheets and unveil for the first time adaptive pore deformation in MOF nanosheets governing biocatalytic efficiency. Using low-dose electron microscopy, we directly visualize how the nominally ""rigid"" MOF pores adaptively remodel─expanding or contracting─to accommodate ""flexible"" enzymes, a process governed by the interplay between pore surface chemistry and biomolecular flexibility. Crucially, pore expansion facilitates a transition in the heme iron configuration of cytochrome c from a six-coordinated (S = 1/2) to a highly active five-coordinated geometry (S = 3/2). This structural rearrangement enhances catalytic oxidation activity by up to an order of magnitude compared with the free enzyme. The synthetic MOF nanosheet biocatalyst exhibits exceptional efficiency in the degradation of toxic organic pollutants via a high-valent iron(IV)-oxo mechanism, surpassing existing nanocatalysts. These findings challenge the conventional view of solid supports as static carriers and provide new insights into enzymatic reactions under pore confinement.",pubmed,0
[ASAP] High-Affinity Six-Letter DNA XenoAptamer Generation by Genetic Alphabet Expansion,http://dx.doi.org/10.1021/jacs.5c21249,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-03-22 18:24:27 UTC,2026-03-22 18:24:27+00:00,10.1021/jacs.5c21249,Ichiro Hirao,"A method for generating high-affinity DNA aptamers (XenoAptamers) that bind to target proteins with a dissociation constant (KD) in the tens of pM range was developed using a six-letter DNA containing two hydrophobic unnatural bases (UBs), Ds and Px/Pa', by genetic alphabet expansion. Introducing Ds increases the structural diversity of DNA, and Px/Pa' directly interacts with a hydrophobic region of target proteins. Each process in this method (six-letter ExSELEX) was optimized, resulting in the generation of high-affinity XenoAptamers with KD values of 61 pM targeting interleukin-8 (IL8) and 1.7 pM targeting α-thrombin (thrombin). The sandwich-type ELISA using the anti-IL8 XenoAptamer-antibody combination exhibited higher sensitivity (limit of detection, LOD = 0.107 pg/mL) than that of an antibody-antibody pair (LOD = 1.227 pg/mL). The antithrombin XenoAptamer efficiently inhibits the thrombin-mediated cleavage of fibrinogen to fibrin. The six-letter ExSELEX method, with its increased DNA physicochemical and structural diversity, is expected to be innovative in creating DNA aptamers for diagnostic and therapeutic applications as an alternative to antibodies.",pubmed,0
Impact of technological innovation and formal institutions in renewable energy transition,https://www.sciencedirect.com/science/article/pii/S0301421526001540?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,,Keshmeer Makun,,,0
Wearable fabrics against ultra-broadband electromagnetic interference,https://www.cell.com/matter/fulltext/S2590-2385(26)00060-3?rss=yes,Matter,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,10.1016/j.matt.2026.102697,Qiang Chen,"A core-shell composite, engineered via dual thermal annealing, achieves record broadband EMI shielding (99.9 dB at 100 kHz) on a flexible fabric, validated by in vitro neuroprotection—enabling next-generation wearable protection for clinicians.",rss_cell,0
Locally diluted electrolytes enable high-areal-capacity aqueous Zn–I2 gel batteries for long-duration energy storage,https://www.cell.com/joule/fulltext/S2542-4351(26)00039-5?rss=yes,Joule,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,10.1016/j.joule.2026.102355,Wei Wang,"Thick electrodes are essential for long-duration energy storage but are often limited by slow ion transport in viscous electrolytes. This work introduces localized diluted electrolytes, which spatially engineer solvation environments to sustain rapid ionic transport in a mechanically constrained gel. Applied to a Zn–I₂ gel battery, this strategy enables millimeter-thick electrodes with high areal capacity and stable long-duration cycling.",rss_cell,0
A CMOS controller for nitrogen–vacancy centre spins,https://www.nature.com/articles/s41928-026-01603-6,Nature Electronics,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,10.1038/s41928-026-01603-6,Matthew Parker,,,0
In situ spectral reconstruction based on a memristor chip for energy-efficient computational spectrometry,https://www.nature.com/articles/s41928-026-01571-x,Nature Electronics,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,10.1038/s41928-026-01571-x,Huaqiang Wu,"Computational spectrometers, which rely on reconstruction algorithms to decode spectral information from raw sensor data, are of potential use in portable, in-field spectrometry. However, research on such systems primarily focuses on the front-end encoding devices, and back-end decoding hardware remains limited by severe overheads. Here we report an in situ computational spectrometer implemented on a fully integrated 576-Kb memristor chip. With systematic robustness analysis, we develop memristive regularization and filter embedding strategies to overcome the extreme sensitivity of ill-posed spectral reconstruction, achieving software-equivalent accuracy. System-level benchmarking shows that our hardware takes only 125.0 ns to reconstruct one spectrum consuming 6.7 nJ of energy, which is 26.5 times faster and 162.7 times more energy-efficient than state-of-the-art computational spectrometers. Our work illustrates the potential of memristor-chip-based computational spectrometry and provides approaches for efficiently implementing signal processing algorithms on memristor chips.",nature_html,0
High-mobility holes in gallium nitride and their quantum oscillations,https://www.nature.com/articles/s41928-026-01590-8,Nature Electronics,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,10.1038/s41928-026-01590-8,Huili Grace Xing,"Gallium nitride (GaN) is used in solid-state lighting and in high-performance radio frequency and power electronics. However, due to inefficient hole doping and low hole mobility, quantum oscillations in p-type GaN have not been observed, which limits studies of valence bands and hole transport engineering. Here we report high hole mobilities in a polarization-induced two-dimensional hole gas at a gallium nitride/aluminium nitride interface. The holes degenerately occupy two valence bands of GaN—the light-hole and heavy-hole bands—and have mobilities of 2,000 cm2 V−1 s−1 and 400 cm2 V−1 s−1 at 2 K, respectively. We use Shubnikov–de Haas oscillations of holes from both valence bands to extract their respective sheet densities and quantum scattering times and the effective masses of light holes and heavy holes. The hole mobilities of our heterostructure highlight the possibility of developing cryogenic GaN complementary metal–oxide–semiconductor technology with potential applications in quantum computing control electronics.",nature_html,0
Exploring the Demand Response Potential of Liquid-Cooled Data Centers,https://www.sciencedirect.com/science/article/pii/S0306261926003314?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,,Xueyong Tang,,,0
Beyond labels: Bayesian and causal heat pump disaggregation from unlabeled smart meter data,https://www.sciencedirect.com/science/article/pii/S0306261926003363?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,,Marino Marrocu,,,0
Optimization of hydrogen supply operations for decarbonizing energy-intensive industries: A multi-timescale rolling horizon approach,https://www.sciencedirect.com/science/article/pii/S0306261926003843?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,,Daniel F. Silva,,,0
Sustainable recycling of Lithium-ion batteries: A perspective on emerging technologies toward entire cell regeneration,https://www.sciencedirect.com/science/article/pii/S0306261926003946?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,,Xianxia Yuan,,,0
"Eco-friendly energy management strategy for turbo-electric eVTOLs: Coupling fuel economy, battery health and life-cycle emissions via improved TD3",https://www.sciencedirect.com/science/article/pii/S0306261926003764?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,,Jiqiang Wang,,,0
Towards cost-optimal joint electricity-computation management: A novel predict-then-optimize framework,https://www.sciencedirect.com/science/article/pii/S0306261926003867?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,,Zhao Xu,,,0
Optimisation and economic assessment of liquid air energy storage integrated with nuclear and wind power,https://www.sciencedirect.com/science/article/pii/S0306261926003818?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,,Yulong Ding,,,0
Conversion of waste micro/nano plastics into carbon materials: A new trend for renewable energy and environmental applications,https://www.sciencedirect.com/science/article/pii/S0306261926003429?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,,Wei-Hung Chiang,,,0
"Policy-driven innovation pathways for strategic green technologies: The case of hydrogen and carbon capture, utilization, and storage (CCUS) in South Korea",https://www.sciencedirect.com/science/article/pii/S0301421526001850?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,,Jina Choi,,,0
"Toward intelligent energy management for fuel cell hybrid electric vehicles: Advances in topologies, perception, decision, and connected systems",https://www.sciencedirect.com/science/article/pii/S0306261926003326?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,,Dexiang Zhang,,,0
"First-principles perspectives on BiVO4 photocatalysis: electronic structure, facet anisotropy, and interface engineering",https://www.sciencedirect.com/science/article/pii/S0306261926003582?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,,Wenxiang Liu,,,0
Analysis of operating condition parameters induced gas crossover phenomenon in proton exchange membrane fuel cells: A review,https://www.sciencedirect.com/science/article/pii/S0306261926003673?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,,Mingshu Bi,,,0
Self-floating COF-based Janus film: A robust triphase interface boosting charge separation for efficient H2O2 photosynthesis,https://www.cell.com/matter/fulltext/S2590-2385(26)00042-1?rss=yes,Matter,2026-03-23 00:00:00 UTC,2026-03-23 00:00:00+00:00,10.1016/j.matt.2026.102679,Tongbu Lu,"A self-floating COF-[NH2-GO] Janus film was engineered via a one-step interfacial polymerization strategy for efficient H2O2 photosynthesis, in which the introduced graphene promoted the separation and transfer of photogenerated carriers. Meanwhile, the self-floating film photocatalysts enabled the stabilization of gas-liquid-solid triphase interface, significantly enhancing the O2 mass transfer.",rss_cell,0
