title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Ultralow-voltage electrochemical organic light-emitting transistors with pinned and wide lateral recombination,https://www.nature.com/articles/s41563-026-02613-7,Nature Materials,2026-06-08 00:00:00 UTC,2026-06-08 00:00:00+00:00,10.1038/s41563-026-02613-7,Tae-Woo Lee,"Light emission from organic transistors holds strong potential for user-interactive functionality across applications ranging from wearable and biointegrated systems to neuromorphic electronics. However, conventional single-active-layer organic transistors suffer from inefficient charge carrier injection, resulting in high drain voltages (>80 V in field-effect devices and >3.5 V in electrochemical devices with p–i–n junctions) and narrow, spatially dynamic recombination zones (−2 at 3.5 V, and operation with two 1.5-V batteries. This work advances single-active-layer OLETs and paves the way for organic electronic systems with intuitive, user-friendly visualization functions.",nature_html,0
Dynamic evolution in stage-evolving Pd catalysis: unlocking efficient and selective hydrogenation of lignin-derived aldehydes,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag338/8704110?rss=1,National Science Review Advance Access,2026-06-08 00:00:00 UTC,2026-06-08 00:00:00+00:00,10.1093/nsr/nwag338,Shicheng Zhang,"Selective hydrogenation of lignin-derived aldehydes, particularly achieving high catalyst atomic efficiency under ambient conditions, remains challenging. Here, we developed a stage-evolving Pd catalysis that bridges the functions of distinct Pd states to address this limitation. Operando monitoring reveals a sequential transformation from homogeneous Pd2+ to graphene-confined Pd nanoparticles (~3.26 nm), with each stage making a specific contribution. In the vanillin hydrogenation at 30 °C, this system achieves 99.4% conversion within 30 min with 95.0% yield toward 2-methoxy-4-methylphenol and a remarkable turnover frequency of 673.9 h−1, outperforming conventional static sites Pd catalysts reduced by H2 or NaBH4 (≤42.5% conversion, 12.1% yield). Comprehensive in-situ spectroscopic characterizations, combined with kinetic and theoretical investigations, have elucidated the interfacial reaction pathways governing vanillin hydrogenation at distinct Pd active sites and established the correlation between multi-stage catalysis and product selectivity. Mechanistically, the initial Pd2+ phase facilitates C = O adsorption and subsequent hydrogenation to C-OH (47.47 kJ/mol), whereas the in-situ generated Pd/Graphene promotes H2 homolytic dissociation into H* (rather than hydrogen transfer from the isopropanol solvent) and drives the rate-determining hydrodeoxygenation of C-OH (52.44 kJ/mol). This work paves the way for the rational design of dynamic catalytic systems to achieve atomically efficient hydrogenation of lignin-derived aldehydes.",rss_oup,0
192-dimensional wavelength-/mode-/polarization-multiplexed photonic architecture for highly-parallel optical computing,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag350/8704112?rss=1,National Science Review Advance Access,2026-06-08 00:00:00 UTC,2026-06-08 00:00:00+00:00,10.1093/nsr/nwag350,Daoxin Dai,"Photonic matrix–vector multiplication (MVM) constitutes a core computational primitive in on-chip photonic neural networks (PNNs), enabling ultrahigh-speed multiply–accumulate operations. Most existing photonic MVM implementations do not fully exploit the intrinsic multi-dimensional degrees of freedom of light, thereby constraining parallelism, scalability, and functional flexibility. Here, we present a 192-dimensional multiplexed photonic computing architecture that simultaneously harnesses thirty-two wavelengths, three spatial modes, and dual polarizations, enabling highly parallel and fully reconfigurable optical computation within a single integrated platform. By dynamically selecting and combining multiplexed channels, we demonstrate flexible convolution-kernel reconfiguration, supporting large and variable kernel sizes up to 13 × 13, as well as multi-channel parallel signal processing. Enabled by large-scale and adaptable convolution operations, we experimentally demonstrate effective suppression of structured noise, enhanced extraction of diverse spatial features, and preservation of holistic contour information—capabilities that are difficult to achieve using conventional small-kernel architectures alone. The optical chip can achieve a throughput of 15.36 tera-operations per second (TOPS), which can be further improved by adopting higher-speed modulation and expanding the optical dimension channels. Overall, the proposed architecture establishes a powerful and scalable photonic computing paradigm, with strong potential for computer vision, biomedical imaging, and next-generation artificial intelligence systems, especially those demanding high-precision visual processing.",rss_oup,0
Glass formation of metal organic-inorganic complexes,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag349/8704113?rss=1,National Science Review Advance Access,2026-06-08 00:00:00 UTC,2026-06-08 00:00:00+00:00,10.1093/nsr/nwag349,Yuanzheng Yue,"Some metal-organic-inorganic complexes (MOICs) are known for their glass-forming ability. However, the composition range of glass-forming MOICs is rather limited as the mechanism of MOIC glass formation has not been well understood. Here, we uncover the structural factors controlling MOIC glass formation and thereby develop new MOIC glass formers. MOIC glass formation relies on the creation of a hydrogen-bonded structural network. By properly choosing metal centers, anions, and organic ligands of MOICs, a supramolecular structural network can be constructed, thereby allowing property modulation. Furthermore, MOIC systems with mixed crystals are generated by ligand-mixing and then vitrified by melt-quenching. The glass-transition temperature (Tg) of the derived glasses can be linearly tuned through the substitution of benzimidazole for imidazole. Interestingly, vitrification led to disordering of hydrogen-bonded networks in MOICs at short-, medium-, and long-range scales. This work enables the expansion of the composition range of MOIC glasses with various functionalities.",rss_oup,0
Targeting Cancer-Specific Mutations with RNA-Triggered Chromatin Shredding,https://www.nature.com/articles/s41586-026-10738-7,Nature,2026-06-08 00:00:00 UTC,2026-06-08 00:00:00+00:00,10.1038/s41586-026-10738-7,Jennifer A. Doudna,"Genetic mutations that drive cancer often occur in tumor suppressor proteins, including the p53 transcription factor which is altered in ~40-50% of cases1,2. However, current therapies fail to target most such mutations because the mutant proteins typically lack defined drug-binding pockets, and restoring the endogenous function has proven challenging. Here, we programmed CRISPR-Cas12a2, an RNA-guided nuclease with trans-nucleolytic cleavage activities3,4, to selectively kill cancer cells by targeting cancer-specific transcripts. This approach limits cell growth by inducing trans shredding of chromatin, triggering DNA damage responses and cell death. Unlike existing methods, RNA-guided Cas12a2 senses cellular RNA signatures, enabling precise targeting of undruggable mutations. Transcript-activated chromatin shredding provides a new approach to precision disease treatments for undruggable targets.",nature_html,0
Distributed control circuits across a brain-and-cord connectome,https://www.nature.com/articles/s41586-026-10735-w,Nature,2026-06-08 00:00:00 UTC,2026-06-08 00:00:00+00:00,10.1038/s41586-026-10735-w,Wei-Chung Allen Lee,"Just as genomes revolutionized molecular genetics, connectomes (maps of neurons and synapses) are transforming neuroscience. To date, the only organisms with complete connectomes are worms1–3, sea squirts4, and comb jellies5 (103–104 synapses). By contrast, the fruit fly is more complex (108 synaptic connections), with a brain that supports learning and spatial memory6,7 and an intricate ventral nerve cord analogous to the vertebrate spinal cord8–12. Here we report the first densely-reconstructed adult fly connectome that unites the brain and ventral nerve cord, and we leverage this resource to investigate principles of neural control. We show that effector neurons (motor neurons, endocrine cells, and efferent neurons targeting the viscera) are primarily influenced by sensory neurons in the same body part, forming local feedback loops. These local loops are linked by long-range circuits involving ascending and descending neurons organized into behavior-centric modules. Single ascending and descending neurons are often positioned to influence the voluntary movements of multiple body parts, together with the endocrine cells or visceral organs that support those movements. Brain regions involved in learning and navigation supervise these circuits. These results reveal an architecture that is distributed, parallelized, and embodied, reminiscent of distributed control architectures in engineered systems13,14.",nature_html,0
GPR15-guided CD8+ T regulatory cells control intestinal inflammation,https://www.nature.com/articles/s41586-026-10749-4,Nature,2026-06-08 00:00:00 UTC,2026-06-08 00:00:00+00:00,10.1038/s41586-026-10749-4,Michael J. Lenardo,"Inflammatory bowel disease (IBD) causes chronic suffering from gastrointestinal inflammation and dysfunction that can progress to colon cancer1,2. The disease prevalence is increasing and there is an urgent need to better understand its pathogenic mechanisms to improve treatment. We show that GPR15, a G protein-coupled receptor (GPCR) expressed in immune cells and previously described as an entry co-factor for human and simian immunodeficiency viruses3, is a marker and homing receptor for a subset of intramucosal GPR15-guided regulatory CD8+ T lymphocytes (CD8+ TIGR). Deleterious GPR15 gene variants in humans cause defective homing of CD8+ TIGR and are associated with severe early-onset IBD. Moreover, CD8+ TIGR cells are reduced in the intestinal mucosa of sporadic IBD patients. In mice, GPR15 deficiency impairs colonic homing of CD8+ TIGR cells, leading to accumulation of inflammatory macrophages and increased susceptibility to colitis. CD8+ TIGR cells potently kill macrophages activated by intestinal damage or disease using Fas ligand (FasL) and TNF-related weak inducer of apoptosis (TWEAK). The identification of CD8+ TIGR cells yields new insights into organ-specific immune regulation and potential therapeutics for IBD.",nature_html,0
Advancing battery failure diagnosis by knowledge-augmented large language models,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag348/8704107?rss=1,National Science Review Advance Access,2026-06-08 00:00:00 UTC,2026-06-08 00:00:00+00:00,10.1093/nsr/nwag348,Liqiang Mai,"Battery failure diagnosis is crucial for ensuring the safety and reliability of energy storage systems. However, existing approaches from electrochemical modeling to deep learning often face limitations including heavy reliance on extensive training data, poor generalization, and interpretability issues. To address these challenges, we propose BattFailScholar, a knowledge- augmented large language model (LLM) framework for battery failure diagnosis. Our approach first constructs a case-level battery failure knowledge graph encompassing material properties, multi-source signals, and failure pathways. A knowledge-augmented generation method is then developed to enhance LLM diagnostic reasoning with failure feature-aware retrieval and optimization algorithms. Experimental results demonstrate that BattFailScholar achieves a 19.7% performance improvement in LLM-based diagnosis, with enhanced capability in alleviating long-tail problems and failure risk assessment. Moreover, the system achieves 86.2% accuracy in identifying potential failure mechanisms or causes, demonstrating strong potential for discovering failure chains and providing practical, reliable diagnostic support for battery research and development.",rss_oup,0
Stretchable high-fill-factor silicon–liquid metal platform for multilevel visual acquisition and depth sensing,https://www.nature.com/articles/s41563-026-02627-1,Nature Materials,2026-06-08 00:00:00 UTC,2026-06-08 00:00:00+00:00,10.1038/s41563-026-02627-1,Dae-Hyeong Kim,"High-density stretchable pixelated electronics that conform to complex, non-developable surfaces are key enablers of next-generation robotic vision systems, skin-mountable sensors and wearable electronics. Existing strategies for stretchable pixelated device arrays—such as buckling mechanics, pop-up structures, serpentine interconnects and kirigami designs—have offered partial solutions. However, a strategy that simultaneously achieves high device performance, stretchability, fill factor and integration density has remained elusive. Here we present a next-generation platform for stretchable pixelated electronics that integrates high-performance single-crystalline silicon pixels with finely patterned liquid metal interconnects on ultrathin elastomeric substrates. We developed a monolithic microfabrication strategy that enables customizable, densely packed and mechanically compliant pixelated device arrays. Using this platform, we demonstrate shape-reconfigurable imaging devices that achieve superb fill factors of up to 81% and a biaxial stretchability of 100%. We also present a human-eye-inspired robotic vision system with tunable focus and a skin-mountable lens-free imaging system. The complementary operation of retinal and epidermal imaging systems enables multiscale visual acquisition and depth sensing.",nature_html,0
Hydrogels as interfacial materials for the water-energy nexus,https://www.cell.com/joule/fulltext/S2542-4351(26)00183-2?rss=yes,Joule,2026-06-08 00:00:00 UTC,2026-06-08 00:00:00+00:00,10.1016/j.joule.2026.102499,Guihua Yu,"Hydrogels offer a soft-matter platform for controlling water, ion, heat, and charge transport at interfaces central to the water-energy nexus. This review examines how hydrogel chemistry and architecture regulate chemical/electrochemical-potential gradients and transport kinetics, enabling solar water generation, atmospheric water harvesting, hydrovoltaic power generation, and aqueous batteries. These principles guide the design of scalable, resilient hydrogel interfaces for sustainable water and energy technologies.",rss_cell,0
