title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
[ASAP] Unraveling A-Site Heterogeneity-Induced Phase Behavior in Mixed-Cation Lead Halide Perovskites,http://dx.doi.org/10.1021/acsenergylett.6c00888,ACS Energy Letters: Latest Articles (ACS Publications),2026-04-27 16:26:57 UTC,2026-04-27 16:26:57+00:00,10.1021/acsenergylett.6c00888,Jun Yin,"Tailoring the A-site composition enhances the stability of mixed-cation perovskites such as Cs1–xFAxPbI3, positioning them for next-generation photovoltaics. However, their intrinsic tendency toward cation phase segregation induces structural heterogeneity that remains a critical bottleneck limiting performance. In this work, we employ machine learning potential (MLP)-based molecular dynamics simulations to investigate the structural heterogeneity induced by different A-site cation configurations and track the structural evolution of Cs1–xFAxPbI3. By validating against electron microscopy measurements, we introduce a new structural descriptor, heterogeneity coefficient, which captures medium-range structural inhomogeneity by quantifying spatial cation distribution arising from A-site connectivity. This descriptor not only accurately predicts both the organic cation rotation and octahedral distortion, two key factors governing the electronic properties of Cs0.5FA0.5PbI3, but also quantitatively captures the degree of A-site phase segregation and identifies charge localization arising from segregation driven by A-site cation migration as a key contributor to photovoltaic performance degradation.",openalex,1
Self-adaptive hetero-phase superlattices in TaS2 via layer-resolved 1T-to-1H transformations,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag246/8664328?rss=1,National Science Review Advance Access,2026-04-28 00:00:00 UTC,2026-04-28 00:00:00+00:00,10.1093/nsr/nwag246,,"Artificial hetero-phase superlattices constructed from transition metal dichalcogenides (TMDs) provide a powerful platform for exploring exotic physical phenomena and delivering structurally robust devices. However, achieving deterministic control over phase-stacking sequences in bulk architectures remains a significant challenge. Here, we report a self-adaptive superlattice system formed in TaS2 crystals through an in-situ",rss_oup,0
Key US science panels are being axed — and others are becoming less open,https://www.nature.com/articles/d41586-026-01301-5,Nature,2026-04-28 00:00:00 UTC,2026-04-28 00:00:00+00:00,10.1038/d41586-026-01301-5,Dan Garisto,,,0
"In situ thermal polymerization of hydrogel suppresses Leidenfrost effect up to 1,000°C for high-temperature thermal management",https://www.cell.com/joule/fulltext/S2542-4351(26)00124-8?rss=yes,Joule,2026-04-28 00:00:00 UTC,2026-04-28 00:00:00+00:00,10.1016/j.joule.2026.102440,Kang Liu,"A zwitterionic monomer solution suppresses the Leidenfrost effect up to 1,000°C via thermally triggered in situ polymerization. This yields a cooling efficiency four times that of pure water in spray cooling at 1,000°C and halves the cooling time during battery thermal runaway.",rss_cell,0
Tunable ions leaching drives active-site self-replenishment in high-entropy alloy for ultra-stable hydrogen evolution electrode,https://www.cell.com/joule/fulltext/S2542-4351(26)00120-0?rss=yes,Joule,2026-04-28 00:00:00 UTC,2026-04-28 00:00:00+00:00,10.1016/j.joule.2026.102436,Jianli Kang,"Industrial hydrogen production requires highly durable and cost-effective electrodes. This study introduces a breakthrough “self-replenishment” strategy for high-entropy alloy catalysts. Instead of merely resisting degradation, these electrodes employ controlled leaching of sacrificial elements to continuously regenerate fresh active sites. This dynamic renewal mechanism achieves an outstanding 10,000 h of stable hydrogen evolution at industrial currents. Validated in commercial-scale electrolyzers, this approach provides a universal framework for developing ultra-durable electrodes for sustainable energy applications.",rss_cell,0
A constricted potassium evaporation strategy promoting ordered segregation for superior air electrodes in protonic ceramic fuel cells,https://www.cell.com/joule/fulltext/S2542-4351(26)00119-4?rss=yes,Joule,2026-04-28 00:00:00 UTC,2026-04-28 00:00:00+00:00,10.1016/j.joule.2026.102435,Heping Xie,"Air electrodes often limit the efficiency and durability of protonic ceramic fuel cells. Here, a constricted potassium evaporation strategy is engineered to reconstruct a perovskite cathode, suppressing detrimental SrO surface segregation and enabling fast oxygen reduction reaction kinetics. The resulting air electrode delivers high activity and durability across protonic fuel cells and reversible electrolysis operation.",rss_cell,0
Ammonia solid sorption for combined heat and energy storage,https://www.nature.com/articles/s44359-026-00166-1,Nature Reviews Clean Technology,2026-04-28 00:00:00 UTC,2026-04-28 00:00:00+00:00,10.1038/s44359-026-00166-1,Liwei Wang,"Ammonia is a potential alternative carbon-free energy source. However, ammonia storage and transportation restrict deployment, as most jurisdictions impose strict regulations on ammonia handling due to its hazardous nature. In this Perspective, we describe solid-sorption technology and its development for ammonia–thermal combined storage. Combining ammonia and heat storage allows for sorption materials to achieve overall stored energy densities on the order of ~10 MJ l−1. An ideal sorption material for ammonia storage will combine high energy density with long-term robustness and superior heat and mass transfer properties. Materials such as halides, hydrogen-bonded organic frameworks and graphene aerogels could be suitable for ammonia sorption. For example, metal–organic framework materials have been demonstrated in continuous operation for 4 years. Furthermore, safety risks common in conventional ammonia storage could be mitigated in sorption technology through bypassing the liquid phase. Considering green ammonia production and use could enable the identification and optimization of materials for multifunctional solid ammonia storage based on their thermodynamic and kinetic properties.",nature_html,0
"Artificial intelligence for battery reuse, recycling and remanufacturing",https://www.nature.com/articles/s44359-026-00167-0,Nature Reviews Clean Technology,2026-04-28 00:00:00 UTC,2026-04-28 00:00:00+00:00,10.1038/s44359-026-00167-0,Guangmin Zhou,"Lithium-ion batteries are often retired while still retaining 70–80% of their rated capacity, creating economic and environmental challenges across their supply chain. Although reuse, recycling and remanufacturing offer alternatives to recover this otherwise under-utilized value, their implementation is hindered by the lack of reliable data on battery condition at retirement, making it difficult to determine whether, when and how these alternatives should be applied. In this Perspective, we discuss how artificial intelligence (AI) can help to overcome data barriers by enabling adaptive, data-informed decision-making throughout the battery life cycle. AI tools can be tailored to battery data scarcity and heterogeneity contexts, and integrated with data curation, model establishment and model deployment. For example, physics-based modelling can be used when data are unavailable, field-sensing when data are limited and federated AI when data sharing is restricted. Management of retired batteries can benefit from AI tools that are adequately accurate, stable, interpretable, transferable and deployable under these data uncertainties. Further adoption of AI into retired battery condition inspection, pretreatment, reutilization and governance could offer a framework towards safe and efficient battery life-cycle management at scale.",nature_html,0
Polarity-switchable ionic diode,https://www.cell.com/matter/fulltext/S2590-2385(26)00173-6?rss=yes,Matter,2026-04-28 00:00:00 UTC,2026-04-28 00:00:00+00:00,10.1016/j.matt.2026.102810,Tao Xie,"A mixed-charged polyelectrolyte hydrogel is electrically programmed to generate a built-in electrical field, yielding a polarity-switchable ionic diode. By reversing ion-migration direction, the device switches between two rectifying states. Its reconfigurability is demonstrated in a full-wave rectifier where four diodes are collectively reprogrammed to invert the DC output, without any physical rewiring required in conventional circuits.",rss_cell,0
Magnetically responsive microprintable soft nanocomposites with tunable nanoparticle loading,https://www.cell.com/matter/fulltext/S2590-2385(26)00172-4?rss=yes,Matter,2026-04-28 00:00:00 UTC,2026-04-28 00:00:00+00:00,10.1016/j.matt.2026.102809,Carlos M. Portela,"Soft magnetically responsive materials at the microscale are attractive for reconfigurable devices, medical robots, and soft actuatable microsystems. Yet, current manufacturing methods limit realizable geometry and magnetic functionality. Here, a method for freeform fabrication of microscale magnetoactive materials based on 3D printing followed by an infusion-precipitation reaction is demonstrated. This single-pot method allows for the printing of arbitrary 3D geometries with spatially programmable magnetic responsiveness, enabling robust fabrication of mechanically and magnetically tunable materials for a wide range of microscale applications.",rss_cell,0
