title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Unveiling the correlation between high-entropy alloy element systems and electrocatalytic activity,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag161/8524004?rss=1,National Science Review Advance Access,2026-03-14 00:00:00 UTC,2026-03-14 00:00:00+00:00,10.1093/nsr/nwag161,Min Zhou,"The complex element combinations and synergistic effects of high-entropy alloys (HEAs) present significant challenges for efficient exploration and optimal design. Here, we propose a collaborative framework that integrates large language models (LLMs) with a high-throughput platform, aiming to reveal the correlation between HEA element systems and oxygen reduction reaction (ORR) activity. By domain-specific fine-tuning of the LLM, we developed ChatHEA as an assistant for the enumeration of HEA combinations, which enabled rapid synthesis via a high-throughput platform and facilitated the construction of a standardized ORR activity dataset through batch performance evaluation. Subsequently, ChatHEA performs multidimensional analysis and pattern recognition on the dataset to uncover the intrinsic relationships between HEA element systems and ORR activity, followed by detailed validation of the superior combinations. Density functional theory (DFT) and advanced pH-dependent microkinetic modeling further elucidate and confirm the facilitating effect of elemental synergism on reaction activity. This collaborative framework combining LLMs, high-throughput experimentation, and advanced modeling offers a new pathway for the efficient development of catalytic materials and mechanistic understanding.",rss_oup,0
"Simultaneous enhancement of stretchability, healability and carrier mobility in polymer semiconductors via hierarchical hydrogen-bonded engineering",https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag162/8523999?rss=1,National Science Review Advance Access,2026-03-14 00:00:00 UTC,2026-03-14 00:00:00+00:00,10.1093/nsr/nwag162,Wenping Hu,"Stretchable polymer semiconductors are vital for intelligent technologies such as health monitoring and human-machine interactions, suffering from a fundamental trade-off between charge transport and stretchability/self-healability. Herein, we introduce the concept of hierarchical hydrogen bonds to provide multilevel dynamic interconnected polymer network that simultaneously delivers outstanding stretchability, notable self-healing ability and high charge carrier mobility. The conjugation breaker N,N-dicarbamoylpyridine-2,6-dicarboxamide is incorporated into the polymer backbone with different strengths of hydrogen bonds, affording a crack-onset strain up to 150% and 90% mobility recovery upon healing treatment. Crucially, the hierarchical hydrogen bonds enable close interchain stacking for efficient interchain charge transport while enhancing chain dynamics and mechanical compliance. Fully stretchable transistors based on our designed polymer show stable and high mobility up to 1.01 cm2 V−1 s−1 even under 150% strain, marking unprecedented performance for healable semiconductors. Hierarchical hydrogen-bonded engineering thus establishes a design paradigm for high-performance stretchable and healable polymer semiconductors.",rss_oup,0
Visualizing and Quantifying microRNA‐Induced DNA Origami Separation at the Nanoscale,https://onlinelibrary.wiley.com/doi/10.1002/anie.6443787?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-14 02:59:48 UTC,2026-03-14 02:59:48+00:00,10.1002/anie.6443787,Paolo Actis,"ABSTRACT
                  Circulating microRNAs (miRNAs) are promising biomarkers for disease diagnosis, but their small size and instability hinder direct detection. The detection of miRNA using solid‐state nanopores typically involves the binding of miRNA to a larger carrier molecule to generate detectable signals. However, these carriers can be affected by RNase activity during sample handling, potentially causing false negatives if the RNA is degraded before nanopore detection. Here, we present an alternative approach based on DNA origami disassembly driven by toehold‐mediated strand displacement (TMSD) which can be performed in the presence of RNases. We designed a symmetric DNA origami dimer that undergoes TMSD‐driven separation into monomers using miRNAs as invading strands. We visualized the real‐time dynamics of dimer separation at high resolution using high‐speed atomic force microscopy, directly capturing nanoscale mechanical dynamics of the TMSD process that are inaccessible to ensemble or fluorescence‐based measurements. Single molecule nanopore sensing enables quantitative endpoint analysis of dimer separation by measuring the ratio of dimers to monomers. This direct read‐out enabled the multiplexed detection of miRNAs. Owing to the near‐irreversible nature of TMSD, we detected miRNA in crude RNA tissue extracts in the presence of RNase, demonstrating robust small RNA detection in a complex degrading environment.",crossref,0
Chiral Heptagon‐Embedded Double [6]Helicenes via Scholl Reaction,https://onlinelibrary.wiley.com/doi/10.1002/anie.8159257?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-14 03:04:48 UTC,2026-03-14 03:04:48+00:00,10.1002/anie.8159257,Michael Mastalerz,"ABSTRACT
                  A series of heptagon‐embedded multiple helicenes was synthesized in which the heptagon subunit was fused to the π‐framework through Knoevenagel condensation reactions. By controlling the conditions of the cyclodehydrogenation (Scholl) reactions, different fused chiral and twisted PAHs were accessible. The optical and electronic properties of all products were investigated by UV–vis, fluorescence spectroscopy, and cyclic voltammetry. One member of the series displays an unusual anti‐Kasha‐like fluorescence emission. In addition, all the enantiopure [6]helicenes were separated by chiral HPLC and characterized by circular dichroism spectroscopy.",crossref,0
Two‐Dimensional Six‐Membered‐Ring Substrates as Interfacial Lattice Locking Layer for Stable Zinc (002) Epitaxial Electrodeposition,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70831?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-03-14 05:14:41 UTC,2026-03-14 05:14:41+00:00,10.1002/aenm.70831,Jinlin Yang,"ABSTRACT
                  
                    Modulating the crystallography of Zn metal to promote the growth of the low‐surface‐energy Zn (002) plane has been recognized as an effective strategy for enhancing Zn reversibility. However, the lattice mismatch between the substrate and Zn metal has hampered the epitaxial electrodeposition process. Herein, a class of 2D materials with a six‐membered‐ring (SMR) structure is presented as a low‐lattice‐mismatch substrate to induce Zn (002) heteroepitaxial deposition. Using hydrogenated borophene as a model system, it is demonstrated that the unique SMR structure selectively locks the lattice orientation of the Zn deposits, enabling the close‐packed crystallographic growth of (002)‐textured Zn metal. Meanwhile, the orderly open channels and strong zincophilicity of borophene promote Zn
                    2+
                    migration and homogenize the Zn
                    2+
                    flux to achieve uniform Zn deposition. These combined advantages of borophene enable the Zn||Zn pouch cell to exhibit a cumulative capacity of 4625 mAh cm
                    −2
                    . Additionally, the Zn||V
                    2
                    O
                    3
                    pouch cell operates stably over 200 cycles with a low negative/positive capacity ratio of 2.1. Furthermore, a series of 2D SMR materials is demonstrated to act as an interfacial lattice locking layer through both theoretical and experimental verification. This study provides new insights into the design of heteroepitaxial substrates for highly reversible Zn deposition.",crossref,0
Reticular Porous Materials in Flow Catalysis: Bridging Molecular Design and Process Intensification,https://onlinelibrary.wiley.com/doi/10.1002/anie.202600001?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-14 06:51:22 UTC,2026-03-14 06:51:22+00:00,10.1002/anie.202600001,Yong Cui,"ABSTRACT
                  Flow catalysis represents a transformative paradigm for sustainable chemical manufacturing, offering superior heat and mass transfer, precise temporal and spatial reaction control, enhanced operational safety, and straightforward scalability compared with conventional batch processes. In parallel, reticular porous materials (RPMs), primarily metal–organic frameworks (MOFs) and covalent organic frameworks (COFs), provide modular platforms with atomically defined active sites, tunable pore microenvironments, and programmable functions that enable rational control over catalytic behavior. The convergence of flow technology with RPMs establishes a powerful bridge between molecular‐level catalyst design and process‐level intensification. Flow operation enables more precise control over photon delivery, mass transport, and energy utilization than static batch reactors, resulting in higher catalytic efficiency and extended operational lifetimes. This Minireview provides an integrated overview of recent advances across multiple reactor configurations, including packed‐bed, suspension, microfluidic, and membrane‐integrated flow systems. Particular emphasis is placed on strategies for integrating catalysts into diverse flow configurations, as well as on how flow operation enhances catalyst activity and space–time yields under demanding reaction conditions relative to batch systems. Finally, we outline key challenges and emerging opportunities for RPMs in flow catalysis.",crossref,0
Glycinamide‐Driven Coumarin Construction (GDCC): A Mild Strategy for Fluorescent Labeling and Macrocyclization of Peptides,https://onlinelibrary.wiley.com/doi/10.1002/anie.202525302?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-14 07:01:26 UTC,2026-03-14 07:01:26+00:00,10.1002/anie.202525302,Qiang Xiao,"ABSTRACT
                  
                    Peptidic macrocycles have attracted increasing attention due to their well‐defined structures and enhanced biological activities. However, efficient cyclization of residues lacking reactive side chains remains a significant challenge. Herein, we report a glycinamide‐driven coumarin construction (GDCC) reaction that enables the in situ formation of coumarin scaffolds via condensation between
                    C
                    ‐terminal glycine residues and salicylaldehyde analogs under mild, metal‐ and catalyst‐free conditions. While various salicylaldehyde derivatives afford efficient fluorescent labeling, symmetrical salicylaldehyde‐based linkers uniquely promote intramolecular
                    bis
                    ‐glycine cyclization, generating intrinsically fluorescent peptide macrocycles with tunable topology and hydrophobicity. Notably, the optimal peptide
                    64
                    exhibits photophysical properties comparable or even superior to those of the coumarin gold standard, 7‐(diethylamino)‐4‐methylcoumarin. The GDCC reaction displays broad substrate scope and excellent compatibility with both solid‐phase and solution‐phase peptide synthesis. Its potential in chemical biology is demonstrated by the streamlined construction of diverse fluorescent cyclic peptides, including RGD‐based probes for live‐cell imaging, peptide–drug conjugates for targeted doxorubicin delivery, and a panel of PD‐1/PD‐L1 interaction inhibitors with tunable activity.",crossref,0
Yb3+ Energy Relay in Stratified Lanthanide Nanoparticles Enables Multidimensional NIR‐II Lifetime Imaging,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202519832?af=R,Wiley: Advanced Materials: Table of Contents,2026-03-14 07:01:27 UTC,2026-03-14 07:01:27+00:00,10.1002/adma.202519832,Yulei Chang,"ABSTRACT
                  
                    The second near‐infrared window (NIR‐II, 1000–2000 nm) provides an ideal window for multichannel photoluminescence lifetime imaging (mPLI) because of its exceptional tissue penetration depth and minimal scattering. However, the inevitable spectral crosstalk that is caused by the broad and overlapping emissions of traditional luminescent materials (e.g., organic dyes and quantum dots) has restricted the scalability of mPLI channels. Herein, we developed a series of Ln
                    3+
                    ‐doped (Ln = Nd, Er, Tm, or Ho) stratified nanoparticles (Ln‐SNPs) that enable highly efficient multiwavelength NIR‐II luminescence. These nanoparticles can be further engineered into concentration‐mediated Yb
                    3+
                    energy relay nanoparticles to enable the precise tuning of the luminescence lifetime across the 1060–2050 nm range, thereby expanding the NIR‐II imaging channels in mPLI. Notably, the engineered Tm‐SNPs exhibit optimized downshifting emission at ∼1850 nm (NIR‐IIc subwindow) with distinguishable luminescence lifetimes that span three orders of magnitude at similar emission intensities. This advancement establishes a powerful toolkit for multidimensional information encryption and multiplexed bioimaging applications.",crossref,0
Enhancing Superlubricity and Wear Resistance in Mechanically Robust Hydrogel via Microliter‐Scale Subsurface‐Initiated Polymer Brush Grafting,https://onlinelibrary.wiley.com/doi/10.1002/anie.202524676?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-14 07:05:32 UTC,2026-03-14 07:05:32+00:00,10.1002/anie.202524676,Feng Zhou,"ABSTRACT
                  Hydrogels represent an ideal for articular cartilage replacement, with hydrogel‐polymer brush layered composites emerging as a promising strategy to simultaneously achieve ultra‐low friction and high load‐bearing capacity. However, current approaches for grafting polymer brushes from hydrogels usually require oxygen‐free conditions, large volumes of polymerization solutions, and excessive monomer consumption. Herein, we developed a facile, oxygen‐tolerant subsurface‐initiated polymer brush grafting strategy to fabricate cartilage‐mimicking layered hydrogel‐polymer brush materials, using only microliter volume of monomer solution. To validate this, a mechanically robust, physically cross‐linked poly(vinyl alcohol)‐based hydrogel with subsurface‐initiated polymerization activity was designed by incorporating a tannic acid‐derived cross‐linkable atom transfer radical polymerization (ATRP) initiator, which serves as a robust load‐bearing substrate. Subsequently, polymer brushes were grafted from the subsurface of this robust hydrogel matrix with microliter solutions, yielding cartilage‐mimicking layered structure with an interpenetrated polymer brush‐hydrogel composite lubricating phase. Notably, the resulting materials exhibited synergistic superior lubrication, high load‐bearing capacity, and excellent wear resistance, achieving a stable and ultra‐low friction coefficient (COF∼0.017) over 80,000 cycles under 10 N load. This strategy greatly lowers technical barriers to the fabrication of hydrogel‐polymer brush materials and further advances their practical applications in the field of articular cartilage repair and artificial joint replacement.",crossref,0
Efficient Circularly Polarized Near‐Infrared Luminescence from Zero‐Dimensional Hybrid Copper Bromides,https://onlinelibrary.wiley.com/doi/10.1002/anie.2655960?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-14 07:08:50 UTC,2026-03-14 07:08:50+00:00,10.1002/anie.2655960,Zewei Quan,"ABSTRACT
                  
                    Circularly polarized luminescence (CPL) provides an additional degree of freedom for light manipulation beyond intensity and wavelength and is essential for advanced photonic technologies. Chiral hybrid metal halides (HMHs) have recently emerged as promising CPL‐active materials. However, the simultaneous realization of high efficiency near‐infrared (NIR) emission and strong CPL remains challenging. Here, we report an enantiomeric pair of zero‐dimensional hybrid copper bromides, (18C6@
                    S/R
                    ‐CHEA)
                    2
                    Cu
                    4
                    Br
                    6
                    (abbreviated as
                    S/R
                    ‐CHEACuBr, 18C6 = 18‐crown‐6,
                    S/R
                    ‐CHEA = (
                    S/R
                    )‐1‐cyclohexylethanamine), in which protonated
                    S/R
                    ‐CHEA
                    +
                    is coordinated with 18C6 to form the bulky umbrella‐type supramolecular cations. Such unique cations effectively isolate the inorganic [Cu
                    4
                    Br
                    6
                    ]
                    2−
                    emissive clusters and induce pronounced distortions of inorganic clusters. As a result, the obtained materials show strong circularly polarized near‐infrared (CP‐NIR) emission with photoluminescence quantum yields exceeding 50% and a high dissymmetry factor up to 6.8 × 10
                    −2
                    . Furthermore, light‐emitting diodes based on these materials exhibit high output power and distinct CP‐NIR signals, offering new opportunities for NIR imaging and secure information technologies.",crossref,0
