title,link,published,source,pub_date
Ubiquitous data-driven framework for traffic emission estimation and policy evaluation,https://www.nature.com/articles/s41893-026-01797-9,2026-04-02 00:00:00 UTC,Nature Sustainability,2026-04-02 00:00:00+00:00
Liquid droplet mops,https://www.nature.com/articles/s41893-026-01804-z,2026-04-02 00:00:00 UTC,Nature Sustainability,2026-04-02 00:00:00+00:00
Uncoupling tumor immunogenicity from cell death with platinum(IV)-antibody conjugates,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag202/8572520?rss=1,2026-04-02 00:00:00 UTC,National Science Review Advance Access,2026-04-02 00:00:00+00:00
Composition–structure–property relationships in MXenes,https://www.nature.com/articles/s41578-026-00911-9,2026-04-02 00:00:00 UTC,Nature Reviews Materials,2026-04-02 00:00:00+00:00
Why some cancer-fighting immune cells lose their strength inside tumours,https://www.nature.com/articles/d41586-026-01015-8,2026-04-02 00:00:00 UTC,Nature,2026-04-02 00:00:00+00:00
Breakthrough computer chip tech could help meet ‘monumental demand’ driven by AI,https://www.nature.com/articles/d41586-026-01050-5,2026-04-02 00:00:00 UTC,Nature,2026-04-02 00:00:00+00:00
Mix-and-match synthesis of 3D small molecules,https://www.nature.com/articles/d41586-026-00809-0,2026-04-02 00:00:00 UTC,Nature,2026-04-02 00:00:00+00:00
China’s natural carrying capacity: its change and progress of decision-oriented study,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag205/8572508?rss=1,2026-04-02 00:00:00 UTC,National Science Review Advance Access,2026-04-02 00:00:00+00:00
China is planning to land people on the Moon — and might beat the United States to it,https://www.nature.com/articles/d41586-026-01059-w,2026-04-02 00:00:00 UTC,Nature,2026-04-02 00:00:00+00:00
‘It’s a real shock’: quantum-computing breakthroughs pose imminent risks to cybersecurity,https://www.nature.com/articles/d41586-026-01054-1,2026-04-02 00:00:00 UTC,Nature,2026-04-02 00:00:00+00:00
How procrastination can rob you of career fulfilment in science,https://www.nature.com/articles/d41586-026-00551-7,2026-04-02 00:00:00 UTC,Nature,2026-04-02 00:00:00+00:00
‘Treasure trove’ of antiviral proteins could inspire powerful molecular tools,https://www.nature.com/articles/d41586-026-01011-y,2026-04-02 00:00:00 UTC,Nature,2026-04-02 00:00:00+00:00
The Moon belongs to all of us — not just countries that can afford to reach it,https://www.nature.com/articles/d41586-026-01051-4,2026-04-02 00:00:00 UTC,Nature,2026-04-02 00:00:00+00:00
Artemis II is go: humans head to the Moon after half-century absence,https://www.nature.com/articles/d41586-026-01060-3,2026-04-02 00:00:00 UTC,Nature,2026-04-02 00:00:00+00:00
Regular physical activity in midlife cuts risk of early death,https://www.nature.com/articles/d41586-026-01000-1,2026-04-02 00:00:00 UTC,Nature,2026-04-02 00:00:00+00:00
Option for transparent peer review,https://www.nature.com/articles/s41563-026-02584-9,2026-04-02 00:00:00 UTC,Nature Materials,2026-04-02 00:00:00+00:00
Tuning phonon transmission via single-atom substituents,https://www.nature.com/articles/s41563-026-02568-9,2026-04-02 00:00:00 UTC,Nature Materials,2026-04-02 00:00:00+00:00
Proactive grid investment enables V2G for 100% adoption of electric vehicles in urban areas,https://www.cell.com/joule/fulltext/S2542-4351(26)00077-2?rss=yes,2026-04-02 00:00:00 UTC,Joule,2026-04-02 00:00:00+00:00
Programmable divergent electrochemical ring-opening multifunctionalization of strained rings,https://www.nature.com/articles/s41557-026-02110-z,2026-04-02 00:00:00 UTC,Nature Chemistry,2026-04-02 00:00:00+00:00
The dual impact of trade on the water–energy–food nexus globally,https://www.nature.com/articles/s41893-026-01796-w,2026-04-02 00:00:00 UTC,Nature Sustainability,2026-04-02 00:00:00+00:00
Polyoxygenative functionalization of strained cyclic amides,https://www.nature.com/articles/s41557-026-02118-5,2026-04-02 00:00:00 UTC,Nature Chemistry,2026-04-02 00:00:00+00:00
Oxygen-mediated tandem polyethylene upcycling for selective aromatic synthesis,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag207/8572513?rss=1,2026-04-02 00:00:00 UTC,National Science Review Advance Access,2026-04-02 00:00:00+00:00
Picosecond-scale coherent toggle switching of topological spin helicity,https://www.nature.com/articles/s41565-026-02142-z,2026-04-02 00:00:00 UTC,Nature Nanotechnology,2026-04-02 00:00:00+00:00
Bumble bees show a surprising knack for rhythm,https://www.science.org/content/article/bumble-bees-show-surprising-knack-rhythm,2026-04-02 02:00:00 UTC,Latest News from Science Magazine,2026-04-02 02:00:00+00:00
How fast is the universe expanding? Cosmic ‘illusions’ may hold answer,https://www.science.org/content/article/how-fast-universe-expanding-cosmic-illusions-may-hold-answer,2026-04-02 02:00:00 UTC,Latest News from Science Magazine,2026-04-02 02:00:00+00:00
"Flexible, abstract rhythm perception in bumble bees",https://www.science.org/doi/abs/10.1126/science.adz2894?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Atomic-resolution imaging of gold species at organic liquid-solid interfaces,https://www.science.org/doi/abs/10.1126/science.adw2469?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Higher education must bridge the AI gap,https://www.science.org/doi/abs/10.1126/science.aeh5777?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Pearling drives mitochondrial DNA nucleoid distribution,https://www.science.org/doi/abs/10.1126/science.adu5646?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
New Products,https://www.science.org/doi/abs/10.1126/science.aeh6473?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Results of the AAAS annual election,https://www.science.org/doi/abs/10.1126/science.aeh6475?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Digital child safety at the frontier: From evidence to action,https://www.science.org/doi/abs/10.1126/science.aec7804?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Support Iran’s diaspora scholars,https://www.science.org/doi/abs/10.1126/science.aeg3470?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
The dawn of the Phanerozoic: A transitional fauna from the late Ediacaran of Southwest China,https://www.science.org/doi/abs/10.1126/science.adu2291?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
IL-22 from enteroendocrine cells promotes early-life gut motility in zebrafish through the microbiota,https://www.science.org/doi/abs/10.1126/science.adr1707?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Young blood,https://www.science.org/doi/abs/10.1126/science.aeg4324?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
The new stakes of space exploration,https://www.science.org/doi/abs/10.1126/science.aee6927?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Healing in a bubble,https://www.science.org/doi/abs/10.1126/science.aef9968?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Catching a chameleon,https://www.science.org/doi/abs/10.1126/science.aef9970?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
In Science Journals,https://www.science.org/doi/abs/10.1126/science.aeh6471?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
A sensory system for mating in octopus,https://www.science.org/doi/abs/10.1126/science.aec9652?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Turning tumors against themselves,https://www.science.org/doi/abs/10.1126/science.aef9967?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Bromine-mediated electrochemical propane dehydrogenation by self-assembled ionic liquid-SnO2 hollow spheres,https://www.science.org/doi/abs/10.1126/science.aed2309?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
U.S. blockade hits Cuba’s health care and science,https://www.science.org/doi/abs/10.1126/science.aeh6873?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Cumulative pressures threaten the Red Sea,https://www.science.org/doi/abs/10.1126/science.aeg1913?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Mitochondrial genomes on a string of pearls,https://www.science.org/doi/abs/10.1126/science.aeg3426?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
To mate or predate?,https://www.science.org/doi/abs/10.1126/science.aeg4381?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Untangling the LINEs,https://www.science.org/doi/abs/10.1126/science.aeg4663?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Mitochondria power immunity against cancer,https://www.science.org/doi/abs/10.1126/science.aeg4325?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
Cured by blood,https://www.science.org/doi/abs/10.1126/science.aeg1547?af=R,2026-04-02 06:00:11 UTC,AAAS: Science: Table of Contents,2026-04-02 06:00:11+00:00
