title,link,published,source,pub_date
Transport decoupling in glasses begins in the high-temperature activation landscape,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag436/8735821?rss=1,2026-07-16 00:00:00 UTC,National Science Review Advance Access,2026-07-16 00:00:00+00:00
A paradigm shift in all-solid-state lithium batteries: halide cathode materials streamlined for multi-electron reactions,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag438/8735813?rss=1,2026-07-16 00:00:00 UTC,National Science Review Advance Access,2026-07-16 00:00:00+00:00
A wireless bioresorbable triboelectric system for postoperative pain control,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag439/8735812?rss=1,2026-07-16 00:00:00 UTC,National Science Review Advance Access,2026-07-16 00:00:00+00:00
"What happened to hydrogen, and what comes next?",https://www.cell.com/joule/fulltext/S2542-4351(26)00258-8?rss=yes,2026-07-16 00:00:00 UTC,Joule,2026-07-16 00:00:00+00:00
Offshore solar-driven methane valorization to chloromethane with seawater,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag440/8735825?rss=1,2026-07-16 00:00:00 UTC,National Science Review Advance Access,2026-07-16 00:00:00+00:00
Climate change reshapes resource adequacy risks and optimal renewable energy siting in wind and solar energy systems,https://www.nature.com/articles/s41560-026-02109-3,2026-07-16 00:00:00 UTC,Nature Energy,2026-07-16 00:00:00+00:00
Building chemical stability with mechanics,https://www.nature.com/articles/s41560-026-02044-3,2026-07-16 00:00:00 UTC,Nature Energy,2026-07-16 00:00:00+00:00
Publisher Correction: Halide-site-substituting spacer creates quasi-two-dimensional perovskites for vapour-deposited light-emitting diodes,https://www.nature.com/articles/s41565-026-02250-w,2026-07-16 00:00:00 UTC,Nature Nanotechnology,2026-07-16 00:00:00+00:00
Publisher Correction: Quantum control of Hubbard excitons,https://www.nature.com/articles/s41563-026-02697-1,2026-07-16 00:00:00 UTC,Nature Materials,2026-07-16 00:00:00+00:00
DNA from African graves provides surprising window into slave trade,https://www.science.org/content/article/dna-african-graves-provides-surprising-window-slave-trade,2026-07-16 02:00:00 UTC,Latest News from Science Magazine,2026-07-16 02:00:00+00:00
Astronomers spot first atmosphere around a potentially habitable alien world,https://www.science.org/content/article/astronomers-spot-first-atmosphere-around-potentially-habitable-alien-world,2026-07-16 02:00:00 UTC,Latest News from Science Magazine,2026-07-16 02:00:00+00:00
"Rocked by aid cuts, Malawi rethinks how it funds health",https://www.science.org/content/article/rocked-aid-cuts-malawi-rethinks-how-it-funds-health,2026-07-16 02:00:00 UTC,Latest News from Science Magazine,2026-07-16 02:00:00+00:00
Alzheimer’s trial results lend momentum to strategies targeting tau,https://www.science.org/content/article/alzheimer-s-trial-results-lend-momentum-strategies-targeting-tau,2026-07-16 05:35:00 UTC,Latest News from Science Magazine,2026-07-16 05:35:00+00:00
Phase Engineering of Iridium Oxides Enables Direct Coupling of Proton Exchange Membrane Water Electrolysis With Intermittent Electrical Energy,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74144?af=R,2026-07-16 05:47:48 UTC,Wiley: Advanced Materials: Table of Contents,2026-07-16 05:47:48+00:00
Gram‐to‐Ton Synthesis of Single‐Atom Materials via Low‐Hydroxyl‐Coverage Surface Collision,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74184?af=R,2026-07-16 05:49:04 UTC,Wiley: Advanced Materials: Table of Contents,2026-07-16 05:49:04+00:00
Homogenizing Sn–Pb Distribution Through A‐Site MA Cations for Efficient All‐Perovskite Tandem Solar Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74078?af=R,2026-07-16 05:51:21 UTC,Wiley: Advanced Materials: Table of Contents,2026-07-16 05:51:21+00:00
In Other Journals,https://www.science.org/doi/abs/10.1126/science.aek5615?af=R,2026-07-16 06:00:06 UTC,AAAS: Science: Table of Contents,2026-07-16 06:00:06+00:00
The rise and fall of the Amazon Soy Moratorium,https://www.science.org/doi/abs/10.1126/science.aeg5368?af=R,2026-07-16 06:00:06 UTC,AAAS: Science: Table of Contents,2026-07-16 06:00:06+00:00
Robust single-electron memory with quantum states manipulation,https://www.science.org/doi/abs/10.1126/science.aeg6638?af=R,2026-07-16 06:00:06 UTC,AAAS: Science: Table of Contents,2026-07-16 06:00:06+00:00
Parallel independent voltage computing along dendrites of CA3 pyramidal neurons,https://www.science.org/doi/abs/10.1126/science.aeh9302?af=R,2026-07-16 06:00:06 UTC,AAAS: Science: Table of Contents,2026-07-16 06:00:06+00:00
Spatiotemporally homogeneous crystallization for ambient scalable perovskite photovoltaics,https://www.science.org/doi/abs/10.1126/science.aef1969?af=R,2026-07-16 06:00:06 UTC,AAAS: Science: Table of Contents,2026-07-16 06:00:06+00:00
Performance trade-offs define a fundamental dental dichotomy in mammals,https://www.science.org/doi/abs/10.1126/science.aee3453?af=R,2026-07-16 06:00:06 UTC,AAAS: Science: Table of Contents,2026-07-16 06:00:06+00:00
