title,link,published,source,pub_date
The emerging antarctic amplification,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag343/8702397?rss=1,2026-06-04 00:00:00 UTC,National Science Review Advance Access,2026-06-04 00:00:00+00:00
Toward a unified data-driven turbulence model through multi-objective learning,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag344/8702617?rss=1,2026-06-04 00:00:00 UTC,National Science Review Advance Access,2026-06-04 00:00:00+00:00
Ionic thermoelectrics: a soft energy conversion technique,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag333/8702384?rss=1,2026-06-04 00:00:00 UTC,National Science Review Advance Access,2026-06-04 00:00:00+00:00
Brain-like optical computing: a pathway from edge intelligence to embodied intelligence,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag336/8702387?rss=1,2026-06-04 00:00:00 UTC,National Science Review Advance Access,2026-06-04 00:00:00+00:00
Energy-efficient electrified ethylene synthesis in CO-starved environment,https://www.nature.com/articles/s41893-026-01849-0,2026-06-04 00:00:00 UTC,Nature Sustainability,2026-06-04 00:00:00+00:00
Structure-programmable solid electrolytes for stack-pressure-free all-solid-state micro-batteries,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag345/8702391?rss=1,2026-06-04 00:00:00 UTC,National Science Review Advance Access,2026-06-04 00:00:00+00:00
Basin uplift and related climate dynamics drive far-field submarine landslides,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag342/8702392?rss=1,2026-06-04 00:00:00 UTC,National Science Review Advance Access,2026-06-04 00:00:00+00:00
Author Correction: Physiology and immunology of a pig-to-human decedent kidney xenotransplant,https://www.nature.com/articles/s41586-026-10694-2,2026-06-04 00:00:00 UTC,Nature,2026-06-04 00:00:00+00:00
Device could sniff out fusion reactors secretly making material for a nuclear bomb,https://www.nature.com/articles/d41586-026-01764-6,2026-06-04 00:00:00 UTC,Nature,2026-06-04 00:00:00+00:00
Interfacial hydrogen-bond network regulation enables selective CO2 reduction to ethanol on copper-free electrocatalysts,https://www.cell.com/chem/fulltext/S2451-9294(26)00144-0?rss=yes,2026-06-04 00:00:00 UTC,Chem,2026-06-04 00:00:00+00:00
This mysterious lung disease affects millions of people — but a drug tested in mice shows promise,https://www.nature.com/articles/d41586-026-01789-x,2026-06-04 00:00:00 UTC,Nature,2026-06-04 00:00:00+00:00
From linear fixes to circular design: how polymer science has changed over the past decade,https://www.nature.com/articles/s41578-026-00933-3,2026-06-04 00:00:00 UTC,Nature Reviews Materials,2026-06-04 00:00:00+00:00
Science with military applications is cited more than civilian-only research,https://www.nature.com/articles/d41586-026-01770-8,2026-06-04 00:00:00 UTC,Nature,2026-06-04 00:00:00+00:00
Babies’ birth weight improves with help of payments to parents,https://www.nature.com/articles/d41586-026-01765-5,2026-06-04 00:00:00 UTC,Nature,2026-06-04 00:00:00+00:00
What’s behind China’s historically high counts of corresponding authors?,https://www.nature.com/articles/d41586-026-01623-4,2026-06-04 00:00:00 UTC,Nature,2026-06-04 00:00:00+00:00
