title,link,published,source,pub_date
Elusive ‘nuclear clocks’ tick closer to reality — after decades in the making,https://www.nature.com/articles/d41586-026-00848-7,2026-03-20 00:00:00 UTC,Nature,2026-03-20 00:00:00+00:00
Cluster-based materials: design and applications,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00663E,2026-03-20 00:00:00 UTC,RSC - Chem. Soc. Rev. latest articles,2026-03-20 00:00:00+00:00
"The Cation Shuffle: Interplay of silylium, carbenium, and arenium ions in superelectrophile catalysis",https://www.cell.com/chem/fulltext/S2451-9294(26)00025-2?rss=yes,2026-03-20 00:00:00 UTC,Chem,2026-03-20 00:00:00+00:00
Three-dimensional imaging via quantum chain amplification in a crystalline two-photon adiabatic photocage,https://www.cell.com/chem/fulltext/S2451-9294(26)00023-9?rss=yes,2026-03-20 00:00:00 UTC,Chem,2026-03-20 00:00:00+00:00
Confinement-induced chiroptical photoswitching —An encapsulation approach for advanced photochemical functions,https://www.cell.com/chem/fulltext/S2451-9294(26)00019-7?rss=yes,2026-03-20 00:00:00 UTC,Chem,2026-03-20 00:00:00+00:00
Author Correction: A PP1–PP2A phosphatase relay controls mitotic progression,https://www.nature.com/articles/s41586-026-10411-z,2026-03-20 00:00:00 UTC,Nature,2026-03-20 00:00:00+00:00
Chemical pollutants are rife across the world’s oceans,https://www.nature.com/articles/d41586-026-00850-z,2026-03-20 00:00:00 UTC,Nature,2026-03-20 00:00:00+00:00
Mighty mini-magnet is low in cost and light on energy use,https://www.nature.com/articles/d41586-026-00851-y,2026-03-20 00:00:00 UTC,Nature,2026-03-20 00:00:00+00:00
Briefing Chat: Are scientists funny? The evidence is in — and it's no joke,https://www.nature.com/articles/d41586-026-00937-7,2026-03-20 00:00:00 UTC,Nature,2026-03-20 00:00:00+00:00
‘Unaffordable’ visa price hike threatens Australia’s researcher pipeline,https://www.nature.com/articles/d41586-026-00822-3,2026-03-20 00:00:00 UTC,Nature,2026-03-20 00:00:00+00:00
Lab-grown oesophagus restores pigs’ ability to swallow,https://www.nature.com/articles/d41586-026-00936-8,2026-03-20 00:00:00 UTC,Nature,2026-03-20 00:00:00+00:00
I paused my PhD for 11 years to help save Madagascar’s seas,https://www.nature.com/articles/d41586-026-00401-6,2026-03-20 00:00:00 UTC,Nature,2026-03-20 00:00:00+00:00
Learning battery lifetimes,https://www.nature.com/articles/s44286-026-00372-5,2026-03-20 00:00:00 UTC,Nature Chemical Engineering,2026-03-20 00:00:00+00:00
The mid-career reset: how to be strategic about your research direction,https://www.nature.com/articles/d41586-025-04077-2,2026-03-20 00:00:00 UTC,Nature,2026-03-20 00:00:00+00:00
Alkali-metal-mediated control of phase segregation for flexible kesterite solar cells and modules with improved efficiency,https://www.nature.com/articles/s41560-026-02018-5,2026-03-20 00:00:00 UTC,Nature Energy,2026-03-20 00:00:00+00:00
Amorphous self-assembled multilayers for perovskite solar cells with improved reverse bias stability,https://www.nature.com/articles/s41560-026-02015-8,2026-03-20 00:00:00 UTC,Nature Energy,2026-03-20 00:00:00+00:00
Ultrasound-sensitive microrobotic sensor with robust anchoring for long-term digestive lesion assessment,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag179/8530529?rss=1,2026-03-20 00:00:00 UTC,National Science Review Advance Access,2026-03-20 00:00:00+00:00
Robust topological temperature localization in thermal rock-paper-scissors chain,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag169/8530524?rss=1,2026-03-20 00:00:00 UTC,National Science Review Advance Access,2026-03-20 00:00:00+00:00
Amino acid composition drives aggregation during peptide synthesis,https://www.nature.com/articles/s41557-026-02090-0,2026-03-20 00:00:00 UTC,Nature Chemistry,2026-03-20 00:00:00+00:00
Intrinsic defect compensation in the space charge region enables cadmium-free kesterite solar cells to achieve 13.9% certified efficiency,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D6EE00550K,2026-03-20 00:00:00 UTC,RSC - Energy Environ. Sci. latest articles,2026-03-20 00:00:00+00:00
Contact Interfaces in Anodes with Large Volume Strain for High-Performance Lithium-Ion Storage,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D6EE01264G,2026-03-20 00:00:00 UTC,RSC - Energy Environ. Sci. latest articles,2026-03-20 00:00:00+00:00
Paul R. Ehrlich obituary: pioneering ecologist who caused controversy by predicting a ‘population bomb’,https://www.nature.com/articles/d41586-026-00939-5,2026-03-20 00:00:00 UTC,Nature,2026-03-20 00:00:00+00:00
Three-dimensional photonic topological insulators go unbounded,https://www.nature.com/articles/s41563-026-02559-w,2026-03-20 00:00:00 UTC,Nature Materials,2026-03-20 00:00:00+00:00
Natural History Museum overtakes British Museum as UK's top tourist attraction,https://www.bbc.com/news/articles/c70n09pz4y1o?at_medium=RSS&at_campaign=rss,2026-03-20 00:05:07 UTC,BBC News,2026-03-20 00:05:07+00:00
Hormone linked to morning sickness may help reduce alcohol intake,https://www.science.org/content/article/hormone-linked-morning-sickness-may-help-reduce-alcohol-intake,2026-03-20 02:15:00 UTC,Latest News from Science Magazine,2026-03-20 02:15:00+00:00
Taxpayers to fund clear-up of huge illegal waste dumps,https://www.bbc.com/news/articles/cx2expk404vo?at_medium=RSS&at_campaign=rss,2026-03-20 03:34:02 UTC,BBC News,2026-03-20 03:34:02+00:00
Revisiting the Electrochemical Response of Alkali Metals in Contact With Liquid Battery Electrolytes,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202506747?af=R,2026-03-20 06:51:43 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-03-20 06:51:43+00:00
Bio‐Photocatalytic Synergy Enables Valorization of CH4 and CO2 Into Hydrogen and 4‐Hydroxybenzoate in Engineered Methanotrophic Bacteria,https://onlinelibrary.wiley.com/doi/10.1002/anie.202526097?af=R,2026-03-20 06:55:30 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-20 06:55:30+00:00
In Situ‐Formed Lithiophilic Li3Sb on the Cu Current Collector Enables LiF‐Rich Solid Electrolyte Interphase for Dendrite‐Free and Stable Lithium Metal Anodes,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70856?af=R,2026-03-20 06:55:42 UTC,Wiley: Advanced Energy Materials: Table of Contents,2026-03-20 06:55:42+00:00
