title,link,published,source,pub_date
Retraction Note: NSD2 targeting reverses plasticity and drug resistance in prostate cancer,https://www.nature.com/articles/s41586-026-10816-w,2026-06-30 00:00:00 UTC,Nature,2026-06-30 00:00:00+00:00
Ebola preparedness must start with ecosystems and before humans show symptoms,https://www.nature.com/articles/d41586-026-02070-x,2026-06-30 00:00:00 UTC,Nature,2026-06-30 00:00:00+00:00
Child online safety needs more than social-media bans,https://www.nature.com/articles/d41586-026-02068-5,2026-06-30 00:00:00 UTC,Nature,2026-06-30 00:00:00+00:00
Enhanced B cell priming induces broadly neutralizing HIV-1 apex antibodies,https://www.nature.com/articles/s41586-026-10838-4,2026-06-30 00:00:00 UTC,Nature,2026-06-30 00:00:00+00:00
Can Rwanda sustain its rise in science and technology? Here’s what can help,https://www.nature.com/articles/d41586-026-01980-0,2026-06-30 00:00:00 UTC,Nature,2026-06-30 00:00:00+00:00
AI systems devise hypotheses and ways to test them,https://www.nature.com/articles/d41586-026-01873-2,2026-06-30 00:00:00 UTC,Nature,2026-06-30 00:00:00+00:00
Coffee is under threat: how scientists are fighting to save it from extinction,https://www.nature.com/articles/d41586-026-01965-z,2026-06-30 00:00:00 UTC,Nature,2026-06-30 00:00:00+00:00
Vaccination elicits HIV broadly neutralizing antibodies in primates,https://www.nature.com/articles/s41586-026-10837-5,2026-06-30 00:00:00 UTC,Nature,2026-06-30 00:00:00+00:00
Early television set impresses Nature editors — but will it catch on?,https://www.nature.com/articles/d41586-026-01813-0,2026-06-30 00:00:00 UTC,Nature,2026-06-30 00:00:00+00:00
Surface geometry controls bulk topological defects that govern embryonic structures,https://www.nature.com/articles/s41563-026-02595-6,2026-06-30 00:00:00 UTC,Nature Materials,2026-06-30 00:00:00+00:00
Boundary geometry controls a topological defect transition that determines lumen nucleation in embryonic development,https://www.nature.com/articles/s41563-026-02594-7,2026-06-30 00:00:00 UTC,Nature Materials,2026-06-30 00:00:00+00:00
MRI-safe fiber electrodes for neuromodulation in the deep brain,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag399/8722218?rss=1,2026-06-30 00:00:00 UTC,National Science Review Advance Access,2026-06-30 00:00:00+00:00
One-dimensional carbon chains free of end-capping groups,https://www.nature.com/articles/s41557-026-02203-9,2026-06-30 00:00:00 UTC,Nature Chemistry,2026-06-30 00:00:00+00:00
High-precision memristor-based computing,https://www.nature.com/articles/s41563-026-02672-w,2026-06-30 00:00:00 UTC,Nature Materials,2026-06-30 00:00:00+00:00
"AI tools can speed up thinking, but evidence still comes from the lab bench",https://www.nature.com/articles/d41586-026-02069-4,2026-06-30 00:00:00 UTC,Nature,2026-06-30 00:00:00+00:00
Reconciling triple-phase boundaries and tortuosity in high-energy all-solid-state lithium-sulfur batteries,https://www.cell.com/joule/fulltext/S2542-4351(26)00225-4?rss=yes,2026-06-30 00:00:00 UTC,Joule,2026-06-30 00:00:00+00:00
Provision buried in controversial U.S. rule change would help people legally challenge ‘woke’ federal research,https://www.science.org/content/article/provision-buried-controversial-u-s-rule-change-would-help-people-legally-challenge-woke,2026-06-30 02:55:00 UTC,Latest News from Science Magazine,2026-06-30 02:55:00+00:00
Facet Amtech awarded funding to scale-up novel catalyst technology,https://ammoniaenergy.org/articles/facet-amtech-awarded-funding-to-scale-up-novel-catalyst-technology/,2026-06-30 04:46:01 UTC,Articles – Ammonia Energy Association,2026-06-30 04:46:01+00:00
"'Complete mess' as drinks could rise by 50p under new bottle return plan, experts say",https://www.bbc.co.uk/news/articles/cp8ry5p08x7o?at_medium=RSS&at_campaign=rss,2026-06-30 05:11:42 UTC,BBC News,2026-06-30 05:11:42+00:00
Strategic Biofuels Secures Landmark Class VI Permit,https://carbonherald.com/strategic-biofuels-secures-landmark-class-vi-permit/?utm_source=rss&utm_medium=rss&utm_campaign=strategic-biofuels-secures-landmark-class-vi-permit,2026-06-30 06:33:12 UTC,Carbon Herald,2026-06-30 06:33:12+00:00
H-Power inks commercial supply deal for hydrogen produced from cracked ammonia,https://ammoniaenergy.org/articles/h-power-inks-commercial-supply-deal-for-hydrogen-produced-from-cracked-ammonia/,2026-06-30 06:56:33 UTC,Articles – Ammonia Energy Association,2026-06-30 06:56:33+00:00
A hierarchical cascade of sleep rhythms supports motor memory and is hijacked by epileptic spikes in human epilepsy,https://www.pnas.org/doi/abs/10.1073/pnas.2517454123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-06-30 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-30 07:00:00+00:00
Phosphatidylinositol diphosphate binding by ESCRT-III filaments,https://www.pnas.org/doi/abs/10.1073/pnas.2616668123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2026-06-30 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2026-06-30 07:00:00+00:00
