title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
[ASAP] Restoring Escaped Zincate in Rechargeable Alkaline Zinc Batteries with a Seed-in-Nanoshell Design,http://dx.doi.org/10.1021/acsenergylett.6c00301,ACS Energy Letters: Latest Articles (ACS Publications),2026-04-26 16:53:54 UTC,2026-04-26 16:53:54+00:00,10.1021/acsenergylett.6c00301,Nian Liu,"Rechargeable alkaline zinc batteries are promising candidates for safe and low-cost energy storage, but suffer from ZnO dissolution that causes irreversible active material loss and rapid capacity decay. Here, we report a seed-in-nanoshell ZnO anode architecture that mitigates dissolution by combining physical confinement with electrochemical restoration of dissolved zincate species. ZnO particles are encapsulated within an ion-sieving carbon nanoshell that restricts zincate diffusion, maintains electrical conductivity, and stabilizes repeated solid–solution–solid transformations. Silver (Ag) nanoparticles incorporated into the nanoshell act as zincophilic nucleation seeds, lowering the Zn deposition barrier and directing the redeposition of dissolved zincate back to metallic Zn during charging. This confinement-enabled restoration mechanism converts zincate dissolution from an irreversible loss pathway into a recoverable process, enabling improved performance under harsh test conditions. The anode also delivers 227.9 mAh g−1 at −40 °C. Finally, a scalable tens-of-gram synthesis of ZnO@Ag is demonstrated, underscoring the practical potential of this strategy for advanced aqueous zinc batteries.",openalex,1
Optical nanoscopy of spatiotemporal metal stripping cooperativity at single-ion and subparticle resolution,https://www.nature.com/articles/s41563-026-02567-w,Nature Materials,2026-04-27 00:00:00 UTC,2026-04-27 00:00:00+00:00,10.1038/s41563-026-02567-w,Xianwen Mao,"Coupled ion–electron interfacial reactivities on electroactive particles are complex and crucial to various battery chemistries and dynamics, yet direct visualization of these reactions remains elusive despite advances in operando imaging. Here we report ion-localization optical nanoscopy (ION) with single-ion, subparticle resolution that distinguishes microscopic static and dynamic disorder in ion-generation interfacial reactivity, offering nondestructive, real-time, non-equilibrium insights. We uncover diverse stripping dynamics of zinc anodes, revealing unexpected subparticle-level heterogeneity and challenging conventional views of uniform stripping on (002)-textured zinc. Mesoscale functional descriptors—intraparticle diffusive and electronic coupling strengths—that govern overall stripping uniformity are identified by ION, supported by computational methods and validated by in situ single-particle manipulation. Imaging-derived insights are further translated into ensemble-level strategies enabling exceptional anode reversibility. ION is cost-effective, high-throughput and broadly applicable to myriad ion-participated interfacial processes, including cathode (de)intercalation, solid–electrolyte interphase evolution, ion exchange and catalyst restructuring.",nature_html,0
Operando X-ray spectroscopies for tracking electrocatalytic dynamic interfaces across multiple scales,https://www.cell.com/chem/fulltext/S2451-9294(26)00098-7?rss=yes,Chem,2026-04-27 00:00:00 UTC,2026-04-27 00:00:00+00:00,10.1016/j.chempr.2026.103032,Jiayin Yuan,"Operando X-ray spectroscopies uncover the dynamic catalyst-electrolyte interface across electronic, atomic, and nanoscale regimes, providing mechanistic insight and new strategies for predictive design and durability engineering in heterogeneous electrocatalysis.",rss_cell,0
Daily briefing: Trump fires entire NSF advisory board,https://www.nature.com/articles/d41586-026-01384-0,Nature,2026-04-27 00:00:00 UTC,2026-04-27 00:00:00+00:00,10.1038/d41586-026-01384-0,Flora Graham,,,0
"Large-scale, mechanically robust bioinspired confined MXene nanocomposites",https://www.nature.com/articles/s41578-026-00918-2,Nature Reviews Materials,2026-04-27 00:00:00 UTC,2026-04-27 00:00:00+00:00,10.1038/s41578-026-00918-2,Qunfeng Cheng,"Transition metal carbides, nitrides and carbonitrides (MXenes) have attracted considerable attention since they were first reported in 2011. With their metallic-level electrical conductivity, outstanding mechanical properties and abundant surface terminal groups, MXenes have broad application potential in aerospace, energy storage and biomedicine. However, translating the superior intrinsic properties of monolayer MXene nanosheets into macroscopic nanocomposites remains challenging. This Review systematically elucidates the development of high-performance MXene nanocomposites through bioinspired confined assembly strategies. We discuss the advanced characterization of voids formed during the wet chemical assembly of MXene nanosheets and clarify the mechanisms underlying their formation. On this basis, we introduce bioinspired confined assembly strategies to reduce porosity and enhance the efficiency of interlayer load transfer, which markedly improve the macroscopic mechanical and electrical properties of MXene nanocomposites. We further outline large-scale fabrication methods for bioinspired confined MXene nanocomposites. We discuss the properties and some representative applications of MXene nanocomposites, including electromagnetic interference shielding, bone regeneration and artificial muscles. Finally, we provide our perspectives for future research directions for bioinspired confined MXene nanocomposites.",nature_html,0
Telomere-to-Telomere Assembly Using HERRO-Corrected Simplex Nanopore Reads,https://www.nature.com/articles/s41586-026-10563-y,Nature,2026-04-27 00:00:00 UTC,2026-04-27 00:00:00+00:00,10.1038/s41586-026-10563-y,Mile Šikić,"Telomere-to-telomere (T2T) phased assemblies are emerging as a benchmark for reference-quality genomes1,17, though they remain technically and financially demanding, particularly at scale. Generating such assemblies for diploid and polyploid genomes typically involves combining high-accuracy long reads, such as PacBio HiFi16 or the now-deprecated ONT Duplex2 reads, with ultra-long ONT Simplex reads. Using multiple platforms or methods increases the cost and the required amount of genomic DNA. Here, we show that comparable results are possible using error correction of ultra-long ONT Simplex reads and then assembling them using state-of-the-art de novo assembly methods. To achieve this, we have developed the deep learning-based HERRO (Haplotype-aware ERRor cOrrection) framework, which corrects ONT Simplex reads while carefully preserving differences in related genomic sequences. Taking into account informative positions that differentiate the haplotypes or genomic repeat copies, HERRO achieves an increase of read accuracy of up to 100-fold for diploid human genomes. By combining HERRO with the Verkko17 assembler, we reconstruct up to 32 chromosomes telomere-to-telomere, including chromosomes X and Y, and consistently achieve NGA50 values of 100 Mb or higher across several human genomes. HERRO supports both R9.4.1 and R10.4.1 ONT Simplex reads and generalizes well to other species. These results show that error-corrected ONT reads can lower sequencing costs and improve the quality of genomic analyses.",nature_html,0
Positive tipping points for nature,https://www.nature.com/articles/s41893-026-01803-0,Nature Sustainability,2026-04-27 00:00:00 UTC,2026-04-27 00:00:00+00:00,10.1038/s41893-026-01803-0,Timothy M. Lenton,"A radical acceleration of change is needed to reach widely agreed nature-positive goals for 2030 and beyond. Triggering positive tipping points where strong amplifying feedback supports self-propelling nature-positive change can help achieve this acceleration. These include ecological, social–ecological and social tipping points that abruptly regenerate ecosystems and resources, spread nature-positive activities and reduce key drivers of nature loss. Together they have the potential to positively tip large-scale recovery of nature. Affecting key leverage points by facilitating online collective learning, properly valuing nature in economics and tipping worldviews to ecocentrism would further enable positive tipping points for nature.",nature_html,0
Chemical hardness engineering synchronizes crystallization in perovskite tandems,https://www.nature.com/articles/s41565-026-02165-6,Nature Nanotechnology,2026-04-27 00:00:00 UTC,2026-04-27 00:00:00+00:00,10.1038/s41565-026-02165-6,Ziyi Ge,"All-perovskite tandem solar cells are constrained by asynchronous crystallization in multicomponent perovskites, which produces vertical compositional gradients, structural inhomogeneity and excessive non-radiative recombination. These effects arise from mismatched coordination and crystallization kinetics among mixed halides and Pb2+/Sn2+ cations. Here we establish a generalizable additive design strategy guided by hard–soft acid–base principles to synchronize nucleation and crystal growth in both wide- and narrow-bandgap perovskites. Borderline-base difluoro(oxalato)borate and hard-base tetrafluoroborate selectively coordinate wide- and narrow-bandgap perovskite precursors, respectively, balancing the crystallization kinetics of PbI2/PbBr2 and PbI2/SnI2 and producing vertically uniform perovskite films with reduced defect densities and suppressed ion migration. In situ optical and structural characterization reveals homogeneous nucleation and direct crystal growth without intermediate halide redistribution. Monolithic two-terminal tandems achieve an efficiency of 30.3% (certified, 30.3%) with improved open-circuit voltage (2.16 V) and fill factor (85.2%), retaining 92% efficiency after 1,000 h of maximum power point tracking. Flexible tandems reach an efficiency of 28.2% (certified, 28.0%). These results establish chemical hardness matching as a universal principle for controlling crystallization in different perovskite systems.",nature_html,0
A quantum-coherent photon–emitter interface in the original telecom band,https://www.nature.com/articles/s41565-026-02156-7,Nature Nanotechnology,2026-04-27 00:00:00 UTC,2026-04-27 00:00:00+00:00,10.1038/s41565-026-02156-7,Leonardo Midolo,"Quantum dots have set benchmarks that far surpass other quantum emitters owing to their ability to deliver high-quality, high-rate and pure photons. However, achieving these exceptional capabilities at telecom wavelengths, bridging the gap to fibre-optic infrastructure and scalable silicon photonics, remains a challenge. Overcoming this difficulty demands high-quality quantum materials and devices that, despite extensive efforts, have not yet been realized. Here we demonstrate waveguide-integrated InAs quantum dots and realize a fully quantum-coherent photon–emitter interface operating in the original telecommunication band (or O-band, 1,260–1,360 nm). We record transform-limited linewidths only 8% broader than the inverse lifetime and bright 41.7-MHz emission rate under 80-MHz π-pulse excitation. These findings showcase the potential of quantum dots for scalable quantum networks.",nature_html,0
Non-iodide anion-engineered 1D perovskite strengthens interface lattice for efficient and stable perovskite solar cells and modules,https://www.cell.com/joule/fulltext/S2542-4351(26)00116-9?rss=yes,Joule,2026-04-27 00:00:00 UTC,2026-04-27 00:00:00+00:00,10.1016/j.joule.2026.102432,Yantao Shi,"Through the unique synergy between tetrabutylammonium (TBA⁺) cations and pseudo-halogen anions, a robust one-dimensional (1D) perovskite interface layer was constructed, resulting in a stable interface featuring strengthened perovskite lattice and suppressed defects. The treated devices retained >90% of their initial efficiency after 800 h at 85°C (ISOS-D-2) and achieved a T90 > 2,000 h under illumination (ISOS-L-2). Additionally, the champion efficiencies of 26.47% (certified as 26.18%) for the small-area device and 24.29% (certified as 23.73%) for the module were achieved.",rss_cell,0
