title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Emerging materials and technologies towards in situ biomanufacturing,https://www.nature.com/articles/s41578-026-00926-2,Nature Reviews Materials,2026-05-22 00:00:00 UTC,2026-05-22 00:00:00+00:00,10.1038/s41578-026-00926-2,Wei Gao,"In situ biomanufacturing is redefining personalized and regenerative medicine by enabling therapeutic materials to be formed directly at target sites within the body. This emerging paradigm integrates advances in biomaterials, minimally invasive surgical tools and robotic systems, and ultrasound-guided activation platforms to achieve precise, on-demand material deposition or crosslinking without the need for open surgical access. This Review outlines the clinical challenges and requirements motivating these technologies — minimally invasive access, deep-tissue targeting, spatiotemporal precision and real-time monitoring — and describes how next-generation biomaterials, including shear-thinning, photoreactive, thermoresponsive and acoustically responsive hydrogels, are being engineered to meet these demands. Progress in fabrication strategies, ranging from hand-held and robotic bioprinters to near-infrared light-activated and ultrasound-activated systems capable of noninvasive or deep-tissue biofabrication, is summarized. Key applications in tissue regeneration, wound repair, localized drug delivery and in vivo bioelectronics are highlighted to illustrate the translational potential of these approaches. Finally, the major steps required for clinical adoption are described, including the development of materials optimized for in vivo activation, standardized evaluation frameworks, regulatory considerations for energy-activated platforms, and integration into clinical workflows. Together, these advances point towards a future in which patient-specific therapeutic structures can be fabricated directly within living tissues.",nature_html,0
Tailoring crystal phases of high-entropy alloy catalysts,https://www.nature.com/articles/s41563-026-02616-4,Nature Materials,2026-05-22 00:00:00 UTC,2026-05-22 00:00:00+00:00,10.1038/s41563-026-02616-4,Sung Mook Choi,,,0
Vanishing tongues and life on Mars: Books in brief,https://www.nature.com/articles/d41586-026-01655-w,Nature,2026-05-22 00:00:00 UTC,2026-05-22 00:00:00+00:00,10.1038/d41586-026-01655-w,Andrew Robinson,,,0
Major Ebola outbreak is escalating: what happens next,https://www.nature.com/articles/d41586-026-01660-z,Nature,2026-05-22 00:00:00 UTC,2026-05-22 00:00:00+00:00,10.1038/d41586-026-01660-z,Rachel Fieldhouse,,,0
Neuroflix,https://www.nature.com/articles/d41586-026-01087-6,Nature,2026-05-22 00:00:00 UTC,2026-05-22 00:00:00+00:00,10.1038/d41586-026-01087-6,John McLaughlin,,,0
AI cracks 80-year-old mathematics challenge — researchers are astonished,https://www.nature.com/articles/d41586-026-01651-0,Nature,2026-05-22 00:00:00 UTC,2026-05-22 00:00:00+00:00,10.1038/d41586-026-01651-0,Davide Castelvecchi,,,0
Hit a lab project glitch? Thinking about your thesis title like a storyteller can help you focus,https://www.nature.com/articles/d41586-026-01392-0,Nature,2026-05-22 00:00:00 UTC,2026-05-22 00:00:00+00:00,10.1038/d41586-026-01392-0,Dom Byrne,,,0
Stress impairs your brain’s ability to link memories — dampening insight,https://www.nature.com/articles/d41586-026-01644-z,Nature,2026-05-22 00:00:00 UTC,2026-05-22 00:00:00+00:00,10.1038/d41586-026-01644-z,Simon Spichak,,,0
Scalable high-temperature superconducting diodes enabled by intrinsic Josephson junctions,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag285/8690719?rss=1,National Science Review Advance Access,2026-05-22 00:00:00 UTC,2026-05-22 00:00:00+00:00,10.1093/nsr/nwag285,Peiheng Wu,"Superconducting diodes, enabling nonreciprocal supercurrents, hold promise for dissipationless electronics and time-reversal-symmetry-broken physics. Developing platforms that combine high-temperature operation with scalable fabrication remains a critical challenge for the field. Here, we show that the intrinsic Josephson junctions naturally in the layered cuprate Bi2Sr2CaCu2O8+δ offer a robust, lithography-compatible platform for high-temperature superconducting diodes. By controlling the number of naturally stacked junctions, we achieve tunable nonreciprocity, with single-surface junctions exhibiting peak efficiency and programmable zero-field memory states. A microscopic model attributes this behavior to geometry-induced anharmonicity in the current-phase relation, amplified by atomic-scale barriers. Moreover, by exploiting the natural junction architecture, we fabricate arrays containing hundreds of reproducible diodes. By uniting high-temperature operation with scalability and programmable functionality, intrinsic Josephson diodes establish a practical route towards superconducting electronics and open new avenues of nonreciprocal superconducting transport.",rss_oup,0
Flow physics and modeling in extreme ultraviolet sources,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag298/8690707?rss=1,National Science Review Advance Access,2026-05-22 00:00:00 UTC,2026-05-22 00:00:00+00:00,10.1093/nsr/nwag298,Quan Zhou,"The development of high-power extreme ultraviolet (EUV) light sources based on the laser-produced plasma (LPP) principle is crucial for advanced lithography, enabling the continued scaling of semiconductor devices. However, the underlying processes-involving laser-droplet interaction, plasma evolution, and debris transport-are governed by complex, multiscale, and multiphysics phenomena that pose significant challenges for both simulations and experiments. This review comprehensively surveys recent advances in the flow physics and modeling of LPP-EUV sources, focusing on three key areas: (1) numerical modeling and simulation of laser-tin droplet interaction, including laser absorption, radiation transport, equation of states, etc; (2) progress in understanding droplet dynamics under femtosecond to nanosecond laser pulses; and (3) the flow physics of debris transport and mitigation strategies such as buffer gas jets and magnetic fields. By integrating insights from simulations, experiments, and theoretical analyses, this review aims to bridge the gap between fundamental flow physics and applied EUV source engineering, providing a valuable reference for researchers working toward more efficient and debris-resistant EUV light sources.",rss_oup,0
