title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
A testis-specific E3 ubiquitin ligase complex governs spermiogenesis and male fertility,https://www.nature.com/articles/s41467-026-70025-x,Nature Communications,2026-02-24 00:00:00 UTC,2026-02-24 00:00:00+00:00,,"The ubiquitin-proteasome system (UPS) represents an evolutionarily conserved machinery governing proteostasis through spatiotemporal regulation of protein degradation. While spermatogenesis involves multilayered regulatory mechanisms spanning translation to dynamic post-translational modifications (PTMs), the identity of UPS-associated E3 ligases orchestrating germ cell-specific protein turnover remains elusive. Here, we identify a testis-specific E3 ubiquitin ligase complex comprising elongin B/C, Cullin-2 (CUL2), RING-box protein-1 (RBX1), and SOCS box protein ASB9, designated ECSASB9. Genetic ablation of ECSASB9 in mice via ubiquitous Asb9 knockout (KO) or spermatid-specific elongin B/C conditional KO disrupts spermiogenesis and compromises fertility. Mechanistic studies reveal that ECSASB9 engages tubulin beta 4 A (TUBB4A) through substrate recognition, catalyzing K48-linked polyubiquitination at lysine 379 (K379) to promote proteasomal degradation. Notably, Tubb4aK379R knock-in (KI) mice phenocopy the spermiogenesis defects observed upon ECSASB9 deficiency. Clinically, we identify three hemizygous missense variants in X-linked ASB9 among Chinese males with idiopathic infertility. Male mice bearing orthologous ASB9 variant exhibit oligoasthenoteratozoospermia (OAT) and subfertility, mirroring human phenotypes. Taken together, our findings establish ECSASB9 as an important regulator of spermatogenic proteostasis and provide mechanistic insights into UPS-mediated tissue-specific degradation, while implicating ASB9 variants in male infertility pathogenesis.",nature_html,0
Charge transport physics of organic conductors at high carrier densities,https://www.nature.com/articles/s41578-026-00897-4,Nature Reviews Materials,2026-02-24 00:00:00 UTC,2026-02-24 00:00:00+00:00,,"Conducting polymers and other organic conductors enable emerging applications in bioelectronics, neuromorphic computing, energy storage and thermoelectric devices. When used in organic electrochemical transistors or other devices, these materials are typically doped in their bulk to very high carrier densities of the order of 1020–1021 cm−3. In this regime, they show fascinating nonlinear, many-body and non-equilibrium transport phenomena that are being exploited in these applications, but whose fundamental origins remain poorly understood. In this Review, we focus on the underlying charge transport physics, examining how complex microstructure, electron–electron interactions and electron–dopant counterion interactions govern transport behaviour, including the evolution of the density of states with carrier density. We also discuss reliable experimental methods for determining carrier concentrations and measuring transport coefficients. An in-depth understanding of the charge transport physics in this high-carrier-density regime is a prerequisite for harnessing these transport phenomena in device applications.",nature_html,0
Molecularly engineered covalent hydrophobic interface for enhanced CO2 electromethanation in strong acid,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag116/8496058?rss=1,National Science Review Advance Access,2026-02-24 00:00:00 UTC,2026-02-24 00:00:00+00:00,10.1093/nsr/nwag116/8496058,"Electrochemical conversion of CO2 to methane provides a sustainable pathway for fuel synthesis, yet it inherently struggles to balance carbon utilization efficiency with product selectivity. Conventional surface engineering based on physical hydrophobic coatings often leads to interfacial instability and diminished charge transfer efficiency. To address these issues, we develop a cysteine-coated copper coordination complex catalyst modified with covalently bonded fluoroalkyl silane (FAS), allowing precise control over surface wettability. A breakthrough in highly acidic electrolytes is demonstrated, achieving a methane Faradaic efficiency of up to 66.2% at 400 mA cm−2 (pH 1.8), alongside a single-pass carbon conversion efficiency of 31.1%, surpassing conventional alkaline-system benchmarks. Surface-enhanced Raman spectroscopy reveals key *COOH intermediate for CO2 activation, while in situ",rss_oup,0
"Electricity-driven CO2 and biomass conversion toward formic acid/formate: microenvironment regulation, hydrogen storage potential, and sustainability assessment",http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE07819A,RSC - Energy Environ. Sci. latest articles,2026-02-24 00:00:00 UTC,2026-02-24 00:00:00+00:00,,"Formic acid (FA)/formate (FM) is widely recognized as an important energy carrier and high-value chemical. Through electrocatalysis, abundant carbon sources such as CO2 and biomass can be converted into FA or FM, enabling the valorization of feedstocks into high-value chemicals via a promising approach toward eco-friendly and sustainable development. This review elucidates recent milestones and emerging trends in FA/FM production via CO2 electroreduction and biomass electrooxidation, with a particular emphasis on microenvironment regulation. The intrinsic mechanisms underlying the effects of key factors on activity, selectivity, and energy efficiency are elucidated. In addition, environmental impact, hydrogen-storage capabilities, techno-economic analysis, and life cycle assessment are discussed in detail. Finally, future research directions and optimization strategies are proposed, focusing on feedstock pretreatment, catalyst engineering, and membrane–electrode integration. More importantly, this review also discusses CO2–organic paired electrolysis, proposing several solutions to fundamental constraints. Overall, this review aims to provide systematic guidance for three electrocatalytic pathways toward FA/FM—CO2 reduction, biomass oxidation, and their paired electrolysis—highlighting the pivotal role of microenvironment engineering in electrocatalyst design and reaction optimization, thereby delivering scientific insights to support green energy utilization and sustainable chemical manufacturing.",rsc_html,0
Superior high-temperature electrostatic energy storage in flexible dielectric film enabled by metal-coordination crosslinked network,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06797A,RSC - Energy Environ. Sci. latest articles,2026-02-24 00:00:00 UTC,2026-02-24 00:00:00+00:00,,"Flexible dielectrics for high-temperature electrostatic energy storage suffer from poor thermal stability, low insulation strength and inferior charge-discharge performances at elevated temperatures and high electric fields. Constructing a crosslinked structure in flexible dielectrics has been proven to be an effective strategy to enhance the thermal and insulation properties. Nevertheless, the crosslinking centers in traditional crosslinked networks are electrically neutral, and they are chemically or physically inert to the thermally excited electrons. The lack of a strong interaction between charge carriers and host dielectrics would lead to the formation of a severe conduction loss and reduction in breakdown strength at elevated temperatures, ultimately leading to an inferior electrostatic charge-discharge performance. Moreover, the traditional crosslinked polymer dielectrics are based on an irreversible covalent bond rather than a reversible interaction, and their waste becomes a significant environmental burden. Herein, we constructed a metal-coordination crosslinked network in polymer dielectrics via using metal ions as crosslinking points. The metal ions exhibit strong affinity to the electrons and accordingly can act as deep traps to capture the energetic electrons. Moreover, the dense crosslinked network can reduce the free volume and increase the mechanical strength, consequently contributing to the improvement of thermal stability and electrical insulation performances. The resultant film exhibits a superior electrostatic energy storage performance with a discharged energy density of 4.68 J/cm3 above 90% charge-discharge efficiency at 200 °C, which increases by more than 5 times compared to that of pristine film. Additionally, this type of network can be dynamically dissociated and reformed in an acidic condition, thereby contributing to the recycling of dielectrics. The recycled sample also displays a good electrostatic energy storage performance. This strategy not only strengthens the interaction between charge carriers and host dielectrics but also solves the unrecyclability of traditional crosslinked flexible dielectrics. These findings offer an effective approach to designing high-performance and environmentally-friendly flexible dielectrics.",rsc_html,0
Disordered light-harvesting aggregates can host functional vibronic couplings at room temperature,https://www.nature.com/articles/s41467-026-69815-0,Nature Communications,2026-02-24 00:00:00 UTC,2026-02-24 00:00:00+00:00,,"Photosynthesis relies on a network of chlorophyll-like molecules which together lead to efficient long-range energy transfer. Evidence at cryogenic temperatures suggests that mechanistic details of energy/charge transfer must invoke coupled vibrational-electronic (vibronic) states. Whether these survive at physiological temperature in large photosynthetic aggregates is an open question. Parallel research on artificial templates has relied on cyanines which are unlike chlorophylls. Here we report time-resolved optical spectra of porphyrin nanotubes where we selectively probe coupled Qx − Qy states through polarization control. Early time cross peaks between electronic states, their rapid broadening and survival of quantum beats with anisotropic beating amplitude conclusively demonstrate that overlapping vibrational-electronic bands of photosynthetic aggregates indeed host functional vibronic couplings at room temperature. Calculations reveal that disorder is the vital ingredient that dramatically enhances intraband vibronic couplings across the entire Q band. The parameter regime where energetic disorder is of the order of dense Raman-active vibrations with weak reorganization energies may be the key design principle.",nature_html,0
Electrified CO2 uptake in quinone-based covalent organic frameworks,https://www.cell.com/chem/fulltext/S2451-9294(25)00501-7?rss=yes,Chem,2026-02-24 00:00:00 UTC,2026-02-24 00:00:00+00:00,,"Electrochemical CO2 capture using molecular quinones is often limited by solubility and oxygen sensitivity in liquid systems. Embedding quinones into porous covalent organic frameworks (COFs) enhances stability, shifts reactivity into an oxygen-tolerant regime, and localizes redox activity to the solid sorbent. We developed a scalable synthesis of quinone-based COFs and validated their performance in a device operating under simulated flue gas, capturing CO2 efficiently for 80 h. This approach offers a promising, solid-state pathway toward electrochemical carbon-capture technologies.",rss_cell,0
Dual-polarization fluorescent DNA framework nanomaterials,https://www.cell.com/chem/fulltext/S2451-9294(25)00503-0?rss=yes,Chem,2026-02-24 00:00:00 UTC,2026-02-24 00:00:00+00:00,,"DNA origami offers a programmable way to arrange fluorescent molecules into architectures with tailored optical behaviors. By encoding dye orientation and interactions within the DNA framework, we create structures that emit two distinct polarization signals whose balance can be precisely controlled. This built-in optical signature allows the 3D orientation of the DNA structures to be read out without complex instrumentation. Our approach provides a general strategy for designing fluorescent materials with customizable, structure-encoded properties for imaging and photonic applications.",rss_cell,0
Recent progress in transition-metal-catalysed intermolecular saturated C(sp3)–N(sp3) bond formation reactions,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00923E,RSC - Chem. Soc. Rev. latest articles,2026-02-24 00:00:00 UTC,2026-02-24 00:00:00+00:00,,"Saturated C(sp3)–N(sp3) bonds are ubiquitous in organic molecules and serve as key subunits in natural products, pharmaceuticals, agrochemicals, and organic materials. Transition-metal-catalysed C–N cross-coupling reactions have evolved as an enabling platform for C–N bond formation, providing an indispensable synthetic tool for the rapid assembly of valuable molecular skeletons. Over recent years, C(sp3)–N(sp3) bond formation has attracted significant attention from the synthetic community, providing straightforward access to sp3-rich C–N bond containing architectures from readily available and cost-effective starting materials. This review highlights recent advances in transition-metal-catalysed intermolecular C(sp3)–N(sp3) bond formation. Key strategies for transition-metal-catalysed C(sp3)–N(sp3) bond formation and mechanistic insights are summarized and discussed. Moreover, ongoing challenges and directions for future opportunities are discussed to inspire further efforts for developing C(sp3)–N(sp3) bond-forming processes.",rsc_html,0
Luminescence in macrocyclic supramolecular systems,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS01550B,RSC - Chem. Soc. Rev. latest articles,2026-02-24 00:00:00 UTC,2026-02-24 00:00:00+00:00,,"Macrocyclic supramolecular luminescent systems play an important role in the development of supramolecular chemistry and materials science, offering a powerful alternative to conventional luminescent systems by enabling precise control over emission properties through non-covalent interactions. Macrocyclic hosts provide an ideal platform for construction of advanced supramolecular luminescent systems by using the host–guest interactions to enhance luminescence efficiency, generate new luminescence properties, and facilitate stimulus-responsive behavior. Consequently, the development of new supramolecular luminescent systems is becoming a frontier and hot topic in supramolecular and macrocyclic chemistry. Therefore, in this review, we present the recent advances in the construction and applications of the new supramolecular luminescent systems emerged in recent years. We will systematically summarize the design and construction strategies of new macrocyclic supramolecular luminescent systems according to different luminescence mechanisms and highlight their applications in chemical sensing, bioimaging, information anti-counterfeiting, photocatalysis, etc. Moreover, we will discuss the prevailing challenges and future research directions, aiming to guide the development of novel smart luminescent materials with enhanced functionality and practical utility.",rsc_html,0
