title,link,published,source,pub_date
Post-Moore two-dimensional integrated electronics for angstrom-nodes,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag166/8527596?rss=1,2026-03-18 00:00:00 UTC,National Science Review Advance Access,2026-03-18 00:00:00+00:00
The E3 ubiquitin ligase mechanism specifying targeted microRNA degradation,https://www.nature.com/articles/s41586-026-10232-0,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Biosynthesis of cinchona alkaloids,https://www.nature.com/articles/s41586-026-10227-x,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Proteasome-guided haem signalling axis contributes to T cell exhaustion,https://www.nature.com/articles/s41586-026-10250-y,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
"Contrasting thermophilization among forests, grasslands and alpine summits",https://www.nature.com/articles/s41586-025-09622-7,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Toward near-100% initial Coulombic efficiency of Si anodes through irreducible solid electrolyte-induced dynamic interphases,https://www.cell.com/joule/fulltext/S2542-4351(26)00006-1?rss=yes,2026-03-18 00:00:00 UTC,Joule,2026-03-18 00:00:00+00:00
Thymic health and immunotherapy outcomes in patients with cancer,https://www.nature.com/articles/s41586-026-10243-x,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Global ocean heat content over the past 3 million years,https://www.nature.com/articles/s41586-026-10116-3,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Observation of self-bound droplets of ultracold dipolar molecules,https://www.nature.com/articles/s41586-026-10245-9,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Bistable superlattice switching in a quantum spin Hall insulator,https://www.nature.com/articles/s41586-026-10309-w,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
"Local agricultural transition, crisis and migration in the Southern Andes",https://www.nature.com/articles/s41586-026-10233-z,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Broadly stable atmospheric CO2 and CH4 levels over the past 3 million years,https://www.nature.com/articles/s41586-025-10032-y,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Adaptive evolution of gene regulatory networks in mammalian neocortex,https://www.nature.com/articles/s41586-026-10226-y,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Thymic health consequences in adults,https://www.nature.com/articles/s41586-026-10242-y,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Observing the tidal pulse of rivers from wide-swath satellite altimetry,https://www.nature.com/articles/s41586-026-10287-z,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Synthetic circuits for cell ratio control,https://www.nature.com/articles/s41586-026-10259-3,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
In vivo site-specific engineering to reprogram T cells,https://www.nature.com/articles/s41586-026-10235-x,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Magnetic resonance control of spin-correlated radical pair dynamics in vivo,https://www.nature.com/articles/s41586-026-10282-4,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Author Correction: Mitigating proton trapping in cubic perovskite oxides via ScO6 octahedral networks,https://www.nature.com/articles/s41563-026-02580-z,2026-03-18 00:00:00 UTC,Nature Materials,2026-03-18 00:00:00+00:00
Author Correction: An iontronic reservoir for highly robust neuromorphic prosthesis,https://www.nature.com/articles/s41563-026-02579-6,2026-03-18 00:00:00 UTC,Nature Materials,2026-03-18 00:00:00+00:00
Non-monotonic magnetic friction from collective rotor dynamics,https://www.nature.com/articles/s41563-026-02538-1,2026-03-18 00:00:00 UTC,Nature Materials,2026-03-18 00:00:00+00:00
Integrated memristor for mitigating reverse-bias in perovskite solar cells,https://www.nature.com/articles/s41586-026-10275-3,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Botanical mystery solved: how plants make a crucial malaria drug,https://www.nature.com/articles/d41586-026-00891-4,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Publisher Correction: Atlas-guided discovery of transcription factors for T cell programming,https://www.nature.com/articles/s41586-026-10382-1,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
The long road to outdoor stability: real-world challenges for controlling perovskite materials for solar cells,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS01085C,2026-03-18 00:00:00 UTC,RSC - Chem. Soc. Rev. latest articles,2026-03-18 00:00:00+00:00
Multicolour luminescence phenomena of vibration-induced emission,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS01495F,2026-03-18 00:00:00 UTC,RSC - Chem. Soc. Rev. latest articles,2026-03-18 00:00:00+00:00
Author Correction: Autoimmune response to C9orf72 protein in amyotrophic lateral sclerosis,https://www.nature.com/articles/s41586-026-10388-9,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Revisiting the Ocean Acidification Planetary Boundary,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag173/8527594?rss=1,2026-03-18 00:00:00 UTC,National Science Review Advance Access,2026-03-18 00:00:00+00:00
Adventitious carbon breaks symmetry in oxide contact electrification,https://www.nature.com/articles/s41586-025-10088-w,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Climbing fibres recruit disinhibition to enhance Purkinje cell calcium signals,https://www.nature.com/articles/s41586-026-10220-4,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Integrated photonic neural network with on-chip backpropagation training,https://www.nature.com/articles/s41586-026-10262-8,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Catabolism of extracellular glutathione supplies cysteine to support tumours,https://www.nature.com/articles/s41586-026-10268-2,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Radical water opens parallel pathways in CO2 electrocatalysis,https://www.nature.com/articles/s41557-026-02088-8,2026-03-18 00:00:00 UTC,Nature Chemistry,2026-03-18 00:00:00+00:00
Redefining the mammalian genetic code to add five distinct synthetic amino acids,https://www.nature.com/articles/s41557-026-02085-x,2026-03-18 00:00:00 UTC,Nature Chemistry,2026-03-18 00:00:00+00:00
Stable Perovskite-Organic Tandem Solar Cells Enabled by Chloride-Doped Evaporated Wide-Bandgap Perovskites,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE04477D,2026-03-18 00:00:00 UTC,RSC - Energy Environ. Sci. latest articles,2026-03-18 00:00:00+00:00
Thymus health is a predictor of lifelong well-being and immunotherapy effectiveness,https://www.nature.com/articles/d41586-026-00633-6,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
An enzyme inside the bacterial-cell membrane chops up viral DNA on entry,https://www.nature.com/articles/d41586-026-00732-4,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
CRISPR makes enhanced cancer-fighting immune cells inside mice,https://www.nature.com/articles/d41586-026-00857-6,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Daily briefing: Funding calls plummet as NIH turns away from agency-directed science,https://www.nature.com/articles/d41586-026-00897-y,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Our microbial ancestors were probably oxygen-tolerant,https://www.nature.com/articles/d41586-026-00718-2,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
"Knock knock, no one’s there. Study finds scientists’ jokes mostly fall flat",https://www.nature.com/articles/d41586-026-00854-9,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
A strong constraint on radiative forcing of well-mixed greenhouse gases,https://www.nature.com/articles/s41586-026-10289-x,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Peer review at the service of society,https://www.nature.com/articles/s41565-026-02146-9,2026-03-18 00:00:00 UTC,Nature Nanotechnology,2026-03-18 00:00:00+00:00
Prodrug-tethered lipid nanoparticles for synergistic messenger RNA cancer immunotherapy,https://www.nature.com/articles/s41565-025-02102-z,2026-03-18 00:00:00 UTC,Nature Nanotechnology,2026-03-18 00:00:00+00:00
Mystery of how plants make a family of medicinal molecules has been solved,https://www.nature.com/articles/d41586-026-00790-8,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
"Affordable mobility for all: why we need smaller, cheaper electric vehicles",https://www.nature.com/articles/d41586-026-00779-3,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Brain’s protective barrier stays leaky for years after playing contact sports,https://www.nature.com/articles/d41586-026-00885-2,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Quirky base pairing attracts rule-breaking enzymes to destroy microRNAs,https://www.nature.com/articles/d41586-026-00632-7,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Evolution,https://www.nature.com/articles/d41586-026-00612-x,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Climate snapshots trapped in ancient ice tell a surprising story,https://www.nature.com/articles/d41586-026-00636-3,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
AI set to map risks of future climate disasters,https://www.nature.com/articles/d41586-026-00835-y,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Genome editing that avoids immune detection to integrate large DNA sequences,https://www.nature.com/articles/d41586-026-00730-6,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Hair-raising: how carbon contamination can drive static charging,https://www.nature.com/articles/d41586-026-00631-8,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
Leading the charge to explain static electricity,https://www.nature.com/articles/d41586-026-00839-8,2026-03-18 00:00:00 UTC,Nature,2026-03-18 00:00:00+00:00
