title,link,published,source,pub_date
Don’t overlook the value of co-supervision in PhD training,https://www.nature.com/articles/d41586-025-03998-2,2025-12-09 00:00:00 UTC,Nature,2025-12-09 00:00:00+00:00
"Invasive plants, climate change and tigers",https://www.nature.com/articles/s41893-025-01695-6,2025-12-09 00:00:00 UTC,Nature Sustainability,2025-12-09 00:00:00+00:00
From lab to market with sustainable sodium-ion batteries,https://www.nature.com/articles/s41893-025-01701-x,2025-12-09 00:00:00 UTC,Nature Sustainability,2025-12-09 00:00:00+00:00
Co-cooperation for CO adsorption,https://www.nature.com/articles/s44286-025-00340-5,2025-12-09 00:00:00 UTC,Nature Chemical Engineering,2025-12-09 00:00:00+00:00
Disruption of short-range π–π stacking via a disordered spatial architecture for energy storage at 250 °C,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE05932A,2025-12-09 00:00:00 UTC,RSC - Energy Environ. Sci. latest articles,2025-12-09 00:00:00+00:00
Monocular complex amplitude imaging via a polarization-multiplexed liquid-crystal-lens-informed Fourier neural network,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwaf561/8374725?rss=1,2025-12-09 00:00:00 UTC,National Science Review Advance Access,2025-12-09 00:00:00+00:00
Climate mitigation outcomes from China-led emission reductions toward global carbon neutrality,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwaf545/8374726?rss=1,2025-12-09 00:00:00 UTC,National Science Review Advance Access,2025-12-09 00:00:00+00:00
Food will be more affordable — if we double funds for agriculture research now,https://www.nature.com/articles/d41586-025-03970-0,2025-12-09 00:00:00 UTC,Nature,2025-12-09 00:00:00+00:00
What we eat is making us obese and sick — but science shows solutions are within reach,https://www.nature.com/articles/d41586-025-03977-7,2025-12-09 00:00:00 UTC,Nature,2025-12-09 00:00:00+00:00
What will be the first AI-designed drug? These disease-fighting antibodies are top contenders,https://www.nature.com/articles/d41586-025-03965-x,2025-12-09 00:00:00 UTC,Nature,2025-12-09 00:00:00+00:00
Balancing thermal power decarbonization and energy security under hydroclimatic risks,https://www.nature.com/articles/s41893-025-01711-9,2025-12-09 00:00:00 UTC,Nature Sustainability,2025-12-09 00:00:00+00:00
Argentina must finish building the CART radio telescope,https://www.nature.com/articles/d41586-025-03997-3,2025-12-09 00:00:00 UTC,Nature,2025-12-09 00:00:00+00:00
A poetic ode to eddies and an earwig’s brush with death,https://www.nature.com/articles/d41586-025-03739-5,2025-12-09 00:00:00 UTC,Nature,2025-12-09 00:00:00+00:00
Better models are needed to gauge the ecological impacts of reservoirs,https://www.nature.com/articles/d41586-025-04000-9,2025-12-09 00:00:00 UTC,Nature,2025-12-09 00:00:00+00:00
