title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
[ASAP] Anion-Derived Passivation Interphases for Anti-corrosion Na Metal and Hard Carbon Hybrid Anode of Sodium Batteries,http://dx.doi.org/10.1021/acsenergylett.6c00843,ACS Energy Letters: Latest Articles (ACS Publications),2026-04-16 16:13:54 UTC,2026-04-16 16:13:54+00:00,10.1021/acsenergylett.6c00843,Yan Jin,"Sodium batteries hold great promises for energy storage due to material abundance yet fall short in energy density. Hybrid anodes integrating sodium metal and hard carbon (HC) boost energy density yet face poor aging stability. Herein, we report a NaFSI/1,2-dimethoxyethane (DME)-1,1,2,2-tetrafluoroethyl 2,2,3,3-tetrafluoropropyl ether (TTE) electrolyte, which enhances both anode and cathode interfacial stability via anion-derived interphases, mitigating hybrid anode corrosion and preserving cathode structural integrity during high voltage cycling. Consequently, the full cell with a high loading cathode (1.68 mAh cm–2) and limited Na inventory (N/P = 1.91) achieves 87.98% capacity retention after 200 cycles at 0.33 C and 99.82% average Coulombic efficiency. Notably, under intermittent cycling (24 h rest every 3 cycles), it retains 81.19% capacity after 100 cycles, outperforming conventional electrolytes that fail at ∼75 cycles. This study proposes an anti-corrosion electrolyte to realize hybrid sodium batteries with superior cycling longevity, providing insights into high energy density metal/ion batteries.",openalex,1
[ASAP] Suppressing Sn-Rich Phase Precipitation Enables Controlled Crystallization in MA-free Sn–Pb Perovskite Solar Cells,http://dx.doi.org/10.1021/acsenergylett.6c00617,ACS Energy Letters: Latest Articles (ACS Publications),2026-04-16 18:02:07 UTC,2026-04-16 18:02:07+00:00,10.1021/acsenergylett.6c00617,Yimin Xuan,"Methylammonium-free (MA-free) tin–lead perovskites are essential for durable all-perovskite tandem solar cells (APTSCs), yet the lower activation energy of Sn-based phases triggers a premature nucleation driving force, leading to detrimental Sn-rich phase precipitation and significant lattice strain. Herein, we introduce rubidium thiocyanate (RbSCN) as a multifunctional regulator to orchestrate the crystallization dynamics and strain evolution. SCN– selectively coordinates with Sn2+, retarding premature Sn-rich phase precipitation and synchronizing the growth rates of Sn/Pb-mixed phases. Simultaneously, Rb+ mitigates local lattice distortion, yielding structurally homogeneous films with minimized nonradiative recombination. Consequently, the optimized MA-free Sn–Pb device achieves a 22.92% power conversion efficiency (PCE) and exhibits enhanced operational stability. Integrating this into monolithic APTSCs realizes a PCE of 28.77% (TÜV-certified 28.53%). Notably, the VOC × FF product represents the highest value reported for MA-free APTSCs, highlighting the efficacy of synchronized crystallization in unleashing the potential of narrow-bandgap perovskites.",openalex,1
Nanophase structuring in simple ternary solvents mediates reaction kinetics,https://www.cell.com/chem/fulltext/S2451-9294(26)00105-1?rss=yes,Chem,2026-04-17 00:00:00 UTC,2026-04-17 00:00:00+00:00,10.1016/j.chempr.2026.103039,Lauren D. Zarzar,"Ternary solvents of water, a water-miscible polar organic solvent, and oil can form nanophases that modulate click reaction kinetics. Rate enhancement occurs for a select range of ternary compositions only when hydrophobic reactants are used. Reagent co-localization inside oil-in-water nanophases is proposed as the mechanism for rate enhancement.",rss_cell,0
Array of bimetallic metallophthalocyanine-based metal-organic frameworks for chemiresistive detection and differentiation of toxic gases,https://www.cell.com/chem/fulltext/S2451-9294(26)00103-8?rss=yes,Chem,2026-04-17 00:00:00 UTC,2026-04-17 00:00:00+00:00,10.1016/j.chempr.2026.103037,Katherine A. Mirica,"This work describes the synthesis, characterization, and fundamental investigation of nine octahydroxyl-linked, two-dimensional conductive metal-organic frameworks (cMOFs) based on metallophthalocyanine (MPc). These cMOFs were fabricated into sensor devices, which demonstrated parts per million (ppm)-level sensitivity toward H2S, NO, and CO and machine-learning-assisted differentiation of gaseous analytes.",rss_cell,0
Chasing nature’s anion binders,https://www.cell.com/chem/fulltext/S2451-9294(26)00102-6?rss=yes,Chem,2026-04-17 00:00:00 UTC,2026-04-17 00:00:00+00:00,10.1016/j.chempr.2026.103036,Xin Wu,Synthetic molecular cages achieve high-affinity anion recognition in water that matches the performance of anion-binding proteins from nature. The anion binding is driven solely by hydrogen bonds.,rss_cell,0
Swarm intelligence for chemical reaction optimization,https://www.cell.com/chem/fulltext/S2451-9294(26)00101-4?rss=yes,Chem,2026-04-17 00:00:00 UTC,2026-04-17 00:00:00+00:00,10.1016/j.chempr.2026.103035,Philippe Schwaller,"The authors introduce ⍺-PSO, combining swarm intelligence with machine learning for interpretable and automated chemical reaction optimization. By discovering optimal conditions faster than established methods while providing chemists with transparent decision-making, ⍺-PSO enables more efficient chemical process development, accelerating drug manufacturing and sustainable synthesis.",rss_cell,0
Water-triggered photocatalytic oxidative coupling of methane toward C2H6 over Au/GaN nanoarchitecture,https://www.cell.com/chem/fulltext/S2451-9294(26)00099-9?rss=yes,Chem,2026-04-17 00:00:00 UTC,2026-04-17 00:00:00+00:00,10.1016/j.chempr.2026.103033,Baowen Zhou,"Upgrading abundant methane to valuable ethane typically requires immense industrial energy. This work presents a sustainable alternative using only sunlight and water. By employing an engineered nanomaterial, light generates active radicals from water that gently break methane’s tough chemical bonds. This unique water-triggered pathway prevents unwanted over-oxidation, delivering ethane with exceptional selectivity and stability. This conceptual breakthrough paves a remarkably green and economically viable route for next-generation chemical manufacturing beyond fossil fuels.",rss_cell,0
Out-of-equilibrium confinement catalysis mediated by compressive force,https://www.cell.com/chem/fulltext/S2451-9294(26)00092-6?rss=yes,Chem,2026-04-17 00:00:00 UTC,2026-04-17 00:00:00+00:00,10.1016/j.chempr.2026.103026,KaKing Yan,"Mechanical forces play essential roles in living systems, from hearing and touch to cellular mechanosensing. Inspired by this idea, we show that mechanical force can power supramolecular systems. Applying force distorts a molecular cage and lifts it to a higher-energy state, allowing the guest to escape. Coupled with spontaneous reassembly, this process forms a continuous non-equilibrium cycle. This work introduces mechanical force as a programmable energy input for dissipative supramolecular systems.",rss_cell,0
Transport signatures of gate-tunable topological phase transition in ultrathin β-Ag2Te,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag229/8658276?rss=1,National Science Review Advance Access,2026-04-17 00:00:00 UTC,2026-04-17 00:00:00+00:00,10.1093/nsr/nwag229,Jinxiong Wu,"The topological phase transition (TPT) between trivial and nontrivial quantum states has attracted significant research interests due to its fundamental importance in condensed matter physics and potential applications in next-generation low-power electronics. However, previous TPT has mainly been achieved by structural modification and chemical doping on topological materials, which presents substantial challenges for practical device applications. Here, we report the direct observation of device-level reversible TPT in β",rss_oup,0
Scalable synthesis of graphitic aggregates for high-rate battery anode,https://www.nature.com/articles/s41893-026-01813-y,Nature Sustainability,2026-04-17 00:00:00 UTC,2026-04-17 00:00:00+00:00,10.1038/s41893-026-01813-y,Jianhong Liu,"Graphite anodes remain the backbone of lithium-ion batteries, yet their utility is limited by sluggish lithium-ion transport kinetics under extreme conditions. Here we present a scalable method to synthesize graphitic aggregates using liquid-processable, polyacrylonitrile-based precursors, achieving a conformal graphite coating fully compatible with existing industrial workflows. This strategy effectively bypasses high-rate durability bottlenecks by tuning lithium–carbon interactions at the interface. Our findings establish liquid-processable polymer precursors as a high-throughput, manufacturable pathway towards the next generation of high-performance, sustainable energy storage.",nature_html,0
From manganese mineral evolution history to atmospheric oxygen reconstruction,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag230/8658273?rss=1,National Science Review Advance Access,2026-04-17 00:00:00 UTC,2026-04-17 00:00:00+00:00,10.1093/nsr/nwag230,Xiangzhi Bai,"The evolutionary record of redox-sensitive Mn minerals encodes critical information about Earth’s oxygenation history. By building a global Mn mineral dataset (144,200 entries across 25 feature dimensions), we developed a URD (Unequal-size feature matrix, Re-coupling relationship, Disaccord labels) deep-learning model to reconstruct continuous atmospheric oxygen level (p",rss_oup,0
Enantioconvergent vinylcyclopropane–cyclopentene rearrangement with vessel-controlled chemodivergence,https://www.nature.com/articles/s41557-026-02132-7,Nature Chemistry,2026-04-17 00:00:00 UTC,2026-04-17 00:00:00+00:00,10.1038/s41557-026-02132-7,Ying Xia,"The vinylcyclopropane–cyclopentene (VCP–CPent) rearrangement serves as a fundamental method for constructing five-membered carbocycles from vinylcyclopropanes. However, achieving enantioconvergent rearrangement of less activated VCPs remains a formidable challenge. Here we report a strategy to achieve enantioconvergent VCP–CPent rearrangement of vinyl gem-difluorocyclopropanes. Our strategy proceeds through a key vinyl fluoroallyl rhodium intermediate that is mechanistically distinct from those in previously reported pathways. Furthermore, we discovered a vessel-controlled chemodivergence in this rearrangement: the reaction forms gem-difluorocyclopentenes in plastic tubes and cyclopentenones in glass vials. This protocol demonstrates excellent chemoselectivity and enantioselectivity, delivering both products in high yields with excellent e.e. values. These products, which are difficult to synthesize by conventional methods, represent privileged scaffolds in synthetic and medicinal chemistry. Mechanistic investigations offer insights into this enantioconvergent rearrangement pathway and vessel-effected chemodivergence. In addition, preliminary biological activity study shows potential of gem-difluorocyclopentene as cyclopentenone bioisostere in medicinal chemistry.The alternative text for this image may have been generated using AI.",nature_html,0
