title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Multiphysics field modeling and optimal microchannel design for transient activation processes of liquid reserve batteries,https://www.sciencedirect.com/science/article/pii/S0306261926004770?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-04-11 00:00:00+00:00,,Keren Dai,,,
Energy policy sequencing for SDG-aligned transitions in East Asia–Pacific: Evidence of stage-dependent effects and threshold dynamics,https://www.sciencedirect.com/science/article/pii/S0301421526002235?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-04-11 00:00:00+00:00,,Hasibul Islam,,,
Energy poverty dynamics and geostrategic shocks: Moderation of financial markets,https://www.sciencedirect.com/science/article/pii/S0301421526002120?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-04-11 00:00:00+00:00,,Amar Rao,,,
Climate risk and firm environmental accountability: Evidence for energy transition policy,https://www.sciencedirect.com/science/article/pii/S0301421526002260?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-04-11 00:00:00+00:00,,Longsheng Wu,,,
Governance challenges for a rapid and just solar energy transition,https://www.sciencedirect.com/science/article/pii/S0301421526002466?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-04-11 00:00:00+00:00,,Samuel Miles,,,
Women's political empowerment and electricity affordability: A spatial analysis,https://www.sciencedirect.com/science/article/pii/S0301421526002223?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-04-11 00:00:00+00:00,,Ahmet Tanc,,,
ChargeTrek: A gamified visual learning framework for EV charging in V2G systems,https://www.sciencedirect.com/science/article/pii/S0306261926005052?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-04-11 00:00:00+00:00,,Sidi-Mohammed Senouci,,,
"Community benefit agreement preferences for energy development offshore California, Oregon, and Washington: Insights from a choice-based conjoint experiment",https://www.sciencedirect.com/science/article/pii/S0301421526002090?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-04-11 00:00:00+00:00,,Hilary Boudet,,,
"China’s forests host a vast, previously unquantified population of old trees",https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag197/8651704?rss=1,,National Science Review Advance Access,2026-04-11 00:00:00+00:00,10.1093/nsr/nwag197,,,,
"Electric-vehicle battery second-life and recycling pathways: How economics depend on chemistry, processing, and application",https://www.sciencedirect.com/science/article/pii/S0306261926004617?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-04-11 00:00:00+00:00,,Kandler Smith,,,
Boosting pathology foundation models via few-shot prompt-tuning for rare cancer subtyping,https://www.nature.com/articles/s41467-026-71715-2,,Nature Communications,2026-04-11 00:00:00+00:00,10.1038/s41467-026-71715-2,Weidi Xie,,"Rare cancers comprise 20–25% of malignancies (over 70% in pediatric oncology) but face major diagnostic challenges due to limited expert availability. While pathology vision-language models show promising zero-shot capabilities for common cancers, their performance on rare cancers remains limited. Existing multi-instance learning (MIL) methods rely solely on visual features, overlooking cross-modal knowledge and compromising interpretability critical for rare cancer diagnosis. To address this, we propose PathPT, a framework that exploits vision-language foundation models through spatially-aware visual aggregation and task-specific prompt tuning. PathPT converts WSI-level supervision into fine-grained tile-level guidance, preserving tumor localization and enabling cross-modal reasoning. Across eight rare and three common cancer datasets–spanning 56 subtypes and 3958 WSIs, PathPT consistently outperforms state-of-the-art methods under data-scarce settings. It achieves substantial gains in both subtyping accuracy and cancerous region grounding ability, providing a scalable, interpretable AI solution to improve rare cancer subtyping with limited access to specialized expertise.",nature_html
