title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Microbially reduced flavins destabilize the TiO2 passive film of titanium under bulk aerobic conditions,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag426/8732568?rss=1,,National Science Review Advance Access,2026-07-11 00:00:00+00:00,10.1093/nsr/nwag426,Derek R Lovley,,"Passive metals protected by surface oxide films dominate modern structural materials. Thus, understanding the mechanisms governing passive film breakdown is essential. The electronically insulating TiO2 passive film on titanium separates the underlying Ti° from environmental oxidants, but microbial biofilms have been reported to catalyze titanium corrosion. Here we demonstrate that the common marine microbe Shewanella algae growing on titanium reduces TiO2 to destabilize the passive film. The biofilm consumes oxygen, generating anaerobic conditions near the metal interface even when the bulk environment remains aerobic. High-resolution characterizations reveal thinning of the passive layer and accumulation of lower-valence titanium oxides. Electrochemical analyses show a six-fold increase in corrosion current from Ti0 accompanied by enhanced pitting. Mutant studies and other approaches indicate that extracellular flavins function as an intermediary electron carrier for S. algae TiO2 reduction. These results demonstrate how microbes create localized microenvironments that accelerate corrosion of otherwise highly corrosion-resistant metals.",rss_oup
Gapless fracton quantum spin liquid and emergent photons in a 2D spin-1 model,https://www.nature.com/articles/s41467-026-74797-0,,Nature Communications,2026-07-11 00:00:00+00:00,10.1038/s41467-026-74797-0,Johannes Reuther,,"Gapless fracton quantum spin liquids are exotic phases of matter described by higher-rank U(1) gauge theories, which host gapped and immobile fracton matter excitations as well as gapless photons. Despite well-known field theories, no spin models beyond purely classical systems have been identified to realize these phases. Using error-controlled Green function Monte Carlo, here we investigate a square lattice spin-1 model that shows precise signatures of a fracton quantum spin liquid without indications of conventional ordering. Specifically, the magnetic response exhibits characteristic patterns of suppressed pinch points that accurately match the prediction of a rank-2 U(1) field theory and reveals the existence of emergent photon excitations in 2+1 spacetime dimensions. Remarkably, this type of fracton quantum spin liquid is not only identified in the system’s ground state but also in generic low-energy sectors of a strongly fragmented Hilbert space.",nature_html
The traffic concentration effects of urban navigation services,https://www.nature.com/articles/s41467-026-75254-8,,Nature Communications,2026-07-11 00:00:00+00:00,10.1038/s41467-026-75254-8,Luca Pappalardo,,"The collective impact of navigation services remains unclear: while often beneficial to individual drivers, they can unintentionally reshape urban traffic patterns. We simulate their impact in Florence, Milan, and Rome (Italy), integrating GPS data, road networks, and route recommendations from leading providers. We identify a concentration effect: as adoption increases, route diversity declines, and traffic and emissions converge onto fewer roads. At full adoption, route diversity decreases by up to 14% compared to a baseline where recommendations are ignored. Moreover, navigation services reduce CO2 emissions at low adoption levels, but these benefits diminish, disappear, or even reverse beyond a city- and service-specific threshold. We replicate our experiments in an abstract setting, obtaining results consistent with those observed in real-world cities.",nature_html
Phage portal proteins counteract stringent-response–mediated restriction,https://www.nature.com/articles/s41467-026-75532-5,,Nature Communications,2026-07-11 00:00:00+00:00,10.1038/s41467-026-75532-5,Yong Everett Zhang,,"Bacteria restrict viral replication not only through dedicated defense systems but also by entering physiological states that limit cellular resources, yet how phages overcome such host-imposed barriers remains unclear. The stringent response, driven by the alarmone nucleotides ppGpp and pppGpp, can impose a growth-restrictive state that hinders phage infection in specific phage–host contexts. Here, we show that alarmone signaling constrains bacteriophage T7 infection and that the portal protein Gp8 counteracts this barrier by engaging RelA and SpoT, inhibiting their synthetase activities and suppressing alarmone accumulation. Portal mutations that disrupt this interaction sustain alarmone elevation, delay lysis and impair replication in a manner relieved in alarmone-deficient hosts. Portal proteins from representative coliphages share related stringent-response-linked features, indicating that essential virion components can moonlight as antagonists of host stress physiology and that this mechanism is not unique to T7 and may extend to additional coliphages.",nature_html
Efficiency-weighted cooling degree days reveal opposing temperature and humidity effects on energy demand,https://www.nature.com/articles/s41467-026-75388-9,,Nature Communications,2026-07-11 00:00:00+00:00,10.1038/s41467-026-75388-9,Christina Karamperidou,,"Cooling degree days (CDD) are widely used to estimate air-conditioning energy demand, yet they implicitly assume constant refrigeration efficiency, neglecting its dependence on temperature and humidity. We introduce an efficiency-aware cooling metric –effective cooling degree days (eCDD)– that links ambient temperature and humidity to the physical work required for cooling. Here we show that, across North America, cooling efficiency has declined by 2–4% per decade since 1971, and that regionally opposing trends in temperature and humidity cause CDD to misrepresent cooling demand. During hot extremes, efficiency losses are amplified under humid-heat but partially offset under dry-heat. Projections reveal a continent-scale shift in humidity regimes, with an eastward extension of dry heat that enhances cooling efficiency during extremes, while eCDD increases by 10–80%. These results demonstrate that temperature-based metrics alone are insufficient and efficiency-aware metrics are essential for accurately assessing cooling demand, especially considering differing electricity generation mixes.",nature_html
Pervasive summertime nitrous oxide undersaturation in U.S. lakes and reservoirs,https://www.nature.com/articles/s41467-026-74705-6,,Nature Communications,2026-07-11 00:00:00+00:00,10.1038/s41467-026-74705-6,Michael G. McManus,,"Lakes and reservoirs are estimated to be globally important sources of nitrous oxide (N2O) to the atmosphere but recent evidence of N2O uptake across a broad range of lakes have called the accuracy of emission estimates into question. Here, we use a new national-scale dataset of dissolved N2O concentration and a Bayesian hierarchical model to predict summertime N2O concentration and emission rates in 465,896 waterbodies in the conterminous U.S. (CONUS). We found that N2O undersaturation was pervasive throughout the CONUS during the summer of 2017, with an estimated 72.9% (95% credible interval: 68.9–76.6%) of lakes functioning as N2O sinks. The model predicts dissolved N2O concentrations reasonably well based partly on interactions between nitrate concentration, waterbody surface area, and water temperature. Despite working with the largest aquatic N2O dataset to date, our national-scale estimate of summertime N2O emissions from CONUS lakes is poorly constrained, with a 95% credible interval ranging from net uptake to net emission (−282 − 482 metric tons N2O summer−1). Pervasive N2O undersaturation in CONUS waterbodies during the summer highlights the need to revisit N2O models which presume surface waters are a N2O source.",nature_html
What money can’t buy: Company experience and community resistance to renewable energy infrastructure,https://www.sciencedirect.com/science/article/pii/S0301421526004076?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-11 00:00:00+00:00,,José Vega-Araújo,,,
A trustworthy hybrid human-LLM assisted safe reinforcement learning method for distribution network operation,https://www.sciencedirect.com/science/article/pii/S0306261926010433?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-11 00:00:00+00:00,,Jianguo Zhu,,,
"Bi-level stochastic planning and energy management of a multi-carrier energy system with electrical, cooling, heating, and hydrogen hubs",https://www.sciencedirect.com/science/article/pii/S0306261926009918?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-11 00:00:00+00:00,,Abdelfatah Ali,,,
A data-driven model based on parallel acceleration and BERT to improve accuracy for short-term photovoltaic power prediction,https://www.sciencedirect.com/science/article/pii/S0306261926010512?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-11 00:00:00+00:00,,Qianqiu Qiu,,,
