title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Online dispatch of multi-duration energy storage in low-carbon microgrid with explainable reference learning,https://www.sciencedirect.com/science/article/pii/S0306261926003776?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Bolun Xu,,,
Uncertainty-aware frequency stability prediction with label-free model adaptation to grid topology changes,https://www.sciencedirect.com/science/article/pii/S0306261926003892?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Jing Zhang,,,
PV forecasting-driven decision-support for solar microgrids with battery storage,https://www.sciencedirect.com/science/article/pii/S0306261926003375?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Habib Hamam,,,
Salt caverns in the energy transition: A comparative review of cavern integrity from strategic reserves to high-frequency cyclic storage,https://www.sciencedirect.com/science/article/pii/S0306261926004332?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Rui Liang,,,
Extensive effects in supercooling and thermal energy storage density of salt hydrates,https://www.sciencedirect.com/science/article/pii/S0306261926004150?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Sanjiv Sinha,,,
RedoxFormer: A two-stage deep neural diagnosis framework for early-stage degradation in fuel cells via in-situ sensor measurements,https://www.sciencedirect.com/science/article/pii/S0306261926004344?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Mahdi Shahbakhti,,,
Generative design of high-power thermochemical energy storage reactors via multiphysics-driven topology optimization,https://www.sciencedirect.com/science/article/pii/S0306261926004058?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Lexiao Wang,,,
A two-stage framework for optimal electricity‑hydrogen energy flow based on explainable graph learning and GPU-accelerated optimization,https://www.sciencedirect.com/science/article/pii/S030626192600406X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Xiuli Wang,,,
Multi-physics-informed fast charging strategy of lithium-ion batteries for aging suppression and thermal safety,https://www.sciencedirect.com/science/article/pii/S0306261926003545?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Dong Zhen,,,
A transfer learning approach to energy-efficient control of small and medium-sized commercial buildings,https://www.sciencedirect.com/science/article/pii/S0306261926003971?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Helia Zandi,,,
Dynamic modelling of PEM Electrolyzers for power system frequency control with power HIL validation,https://www.sciencedirect.com/science/article/pii/S030626192600156X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Jinyu Wen,,,
India's rural energy transition: Evidence from village-level survey aggregates of clean energy adoption across states,https://www.sciencedirect.com/science/article/pii/S030626192600396X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Anil Datt Upadhyay,,,
Enhancing efficient passive daytime radiative cooling in buildings using a durable and robust superamphiphobic coating for long-term performance,https://www.sciencedirect.com/science/article/pii/S0306261926003685?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Jianguo Dai,,,
Predict the element instead of the sequence: ResNet surrogate method for very accurate predictions of hourly building energy,https://www.sciencedirect.com/science/article/pii/S0306261926003910?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Ralph Evins,,,
A machine learning framework for regional electricity–economic forecasting: Developing the U.S. Regional energy economic index (REEI) for equitable energy transition planning,https://www.sciencedirect.com/science/article/pii/S0306261926003570?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,C.M. Ariful Haque Shamim,,,
Multi-agent-based dual-Stackelberg game model and improved benefit allocation strategy for virtual power plant cluster joining in energy and frequency regulation markets,https://www.sciencedirect.com/science/article/pii/S030626192600334X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Li Xingmei,,,
Typhoon-resilient coordinated dispatch of wind farm cluster and hydrogen energy storage plant driven by extreme scenarios,https://www.sciencedirect.com/science/article/pii/S030626192600320X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-28 00:00:00+00:00,,Pierluigi Siano,,,
Innovative investment in new energy under industry development signals: Capturing policy and market signals using LLM method,https://www.sciencedirect.com/science/article/pii/S0301421526001898?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-03-28 00:00:00+00:00,,Chuanwang Sun,,,
