title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
A membrane-modulated chemoenzymatic dynamic kinetic resolution for the synthesis of chiral phthalidyl esters,https://www.nature.com/articles/s41467-026-72684-2,,Nature Communications,2026-05-02 00:00:00+00:00,10.1038/s41467-026-72684-2,Guohua Liu,,"Chemoenzymatic dynamic kinetic resolution (DKR) offers a powerful bridge between chemocatalysis and biocatalysis for the preparation of chiral molecules. However, its broader application has been limited by the incompatibility between racemization and resolution catalysts, where mutual interference often compromises catalytic activity and/or enantioselectivity. Here, we introduce a membrane-modulated strategy that circumvents the mandatory requirement for strict rate matching, offering a significant conceptual advance in the design of chemoenzymatic DKR systems. By spatially separating racemization and resolution while enabling their collaborative operation within a two-stage, two-step process, this approach dramatically enhances the typically low efficiency of conventional DKR, allowing the efficient synthesis of tetra-substituted 3-hydroxyphthalide esters that are challenging to access by traditional methods, and greatly expanding the scope of chiral phthalide preparation. This membrane-modulated strategy not only streamlines the typically laborious optimization required in conventional DKR for developing an alternative chemoenzymatic DKR approach but also provides a useful platform with the potential for pharmaceutical synthesis.",nature_html
Transversely pumped laser driven particle accelerator,https://www.nature.com/articles/s41467-026-72697-x,,Nature Communications,2026-05-02 00:00:00+00:00,10.1038/s41467-026-72697-x,Karl Krushelnick,,We present a novel acceleration scheme capable of accelerating electrons and ions in an underdense plasma. Transversely Pumped Acceleration (TPA) uses multiple arrays of counter-propagating laser beamlets that focus onto a central acceleration axis. Tuning the injection timing and the spacing between the adjacent beamlets allows for precise control over the position and velocity of the intersection point of the counter-propagating beam arrays. This results in an accelerating structure that propagates orthogonal to the direction of laser propagation. We present the theory that sets the injection timing of the incoming pulses to accelerate electrons and ions with a tunable phase velocity plasma wave. Simulation results are also presented which demonstrate 1.12 GeV proton beams accelerated in 3.6 mm of plasma and electron acceleration gradients on the order of 1 TeV/m in a scheme that circumvents dephasing. This work has potential applications as a compact accelerator for medical physics and high energy physics colliders.,nature_html
A unified and adaptive real-time graph-theoretic optimization strategy for reconfigurable battery storage systems,https://www.sciencedirect.com/science/article/pii/S0306261926005908?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-02 00:00:00+00:00,,Zhaoyang Dong,,,
Reconstructing magmatic histories with 3D diffusion modeling of complex crystals,https://www.nature.com/articles/s41467-026-72563-w,,Nature Communications,2026-05-02 00:00:00+00:00,10.1038/s41467-026-72563-w,Euan J. F. Mutch,,"Magmatic stopwatches that model 1D diffusion in minerals and melts neglect complex 3D structures common in natural crystals, leading to potentially inaccurate temporal constraints on magmatic processes such as storage, ascent, and volatile transfer. Here we combine X-ray microtomography reconstructions of morphologically diverse olivine crystals with 3D finite element diffusion models to develop an integrated magmatic history for the 1820 Keanakāko’i eruption of Kīlauea (Hawai’i). Fe-Mg diffusion in olivine indicates decadal storage before pre-eruptive mixing of days to weeks. Melt inclusions infer decompression rates of 1 x 10−4 to 6.3 x 10−3 MPa/s and maximum syn-eruptive cooling rates of 7.5 to 15 ∘C/s, as determined by diffusive water loss and Mg diffusion, respectively. Our approach offers a transferable framework to constrain the timescales of volatile degassing and magmatic processes across diverse tectonic settings on Earth and beyond, thereby enhancing our understanding of magma evolution, eruption dynamics, and volcanic hazards.",nature_html
"Integrating spacers (0D, 1D, 2D, 3D) into 2D MXenes for enhanced energy storage and conversion applications",https://www.sciencedirect.com/science/article/pii/S0306261926006008?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-02 00:00:00+00:00,,Kaili Zhang,,,
A novel physics-inspired method for efficient and robust ultra-short-term photovoltaic power forecasting,https://www.sciencedirect.com/science/article/pii/S0306261926006525?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-02 00:00:00+00:00,,Frede Blaabjerg,,,
Enhancing UAV endurance: coupled optimization of dynamic soaring trajectory and high-fidelity powertrain energy management,https://www.sciencedirect.com/science/article/pii/S0306261926006070?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-02 00:00:00+00:00,,Zhou Zhou,,,
Adaptive co-planning of building-integrated photovoltaics and vehicle-to-grid infrastructure under phase-out policy incentives: A two-stage multi-objective optimization framework,https://www.sciencedirect.com/science/article/pii/S0306261926006331?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-02 00:00:00+00:00,,Changying Xiang,,,
A unified view of energy storage options for thermal process electrification,https://www.sciencedirect.com/science/article/pii/S0306261926005453?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-02 00:00:00+00:00,,Ying Xiao,,,
Robust sizing and IGDT-based energy management for multi-energy microgrids with integrated power-to-gas and gas-to-power systems,https://www.sciencedirect.com/science/article/pii/S0306261926006082?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-02 00:00:00+00:00,,Abdelhakim Saim,,,
"Swimming with robots: investigating fish locomotion, sensing, and schooling behavior with robotic swimmers",https://www.nature.com/articles/s41467-026-72478-6,,Nature Communications,2026-05-02 00:00:00+00:00,10.1038/s41467-026-72478-6,Guy Theraulaz,,"Fish display remarkable locomotor and social abilities, from efficient swimming to coordinated schooling, that have inspired the design of various robotic fish. While robotics has largely benefited from biology, fish-like robots are increasingly used as scientific tools to investigate fundamental questions in biomechanics, sensorimotor control, and collective behavior. This paper reviews how robotic models have been employed to study the neuromechanical basis of swimming, the role of sensory feedback in locomotion, and the mechanisms underlying social interactions in schools. We list open questions in biology and show that robotic approaches provide unique advantages to address them: they enable repeatable experiments, systematic variation of body and control parameters, and direct measurement of otherwise inaccessible quantities such as internal forces or energy use. A literature analysis reveals, however, that only a minority of robot-fish studies contribute to biological understanding, with most focusing on engineering design. Among biology-oriented studies, closed-loop robotic systems—capable of real-time adaptation—remain underrepresented but are essential for probing sensorimotor and social feedback mechanisms. We conclude by outlining future directions combining robotics, simulations, and emerging experimental technologies to unravel the multi-scale feedback loops that shape fish locomotion and schooling.",nature_html
"Innovative energy management using time-series forecasting for atmospheric water harvesting in a semi-arid climate, combining a hybrid cascade cycle and AI",https://www.sciencedirect.com/science/article/pii/S0306261926006069?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-02 00:00:00+00:00,,Chouaib Ennawaoui,,,
Benders decomposition for the charging station location-routing problem under stochastic energy consumption: a two-stage model with a space-electricity network perspective,https://www.sciencedirect.com/science/article/pii/S0306261926005787?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-02 00:00:00+00:00,,Lin Cheng,,,
Experimental and numerical analysis of spatial thermal non-uniformity and hotspot formation in an industrial-scale alkaline water electrolyzer stack,https://www.sciencedirect.com/science/article/pii/S0306261926006240?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-02 00:00:00+00:00,,Cunman Zhang,,,
The economic feasibility and farmers’ adoption of battery electric tractors: a systematic literature review,https://www.sciencedirect.com/science/article/pii/S0306261926005659?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-02 00:00:00+00:00,,Petyo Bonev,,,
Multi-functional low voltage ride-through control strategies for grid-interfaced solar power plants: A comprehensive review,https://www.sciencedirect.com/science/article/pii/S0306261926005374?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-02 00:00:00+00:00,,Dinesh Kumar Tiwari,,,
Carrot and stick: A comparative analysis of instruments for accelerating the hydrogen and power-to-X economy,https://www.sciencedirect.com/science/article/pii/S0301421526002302?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-05-02 00:00:00+00:00,,Michael Sterner,,,
Carbon emission responsibility allocation based on optimal flow tracing considering peer-to-peer energy trading,https://www.sciencedirect.com/science/article/pii/S0306261926005246?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-02 00:00:00+00:00,,Hongbin Sun,,,
