title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Impact of local capacity investments in energy communities on national decarbonization pathways,https://www.sciencedirect.com/science/article/pii/S0306261926014704?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-09-12 00:00:00+00:00,,Jean-Nicolas Louis,,,
An intelligent modeling and performance enhancement of AlGaAs/GaAs pin solar cells,https://www.sciencedirect.com/science/article/pii/S0306261926014558?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-09-12 00:00:00+00:00,,Praveen Kumar Sahu,,,
Geopolitical risk exposure and innovation in the new energy vehicle industry: Policy implications for transport electrification,https://www.sciencedirect.com/science/article/pii/S0301421526005380?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-09-12 00:00:00+00:00,,Boqiang Lin,,,
"Does geopolitical risk shape green hydrogen innovation? Policy ecosystem, governance, energy poverty, and global heterogeneity in an age of fragmentation",https://www.sciencedirect.com/science/article/pii/S0301421526005331?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-09-12 00:00:00+00:00,,Brahim Bergougui,,,
Who leads the global gas market? Geopolitics and price transmission between the U.S. and Europe,https://www.sciencedirect.com/science/article/pii/S0301421526005276?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-09-12 00:00:00+00:00,,Cosimo Magazzino,,,
Low-carbon policy simulation for cost-effective decarbonization pathways of China's hydrogen production considering regional heterogeneity,https://www.sciencedirect.com/science/article/pii/S0306261926014297?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-09-12 00:00:00+00:00,,Lixin Cui,,,
Tiny-AMPC: Hardware-aware compression and embedded deployment for single-zone residential air-conditioning control,https://www.sciencedirect.com/science/article/pii/S0306261926014595?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-09-12 00:00:00+00:00,,Zhe Wang,,,
Risk-aware coordinated scheduling of battery storage and AI data centers with decoupled multi-layer AI workload models,https://www.sciencedirect.com/science/article/pii/S0306261926014923?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-09-12 00:00:00+00:00,,Fangxing Li,,,
"Coordinated optimization of virtual power plants in coupled electricity and carbon markets for energy systems: a review of models, algorithms and challenges",https://www.sciencedirect.com/science/article/pii/S0306261926014492?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-09-12 00:00:00+00:00,,Guoao Shi,,,
CCS deployment policy choices under regional heterogeneity: Economy-wide impacts and spillovers in China,https://www.sciencedirect.com/science/article/pii/S0301421526005501?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-09-12 00:00:00+00:00,,Fei Li,,,
"Corrigendum to “Marginal curtailment of wind and solar PV: Transmission constraints, pricing and access regimes for efficient investment” [Energy Pol. 191 (2024) 114206]",https://www.sciencedirect.com/science/article/pii/S0301421526005379?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-09-12 00:00:00+00:00,,Darryl R. Biggar,,,
Disentangling the effect of space and electric field on photoelectrochemical water splitting,https://www.nature.com/articles/s41467-026-77786-5,,Nature Communications,2026-09-12 00:00:00+00:00,10.1038/s41467-026-77786-5,Yuxiang Weng,,"Photoelectrochemical water splitting is a promising pathway for renewable solar fuel production. The photoelectrochemical performance strongly depends on the charge separation ability within the space charge layer. In space charge layer, the charge dynamics should be governed by band bending profile consisting with built-in electric field and space charge layer width, yet the precise mechanisms remain unclear. Herein, using Sn doping to regulate band bending profile of Fe2O3 photoanode, we disentangle the effect of space charge layer width and built-in electric field on charge dynamics in photoelectrochemical water splitting by in-situ time-resolved spectroscopies. Space charge layer width determines the onset of photogenerated charge separation, exhibiting a threshold of ~2.4 nm. Above WSCL threshold, the strong built-in electric field in Fe2O3 photoanode effectively empties the occupied electron trap states and blocks the recombination between the back electrons and charged intermediates, thereby facilitating surface hole accumulation for improving water oxidation reaction rate.",nature_html
