title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Convolutional neural networks for non-intrusive load monitoring: a critical analysis and future directions,https://www.sciencedirect.com/science/article/pii/S0306261926007877?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-13 00:00:00+00:00,,Aji Akbar Firdaus,,,
The PLK4 inhibitor RP-1664 demonstrates potent efficacy in neuroblastoma preclinical models through a dual mechanism of sensitivity,https://www.nature.com/articles/s41467-026-74061-5,,Nature Communications,2026-06-13 00:00:00+00:00,10.1038/s41467-026-74061-5,John M. Maris,,"It was recently shown that inhibition of polo-like kinase 4 (PLK4) induces synthetic lethality in cancers with chromosome 17q-encoded TRIM37 copy number gain due to cooperative regulation of centriole duplication and mitotic spindle nucleation. We show here that chromosome 17q/TRIM37 gain is a defining feature of high-risk neuroblastoma and renders patient-derived cell lines hypersensitive to the novel PLK4 inhibitor RP-1664. We demonstrate that centriole amplification at low doses of RP-1664 contributes to this sensitivity in a TRIM37-independent fashion. CRISPR screens and live cell imaging reveal that upon centriole amplification, neuroblastoma cells succumb to multipolar mitoses due to an inability to cluster or inactivate supernumerary centrosomes. RP-1664 monotherapy showed robust anti-tumor activity in 14/15 human neuroblastoma-derived xenograft models, and significantly extended survival in a transgenic MYCN-driven murine model of neuroblastoma. RP-1664 combined with GD2-directed chemoimmunotherapy resulted in maintained complete responses in 6/9 mice with established MYCN-driven murine neuroblastomas. These data support clinical development of PLK4 inhibitors for high-risk neuroblastoma and other cancers with somatically acquired TRIM37 overexpression.",nature_html
Multi-agent reinforcement learning method for dual-timescale volt-var control considering dynamic partitioning and multi-stakeholder coordination,https://www.sciencedirect.com/science/article/pii/S0306261926008147?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-13 00:00:00+00:00,,Xianyong Xiao,,,
PMDS-UNet: A novel approach for precise segmentation of distributed photovoltaics in high-resolution remote sensing imagery,https://www.sciencedirect.com/science/article/pii/S0306261926008834?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-13 00:00:00+00:00,,Mengjun Chen,,,
Generative flow model on distance geometry for predicting transition states of chemical reactions,https://www.nature.com/articles/s41467-026-74101-0,,Nature Communications,2026-06-13 00:00:00+00:00,10.1038/s41467-026-74101-0,Jian Sun,,"This paper addresses the challenge of predicting transition states, which are essential for understanding reaction mechanisms but difficult to obtain through experiments or conventional computations. We formulate transition state prediction as conditional probability flow learning in molecular distance geometry space rather than Cartesian coordinates. By operating on interatomic distances, the generative flow model on distance geometry employs a chemically constrained representation that captures bond reorganization. An optimal transport inspired evolution path directs the generative process toward chemically consistent intermediates through a dual branch network architecture. On the benchmark datasets, the proposed model improves pre-optimization structural fidelity over Cartesian baselines, accelerates transition state refinement, and generalizes to unseen reactions. This work shows that aligning generative modeling with chemically constrained geometric representations enables practical and accelerated transition state modeling pipelines.",nature_html
Spatial cellular order underlies locally-confined mechanisms of immune resistance in oropharyngeal cancer,https://www.nature.com/articles/s41467-026-74318-z,,Nature Communications,2026-06-13 00:00:00+00:00,10.1038/s41467-026-74318-z,Charalampos S. Floudas,,"Oropharyngeal squamous cell carcinomas (OPSCCs) frequently result from oncogenic human papilloma virus (HPV) infections (HPV-OPSCC). The mechanisms underlying effective immune escape, despite abundant viral antigens, are incompletely understood. Here, we performed single-cell spatial gene expression profiling of HPV-OPSCC to characterize cellular organization and mechanisms of immune resistance. We describe distinct tumor-parenchymal immune foci that differ in cytokine expression, spatial location, immune cell infiltration and cancer cell states. Furthermore, immune foci display profound differences related to co-inhibitory receptor signaling and immunosuppressive myeloid cells, suggesting that different tumor-parenchymal regions may be dominated by distinct, locally-confined mechanisms of immunosuppression. Additionally, senescent-like HPV-OPSCC cells lacking HPV transcripts (HPVoff) are evident across the tumor parenchyma and able to evade HPV-specific T cell-mediated immunity in vitro. HPVoff cells are enriched within hypoxic regions and near IFN-γ producing T cells suggesting that both hypoxia and IFN-γ signaling can promote the HPVoff phenotype. In conclusion, our findings highlight a complex cellular interplay underlying heterogeneous cancer cell states, spatial immune cell organization, and diverse mechanisms of immune escape.",nature_html
Clonal evolution and mutational trajectories of metastatic colorectal cancer shaped by anticancer therapies,https://www.nature.com/articles/s41467-026-74384-3,,Nature Communications,2026-06-13 00:00:00+00:00,10.1038/s41467-026-74384-3,Yongjun Cha,,"The evolutionary dynamics of cancer genomes at single-cell resolution under therapeutic pressure remain elusive. Hence, we perform whole-genome sequencing of 58 single-cell-derived tumoroids and 18 matched bulk tumors from six patients with metastatic colorectal cancer. High-resolution phylogenies reveal the clonal evolution of cancer with quantitative and qualitative profiling of therapy-associated mutations at the single-cell level. We uncover pronounced inter- and intra-patient heterogeneity in burden and spectrum of chemotherapy-induced mutations, with preferential enrichment in more proliferative lineages, highlighting differential mutagenic effects across co-existing cancer cell populations. Late-stage mutational trajectories uncover strikingly dynamic genomic alterations, including complex structural variants, extrachromosomal DNA amplifications, and LINE-1 retrotranspositions, often involving alterations in cancer driver genes. Together, we show the clonal architecture and mutational landscapes of advanced cancers under therapeutic pressure, providing an important foundation for future studies of late-stage cancer evolution under therapies.",nature_html
Spatial architecture of autism pathogenesis reveals mosaic structural disarray during early development,https://www.nature.com/articles/s41467-026-74320-5,,Nature Communications,2026-06-13 00:00:00+00:00,10.1038/s41467-026-74320-5,Jinyue Liu,,"Autism spectrum disorder (ASD) has been associated with diverse genetic factors and molecular changes. Yet, how pathophysiology emerges during development and contributes to clinical heterogeneity remains unclear. Here we use spatial and single-cell transcriptomics of genetically diverse patient-derived organoids of the prenatal cortex to map the spatial architecture of ASD pathogenesis. We find abnormal partitioning of progenitor and neuron zones alongside local patches of disorganized neurons that vary in distribution among patients. Such spatially mosaic disarray persists into neuronal maturation and is consistent with impaired adhesion between progenitors. Our findings suggest that the spatial landscape of biological processes leading to ASD may be more heterogeneous than previously thought. We propose a model in which different patterns of scattered abnormalities, arising from spatially mosaic pathogenesis during prenatal brain development, contribute to the wide range of symptoms and brain structure variations observed in ASD patients.",nature_html
"Advances, challenges and prospects in thermoelectric cooling technology",https://www.sciencedirect.com/science/article/pii/S0306261926008779?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-06-13 00:00:00+00:00,,Huadong Zhao,,,
YBX1 Confers immunosuppressive bone metastatic traits in non-small cell lung cancer,https://www.nature.com/articles/s41467-026-73931-2,,Nature Communications,2026-06-13 00:00:00+00:00,10.1038/s41467-026-73931-2,Jing Chen,,"The spread of lung cancer to bone is a devastating complication often linked to resistance against immunotherapy, but the reasons for this connection are poorly understood. Here we show that the transcription factor YBX1 acts as a central regulator driving both bone metastasis and the formation of an immunosuppressive environment in non-small cell lung cancer (NSCLC). YBX1 achieves this by activating distinct signaling pathways (IL6 and CCL5, respectively). Mechanistically, YBX1 protein levels are controlled by glycosylation that marks it for autophagic degradation inside cells. Notably, reduced YBX1 glycosylation was observed in highly bone-metastatic NSCLC cells. Importantly, we identified a drug candidate, Icaritin, which boosts this sugar-modification, leading to YBX1 degradation. This dual action inhibits bone metastasis and re-sensitizes tumors to immune attack. Our work reveals YBX1 as a promising single target for combating bone spread and overcoming immunotherapy resistance.",nature_html
