title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Federated electricity demand forecasting: A client selection mechanism based on TimeVAE latent representations,https://www.sciencedirect.com/science/article/pii/S0306261926007166?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-30 00:00:00+00:00,,Hugo Morais,,,
Extraordinary heat insulation in RbAg4I5,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag318/8698482?rss=1,,National Science Review Advance Access,2026-05-30 00:00:00+00:00,10.1093/nsr/nwag318,Yanzhong Pei,,"Superionic conductors are characterized by highly mobile charged ions, reflecting the presence of loosely bonded and partially occupied species within their crystal structures. These structural features are also essential for achieving high-performance thermal insulation. However, conventional skeleton materials used for thermal insulation, such as SiO2, lack such crystallographic attributes. As a result, room-temperature thermal conductivity (κ) values for fully dense and 3%-dense SiO2 remain around 1400 and 15 mW m−1 K−1, respectively. This work demonstrates the use of superionic conductors as a new paradigm for thermal insulation. Single-crystalline RbAg4I5 is shown to exhibit an exceptionally low κ of 130 mW m−1 K−1 at room temperature. Furthermore, a 3.6%-dense porous form of RbAg4I5 achieves a record-low κ of only 6 mW m−1 K−1 substantially outperforming existing porous thermal insulators. When applied as filler in a conventional Bi2Te3 thermoelectric device, this porous insulator suppresses gas-mediated heat transfer, leading to a 10% improvement in device performance. In addition, this material effectively isolates heat from a CPU to enable a temperature drop of 5.3 K for the adjacent flash memory thus a 16% improvement in its startup speed. The design strategy introduced here is expected to open new pathways for advancing thermal management technologies.",rss_oup
Hearing higher-order Weyl exceptional ring in lossy metamaterials,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag311/8698485?rss=1,,National Science Review Advance Access,2026-05-30 00:00:00+00:00,10.1093/nsr/nwag311,Franco Nori,,,
Confinement physical entanglement enables programmable polymeric mesoporous membranes from nanocrystal superlattices,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag323/8698487?rss=1,,National Science Review Advance Access,2026-05-30 00:00:00+00:00,10.1093/nsr/nwag323,Angang Dong,,"Mesoporous membranes with tunable architectures and robust mechanical properties remain challenging to fabricate, owing to the difficulty of simultaneously achieving structural order and mechanical stability. We report a general strategy to construct programmable polymeric mesoporous membranes by exploiting confined physical entanglement within polymer-grafted nanocrystal (NC) superlattices. Two-dimensional superlattices, self-assembled at the liquid-air interface from size-, shape-, and composition-controlled NCs, serve as structural templates, and thermal annealing activates polymer entanglement to stabilize the superlattice framework. Subsequent selective removal of NC cores yields free-standing, long-range-ordered polymeric mesoporous membranes that exhibit remarkable specific moduli and deformability. Importantly, this approach enables independent control over pore size, wall thickness, and pore symmetry, offering precise structural programmability beyond conventional templating methods. This strategy is compatible with a wide range of building blocks and binary superlattice configurations, enabling the rational design of mechanically robust mesoporous membranes with hierarchical structural order.",rss_oup
Au and Ti closer in TS-1 zeolite for enhancing activity,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag310/8698473?rss=1,,National Science Review Advance Access,2026-05-30 00:00:00+00:00,10.1093/nsr/nwag310,Bao-Lian Su,,,
Pan-cancer single-cell atlases of mouse and human tumor-associated dendritic cells,https://www.nature.com/articles/s41467-026-73721-w,,Nature Communications,2026-05-30 00:00:00+00:00,10.1038/s41467-026-73721-w,Damya Laoui,,"Dendritic cells (DCs) are critical inducers of anti-tumor immunity. To achieve a comprehensive mapping of mouse and human DC subsets and states in a cancer context, here we generate pan-cancer mouse and human tumor-associated DC (TADC) scRNA-seq atlases, encompassing 14 mouse tumor models and 10 human cancer types, within which we identify several lineage-defined DC subsets along with maturation/functional states. We show that TADCs acquire an inflammatory profile with tumor progression and that tumor-mediated reprogramming occurs within the DCs from lymph nodes of tumor-bearing mice. Importantly, we demonstrate that TADCs are broadly conserved between mice and humans, although species-specific differences may exist in some subsets and states. Moreover, we present a comprehensive assessment of how different human TADC clusters associate with patient survival outcomes. Overall, we provide an in-depth characterization of the TADC compartment in mouse and human cancers, which can improve our understanding of the tumor microenvironment and contribute to the development of new anti-cancer therapies.",nature_html
Global coordinated transient voltage support strategy for clustered renewable power plants considering fault evolution,https://www.sciencedirect.com/science/article/pii/S0306261926006793?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-30 00:00:00+00:00,,Xianyong Xiao,,,
"Applications of performance prediction, design optimization, and operational control using artificial intelligence for organic Rankine cycle: A review",https://www.sciencedirect.com/science/article/pii/S0306261926007245?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-30 00:00:00+00:00,,Saverio Ottaviano,,,
Detection of false data injection and black-box adversarial attacks in peer-to-peer energy trading: A cloud-edge collaborative context-aware learning approach,https://www.sciencedirect.com/science/article/pii/S0306261926007506?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-30 00:00:00+00:00,,Keng-Weng Lao,,,
DSDINet: Deep semantic decoupling and integration photovoltaic solar cell defect segmentation network,https://www.sciencedirect.com/science/article/pii/S0306261926007452?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-05-30 00:00:00+00:00,,Jinxia Zhang,,,
