title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Enhancing defossilization through optimal design of hydrogen infrastructures in energy communities,https://www.sciencedirect.com/science/article/pii/S030626192600303X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-07 00:00:00+00:00,,Agostino Gambarotta,,,
Integrated deep stacked autoencoder–BiLSTM networks and online geometric electrochemical impedance spectroscopy data for real-time fault diagnosis and health assessment of PEMFCs,https://www.sciencedirect.com/science/article/pii/S0306261926002540?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-07 00:00:00+00:00,,Peyman Bayat,,,
"A Critical Review on PFAS in Lithium-Ion Batteries: Application, Monitoring, Exposure and Health Risk",http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06389B,,RSC - Energy Environ. Sci. latest articles,2026-03-07 00:00:00+00:00,,Shanqing Zhang,,"Lithium-ion batteries (LiBs) are the primary power supply and energy storage tools to meet modern society’s high energy demands. Per- and polyfluoroalkyl substances (PFAS) are important components integrated into the architecture of LiBs as electrolytes, additives, and fire retardants, etc. to enhance battery performance and energy density. However, there is a significant risk of releasing these highly persistent and harmful substances through the entire LiB manufacturing, usage, disposal, and recycling life cycle. As the production of LiBs escalates with the inevitable shift to portable devices, electric vehicles, and renewable energy storage, LiB-derived PFAS are of concern and should be addressed. To serve this purpose, we have systematically summarized the typical PFAS originated from LiBs, and the analytical techniques and methods to monitor their emission routes, environmental occurrences, and global distributions. Their human exposures, toxic effects, and health risks have then been discussed intensively, especially for the commonly detected LiB-derived bis-perfluoroalkyl sulfonimides (bis-FASIs). The information presented here aims to reveal the current status on LiB-derived PFAS research, and provide a necessary scientific foundation for managing LiB associated risk, implementing stringent monitoring protocol, formulating effective regulatory policy, and promoting effective treatment techniques and safer PFAS-free alternatives. Ultimately, this review seeks to make a vital contribution to mitigating the environmental and public health impacts of the fast-growing LiB industry and fostering a greener energy future and sustainable development.",rsc_html
Review of key technologies and development trends of photovoltaic panel cleaning robots,https://www.sciencedirect.com/science/article/pii/S0306261926002941?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-07 00:00:00+00:00,,Bo Xu,,,
Turning trash into treasure: Agro-waste valorization for enhanced biohydrogen production with special focus on biochar-centric mechanisms,https://www.sciencedirect.com/science/article/pii/S0306261926002813?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-07 00:00:00+00:00,,Sheeja Jagadevan,,,
Nanostructured transition metal Dichalcogenides: Recent advances and prospects in energy applications,https://www.sciencedirect.com/science/article/pii/S0306261926002588?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-07 00:00:00+00:00,,Saidi Reddy Parne,,,
"Metaheuristic optimization for microgrid energy systems: Applications, performance, and pathways toward net-zero energy transitions",https://www.sciencedirect.com/science/article/pii/S0306261926002552?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-07 00:00:00+00:00,,Vivek Saxena,,,
Refined electrode process quantization based on constrained equivalent circuit and its application on fuel cell and electrolysis cell in small and large stack,https://www.sciencedirect.com/science/article/pii/S0306261926003041?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-03-07 00:00:00+00:00,,Bin Zhang,,,
The ship has sailed: On the risk of undermining the legitimacy of EU Climate Policy through the implementation of EU ETS 2,https://www.sciencedirect.com/science/article/pii/S0301421526001552?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-03-07 00:00:00+00:00,,Veronika Velička Zapletalová,,,
Preventing subsoil enhanced nitrification to safeguard agroecosystem sustainability,https://www.nature.com/articles/s41467-026-70277-7,,Nature Communications,2026-03-07 00:00:00+00:00,10.1038/s41467-026-70277-7,Nengwang Chen,,"The excessive application of nitrogen fertilizers in croplands drives nitrification-induced nitrogen losses, accelerating soil degradation and groundwater nitrate pollution. By synthesizing global nitrogen profiles and field studies, we identify a previously overlooked “enhanced nitrification layer (ENL)” at approximately 0.6 m depth (ranging from 0.3 to 0.9 m) across global croplands. The formation of the ENL relies on the interplay of four key processes: root-mediated nitrogen transport (the conveyor belt), an oxygenated microenvironment sustained by soil texture (the reaction chamber), nitrifier communities (the nitrification engine), and favorable hydrological conditions (the activating switch). This ENL acts as a biogeochemical hotspot, driving subsoil pH declines and nitrate leaching to groundwater. Its identification establishes a precise subsurface target, expanding nitrogen management to address the critical depth of peak transformation alongside surface measures, thereby advancing agroecosystem sustainability.",nature_html
